01249f03b60143454504bc2d2e0ab8ad98b86fef99f95c4a77a150efc800ca1a,586055fded41bc57637d3bfad61a721cd2a49bc8373f862b860c03bc455d29c5,828fa61cf227f9321d8fc1cf380f512b0a9f4c4bd7ea51feaa5b3e0a2db3c9fa,763615f4746b2a9c62b69c9033c0d10add43327f35ba3bf7e016565eeac0307d,fdb802396d09dfce7a7f5ba6d22fa4e963d053b62c4ff8c80a05c4c6bda246b3,2ab936efaa648be3bdcf12563ba574a49ae2e00b41b4a1fb7e9f66f0bdd94a29,9d915239609bd6c9a7da01d05cb48710b7eda82bb6820fb8bc5eff29fe00ef47,6e6efd99475e6de1669e74ce53c16e985685c8095d1a35e79dac15772fd9186e,879f30083dda6e411d491ffe4da010c6ee219ceb816d7cca2bf21f3d9c0032e1,bb7c3e549ecd62f5c02705b06da0b16081487d5bca582998c5335fe31cf036ad,e233f2008d99a00f7307cfbf30c5dcf7f3594ecb46f75654be21c963a15ff4be
"","510031","0.2","","1","nop_idle_surprise2","","","3","104611","510"
"","510032","","","","1","","","93","1","510"
"","510033","0.2","","1","nop_talk_worry","","","3","104611","510"
"","510034","","","","1","","","93","2","510"
"","510035","0.2","","1","nop_talk_joy1_sad","","","3","104611","510"
"","510036","","","","","","","91","510030","510"
"","510037","0.2","","1","nop_idle_worry","","","3","104611","510"
"","510038","","","","","","","91","510028","510"
"nop_10_yukari_06","510039","0.5","0.1","1","nop_10_yukari_05","","1","3","103411","510"
"nop_10_yukari_06","510040","0.5","0.1","1","nop_10_yukari_05","","1","3","11","510"
"2.8","510041","","","-275","350","","7","2","103411","510"
"2.8","510042","","","-275","350","","7","2","11","510"
"1","510043","0","0","8","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0.5","0","11","104811","510"
"nop_talk_doya_loop","510044","0.2","0.2","0","nop_talk_doya","","1","3","104811","510"
"","510045","","","","1","","","93","3","510"
"","510046","","","","0","","","4","104811","510"
"nop_talk_surprise1","510047","0.2","0.2","0","nop_surprise","","1","3","104811","510"
"","510048","0.2","","1","nop_idle_normal_suprise1","","","3","103231","510"
"","510049","0.2","","1","nop_idle_normal_suprise1","","","3","104611","510"
"","510050","","","","","","","91","510043","510"
"","510051","0.2","","1","nop_idle_surprise1","","","3","104811","510"
"","510052","","","","","","","91","510041","510"
"1","510053","0","0","8","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0.5","0","11","103411","510"
"","510054","0.2","","1","nop_10_yukari_04","","","3","103411","510"
"","510055","0.2","","1","nop_10_yukari_04","","","3","11","510"
"","510056","","","","1","","","93","1.5","510"
"nop_10_yukari_06","510057","0.2","0.2","0","nop_10_yukari_07","","1","3","103411","510"
"nop_10_yukari_06","510058","0.2","0.2","0","nop_10_yukari_07","","1","3","11","510"
"","510059","","","","","","","91","510053","510"
"1","510060","0","0","1","6","0","0","12","103411","510"
"1","510061","0","0","8","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0.5","0","11","104611","510"
"nop_10_tamaki_talk_doya_jitome_loop","510062","0.2","0.2","0","nop_10_tamaki_talk_doya_jitome","","1","3","104611","510"
"","510063","","","","1","","","93","4.5","510"
"nop_10_tamaki_guts_angry2_loop","510064","0.2","0.2","0","nop_10_tamaki_guts_angry2","","1","3","104611","510"
"","510065","","","","1","","","93","2.5","510"
"","510066","0.2","","1","nop_talk_anger2","","","3","104611","510"
"","510067","","","","","","","91","510061","510"
"","510068","0.2","","1","nop_idle_anger2","","","3","104611","510"
"1","510069","0","0","8","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0.5","0","11","103231","510"
"","510070","0.2","","1","nop_talk_joy3_blink","","","3","103231","510"
"","510071","","","","1","","","93","2.5","510"
"","510072","0.2","","1","nop_talk_joy1","","","3","103231","510"
"","510073","","","","","","","91","510069","510"
"","510074","0.2","","1","nop_idle_joy1","","","3","103231","510"
"","510075","","","","0","","","93","0.5","510"
"-150","511001","1.95","0","101","100911","nop_idle_arm_crossed","-255","1","1","511"
"150","511002","1.95","1","100","101311","nop_idle_joy_normal","-255","1","1","511"
"-300","511003","1.95","0","105","102711","nop_idle_wish","-275","1","1","511"
"300","511004","1.95","1","104","105111","nop_idle_normal","-275","1","1","511"
"","511005","","","","0","","","93","0.5","511"
"","511006","0.2","","1","nop_11_eriko_talk_wish","","","3","102711","511"
"0","511007","","","0","vo_drama_10082011_001","","","21","vo_drama_10082011","511"
"1","511008","0","0","8","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0.5","0","11","102711","511"
"","511009","","","","1","","","93","2","511"
"nop_11_eriko_talk_wish","511010","0.2","0.2","0","nop_bow2","","1","3","102711","511"
"","511011","","","","1","","","93","3.5","511"
"","511012","0.2","","0","nop_11_eriko_smile","","","3","102711","511"
"","511013","","","","","","","91","511008","511"
"","511014","0.2","","1","nop_idle_wish","","","3","102711","511"
"nop_11_anna_huhuStand_loop","511015","0.2","0","0","nop_11_anna_huhuStand_in","","1","3","100911","511"
"0","511016","","","0","vo_drama_10082011_002","","","21","vo_drama_10082011","511"
"1","511017","0","0","8","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0.5","0","11","100911","511"
"","511018","","","","1","","","93","3","511"
"nop_11_anna_ahahaStand_loop","511019","0.2","0","0","nop_11_anna_ahahaStand_in","","1","3","100911","511"
"","511020","","","","","","","91","511017","511"
"","511021","0.2","","1","nop_idle_arm_crossed","","","3","100911","511"
"","511022","0.2","","1","nop_talk_bitter","","","3","105111","511"
"0","511023","","","0","vo_drama_10082011_003","","","21","vo_drama_10082011","511"
"1","511024","0","0","8","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0.5","0","11","105111","511"
"","511025","","","","1","","","93","2.5","511"
"","511026","0.2","","1","nop_look_talk_normal","","","3","105111","511"
"","511027","","","","","","","91","511024","511"
"","511028","0.2","","1","nop_idle_normal","","","3","105111","511"
"","511029","0.2","","1","nop_talk_joy2","","","3","101311","511"
"0","511030","","","0","vo_drama_10082011_004","","","21","vo_drama_10082011","511"
"1","511031","0","0","8","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0.5","0","11","101311","511"
"","511032","","","","","","","91","511031","511"
"","511033","0.2","","1","nop_idle_joy_normal","","","3","101311","511"
"nop_15_tsumugi_talk_arm_crossed_loop","511034","0.2","0.2","0","nop_15_tsumugi_talk_arm_crossed","","1","3","100911","511"
"0","511035","","","0","vo_drama_10082011_005","","","21","vo_drama_10082011","511"
"1","511036","0","0","8","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0.5","0","11","100911","511"
"","511037","","","","","","","91","511036","511"
"","511038","0.2","","1","nop_idle_arm_crossed","","","3","100911","511"
"","511039","0.2","","1","nop_talk_sad2","","","3","105111","511"
"0","511040","","","0","vo_drama_10082011_006","","","21","vo_drama_10082011","511"
"1","511041","0","0","8","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0.5","0","11","105111","511"
"","511042","","","","1","","","93","4","511"
"","511043","0.2","","1","nop_talk_normal","","","3","105111","511"
"","511044","","","","","","","91","511041","511"
"","511045","0.2","","1","nop_idle_normal","","","3","105111","511"
"","511046","0.2","","1","nop_talk_sad2","","","3","102711","511"
"0","511047","","","0","vo_drama_10082011_007","","","21","vo_drama_10082011","511"
"1","511048","0","0","8","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0.5","0","11","102711","511"
"","511049","","","","1","","","93","4.2","511"
"","511050","0.2","","1","nop_talk_wish2","","","3","102711","511"
"","511051","","","","1","","","93","0.2","511"
"","511052","0.2","","1","nop_11_anna_idle_sad","","","3","100911","511"
"","511053","0.2","","1","nop_11_mitsuki_idle_arm_crossed","","","3","105111","511"
"","511054","0.2","","1","nop_11_nanaka_idle_wish","","","3","101311","511"
"","511055","","","","","","","91","511048","511"
"","511056","0.2","","1","nop_idle_wish2","","","3","102711","511"
"","511057","0.2","","1","nop_11_nanaka_talk_nervous","","","3","101311","511"
"0","511058","","","0","vo_drama_10082011_008","","","21","vo_drama_10082011","511"
"1","511059","0","0","8","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0.5","0","11","101311","511"
"","511060","","","","1","","","93","3.5","511"
"","511061","0.2","","1","nop_11_nanaka_talk_wish","","","3","101311","511"
"","511062","","","","","","","91","511059","511"
"","511063","0.2","","1","nop_11_nanaka_idle_wish","","","3","101311","511"
"","511064","","","","0","","","93","0.5","511"
"150","512001","1.95","1","105","101831","nop_idle_wish","-265","1","1","512"
"-150","512002","1.95","0","103","101611","nop_idle_joy1","-255","1","1","512"
"-300","512003","1.95","0","104","105011","nop_idle_joy_normal","-275","1","1","512"
"","512004","","","","0","","","93","0.5","512"
"","512005","0","","0.5","4","","","12","101611","512"
"","512006","0.2","","1","nop_idle_joy1_wink","","","3","101611","512"
"","512007","","","","","","","91","512005","512"
"0","512008","","","0","vo_drama_10082012_001","","","21","vo_drama_10082012","512"
"1","512009","0","0","8","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0.5","0","11","101611","512"
"","512010","0.2","","1","nop_12_suzuna_talk_surprise","","","3","101611","512"
"","512011","","","","1","","","93","1","512"
"nop_12_suzuna_pose","512012","0.2","0.2","0","nop_12_suzuna_smile","","1","3","101611","512"
"","512013","","","","","","","91","512009","512"
"nop_idle_joy1","512014","0.2","0.1","0","nop_12_suzuna_pose_to_joy2","","1","3","101611","512"
"0","512015","","","0","vo_drama_10082012_002","","","21","vo_drama_10082012","512"
"1","512016","0","0","8","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0.5","0","11","105011","512"
"","512017","0.2","","1","nop_talk_joy1","","","3","105011","512"
"","512018","","","","1","","","93","2","512"
"nop_talk_arm_crossed_loop","512019","0.2","0.2","0","nop_talk_arm_crossed","","1","3","105011","512"
"","512020","","","","","","","91","512016","512"
"","512021","0.2","","1","nop_idle_arm_crossed","","","3","105011","512"
"0","512022","","","0","vo_drama_10082012_003","","","21","vo_drama_10082012","512"
"1","512023","0","0","8","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0.5","0","11","101831","512"
"nop_talk_joy1","512024","0.2","0.2","0","nop_bow","","1","3","101831","512"
"","512025","","","","1","","","93","4.5","512"
"","512026","0.2","","1","nop_talk_bitter","","","3","101831","512"
"","512027","","","","","","","91","512023","512"
"","512028","0.2","","1","nop_idle_bitter","","","3","101831","512"
"0","512029","","","0","vo_drama_10082012_004","","","21","vo_drama_10082012","512"
"1","512030","0","0","8","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0.5","0","11","101611","512"
"","512031","0.2","","1","nop_talk_joy1","","","3","101611","512"
"","512032","","","","","","","91","512030","512"
"","512033","0.2","","1","nop_idle_joy_normal","","","3","101611","512"
"0","512034","","","0","vo_drama_10082012_005","","","21","vo_drama_10082012","512"
"1","512035","0","0","8","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0.5","0","11","105011","512"
"","512036","0.2","","1","nop_talk_thinking","","","3","105011","512"
"","512037","","","","1","","","93","4.5","512"
"","512038","0.2","","1","nop_talk_worry","","","3","105011","512"
"","512039","","","","","","","91","512035","512"
"","512040","0.2","","1","nop_idle_normal","","","3","105011","512"
"0","512041","","","0","vo_drama_10082012_006","","","21","vo_drama_10082012","512"
"1","512042","0","0","8","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0.5","0","11","101831","512"
"","512043","0.2","","1","nop_talk_normal","","","3","101831","512"
"","512044","","","","1","","","93","4.5","512"
"","512045","0.2","","1","nop_talk_joy1","","","3","101831","512"
"","512046","5","","1","nop_12_misaki_stop","","","3","105011","512"
"","512047","5","","1","nop_12_suzuna_stop2","","","3","101611","512"
"","512048","","","","","","","91","512042","512"
"","512049","0.2","","1","nop_idle_joy1","","","3","101831","512"
"1","512050","0","0","1.5","12","0","0","12","105011","512"
"1","512051","0","0","1.5","12","0","0","12","101611","512"
"","512052","","","","","","","91","0","512"
"0","512053","","","0","vo_drama_10082012_007","","","21","vo_drama_10082012","512"
"1","512054","0","0","8","しゅく……だい……？\nえ？　あったっけ？　スズナ？","0.5","0","11","105011","512"
"","512055","0.2","","1","nop_talk_surprise2","","","3","105011","512"
"","512056","0.2","","1","nop_idle_surprise2","","","3","101611","512"
"","512057","","","","1","","","93","2","512"
"","512058","0.2","","1","nop_idle_sad3","","","3","101611","512"
"","512059","","","","1","","","93","1","512"
"","512060","0.2","","1","nop_talk_worry","","","3","105011","512"
"","512061","","","","","","","91","512054","512"
"","512062","0.2","","1","nop_idle_worry","","","3","105011","512"
"0","512063","","","0","vo_drama_10082012_008","","","21","vo_drama_10082012","512"
"1","512064","0","0","8","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0.5","0","11","101611","512"
"","512065","0.2","","1","nop_talk_tsun_pain","","","3","101611","512"
"","512066","","","","1","","","93","3","512"
"","512067","0.2","","1","nop_12_suzuna_talk_wish","","","3","101611","512"
"","512068","","","","1","","","93","0.5","512"
"","512069","0.2","","1","nop_12_suzuna_idle_wish","","","3","105011","512"
"","512070","","","","","","","91","512064","512"
"","512071","0.2","","1","nop_12_suzuna_idle_wish","","","3","101611","512"
"","512072","","","","0","","","93","0.5","512"
"","512073","","","","0","","","93","0.5","512"
"150","513001","1.95","1","104","105331","nop_idle_normal","-255","1","1","513"
"-100","513002","1.95","1","103","104511","nop_idle_joy1","-280","1","1","513"
"-330","513003","1.95","0","101","103031","nop_idle_guts2","-180","1","1","513"
"-500","513004","1.95","0","102","100811","nop_idle_thinking","-270","1","1","513"
"600","513005","1.95","1","105","105511","nop_idle_sad","-255","1","1","513"
"","513006","","","","0","","","93","0.5","513"
"0","513007","","","0","vo_drama_10082013_001","","","21","vo_drama_10082013","513"
"1","513008","0","0","5","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0.5","0","11","105331","513"
"nop_13_monica_talk_doya_loop","513009","0.2","0.2","0","nop_13_monica_talk_doya","","1","3","105331","513"
"","513010","","","","1","","","93","5","513"
"","513011","0.2","","1","nop_talk_anger2","","","3","105331","513"
"","513012","","","","","","","91","513008","513"
"","513013","0.2","","1","nop_idle_anger2","","","3","105331","513"
"","513014","0.2","","1","nop_walk_glad","","","3","104511","513"
"1.9","513015","","","-255","-150","","","2","104511","513"
"","513016","","","","","","","93","0.3","513"
"","513017","0.2","","1","nop_run","","","3","103031","513"
"1.6","513018","","","-225","-300","","","2","103031","513"
"","513019","","","","","","","93","0.3","513"
"","513020","0.2","","1","nop_walk_knmn","","","3","105511","513"
"1.3","513021","","","-270","400","","","2","105511","513"
"","513022","","","","","","","93","0.3","513"
"","513023","0.2","","1","nop_walk_kyapi","","","3","100811","513"
"1","513024","","","-255","-450","","","2","100811","513"
"nop_idle_doya","513025","0.2","0.2","0","nop_talk_doya","","1","3","105331","513"
"","513026","","","","","","","91","513024","513"
"","513027","","","","0","","","4","104511","513"
"","513028","0.2","","1","nop_idle_normal","","","3","104511","513"
"","513029","0.2","","1","nop_idle_normal","","","3","103031","513"
"","513030","0.2","","1","nop_idle_normal","","","3","105511","513"
"","513031","0.2","","1","nop_idle_normal","","","3","100811","513"
"","513032","","","","","","","91","513015","513"
"0","513033","","","0","vo_drama_10082013_002","","","21","vo_drama_10082013","513"
"1","513034","0","0","5","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0.5","0","11","103031","513"
"","513035","0.2","","1","nop_talk_joy1","","","3","103031","513"
"","513036","","","","1","","","93","3","513"
"","513037","0.2","","1","nop_talk_joy2","","","3","103031","513"
"","513038","","","","1","","","93","3.5","513"
"","513039","0.2","","1","nop_talk_memory","","","3","103031","513"
"","513040","","","","","","","91","513034","513"
"","513041","0.2","","1","nop_idle_memory2","","","3","103031","513"
"0","513042","","","0","vo_drama_10082013_003","","","21","vo_drama_10082013","513"
"1","513043","0","0","5","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0.5","0","11","100811","513"
"","513044","0.2","","1","nop_talk_thinking","","","3","100811","513"
"","513045","","","","","","","91","513043","513"
"","513046","0.2","","1","nop_idle_thinking","","","3","100811","513"
"0","513047","","","0","vo_drama_10082013_004","","","21","vo_drama_10082013","513"
"1","513048","0","0","5","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0.5","0","11","104511","513"
"","513049","0.2","","1","nop_13_kuka_talk_memory1","","","3","104511","513"
"","513050","","","","","","","91","513048","513"
"","513051","0.2","","1","nop_13_kuka_idle_memory1","","","3","104511","513"
"0","513052","","","0","vo_drama_10082013_005","","","21","vo_drama_10082013","513"
"1","513053","0","0","5","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0.5","0","11","105331","513"
"","513054","0.2","","1","nop_talk_wish","","","3","105331","513"
"","513055","","","","1","","","93","5","513"
"nop_13_monica_talk_arm_crossed_loop","513056","0.2","0.2","0","nop_13_monica_talk_arm_crossed","","1","3","105331","513"
"","513057","","","","","","","91","513053","513"
"","513058","0.2","","1","nop_13_monica_idle_arm_crossed","","","3","105331","513"
"0","513059","","","0","vo_drama_10082013_006","","","21","vo_drama_10082013","513"
"1","513060","0","0","6","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0.5","0","11","100811","513"
"nop_13_yuki_pose_loop","513061","0.2","0.2","0","nop_13_yuki_pose","","1","3","100811","513"
"","513062","","","","1","","","93","5","513"
"","513063","0.2","","1","nop_13_yuki_pose2_loop","","","3","100811","513"
"","513064","","","","","","","91","513060","513"
"","513065","0.2","","1","nop_13_yuki_pose3_loop","","","3","100811","513"
"0","513066","","","0","vo_drama_10082013_007","","","21","vo_drama_10082013","513"
"1","513067","0","0","6","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0.5","0","11","104511","513"
"","513068","0.2","","1","nop_13_kuka_talk_memory2","","","3","104511","513"
"","513069","","","","","","","91","513067","513"
"","513070","0.2","","1","nop_13_kuka_idle_memory2","","","3","104511","513"
"0","513071","","","0","vo_drama_10082013_008","","","21","vo_drama_10082013","513"
"1","513072","0","0","5","さすがショーグン。\nこれなら天下統一も目前デス！","0.5","0","11","103031","513"
"","513073","0.2","","1","nop_talk_joy1","","","3","103031","513"
"","513074","","","","","","","91","513072","513"
"","513075","0.2","","1","nop_idle_joy1","","","3","103031","513"
"0","513076","","","0","vo_drama_10082013_009","","","21","vo_drama_10082013","513"
"1","513077","0","0","6","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0.5","0","11","105331","513"
"","513078","0.2","","1","nop_talk_normal","","","3","105331","513"
"","513079","","","","","","","91","513077","513"
"","513080","0.2","","1","nop_idle_normal","","","3","105331","513"
"0","513081","","","0","vo_drama_10082013_010","","","21","vo_drama_10082013","513"
"1","513082","0","0","5","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0.5","0","11","105331","513"
"","513083","0.2","","1","nop_talk_thinking","","","3","105331","513"
"","513084","","","","1","","","93","2.5","513"
"","513085","0.2","","1","nop_talk_surprise2","","","3","105331","513"
"","513086","","","","1","","","93","1","513"
"nop_talk_doya_loop","513087","0.2","0.2","0","nop_talk_doya","","1","3","105331","513"
"","513088","","","","1","","","93","2.75","513"
"","513089","0.2","","1","nop_talk_joy1","","","3","105331","513"
"","513090","0.2","","1","nop_idle_normal_joy","","","3","105511","513"
"","513091","","","","","","","91","513082","513"
"","513092","0.2","","1","nop_idle_joy1","","","3","105331","513"
"0","513093","","","0","vo_drama_10082013_011","","","21","vo_drama_10082013","513"
"1","513094","0","0","6","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0.5","0","11","100811","513"
"","513095","0.2","","1","nop_talk_thinking","","","3","100811","513"
"","513096","","","","1","","","93","2","513"
"","513097","0.2","","1","nop_idle_normal_suprise1","","","3","105511","513"
"","513098","","","","1","","","93","2","513"
"1","513099","0","0","1","12","0","0","12","105331","513"
"","513100","0.2","","1","nop_idle_normal_bitter","","","3","105331","513"
"nop_talk_arm_crossed_loop2","513101","0.5","0.2","0","nop_13_yuki_pose4","","1","3","100811","513"
"","513102","","","","1","","","93","4.5","513"
"","513103","0.2","","1","nop_talk_memory","","","3","100811","513"
"","513104","","","","","","","91","513094","513"
"","513105","0.2","","1","nop_idle_memory2","","","3","100811","513"
"","513106","","","","1","","","4","103031","513"
"","513107","0.2","","1","nop_talk_surprise1","","","3","103031","513"
"1","513108","0","0","0.1","4","0","0","12","103031","513"
"","513109","","","","","","","91","513108","513"
"","513110","","","","","","","91","513099","513"
"0","513111","","","0","vo_drama_10082013_012","","","21","vo_drama_10082013","513"
"1","513112","0","0","5","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0.5","0","11","103031","513"
"","513113","","","","1","","","93","5","513"
"1","513114","0","0","1","1","0","0","12","105331","513"
"","513115","0.2","","1","nop_idle_normal_sad","","","3","105331","513"
"","513116","","","","1","","","93","0","513"
"","513117","0.2","","1","nop_talk_joy2","","","3","103031","513"
"","513118","","","","","","","91","513112","513"
"1","513119","0","0","2","6","0","0","12","103031","513"
"","513120","0.2","","1","nop_run","","","3","103031","513"
"5","513121","","","-225","-1350","","0","2","103031","513"
"","513122","","","","","","","91","513114","513"
"0","513123","","","0","vo_drama_10082013_013","","","21","vo_drama_10082013","513"
"1","513124","0","0","5","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","1.75","0","11","104511","513"
"","513125","0.2","","1","nop_talk_memory","","","3","104511","513"
"","513126","","","","1","","","93","7","513"
"1","513127","0","0","1","17","0","0","12","105331","513"
"","513128","0.2","","1","nop_idle_jitome","","","3","105331","513"
"","513129","","","","1","","","93","0.5","513"
"nop_13_kuka_down_loop","513130","0.2","0.2","0","nop_13_kuka_down_in","","1","3","104511","513"
"","513131","","","","","","","91","513124","513"
"","513132","","","","","","","91","513127","513"
"0","513133","","","0","vo_drama_10082013_014","","","21","vo_drama_10082013","513"
"1","513134","0","0","4","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0.5","0","11","105331","513"
"","513135","0.2","","1","nop_talk_sad3","","","3","105331","513"
"","513136","","","","1","","","93","3.5","513"
"nop_talk_guts3_loop","513137","0.2","0.2","0","nop_talk_guts3","","1","3","105331","513"
"","513138","","","","1","","","93","3.5","513"
"","513139","0.2","","1","nop_talk_sad2_cry","","","3","105331","513"
"","513140","","","","1","","","93","3.5","513"
"","513141","0.2","","1","nop_talk_sad","","","3","105331","513"
"","513142","","","","","","","91","513134","513"
"","513143","0.2","","1","nop_idle_sad","","","3","105331","513"
"0","513144","","","0","vo_drama_10082013_015","","","21","vo_drama_10082013","513"
"1","513145","0","0","4","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","3","0","11","105511","513"
"","513146","0.2","","1","nop_run_sad","","","3","105511","513"
"1","513147","","","-275","350","","","2","105511","513"
"","513148","","","","","","","91","0","513"
"","513149","","","","0","","","4","105331","513"
"","513150","0.2","","1","nop_idle_surprise1","","","3","105331","513"
"","513151","40","","2","4","","","12","105331","513"
"","513152","0.2","","1","nop_13_ayumi_talk_sad","","","3","105511","513"
"","513153","","","","1","","","93","7","513"
"","513154","0.2","","1","nop_look_talk_wish","","","3","105511","513"
"","513155","","","","1","","","93","7.5","513"
"","513156","0.2","","1","nop_13_ayumi_talk_guts2_loop","","","3","105511","513"
"","513157","","","","","","","91","513145","513"
"","513158","","","","0","","","93","0.5","513"
"150","514001","1.95","1","102","106831","nop_idle_normal","-235","1","1","514"
"-100","514002","1.95","0","101","101131","nop_idle_normal","-235","1","1","514"
"-100","514003","1.95","0","104","1","NoItem","-235","5","1","514"
"-250","514004","1.95","0","100","104931","nop_idle_normal","-215","1","1","514"
"-250","514005","1.95","0","103","2","NoItem","-215","5","1","514"
"","514006","","","","0","","","93","0.5","514"
"0","514007","","","0","vo_drama_10082014_001","","","21","vo_drama_10082014","514"
"1","514008","0","0","8","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0.5","0","11","106831","514"
"nop_talk_joy1","514009","0.2","0.2","0","nop_look_smile","","1","3","106831","514"
"","514010","","","","1","","","93","2.4","514"
"","514011","0.2","","1","nop_talk_thinking","","1","3","106831","514"
"","514012","","","","","","","91","514008","514"
"","514013","0.2","","1","nop_idle_arm_crossed","","","3","106831","514"
"0","514014","","","0","vo_drama_10082014_002","","","21","vo_drama_10082014","514"
"1","514015","0","0","8","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0.5","0","11","101131","514"
"nop_14_rino_look_talk_joy4","514016","0.2","0.2","0","nop_look_smile","","1","3","101131","514"
"","514017","0.2","","1","nop_14_shizur_arm_crossed","","","3","104931","514"
"","514018","","","","1","","","93","2.5","514"
"nop_14_rino_headbutt_loop","514019","0.2","0","0","nop_14_rino_headbutt","","1","3","101131","514"
"nop_14_rino_headbutt_loop","514020","0","0","0","nop_14_rino_headbutt","","1","3","1","514"
"","514021","0","","0","nop_14_shizuru_headbutt","","","3","104931","514"
"","514022","0","","0","nop_14_shizuru_headbutt","","","3","2","514"
"","514023","0.2","","1","nop_idle_arm_crossed2","","","3","106831","514"
"","514024","","","","","","","91","514015","514"
"0","514025","","","0","vo_drama_10082014_003","","","21","vo_drama_10082014","514"
"1","514026","0","0","8","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0.5","0","11","104931","514"
"","514027","0","","1","nop_14_shizuru_talk_joy","","","3","104931","514"
"","514028","0","","0","NoItem","","","3","2","514"
"","514029","","","","1","","","93","2.5","514"
"","514030","0.2","","1","nop_14_shizuru_talk_memory","","","3","104931","514"
"","514031","","","","","","","91","514026","514"
"0","514032","","","0","vo_drama_10082014_004","","","21","vo_drama_10082014","514"
"1","514033","0","0","8","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0.5","0","11","101131","514"
"","514034","","","","1","","","4","101131","514"
"","514035","","","","1","","","4","1","514"
"nop_shock_loop","514036","0","","0","nop_shock_in","","1","3","101131","514"
"","514037","0","","0","NoItem","","","3","1","514"
"","514038","","","","1","","","93","1.1","514"
"nop_talk_guts3_loop","514039","0.2","0","0","nop_talk_guts3_NoBlink","","1","3","101131","514"
"","514040","","","","","","","91","514033","514"
"0","514041","","","0","vo_drama_10082014_005","","","21","vo_drama_10082014","514"
"1","514042","0","0","8","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0.5","0","11","106831","514"
"","514043","0.2","","1","nop_talk_surprise1","","","3","106831","514"
"","514044","","","","1","","","93","1","514"
"","514045","0.2","","1","nop_talk_joy1_sad","","","3","106831","514"
