77292dda7e23cbace18e3385b705014781a4df9ec0e0d0cd652c4103fa666c77,2b0b6c3a33f8705206820786d07ace794b67ee912558016c0fb440f3959bc7f3,579ea471c3a56aefc6b796c02674983f64c321c13ec851a082bb0256f9c5f093,42cd12a583479e404c58d492c018fc3d3a86afa51a4d39e08401426e143266be,6c4746bc0b6a0f36a12b86806be390e04056b3f308749158224d04a2d33f9081,caa277d8278593970799b02813f9e884741461b31a1deabd6155a0807dea104f,674d98ed73d380ddd25d33b0ef9d980902657f8938817beb0f4362f5424e08de,de593271c7489063989a8921aa56c8ccc5ffcfb5f23b4d2a35a99aebe2e8fcea,6c22a27a56c14f2c765fb47ec48e4a1fe31deaaa96ed913704d2667658d89c75,41e45cc66cfceae4b6331ef51dbc1c9c9cf53e56c046119cc66ed01c934ddd1d,d5f9c48a196ff2413421902719136b5be0d44fa17829e4392ebc51aaf4b7b098,469eb96083c5b596a363359da82b310a8cef3c4efd1b2bd9cb39247b7ad3874a,fb4e62ecf1571f9916d50aad5bb2089e3894e59a81242583348fe06371285d70,13274a8c3ad82287115383bc3048500833d1bc616da93620bde6153f5e11ae2b
"47","50","0","32052","28035","105201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"48","50","0","32053","28035","105301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"49","50","0","32054","28035","105401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"50","50","0","32055","28035","105501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"51","50","0","32056","28035","105601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"52","50","0","32057","28035","105701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"53","50","0","32058","28035","105801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"54","50","0","32059","28035","105901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"55","50","0","32060","28035","106001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"56","50","0","32061","28035","106101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"57","50","0","32063","28035","106301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"58","50","0","32064","28035","106401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"59","50","0","32065","28035","106501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"60","50","0","32066","28035","106601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"61","50","0","32071","28035","107101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"62","50","0","32075","28035","107501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"63","50","0","32076","28035","107601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"64","50","0","32078","28035","107801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"65","50","0","32087","28035","108701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"66","50","0","32088","28035","108801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"67","50","0","32089","28035","108901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"68","50","0","32223","28035","122301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"1","50","0","31001","28036","100101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"2","50","0","31002","28036","100201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"3","50","0","31003","28036","100301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"4","50","0","31004","28036","100401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"5","50","0","31005","28036","100501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"6","50","0","31006","28036","100601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"7","50","0","31007","28036","100701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"8","50","0","31008","28036","100801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"9","50","0","31009","28036","100901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"10","50","0","31010","28036","101001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"11","50","0","31011","28036","101101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"12","50","0","31012","28036","101201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"13","50","0","31013","28036","101301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"14","50","0","31014","28036","101401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"15","50","0","31015","28036","101501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"16","50","0","31016","28036","101601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"17","50","0","31017","28036","101701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"18","50","0","31018","28036","101801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"19","50","0","31020","28036","102001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"20","50","0","31021","28036","102101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"21","50","0","31022","28036","102201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"22","50","0","31023","28036","102301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"23","50","0","31025","28036","102501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"24","50","0","31026","28036","102601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"25","50","0","31027","28036","102701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"26","50","0","31028","28036","102801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"27","50","0","31029","28036","102901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"28","50","0","31030","28036","103001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"29","50","0","31031","28036","103101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"30","50","0","31032","28036","103201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"31","50","0","31033","28036","103301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"32","50","0","31034","28036","103401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"33","50","0","31036","28036","103601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"34","50","0","31037","28036","103701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"35","50","0","31038","28036","103801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"36","50","0","31040","28036","104001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"37","50","0","31042","28036","104201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"38","50","0","31043","28036","104301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"39","50","0","31044","28036","104401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"40","50","0","31045","28036","104501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"41","50","0","31046","28036","104601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"42","50","0","31047","28036","104701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"43","50","0","31048","28036","104801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"44","50","0","31049","28036","104901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"45","50","0","31050","28036","105001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"46","50","0","31051","28036","105101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"47","50","0","31052","28036","105201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"48","50","0","31053","28036","105301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"49","50","0","31054","28036","105401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"50","50","0","31055","28036","105501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"51","50","0","31056","28036","105601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"52","50","0","31057","28036","105701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"53","50","0","31058","28036","105801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"54","50","0","31059","28036","105901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"55","50","0","31060","28036","106001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"56","50","0","31061","28036","106101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"57","50","0","31063","28036","106301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"58","50","0","31064","28036","106401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"59","50","0","31065","28036","106501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"60","50","0","31066","28036","106601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"61","50","0","31071","28036","107101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"62","50","0","31075","28036","107501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"63","50","0","31076","28036","107601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"64","50","0","31078","28036","107801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"65","50","0","31087","28036","108701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"66","50","0","31088","28036","108801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"67","50","0","31089","28036","108901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"68","50","0","31223","28036","122301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"1","50","0","32001","28037","100101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"2","50","0","32002","28037","100201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"3","50","0","32003","28037","100301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"4","50","0","32004","28037","100401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"5","50","0","32005","28037","100501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"6","50","0","32006","28037","100601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"7","50","0","32007","28037","100701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"8","50","0","32008","28037","100801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"9","50","0","32009","28037","100901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"10","50","0","32010","28037","101001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"11","50","0","32011","28037","101101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"12","50","0","32012","28037","101201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"13","50","0","32013","28037","101301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"14","50","0","32014","28037","101401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"15","50","0","32015","28037","101501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"16","50","0","32016","28037","101601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"17","50","0","32017","28037","101701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"18","50","0","32018","28037","101801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"19","50","0","32020","28037","102001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"20","50","0","32021","28037","102101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"21","50","0","32022","28037","102201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"22","50","0","32023","28037","102301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"23","50","0","32025","28037","102501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"24","50","0","32026","28037","102601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"25","50","0","32027","28037","102701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"26","50","0","32028","28037","102801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"27","50","0","32029","28037","102901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"28","50","0","32030","28037","103001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"29","50","0","32031","28037","103101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"30","50","0","32032","28037","103201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"31","50","0","32033","28037","103301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"32","50","0","32034","28037","103401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"33","50","0","32036","28037","103601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"34","50","0","32037","28037","103701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"35","50","0","32038","28037","103801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"36","50","0","32040","28037","104001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"37","50","0","32042","28037","104201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"38","50","0","32043","28037","104301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"39","50","0","32044","28037","104401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"40","50","0","32045","28037","104501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"41","50","0","32046","28037","104601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"42","50","0","32047","28037","104701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"43","50","0","32048","28037","104801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"44","50","0","32049","28037","104901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"45","50","0","32050","28037","105001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"46","50","0","32051","28037","105101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"47","50","0","32052","28037","105201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"48","50","0","32053","28037","105301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"49","50","0","32054","28037","105401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"50","50","0","32055","28037","105501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"51","50","0","32056","28037","105601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"52","50","0","32057","28037","105701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"53","50","0","32058","28037","105801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"54","50","0","32059","28037","105901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"55","50","0","32060","28037","106001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"56","50","0","32061","28037","106101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"57","50","0","32063","28037","106301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"58","50","0","32064","28037","106401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"59","50","0","32065","28037","106501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"60","50","0","32066","28037","106601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"61","50","0","32071","28037","107101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"62","50","0","32075","28037","107501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"63","50","0","32076","28037","107601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"64","50","0","32078","28037","107801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"65","50","0","32087","28037","108701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"66","50","0","32088","28037","108801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"67","50","0","32089","28037","108901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"68","50","0","32223","28037","122301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"1","50","0","31001","28038","100101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"2","50","0","31002","28038","100201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"3","50","0","31003","28038","100301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"4","50","0","31004","28038","100401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"5","50","0","31005","28038","100501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"6","50","0","31006","28038","100601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"7","50","0","31007","28038","100701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"8","50","0","31008","28038","100801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"9","50","0","31009","28038","100901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"10","50","0","31010","28038","101001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"11","50","0","31011","28038","101101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"12","50","0","31012","28038","101201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"13","50","0","31013","28038","101301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"14","50","0","31014","28038","101401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"15","50","0","31015","28038","101501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"16","50","0","31016","28038","101601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"17","50","0","31017","28038","101701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"18","50","0","31018","28038","101801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"19","50","0","31020","28038","102001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"20","50","0","31021","28038","102101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"21","50","0","31022","28038","102201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"22","50","0","31023","28038","102301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"23","50","0","31025","28038","102501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"24","50","0","31026","28038","102601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"25","50","0","31027","28038","102701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"26","50","0","31028","28038","102801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"27","50","0","31029","28038","102901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"28","50","0","31030","28038","103001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"29","50","0","31031","28038","103101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"30","50","0","31032","28038","103201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"31","50","0","31033","28038","103301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"32","50","0","31034","28038","103401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"33","50","0","31036","28038","103601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"34","50","0","31037","28038","103701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"35","50","0","31038","28038","103801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"36","50","0","31040","28038","104001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"37","50","0","31042","28038","104201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"38","50","0","31043","28038","104301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"39","50","0","31044","28038","104401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"40","50","0","31045","28038","104501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"41","50","0","31046","28038","104601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"42","50","0","31047","28038","104701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"43","50","0","31048","28038","104801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"44","50","0","31049","28038","104901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"45","50","0","31050","28038","105001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"46","50","0","31051","28038","105101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"47","50","0","31052","28038","105201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"48","50","0","31053","28038","105301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"49","50","0","31054","28038","105401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"50","50","0","31055","28038","105501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"51","50","0","31056","28038","105601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"52","50","0","31057","28038","105701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"53","50","0","31058","28038","105801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"54","50","0","31059","28038","105901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"55","50","0","31060","28038","106001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"56","50","0","31061","28038","106101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"57","50","0","31063","28038","106301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"58","50","0","31064","28038","106401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"59","50","0","31065","28038","106501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"60","50","0","31066","28038","106601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"61","50","0","31071","28038","107101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"62","50","0","31075","28038","107501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"63","50","0","31076","28038","107601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"64","50","0","31078","28038","107801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"65","50","0","31087","28038","108701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"66","50","0","31088","28038","108801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"67","50","0","31089","28038","108901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"68","50","0","31223","28038","122301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"1","50","0","32001","28039","100101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"2","50","0","32002","28039","100201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"3","50","0","32003","28039","100301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"4","50","0","32004","28039","100401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"5","50","0","32005","28039","100501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"6","50","0","32006","28039","100601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"7","50","0","32007","28039","100701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"8","50","0","32008","28039","100801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"9","50","0","32009","28039","100901","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"10","50","0","32010","28039","101001","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"11","50","0","32011","28039","101101","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"12","50","0","32012","28039","101201","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"13","50","0","32013","28039","101301","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"14","50","0","32014","28039","101401","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"15","50","0","32015","28039","101501","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"16","50","0","32016","28039","101601","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"17","50","0","32017","28039","101701","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
"18","50","0","32018","28039","101801","2030/08/01 14:59:59","0","2025/12/31 12:00:00","0","0","0","0","2"
