4142006983581ded313a05e6b60a151e8cb298a43089dccebe014b69098adf4b,8ed19918ac7b777f44fd080b7104185591c143c28a2dd61cf9a8e65b180098df,036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1,fc6a0444c815be9c415b2045354ffc18f7fb21dbb1f5bd013c94703684046046
"11019","9900","2058","205811"
"11010","10800","2058","205812"
"11010","11700","2058","205813"
"11010","800","2059","205901"
"11011","1600","2059","205902"
"11003","2500","2059","205903"
"11019","3400","2059","205904"
"11007","4400","2059","205905"
"11017","5250","2059","205906"
"11017","6150","2059","205907"
"11010","7050","2059","205908"
"10009","8200","2059","205909"
"11003","8900","2059","205910"
"11007","9700","2059","205911"
"11015","10700","2059","205912"
"11019","11600","2059","205913"
"11007","750","2060","206001"
"11011","1650","2060","206002"
"11003","2550","2060","206003"
"11015","3500","2060","206004"
"10009","4600","2060","206005"
"11010","5200","2060","206006"
"11003","6200","2060","206007"
"11019","7100","2060","206008"
"11017","7950","2060","206009"
"11019","8800","2060","206010"
"11007","9750","2060","206011"
"11017","10600","2060","206012"
"11010","11550","2060","206013"
"1004","800","3001","300101"
"1017","1600","3001","300102"
"1012","2900","3001","300103"
"1003","3200","3001","300104"
"1001","4000","3001","300105"
"1002","4800","3001","300106"
"1009","5600","3001","300107"
"1009","6400","3001","300108"
"1009","7200","3001","300109"
"17","8500","3001","300110"
"17","9300","3001","300111"
"17","10100","3001","300112"
"1004","1000","3002","300201"
"1002","1750","3002","300202"
"1017","2500","3002","300203"
"17","3850","3002","300204"
"17","4700","3002","300205"
"1001","5000","3002","300206"
"1009","5750","3002","300207"
"1009","6600","3002","300208"
"1012","7850","3002","300209"
"1009","8150","3002","300210"
"1003","8950","3002","300211"
"17","10300","3002","300212"
"1002","950","3003","300301"
"1003","1800","3003","300302"
"1017","2550","3003","300303"
"1001","3400","3003","300304"
"1012","4650","3003","300305"
"17","5400","3003","300306"
"1004","5800","3003","300307"
"17","7000","3003","300308"
"1009","7300","3003","300309"
"17","8600","3003","300310"
"1009","8900","3003","300311"
"1009","9750","3003","300312"
"19","650","3004","300401"
"1015","1600","3004","300402"
"19","2250","3004","300403"
"17","3700","3004","300404"
"17","4500","3004","300405"
"1003","4800","3004","300406"
"1002","5600","3004","300407"
"18","6900","3004","300408"
"18","7700","3004","300409"
"1017","8000","3004","300410"
"1004","8800","3004","300411"
"1017","9600","3004","300412"
"1002","700","3005","300501"
"17","2000","3005","300502"
"17","2750","3005","300503"
"18","3500","3005","300504"
"19","3750","3005","300505"
"1004","4650","3005","300506"
"1003","5450","3005","300507"
"19","6100","3005","300508"
"1015","7100","3005","300509"
"1017","7850","3005","300510"
"18","9150","3005","300511"
"1017","9450","3005","300512"
"1017","650","3006","300601"
"18","1950","3006","300602"
"19","2050","3006","300603"
"1004","3050","3006","300604"
"17","4300","3006","300605"
"1002","4700","3006","300606"
"1003","5500","3006","300607"
"1017","6300","3006","300608"
"18","7550","3006","300609"
"19","7750","3006","300610"
"1015","8600","3006","300611"
"17","10000","3006","300612"
"1020","800","3007","300701"
"1014","1600","3007","300702"
"1020","2400","3007","300703"
"1014","3200","3007","300704"
"1019","4000","3007","300705"
"1003","4800","3007","300706"
"1002","5600","3007","300707"
"1006","6400","3007","300708"
"1006","7200","3007","300709"
"1014","8000","3007","300710"
"1004","8800","3007","300711"
"1014","9600","3007","300712"
"1020","950","3008","300801"
"1002","1800","3008","300802"
"1014","2500","3008","300803"
"1004","3400","3008","300804"
"1003","4100","3008","300805"
"1014","5000","3008","300806"
"1020","5700","3008","300807"
"1006","6500","3008","300808"
"1019","7350","3008","300809"
"1014","8150","3008","300810"
"1006","8900","3008","300811"
"1014","9800","3008","300812"
"1020","1000","3009","300901"
"1014","1750","3009","300902"
"1006","2550","3009","300903"
"1014","3350","3009","300904"
"1004","4200","3009","300905"
"1003","4950","3009","300906"
"1002","5800","3009","300907"
"1014","6550","3009","300908"
"1020","7400","3009","300909"
"1019","8100","3009","300910"
"1014","8950","3009","300911"
"1006","9750","3009","300912"
"1009","800","3010","301001"
"13","1600","3010","301002"
"1009","2400","3010","301003"
"1003","3200","3010","301004"
"1007","4000","3010","301005"
"1003","4800","3010","301006"
"16","5700","3010","301007"
"17","6900","3010","301008"
"16","7300","3010","301009"
"12","8750","3010","301010"
"3","9350","3010","301011"
"12","10350","3010","301012"
"1009","600","3011","301101"
"1007","1500","3011","301102"
"13","2300","3011","301103"
"1009","3100","3011","301104"
"16","3950","3011","301105"
"1003","4700","3011","301106"
"12","6250","3011","301107"
"16","6400","3011","301108"
"12","7750","3011","301109"
"3","8450","3011","301110"
"17","9200","3011","301111"
"1003","9500","3011","301112"
"17","1150","3012","301201"
"1007","1450","3012","301202"
"3","2800","3012","301203"
"12","3800","3012","301204"
"1009","3800","3012","301205"
"13","4600","3012","301206"
"16","5550","3012","301207"
"1003","6250","3012","301208"
"16","7150","3012","301209"
"1003","7800","3012","301210"
"12","9350","3012","301211"
"1009","9400","3012","301212"
"1004","800","3013","301301"
"1008","1600","3013","301302"
"1011","2400","3013","301303"
"17","3700","3013","301304"
"3","4550","3013","301305"
"12","5550","3013","301306"
"1017","5600","3013","301307"
"1015","6400","3013","301308"
"1009","7200","3013","301309"
"2","8200","3013","301310"
"16","8900","3013","301311"
"11","9800","3013","301312"
"1017","900","3014","301401"
"1011","1800","3014","301402"
"1004","2550","3014","301403"
"16","3500","3014","301404"
"11","4400","3014","301405"
"1009","5000","3014","301406"
"17","6200","3014","301407"
"1008","6600","3014","301408"
"3","7850","3014","301409"
"2","8350","3014","301410"
"12","9700","3014","301411"
"1015","9750","3014","301412"
"1015","1000","3015","301501"
"16","1800","3015","301502"
"1008","2500","3015","301503"
"11","3500","3015","301504"
"1004","4100","3015","301505"
"12","5650","3015","301506"
"1011","5800","3015","301507"
"17","7050","3015","301508"
"1009","7400","3015","301509"
"2","8300","3015","301510"
"1017","8900","3015","301511"
"3","10350","3015","301512"
"1006","800","3016","301601"
"6","1600","3016","301602"
"1006","2400","3016","301603"
"2","3400","3016","301604"
"2","4200","3016","301605"
"2","5000","3016","301606"
"4","6075","3016","301607"
"4","6875","3016","301608"
"4","7675","3016","301609"
"1008","8000","3016","301610"
"1014","8800","3016","301611"
"1008","9600","3016","301612"
"1008","700","3017","301701"
"4","1875","3017","301702"
"1008","2250","3017","301703"
"1006","3050","3017","301704"
"1006","3850","3017","301705"
"6","4600","3017","301706"
"4","5925","3017","301707"
"4","6775","3017","301708"
"2","7300","3017","301709"
"2","8050","3017","301710"
"2","8900","3017","301711"
"1014","9500","3017","301712"
"4","1075","3018","301801"
"1008","1500","3018","301802"
"1014","2200","3018","301803"
"1008","3000","3018","301804"
"1006","3900","3018","301805"
"2","4850","3018","301806"
"6","5400","3018","301807"
"1006","6200","3018","301808"
"2","7250","3018","301809"
"2","8100","3018","301810"
"4","9125","3018","301811"
"4","9925","3018","301812"
"1016","800","3019","301901"
"11","1800","3019","301902"
"1016","2400","3019","301903"
"9","3500","3019","301904"
"18","4500","3019","301905"
"9","5100","3019","301906"
"13","5600","3019","301907"
"1011","6400","3019","301908"
"13","7200","3019","301909"
"1007","8000","3019","301910"
"1013","8950","3019","301911"
"1004","9600","3019","301912"
"1011","950","3020","302001"
"13","1700","3020","302002"
"1004","2500","3020","302003"
"1016","3400","3020","302004"
"1016","4100","3020","302005"
"18","5400","3020","302006"
"1013","5850","3020","302007"
"11","6800","3020","302008"
"9","7650","3020","302009"
"13","8100","3020","302010"
"9","9250","3020","302011"
"1007","9700","3020","302012"
"13","1000","3021","302101"
"1016","1750","3021","302102"
"9","2900","3021","302103"
"13","3350","3021","302104"
"1007","4200","3021","302105"
"11","5150","3021","302106"
"18","6300","3021","302107"
"1016","6550","3021","302108"
"9","7600","3021","302109"
"1013","8350","3021","302110"
"1004","9000","3021","302111"
"1011","9750","3021","302112"
"10","875","3022","302201"
"1003","1600","3022","302202"
"10","2475","3022","302203"
"1009","3200","3022","302204"
"1009","4000","3022","302205"
"1009","4800","3022","302206"
"16","5700","3022","302207"
"12","7150","3022","302208"
"16","7300","3022","302209"
"1003","8000","3022","302210"
"1010","8800","3022","302211"
"1009","9600","3022","302212"
"1003","650","3023","302301"
"1009","1500","3023","302302"
"12","3000","3023","302303"
"16","3150","3023","302304"
"10","3875","3023","302305"
"1009","4600","3023","302306"
"1009","5400","3023","302307"
"1003","6200","3023","302308"
"16","7100","3023","302309"
"1010","7900","3023","302310"
"1009","8600","3023","302311"
"10","9575","3023","302312"
"1003","700","3024","302401"
"12","2200","3024","302402"
"16","2300","3024","302403"
"16","3200","3024","302404"
"10","3925","3024","302405"
"10","4775","3024","302406"
"1009","5450","3024","302407"
"1003","6250","3024","302408"
"1010","7050","3024","302409"
"1009","7850","3024","302410"
"1009","8650","3024","302411"
"1009","9400","3024","302412"
"1002","800","3025","302501"
"1010","1600","3025","302502"
"1002","2400","3025","302503"
"12","3950","3025","302504"
"12","4750","3025","302505"
"1009","4800","3025","302506"
"1009","5600","3025","302507"
"1012","6900","3025","302508"
"1012","7700","3025","302509"
"1012","8500","3025","302510"
"1011","8800","3025","302511"
"1011","9600","3025","302512"
"1012","1450","3026","302601"
"1012","2200","3026","302602"
"1011","2500","3026","302603"
"12","4100","3026","302604"
"1010","4150","3026","302605"
"1009","5000","3026","302606"
"12","6500","3026","302607"
"1009","6550","3026","302608"
"1002","7300","3026","302609"
"1012","8700","3026","302610"
"1002","8950","3026","302611"
"1011","9750","3026","302612"
"1012","1400","3027","302701"
"1009","1800","3027","302702"
"1002","2550","3027","302703"
"1011","3300","3027","302704"
"1012","4600","3027","302705"
"1010","4950","3027","302706"
"12","6550","3027","302707"
"1012","7100","3027","302708"
"1009","7400","3027","302709"
"1011","8150","3027","302710"
"12","9650","3027","302711"
"1002","9700","3027","302712"
"15","950","3028","302801"
"18","2100","3028","302802"
"1004","2400","3028","302803"
"1013","3350","3028","302804"
"1006","4000","3028","302805"
"1007","4800","3028","302806"
"1003","5600","3028","302807"
"1002","6400","3028","302808"
"1008","7200","3028","302809"
"1019","8000","3028","302810"
"1007","8800","3028","302811"
"1019","9600","3028","302812"
"1002","700","3029","302901"
"1007","1500","3029","302902"
"1006","2300","3029","302903"
"1019","3100","3029","302904"
"1003","3850","3029","302905"
"1007","4650","3029","302906"
"1013","5650","3029","302907"
"1019","6250","3029","302908"
"1004","7000","3029","302909"
"15","8000","3029","302910"
"18","9200","3029","302911"
"1008","9450","3029","302912"
"1019","650","3030","303001"
"1003","1450","3030","303002"
"1013","2350","3030","303003"
"1008","3050","3030","303004"
"1006","3900","3030","303005"
"1004","4700","3030","303006"
"1002","5400","3030","303007"
"1019","6300","3030","303008"
"18","7600","3030","303009"
"15","8050","3030","303010"
"1007","8600","3030","303011"
"1007","9400","3030","303012"
"1009","800","3031","303101"
"1011","1600","3031","303102"
"1009","2400","3031","303103"
"1016","3200","3031","303104"
"1006","4000","3031","303105"
"1017","4800","3031","303106"
"19","5450","3031","303107"
"16","6500","3031","303108"
"19","7050","3031","303109"
"2","8200","3031","303110"
"2","9000","3031","303111"
"11","9800","3031","303112"
"11","10600","3031","303113"
"1009","1000","3032","303201"
"19","1650","3032","303202"
"1017","2600","3032","303203"
"16","3450","3032","303204"
"1009","4200","3032","303205"
"1006","4950","3032","303206"
"11","5950","3032","303207"
"1011","6500","3032","303208"
"1016","7400","3032","303209"
"11","8350","3032","303210"
"2","9200","3032","303211"
"19","9600","3032","303212"
"2","10700","3032","303213"
"1011","950","3033","303301"
"11","1900","3033","303302"
"19","2350","3033","303303"
"1009","3300","3033","303304"
"19","3950","3033","303305"
"2","5100","3033","303306"
"1016","5700","3033","303307"
"1009","6550","3033","303308"
"11","7500","3033","303309"
"16","8300","3033","303310"
"1006","8900","3033","303311"
"1017","9800","3033","303312"
"2","10800","3033","303313"
"16","900","3034","303401"
"16","1700","3034","303402"
"16","2500","3034","303403"
"10","3275","3034","303404"
"9","4300","3034","303405"
"10","4875","3034","303406"
"1014","5600","3034","303407"
"1007","6400","3034","303408"
"1015","7200","3034","303409"
"6","8000","3034","303410"
"6","8800","3034","303411"
"11","9800","3034","303412"
"11","10600","3034","303413"
"10","675","3035","303501"
"6","1400","3035","303502"
"1014","2300","3035","303503"
"16","3100","3035","303504"
"16","3950","3035","303505"
"1015","4600","3035","303506"
"11","5600","3035","303507"
"1007","6250","3035","303508"
"10","7075","3035","303509"
"9","8100","3035","303510"
"6","8600","3035","303511"
"16","9500","3035","303512"
"11","10400","3035","303513"
"10","725","3036","303601"
"16","1600","3036","303602"
"9","2550","3036","303603"
"16","3150","3036","303604"
"1007","3900","3036","303605"
"6","4700","3036","303606"
"1014","5500","3036","303607"
"6","6300","3036","303608"
"11","7250","3036","303609"
"11","8100","3036","303610"
"16","8750","3036","303611"
"1015","9500","3036","303612"
"10","10325","3036","303613"
"1012","1300","3037","303701"
"1012","2100","3037","303702"
"1012","2900","3037","303703"
"1011","3200","3037","303704"
"1011","4000","3037","303705"
"1011","4800","3037","303706"
"18","6100","3037","303707"
"3","6950","3037","303708"
"18","7700","3037","303709"
"1006","8000","3037","303710"
"1007","8800","3037","303711"
"1004","9600","3037","303712"
"1003","10400","3037","303713"
"3","1450","3038","303801"
"1012","2300","3038","303802"
"1011","2500","3038","303803"
"1004","3400","3038","303804"
"1007","4150","3038","303805"
"1006","4900","3038","303806"
"18","6200","3038","303807"
"18","7000","3038","303808"
"1012","7800","3038","303809"
"1012","8600","3038","303810"
"1003","8900","3038","303811"
"1011","9800","3038","303812"
