690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4
"242","2000","40","0","0","1","1","-1","0","2019/10/09 04:59:59","2019/10/04 05:00:00","101","0","41"
"243","2000","30","0","0","1","1","-1","0","2019/10/14 04:59:59","2019/10/09 05:00:00","109","0","37"
"244","2000","30","0","0","1","1","-1","0","2019/10/14 04:59:59","2019/10/09 05:00:00","112","0","38"
"245","2000","40","0","0","1","1","-1","0","2019/10/20 04:59:59","2019/10/11 05:00:00","104","0","45"
"246","2000","30","0","0","1","1","-1","0","2019/10/20 04:59:59","2019/10/14 05:00:00","101","0","31"
"247","2000","40","0","0","1","1","-1","0","2019/10/20 04:59:59","2019/10/14 05:00:00","101","0","41"
"248","2000","30","0","0","1","1","-1","0","2019/10/21 04:59:59","2019/10/14 05:00:00","103","0","34"
"249","2000","40","0","0","1","1","-1","0","2019/10/21 04:59:59","2019/10/14 05:00:00","103","0","44"
"250","2000","30","0","0","1","1","-1","0","2019/10/26 04:59:59","2019/10/20 05:00:00","102","0","32"
"251","2000","40","0","0","1","1","-1","0","2019/10/26 04:59:59","2019/10/20 05:00:00","102","0","42"
"252","2000","30","0","0","1","1","-1","0","2019/10/29 04:59:59","2019/10/26 05:00:00","109","0","37"
"253","2000","30","0","0","1","1","-1","0","2019/10/29 04:59:59","2019/10/26 05:00:00","112","0","38"
"254","2000","30","0","0","1","1","-1","0","2019/10/31 04:59:59","2019/10/27 05:00:00","101","0","31"
"255","2000","40","0","0","1","1","-1","0","2019/10/31 04:59:59","2019/10/27 05:00:00","101","0","41"
"256","2000","30","0","0","1","1","-1","0","2019/11/06 04:59:59","2019/10/31 05:00:00","103","0","34"
"257","2000","40","0","0","1","1","-1","0","2019/11/06 04:59:59","2019/10/31 05:00:00","103","0","44"
"258","1500","80","0","0","1","1","-1","0","2019/10/23 20:59:59","2019/10/16 12:00:00","7004","0","251"
"259","1500","80","0","0","1","1","-1","0","2019/10/23 20:59:59","2019/10/16 12:00:00","7005","0","252"
"260","1500","80","0","0","1","1","-1","0","2019/11/14 20:59:59","2019/10/31 12:00:00","6004","0","151"
"261","1500","80","0","0","1","1","-1","0","2019/11/14 20:59:59","2019/10/31 12:00:00","6005","0","152"
"262","1500","80","0","0","1","1","-1","0","2019/11/22 20:59:59","2019/11/15 12:00:00","7004","0","251"
"263","1500","80","0","0","1","1","-1","0","2019/11/22 20:59:59","2019/11/15 12:00:00","7005","0","252"
"264","2000","30","0","0","1","1","-1","0","2019/11/11 04:59:59","2019/11/06 05:00:00","101","0","31"
"265","2000","40","0","0","1","1","-1","0","2019/11/11 04:59:59","2019/11/06 05:00:00","101","0","41"
"266","2000","30","0","0","1","1","-1","0","2019/11/16 04:59:59","2019/11/11 05:00:00","109","0","37"
"267","2000","30","0","0","1","1","-1","0","2019/11/16 04:59:59","2019/11/11 05:00:00","112","0","38"
"268","2000","40","0","0","1","1","-1","0","2019/11/20 04:59:59","2019/11/11 05:00:00","104","0","45"
"269","2000","30","0","0","1","1","-1","0","2019/11/20 04:59:59","2019/11/15 05:00:00","101","0","31"
"270","2000","40","0","0","1","1","-1","0","2019/11/20 04:59:59","2019/11/15 05:00:00","101","0","41"
"271","2000","30","0","0","1","1","-1","0","2019/11/22 04:59:59","2019/11/15 05:00:00","103","0","34"
"272","2000","40","0","0","1","1","-1","0","2019/11/22 04:59:59","2019/11/15 05:00:00","103","0","44"
"273","2000","30","0","0","1","1","-1","0","2019/11/26 04:59:59","2019/11/20 05:00:00","102","0","32"
"274","2000","40","0","0","1","1","-1","0","2019/11/26 04:59:59","2019/11/20 05:00:00","102","0","42"
"275","2000","30","0","0","1","1","-1","0","2019/11/26 04:59:59","2019/11/22 05:00:00","109","0","37"
"276","2000","30","0","0","1","1","-1","0","2019/11/26 04:59:59","2019/11/22 05:00:00","112","0","38"
"277","2000","30","0","0","1","1","-1","0","2019/11/30 04:59:59","2019/11/26 05:00:00","101","0","31"
"278","2000","40","0","0","1","1","-1","0","2019/11/30 04:59:59","2019/11/26 05:00:00","101","0","41"
"279","2000","30","0","0","1","1","-1","0","2019/12/06 04:59:59","2019/11/30 05:00:00","103","0","34"
"280","2000","40","0","0","1","1","-1","0","2019/12/06 04:59:59","2019/11/30 05:00:00","103","0","44"
"281","1500","80","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/11/30 05:00:00","101","0","81"
"282","1500","80","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/11/30 05:00:00","102","0","82"
"283","1500","80","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/11/30 05:00:00","111","0","83"
"284","1500","80","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/11/30 05:00:00","109","0","84"
"285","1500","80","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/11/30 05:00:00","112","0","85"
"286","1500","80","0","0","1","1","-1","0","2019/12/14 20:59:59","2019/11/30 12:00:00","6004","0","151"
"287","1500","80","0","0","1","1","-1","0","2019/12/14 20:59:59","2019/11/30 12:00:00","6005","0","152"
"288","1500","80","0","0","1","1","-1","0","2019/12/23 20:59:59","2019/12/16 12:00:00","7004","0","251"
"289","1500","80","0","0","1","1","-1","0","2019/12/23 20:59:59","2019/12/16 12:00:00","7005","0","252"
"290","2000","30","0","0","1","1","-1","0","2019/12/11 04:59:59","2019/12/04 05:00:00","101","0","31"
"291","2000","40","0","0","1","1","-1","0","2019/12/11 04:59:59","2019/12/04 05:00:00","101","0","41"
"292","2000","40","0","0","1","1","-1","0","2019/12/19 04:59:59","2019/12/10 05:00:00","104","0","45"
"293","2000","30","0","0","1","1","-1","0","2019/12/16 04:59:59","2019/12/11 05:00:00","109","0","37"
"294","2000","30","0","0","1","1","-1","0","2019/12/16 04:59:59","2019/12/11 05:00:00","112","0","38"
"295","2000","30","0","0","1","1","-1","0","2019/12/22 04:59:59","2019/12/14 05:00:00","103","0","34"
"296","2000","40","0","0","1","1","-1","0","2019/12/22 04:59:59","2019/12/14 05:00:00","103","0","44"
"297","2000","30","0","0","1","1","-1","0","2019/12/23 04:59:59","2019/12/16 05:00:00","101","0","31"
"298","2000","40","0","0","1","1","-1","0","2019/12/23 04:59:59","2019/12/16 05:00:00","101","0","41"
"299","2000","30","0","0","1","1","-1","0","2019/12/28 04:59:59","2019/12/23 05:00:00","109","0","37"
"300","2000","30","0","0","1","1","-1","0","2019/12/28 04:59:59","2019/12/23 05:00:00","112","0","38"
"301","2000","30","0","0","1","1","-1","0","2019/12/28 04:59:59","2019/12/23 05:00:00","102","0","32"
"302","2000","40","0","0","1","1","-1","0","2019/12/28 04:59:59","2019/12/23 05:00:00","102","0","42"
"303","2000","30","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/12/28 05:00:00","101","0","31"
"304","2000","40","0","0","1","1","-1","0","2019/12/31 04:59:59","2019/12/28 05:00:00","101","0","41"
"305","2000","30","0","0","1","1","-1","0","2020/01/07 04:59:59","2019/12/31 05:00:00","103","0","34"
"306","2000","40","0","0","1","1","-1","0","2020/01/07 04:59:59","2019/12/31 05:00:00","103","0","44"
"307","1500","80","0","0","1","1","-1","0","2020/01/14 20:59:59","2019/12/31 12:00:00","6004","0","151"
"308","1500","80","0","0","1","1","-1","0","2020/01/14 20:59:59","2019/12/31 12:00:00","6005","0","152"
"309","1500","80","0","0","1","1","-1","0","2020/2/13 20:59:59","2020/1/31 12:00:00","6004","0","151"
"310","1500","80","0","0","1","1","-1","0","2020/2/13 20:59:59","2020/1/31 12:00:00","6005","0","152"
"311","1500","80","0","0","1","1","-1","0","2020/01/24 20:59:59","2020/01/17 12:00:00","7004","0","251"
"312","1500","80","0","0","1","1","-1","0","2020/01/24 20:59:59","2020/01/17 12:00:00","7005","0","252"
"315","2000","30","0","0","1","1","-1","0","2020/1/10 04:59:59","2020/1/4 05:00:00","101","0","31"
"316","2000","40","0","0","1","1","-1","0","2020/1/10 04:59:59","2020/1/4 05:00:00","101","0","41"
"317","2000","30","0","0","1","1","-1","0","2020/1/15 04:59:59","2020/1/10 05:00:00","109","0","37"
"318","2000","30","0","0","1","1","-1","0","2020/1/15 04:59:59","2020/1/10 05:00:00","112","0","38"
"319","2000","40","0","0","1","1","-1","0","2020/1/19 04:59:59","2020/1/10 05:00:00","104","0","45"
"320","2000","30","0","0","1","1","-1","0","2020/1/22 04:59:59","2020/1/14 05:00:00","103","0","34"
"321","2000","40","0","0","1","1","-1","0","2020/1/22 04:59:59","2020/1/14 05:00:00","103","0","44"
"322","2000","30","0","0","1","1","-1","0","2020/1/23 04:59:59","2020/1/15 05:00:00","101","0","31"
"323","2000","40","0","0","1","1","-1","0","2020/1/23 04:59:59","2020/1/15 05:00:00","101","0","41"
"324","2000","30","0","0","1","1","-1","0","2020/1/28 04:59:59","2020/1/23 05:00:00","109","0","37"
"325","2000","30","0","0","1","1","-1","0","2020/1/28 04:59:59","2020/1/23 05:00:00","112","0","38"
"326","2000","30","0","0","1","1","-1","0","2020/1/28 04:59:59","2020/1/23 05:00:00","102","0","32"
"327","2000","40","0","0","1","1","-1","0","2020/1/28 04:59:59","2020/1/23 05:00:00","102","0","42"
"328","2000","30","0","0","1","1","-1","0","2020/1/31 04:59:59","2020/1/28 05:00:00","101","0","31"
"329","2000","40","0","0","1","1","-1","0","2020/1/31 04:59:59","2020/1/28 05:00:00","101","0","41"
"330","2000","30","0","0","1","1","-1","0","2020/02/15 04:59:59","2020/1/31 05:00:00","103","0","34"
"331","2000","40","0","0","1","1","-1","0","2020/02/15 04:59:59","2020/1/31 05:00:00","103","0","44"
"332","1500","80","0","0","1","1","-1","0","2020/03/21 20:59:59","2020/02/29 12:00:00","6004","0","151"
"333","1500","80","0","0","1","1","-1","0","2020/03/21 20:59:59","2020/02/29 12:00:00","6005","0","152"
"334","2000","30","0","0","1","1","-1","0","2020/2/10 04:59:59","2020/2/4 05:00:00","101","0","31"
"335","2000","40","0","0","1","1","-1","0","2020/2/10 04:59:59","2020/2/4 05:00:00","101","0","41"
"336","2000","30","0","0","1","1","-1","0","2020/2/15 04:59:59","2020/2/10 05:00:00","109","0","37"
"337","2000","30","0","0","1","1","-1","0","2020/2/15 04:59:59","2020/2/10 05:00:00","112","0","38"
"338","2000","40","0","0","1","1","-1","0","2020/2/19 04:59:59","2020/2/10 05:00:00","104","0","45"
"339","2000","30","0","0","1","1","-1","0","2020/2/24 04:59:59","2020/2/20 05:00:00","103","0","34"
"340","2000","40","0","0","1","1","-1","0","2020/2/24 04:59:59","2020/2/20 05:00:00","103","0","44"
"341","3000","30","0","0","1","1","-1","0","2020/2/23 04:59:59","2020/2/15 05:00:00","101","0","31"
"342","3000","40","0","0","1","1","-1","0","2020/2/23 04:59:59","2020/2/15 05:00:00","101","0","41"
"343","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/23 05:00:00","101","0","91"
"344","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/23 05:00:00","102","0","92"
"345","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/23 05:00:00","111","0","93"
"346","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/23 05:00:00","109","0","94"
"347","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/23 05:00:00","112","0","95"
"348","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/29 12:00:00","6004","0","96"
"349","1500","100","0","0","1","1","-1","0","2020/3/7 04:59:59","2020/2/29 12:00:00","6005","0","97"
"350","3000","30","0","0","1","1","-1","0","2020/2/25 04:59:59","2020/2/21 05:00:00","109","0","37"
"351","3000","30","0","0","1","1","-1","0","2020/2/25 04:59:59","2020/2/21 05:00:00","112","0","38"
"352","3000","30","0","0","1","1","-1","0","2020/2/29 04:59:59","2020/2/23 05:00:00","102","0","32"
"353","3000","40","0","0","1","1","-1","0","2020/2/29 04:59:59","2020/2/23 05:00:00","102","0","42"
"354","2000","30","0","0","1","1","-1","0","2020/03/04 4:59:59","2020/02/29 5:00:00","111","0","39"
"355","2000","40","0","0","1","1","-1","0","2020/03/04 4:59:59","2020/02/29 5:00:00","111","0","49"
"356","2000","30","0","0","1","1","-1","0","2020/03/8 04:59:59","2020/2/29 05:00:00","103","0","34"
"357","2000","40","0","0","1","1","-1","0","2020/03/8 04:59:59","2020/2/29 05:00:00","103","0","44"
"358","1500","80","0","0","1","1","-1","0","2020/02/22 20:59:59","2020/02/15 12:00:00","7004","0","251"
"359","1500","80","0","0","1","1","-1","0","2020/02/22 20:59:59","2020/02/15 12:00:00","7005","0","252"
"362","2000","30","0","0","1","1","-1","0","2020/3/13 04:59:59","2020/3/8 05:00:00","101","0","31"
"363","2000","40","0","0","1","1","-1","0","2020/3/13 04:59:59","2020/3/8 05:00:00","101","0","41"
"364","2000","40","0","0","1","1","-1","0","2020/3/22 04:59:59","2020/3/13 05:00:00","104","0","45"
"365","3000","30","0","0","1","1","-1","0","2020/3/24 04:59:59","2020/3/16 05:00:00","101","0","31"
"366","3000","40","0","0","1","1","-1","0","2020/3/24 04:59:59","2020/3/16 05:00:00","101","0","41"
"367","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 05:00:00","101","0","91"
"368","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 05:00:00","102","0","92"
"369","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 05:00:00","111","0","93"
"370","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 05:00:00","109","0","94"
"371","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 05:00:00","112","0","95"
"372","1500","100","0","0","1","1","-1","0","2020/3/21 20:59:59","2020/3/16 05:00:00","6004","0","96"
"373","1500","100","0","0","1","1","-1","0","2020/3/21 20:59:59","2020/3/16 05:00:00","6005","0","97"
"374","1500","100","0","0","1","1","-1","0","2020/3/24 20:59:59","2020/3/17 12:00:00","7004","0","98"
"375","1500","100","0","0","1","1","-1","0","2020/3/24 20:59:59","2020/3/17 12:00:00","7005","0","99"
"376","3000","30","0","0","1","1","-1","0","2020/3/26 04:59:59","2020/3/22 05:00:00","109","0","37"
"377","3000","30","0","0","1","1","-1","0","2020/3/26 04:59:59","2020/3/22 05:00:00","112","0","38"
"378","3000","30","0","0","1","1","-1","0","2020/3/30 04:59:59","2020/3/24 05:00:00","102","0","32"
"379","3000","40","0","0","1","1","-1","0","2020/3/30 04:59:59","2020/3/24 05:00:00","102","0","42"
"380","2000","30","0","0","1","1","-1","0","2020/04/7 04:59:59","2020/3/31 05:00:00","103","0","34"
"381","2000","40","0","0","1","1","-1","0","2020/04/7 04:59:59","2020/3/31 05:00:00","103","0","44"
"382","1500","80","0","0","1","1","-1","0","2020/03/24 20:59:59","2020/03/17 12:00:00","7004","0","251"
"383","1500","80","0","0","1","1","-1","0","2020/03/24 20:59:59","2020/03/17 12:00:00","7005","0","252"
"384","1500","80","0","0","1","1","-1","0","2020/5/14 20:59:59","2020/4/30 12:00:00","6004","0","151"
"385","1500","80","0","0","1","1","-1","0","2020/5/14 20:59:59","2020/4/30 12:00:00","6005","0","152"
"386","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 15:00:00","8004","0","100"
"387","1500","100","0","0","1","1","-1","0","2020/3/31 04:59:59","2020/3/16 15:00:00","8005","0","101"
"388","1500","80","0","0","1","1","-1","0","2020/4/14 20:59:59","2020/3/31 12:00:00","6004","0","151"
"389","1500","80","0","0","1","1","-1","0","2020/4/14 20:59:59","2020/3/31 12:00:00","6005","0","152"
"390","1500","80","0","0","1","1","-1","0","2020/04/24 20:59:59","2020/04/17 12:00:00","7004","0","251"
"391","1500","80","0","0","1","1","-1","0","2020/04/24 20:59:59","2020/04/17 12:00:00","7005","0","252"
"392","2000","30","0","0","1","1","-1","0","2020/4/10 04:59:59","2020/4/4 05:00:00","101","0","31"
"393","2000","40","0","0","1","1","-1","0","2020/4/10 04:59:59","2020/4/4 05:00:00","101","0","41"
"394","2000","30","0","0","1","1","-1","0","2020/4/15 04:59:59","2020/4/10 05:00:00","109","0","37"
"395","2000","30","0","0","1","1","-1","0","2020/4/15 04:59:59","2020/4/10 05:00:00","112","0","38"
"396","2000","40","0","0","1","1","-1","0","2020/4/19 04:59:59","2020/4/10 05:00:00","104","0","45"
"397","2000","30","0","0","1","1","-1","0","2020/04/21 04:59:59","2020/4/14 05:00:00","103","0","34"
"398","2000","40","0","0","1","1","-1","0","2020/04/21 04:59:59","2020/4/14 05:00:00","103","0","44"
"399","2000","30","0","0","1","1","-1","0","2020/4/22 04:59:59","2020/4/15 05:00:00","101","0","31"
"400","2000","40","0","0","1","1","-1","0","2020/4/22 04:59:59","2020/4/15 05:00:00","101","0","41"
"401","2000","30","0","0","1","1","-1","0","2020/4/27 04:59:59","2020/4/22 05:00:00","109","0","37"
"402","2000","30","0","0","1","1","-1","0","2020/4/27 04:59:59","2020/4/22 05:00:00","112","0","38"
"403","2000","30","0","0","1","1","-1","0","2020/4/27 04:59:59","2020/4/22 05:00:00","102","0","32"
"404","2000","30","0","0","1","1","-1","0","2020/4/30 04:59:59","2020/4/27 05:00:00","101","0","31"
"405","2000","40","0","0","1","1","-1","0","2020/4/30 04:59:59","2020/4/27 05:00:00","101","0","41"
"406","2000","30","0","0","1","1","-1","0","2020/05/6 04:59:59","2020/4/30 05:00:00","103","0","34"
"407","2000","40","0","0","1","1","-1","0","2020/05/6 04:59:59","2020/4/30 05:00:00","103","0","44"
"408","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","101","0","91"
"409","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","102","0","92"
"410","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","111","0","93"
"411","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","109","0","94"
"412","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","112","0","95"
"413","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 12:00:00","6004","0","96"
"414","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 12:00:00","6005","0","97"
"415","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","8004","0","100"
"416","1500","100","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/4/30 05:00:00","8005","0","101"
"417","1500","80","0","0","1","1","-1","0","2020/6/14 20:59:59","2020/5/31 12:00:00","6004","0","151"
"418","1500","80","0","0","1","1","-1","0","2020/6/14 20:59:59","2020/5/31 12:00:00","6005","0","152"
"419","3000","30","0","0","1","1","-1","0","2020/5/5 04:59:59","2020/5/2 05:00:00","102","0","32"
"420","3000","40","0","0","1","1","-1","0","2020/5/5 04:59:59","2020/5/2 05:00:00","102","0","42"
"421","3000","30","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/5/5 05:00:00","101","0","31"
"422","3000","40","0","0","1","1","-1","0","2020/5/10 04:59:59","2020/5/5 05:00:00","101","0","41"
"423","2000","40","0","0","1","1","-1","0","2020/4/27 04:59:59","2020/4/22 05:00:00","102","0","42"
"424","2000","30","0","0","1","1","-1","0","2020/5/15 04:59:59","2020/5/10 05:00:00","109","0","37"
"425","2000","30","0","0","1","1","-1","0","2020/5/15 04:59:59","2020/5/10 05:00:00","112","0","38"
"426","2000","40","0","0","1","1","-1","0","2020/5/19 04:59:59","2020/5/10 05:00:00","104","0","45"
"427","2000","30","0","0","1","1","-1","0","2020/05/21 04:59:59","2020/5/14 05:00:00","103","0","34"
"428","2000","40","0","0","1","1","-1","0","2020/05/21 04:59:59","2020/5/14 05:00:00","103","0","44"
"429","2000","30","0","0","1","1","-1","0","2020/5/22 04:59:59","2020/5/15 05:00:00","101","0","31"
"430","2000","40","0","0","1","1","-1","0","2020/5/22 04:59:59","2020/5/15 05:00:00","101","0","41"
"431","2000","30","0","0","1","1","-1","0","2020/5/27 04:59:59","2020/5/22 05:00:00","109","0","37"
"432","2000","30","0","0","1","1","-1","0","2020/5/27 04:59:59","2020/5/22 05:00:00","112","0","38"
"433","2000","30","0","0","1","1","-1","0","2020/5/27 04:59:59","2020/5/22 05:00:00","102","0","32"
"434","2000","40","0","0","1","1","-1","0","2020/5/27 04:59:59","2020/5/22 05:00:00","102","0","42"
"435","2000","30","0","0","1","1","-1","0","2020/5/31 04:59:59","2020/5/27 05:00:00","101","0","31"
"436","2000","40","0","0","1","1","-1","0","2020/5/31 04:59:59","2020/5/27 05:00:00","101","0","41"
"437","2000","30","0","0","1","1","-1","0","2020/06/5 04:59:59","2020/5/31 05:00:00","103","0","34"
"438","2000","40","0","0","1","1","-1","0","2020/06/5 04:59:59","2020/5/31 05:00:00","103","0","44"
"439","1500","80","0","0","1","1","-1","0","2020/05/25 20:59:59","2020/05/18 12:00:00","7004","0","251"
"440","1500","80","0","0","1","1","-1","0","2020/05/25 20:59:59","2020/05/18 12:00:00","7005","0","252"
"441","1500","80","0","0","1","1","-1","0","2020/06/23 20:59:59","2020/06/16 12:00:00","7004","0","251"
"442","1500","80","0","0","1","1","-1","0","2020/06/23 20:59:59","2020/06/16 12:00:00","7005","0","252"
"443","1500","80","0","0","1","1","-1","0","2020/7/14 20:59:59","2020/6/30 12:00:00","6004","0","151"
