e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0
"22","11","0","0","2","0","0","0","10020156","0","10020157","10001","10020158"
"21","7","0","0","2","0","0","0","10020157","0","10020158","10001","10020480"
"17","3","0","0","2","0","0","0","10020560","0","10020167","1","10020168"
"16","12","0","0","2","0","0","0","10020167","0","10020168","0","10020169"
"15","7","0","0","2","0","0","10020477","10020168","0","10020169","10002","10020175"
"14","2","0","0","2","0","0","0","10020169","0","10020175","2","10020176"
"13","6","0","0","2","0","0","0","10020175","0","10020176","0","10020178"
"11","14","10020479","0","2","0","0","0","10020178","0","10020177","2","10020179"
"12","14","0","0","2","0","0","0","10020176","0","10020178","4","10020177"
"10","4","0","0","2","0","0","0","10020177","0","10020179","0","10020180"
"9","7","0","0","2","0","0","0","10020179","0","10020180","10003","10020182"
"8","3","0","0","2","0","0","0","10020180","0","10020182","3","10020183"
"7","11","0","0","2","0","0","0","10020182","0","10020183","10001","10020184"
"6","2","0","0","2","0","0","0","10020183","0","10020184","1","10020185"
"5","12","0","0","2","0","0","0","10020184","0","10020185","0","10020186"
"4","6","0","0","2","0","0","0","10020185","0","10020186","0","10020187"
"3","14","0","0","2","0","0","0","10020186","0","10020187","3","10020188"
"2","7","0","0","2","0","0","0","10020187","0","10020188","10003","10020189"
"1","2","0","0","2","0","0","0","10020188","0","10020189","1","10020190"
"0","13","0","0","2","0","0","0","10020189","0","10020190","0","10020191"
"66","6","0","0","2","0","0","0","10020190","0","10020191","0","10020192"
"65","7","0","0","2","0","0","0","10020191","0","10020192","10001","10020193"
"64","3","0","0","2","0","0","0","10020192","0","10020193","1","10020194"
"63","4","0","0","2","0","0","0","10020193","0","10020194","0","10020202"
"62","2","0","0","2","0","0","0","10020194","0","10020202","1","10020203"
"61","7","0","0","2","0","0","0","10020202","0","10020203","10001","10020450"
"36","2","0","0","2","0","0","0","10020476","0","10020234","2","10020235"
"35","7","0","0","2","0","0","0","10020234","0","10020235","10002","10020236"
"34","2","0","0","2","0","0","0","10020235","0","10020236","1","10020237"
"33","4","0","0","2","0","0","10020549","10020236","0","10020237","0","10020239"
"32","7","0","0","2","0","0","0","10020237","0","10020239","10001","10020253"
"31","6","0","0","2","0","0","0","10020239","0","10020253","0","10020254"
"30","12","0","0","2","0","0","0","10020253","0","10020254","0","10020255"
"29","3","10020555","0","2","0","0","0","10020254","0","10020255","2","10020256"
"28","7","0","0","2","0","0","0","10020255","0","10020256","10001","10020257"
"27","5","0","0","2","0","0","0","10020256","0","10020257","0","10020258"
"26","6","0","0","2","0","0","0","10020257","0","10020258","0","10020410"
"24","12","0","0","2","0","0","0","10020410","0","10020260","0","10020261"
"23","2","0","0","2","0","0","0","10020260","0","10020261","1","10020262"
"22","4","0","0","2","0","0","0","10020261","0","10020262","0","10020263"
"21","7","0","0","2","0","0","0","10020262","0","10020263","10002","10020264"
"20","14","0","0","2","0","0","0","10020263","0","10020264","4","10020265"
"19","12","0","0","2","0","0","0","10020264","0","10020265","0","10020266"
"18","11","0","0","2","0","0","0","10020265","0","10020266","10001","10020267"
"17","3","0","0","2","0","0","0","10020266","0","10020267","2","10020268"
"16","2","0","0","2","0","0","0","10020267","0","10020268","3","10020269"
"15","4","0","0","2","0","0","10020273","10020268","0","10020269","0","10020270"
"14","2","0","0","2","0","0","0","10020269","0","10020270","1","10020271"
"13","2","0","0","2","0","0","0","10020270","0","10020271","3","10020275"
"13","6","0","0","2","0","0","0","10020273","0","10020272","0","10020274"
"14","7","0","0","2","0","0","0","10020269","0","10020273","10001","10020272"
"12","14","0","0","2","0","0","0","10020272","0","10020274","5","10020276"
"12","3","0","0","2","0","0","0","10020271","0","10020275","2","10020276"
"11","7","10020275","0","2","0","0","0","10020274","0","10020276","10003","10020277"
"10","2","0","0","2","0","0","0","10020276","0","10020277","1","10020278"
"9","14","0","0","2","0","0","0","10020277","0","10020278","3","10020279"
"8","7","0","0","2","0","0","0","10020278","0","10020279","10001","10020280"
"7","6","0","0","2","0","0","0","10020279","0","10020280","0","10020281"
"6","2","0","0","2","0","0","0","10020280","0","10020281","2","10020282"
"5","11","0","0","2","0","0","0","10020281","0","10020282","10001","10020283"
"4","4","0","0","2","0","0","0","10020282","0","10020283","0","10020284"
"3","5","0","0","2","0","0","0","10020283","0","10020284","0","10020285"
"2","2","0","0","2","0","0","0","10020284","0","10020285","1","10020286"
"1","7","0","0","2","0","0","0","10020285","0","10020286","10003","10020287"
"0","13","0","0","2","0","0","0","10020286","0","10020287","0","10020288"
"66","7","0","0","2","0","0","0","10020287","0","10020288","10001","10020289"
"65","5","0","0","2","0","0","0","10020288","0","10020289","0","10020290"
"64","2","0","0","2","0","0","0","10020289","0","10020290","1","10020291"
"63","6","0","0","2","0","0","0","10020290","0","10020291","0","10020292"
"62","12","0","0","2","0","0","0","10020291","0","10020292","0","10020293"
"61","2","0","0","2","0","0","0","10020292","0","10020293","1","10020294"
"60","4","0","0","2","0","0","10020545","10020293","0","10020294","0","10020295"
"59","3","0","0","2","0","0","0","10020294","0","10020295","1","10020296"
"58","7","0","0","2","0","0","0","10020295","0","10020296","10001","10020419"
"45","12","0","0","2","0","0","0","10020431","0","10020331","0","10020336"
"44","14","0","0","2","0","0","0","10020331","0","10020336","3","10020337"
"43","2","0","0","2","0","0","0","10020336","0","10020337","2","10020338"
"42","7","0","0","2","0","0","0","10020337","0","10020338","10002","10020339"
"41","11","0","0","2","0","0","0","10020338","0","10020339","10001","10020412"
"39","2","0","0","2","0","0","0","10020412","0","10020341","2","10020342"
"38","4","0","0","2","0","0","0","10020341","0","10020342","0","10020343"
"37","3","0","0","2","0","0","0","10020342","0","10020343","1","10020344"
"36","2","0","0","2","0","0","0","10020343","0","10020344","1","10020345"
"35","12","0","0","2","0","0","0","10020344","0","10020345","0","10020346"
"34","6","0","0","2","0","0","0","10020345","0","10020346","0","10020347"
"33","2","0","0","2","0","0","0","10020346","0","10020347","1","10020348"
"32","14","0","0","2","0","0","0","10020347","0","10020348","3","10020349"
"31","4","0","0","2","0","0","10020350","10020348","0","10020349","0","10020351"
"32","3","0","0","2","0","0","0","10020349","0","10020350","3","10020352"
"30","7","0","0","2","0","0","0","10020349","0","10020351","10002","10020353"
"31","2","0","0","2","0","0","0","10020350","0","10020352","3","10020355"
"29","3","0","0","2","0","0","0","10020351","0","10020353","2","10020354"
"28","2","0","0","2","0","0","0","10020353","0","10020354","2","10020358"
"30","14","0","0","2","0","0","0","10020352","0","10020355","5","10020356"
"29","7","0","0","2","0","0","0","10020355","0","10020356","10003","10020357"
"28","3","0","0","2","0","0","0","10020356","0","10020357","3","10020358"
"27","6","10020357","0","2","0","0","0","10020354","0","10020358","0","10020359"
"26","5","0","0","2","0","0","0","10020358","0","10020359","0","10020360"
"25","4","0","0","2","0","0","0","10020359","0","10020360","0","10020361"
"24","2","0","0","2","0","0","0","10020360","0","10020361","3","10020362"
"23","7","0","0","2","0","0","0","10020361","0","10020362","10001","10020363"
"22","2","0","0","2","0","0","0","10020362","0","10020363","1","10020364"
"21","14","0","0","2","0","0","0","10020363","0","10020364","4","10020365"
"20","4","0","0","2","0","0","0","10020364","0","10020365","0","10020366"
"19","5","0","0","2","0","0","0","10020365","0","10020366","0","10020367"
"18","3","0","0","2","0","0","0","10020366","0","10020367","1","10020368"
"17","11","0","0","2","0","0","0","10020367","0","10020368","10001","10020369"
"16","2","0","0","2","0","0","0","10020368","0","10020369","1","10020370"
"15","4","0","0","2","0","0","10020437","10020369","0","10020370","0","10020440"
"4","3","0","0","2","0","0","0","10020449","0","10020382","3","10020383"
"3","6","0","0","2","0","0","0","10020382","0","10020383","0","10020384"
"2","2","0","0","2","0","0","0","10020383","0","10020384","2","10020385"
"1","2","0","0","2","0","0","0","10020384","0","10020385","1","10020386"
"0","13","0","0","2","0","0","0","10020385","0","10020386","0","10020387"
"66","6","0","0","2","0","0","0","10020386","0","10020387","0","10020388"
"65","4","0","0","2","0","0","0","10020387","0","10020388","0","10020389"
"64","3","0","0","2","0","0","0","10020388","0","10020389","2","10020390"
"63","12","0","0","2","0","0","0","10020389","0","10020390","0","10020002"
"6","2","10020581","0","2","0","10020582","0","10020079","0","10020404","1","10020405"
"5","3","0","0","2","0","0","0","10020404","0","10020405","3","10020406"
"4","11","0","0","2","0","0","0","10020405","0","10020406","10001","10020083"
"60","7","0","0","2","0","0","0","10020092","0","10020407","10001","10020094"
"30","3","0","0","2","0","0","0","10020148","0","10020408","2","10020150"
"25","3","0","0","2","0","0","0","10020258","0","10020410","2","10020260"
"40","3","0","0","2","0","0","0","10020339","0","10020412","2","10020341"
"57","6","0","0","2","0","0","0","10020296","0","10020419","0","10020420"
"56","11","10020547","0","2","0","0","0","10020419","0","10020420","10001","10020421"
"55","4","0","0","2","0","0","0","10020420","0","10020421","0","10020422"
"54","14","0","0","2","0","0","0","10020421","0","10020422","3","10020423"
"53","7","0","0","2","0","0","10020426","10020422","0","10020423","10001","10020424"
"52","7","0","0","2","0","0","0","10020423","0","10020424","10002","10020436"
"51","7","0","0","2","0","0","0","10020426","0","10020425","10003","10020427"
"52","3","0","0","2","0","0","0","10020423","0","10020426","2","10020425"
"50","3","0","0","2","0","0","0","10020425","0","10020427","3","10020428"
"49","4","0","0","2","0","0","0","10020427","0","10020428","0","10020429"
"48","7","0","0","2","0","0","0","10020428","0","10020429","10001","10020430"
"47","11","0","0","2","0","0","0","10020429","0","10020430","10001","10020431"
"46","6","10020432","0","2","0","0","0","10020430","0","10020431","0","10020331"
"47","4","0","0","2","0","0","0","10020433","0","10020432","0","10020431"
"48","2","0","0","2","0","0","0","10020434","0","10020433","1","10020432"
"49","12","0","0","2","0","0","0","10020435","0","10020434","0","10020433"
"50","2","0","0","2","0","0","0","10020436","0","10020435","3","10020434"
"51","3","0","0","2","0","0","0","10020424","0","10020436","3","10020435"
"16","2","0","0","2","0","0","0","10020370","0","10020437","3","10020438"
"15","14","0","0","2","0","0","0","10020437","0","10020438","6","10020439"
"14","7","0","0","2","0","0","0","10020438","0","10020439","10003","10020441"
"14","7","0","0","2","0","0","0","10020370","0","10020440","10002","10020441"
"13","3","10020440","0","2","0","0","0","10020439","0","10020441","1","10020442"
"12","14","0","0","2","0","0","0","10020441","0","10020442","3","10020443"
"11","6","0","0","2","0","0","0","10020442","0","10020443","0","10020444"
"10","7","0","0","2","0","0","0","10020443","0","10020444","10001","10020445"
"9","11","0","0","2","0","0","0","10020444","0","10020445","10001","10020446"
"8","2","0","0","2","0","0","0","10020445","0","10020446","1","10020447"
"7","14","0","0","2","0","0","0","10020446","0","10020447","5","10020448"
"6","5","0","0","2","0","0","0","10020447","0","10020448","0","10020449"
"5","7","0","0","2","0","0","0","10020448","0","10020449","10003","10020382"
"60","2","0","0","2","0","0","0","10020203","0","10020450","2","10020451"
"59","11","0","0","2","0","0","0","10020450","0","10020451","10001","10020452"
"58","14","0","0","2","0","0","0","10020451","0","10020452","3","10020453"
"57","5","0","0","2","0","0","0","10020452","0","10020453","0","10020454"
"56","3","0","0","2","0","0","0","10020453","0","10020454","1","10020455"
"55","7","0","0","2","0","0","0","10020454","0","10020455","10002","10020456"
"54","11","0","0","2","0","0","10020458","10020455","0","10020456","10001","10020457"
"53","3","0","0","2","0","0","0","10020456","0","10020457","1","10020460"
"53","4","0","0","2","0","0","0","10020456","0","10020458","0","10020459"
"52","2","0","0","2","0","0","0","10020458","0","10020459","2","10020463"
"52","12","0","0","2","0","0","0","10020457","0","10020460","0","10020461"
"51","14","0","0","2","0","0","0","10020460","0","10020461","4","10020462"
"50","5","10020463","0","2","0","0","0","10020461","0","10020462","0","10020464"
"51","3","0","0","2","0","0","0","10020459","0","10020463","3","10020462"
"49","14","0","0","2","0","0","0","10020462","0","10020464","3","10020465"
"48","7","0","0","2","0","0","0","10020464","0","10020465","10001","10020466"
"47","4","0","0","2","0","0","0","10020465","0","10020466","0","10020467"
"46","2","0","0","2","0","0","0","10020466","0","10020467","1","10020468"
"45","6","0","0","2","0","0","0","10020467","0","10020468","0","10020469"
"44","2","0","0","2","0","0","0","10020468","0","10020469","1","10020470"
"43","3","0","0","2","0","0","0","10020469","0","10020470","3","10020471"
"42","14","0","0","2","0","0","0","10020470","0","10020471","3","10020472"
"41","2","0","0","2","0","0","0","10020471","0","10020472","1","10020473"
"40","11","0","0","2","0","0","0","10020472","0","10020473","10001","10020474"
"39","4","0","0","2","0","0","0","10020473","0","10020474","0","10020475"
"38","7","0","0","2","0","0","0","10020474","0","10020475","10001","10020476"
"37","6","0","0","2","0","0","0","10020475","0","10020476","0","10020234"
"14","7","0","0","2","0","0","0","10020169","0","10020477","10003","10020478"
"13","2","0","0","2","0","0","0","10020477","0","10020478","1","10020479"
"12","3","0","0","2","0","0","0","10020478","0","10020479","2","10020177"
"20","2","0","0","2","0","0","10020556","10020158","0","10020480","1","10020559"
"57","6","0","0","2","0","0","0","10020101","0","10020491","0","10020492"
"56","7","0","0","2","0","0","0","10020491","0","10020492","10001","10020493"
"55","11","0","0","2","0","0","0","10020492","0","10020493","10001","10020494"
"54","14","0","0","2","0","0","0","10020493","0","10020494","3","10020495"
"53","5","0","0","2","0","0","0","10020494","0","10020495","0","10020496"
"52","3","0","0","2","0","0","0","10020495","0","10020496","1","10020497"
"51","2","0","0","2","0","0","0","10020496","0","10020497","2","10020498"
"50","14","0","0","2","0","0","0","10020497","0","10020498","4","10020499"
"49","6","0","0","2","0","0","0","10020498","0","10020499","0","10020500"
"48","4","0","0","2","0","0","0","10020499","0","10020500","0","10020501"
"47","7","0","0","2","0","0","0","10020500","0","10020501","10002","10020502"
"46","12","0","0","2","0","0","0","10020501","0","10020502","0","10020503"
"45","2","0","0","2","0","0","10020505","10020502","0","10020503","1","10020504"
"44","2","0","0","2","0","0","0","10020503","0","10020504","1","10020507"
"44","2","0","0","2","0","0","0","10020503","0","10020505","2","10020506"
"43","11","0","0","2","0","0","0","10020505","0","10020506","10001","10020508"
"43","7","0","0","2","0","0","0","10020504","0","10020507","10001","10020510"
"42","3","0","0","2","0","0","0","10020506","0","10020508","2","10020509"
"41","4","10020510","0","2","0","0","0","10020508","0","10020509","0","10020511"
"42","2","0","0","2","0","0","0","10020507","0","10020510","1","10020509"
"40","14","0","0","2","0","0","0","10020509","0","10020511","3","10020512"
"39","5","0","0","2","0","0","0","10020511","0","10020512","0","10020127"
"9","2","0","10020583","2","0","0","10020576","10020064","0","10020515","1","10020516"
