a2c34b5d7e9c26dbef0a5a0cb6debfd82a8a85174f6451eab92935c76174c828,4cb2bb0932dda8fa36e83cae2b77d7eba81e0962cee512839a409472168bc24e,14780d6f93da42e75cab4253795c0d1ba012d9b5af6fb349d381f07871ba7dd6,3d3021b3e02f528119fa8a1314785c2d479c2bc9331df374c0274971c219f3cc,de244bf2fa1be8b14f2eb7fbf723838270d5fe021a29787ade68f4c335ff8bab,d047a9f87a544af2ea7a7dec2d0d0f46ed3bb43a54744dfa3dbd47e588138f7b,00544e8bf2bf0ef55f913192fa64da65aff64098497d55037b59c68ffe51bb9e,f6b29edb4ce4c2ef6691ee6efe4966f26e98e7415e30a0236f6457998a0526b8,e680c41986a064e8660e288a350c03460c40128475db51355314b3f875d633a2,2df4ed50e876711657f57d9e5906abede17e3e72186bc4578bde20bc3dd7e8d8,2f7aba1cfc18f21e6dc7a20ac7965cf8dd0c35d9c2500e8dbc4cae712d564e5c,5b658f9e5bd0ad7212d560e663d199b970d587250dc0c057a0916aa873e36823
"31005","2030/08/01 14:59:59","9999","0","31005","0","2015/12/17 15:00:00","6032112","マツリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マツリのメモリーピース","11"
"31006","2030/08/01 14:59:59","9999","0","31006","0","2015/12/17 15:00:00","10112","アカリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アカリのメモリーピース","11"
"31007","2030/08/01 14:59:59","9999","0","31007","0","2015/12/17 15:00:00","6170112","ミヤコの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミヤコのメモリーピース","11"
"31008","2030/08/01 14:59:59","9999","0","31008","0","2015/12/17 15:00:00","7211112","ユキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユキのメモリーピース","11"
"31009","2030/08/01 14:59:59","9999","0","31009","0","2015/12/17 15:00:00","94312","アンナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アンナのメモリーピース","11"
"31010","2030/08/01 14:59:59","9999","0","31010","0","2015/12/17 15:00:00","6054112","マホの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マホのメモリーピース","11"
"31011","2030/08/01 14:59:59","9999","0","31011","0","2015/12/17 15:00:00","8144112","リノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リノのメモリーピース","11"
"31012","2030/08/01 14:59:59","9999","0","31012","0","2015/12/17 15:00:00","5032112","ハツネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ハツネのメモリーピース","11"
"31013","2030/08/01 14:59:59","9999","0","31013","0","2015/12/17 15:00:00","4040112","ナナカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ナナカのメモリーピース","11"
"31014","2030/08/01 14:59:59","9999","0","31014","0","2015/12/17 15:00:00","1022112","カスミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カスミのメモリーピース","11"
"31015","2030/08/01 14:59:59","9999","0","31015","0","2015/12/17 15:00:00","6120212","ミサトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミサトのメモリーピース","11"
"31016","2030/08/01 14:59:59","9999","0","31016","0","2015/12/17 15:00:00","2222112","スズナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","スズナのメモリーピース","11"
"31017","2030/08/01 14:59:59","9999","0","31017","0","2015/12/17 15:00:00","1004112","カオリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カオリのメモリーピース","11"
"31018","2030/08/01 14:59:59","9999","0","31018","0","2015/12/17 15:00:00","104112","イオの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イオのメモリーピース","11"
"31020","2030/08/01 14:59:59","9999","0","31020","0","2015/12/17 15:00:00","6161112","ミミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミミのメモリーピース","11"
"31021","2030/08/01 14:59:59","9999","0","31021","0","2015/12/17 15:00:00","1282112","クルミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クルミのメモリーピース","11"
"31022","2030/08/01 14:59:59","9999","0","31022","0","2015/12/17 15:00:00","7481112","ヨリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヨリのメモリーピース","11"
"31023","2030/08/01 14:59:59","9999","0","31023","0","2015/12/17 15:00:00","70112","アヤネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アヤネのメモリーピース","11"
"31025","2030/08/01 14:59:59","9999","0","31025","0","2015/12/17 15:00:00","2222212","スズメの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","スズメのメモリーピース","11"
"31026","2030/08/01 14:59:59","9999","0","31026","0","2015/12/17 15:00:00","8194112","リンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リンのメモリーピース","11"
"31027","2030/08/01 14:59:59","9999","0","31027","0","2015/12/17 15:00:00","381112","エリコの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","エリコのメモリーピース","11"
"31028","2030/08/01 14:59:59","9999","0","31028","0","2015/12/17 15:00:00","2083112","サレンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","サレンのメモリーピース","11"
"31029","2030/08/01 14:59:59","9999","0","31029","0","2015/12/17 15:00:00","4424112","ノゾミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ノゾミのメモリーピース","11"
"31030","2030/08/01 14:59:59","9999","0","31030","0","2015/12/17 15:00:00","4144112","ニノンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ニノンのメモリーピース","11"
"31031","2030/08/01 14:59:59","9999","0","31031","0","2015/12/17 15:00:00","2144112","シノブの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シノブのメモリーピース","11"
"31032","2030/08/01 14:59:59","9999","0","31032","0","2015/12/17 15:00:00","11112","アキノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アキノのメモリーピース","11"
"31033","2030/08/01 14:59:59","9999","0","31033","0","2015/12/17 15:00:00","6051112","マヒルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マヒルのメモリーピース","11"
"31034","2030/08/01 14:59:59","9999","0","31034","0","2015/12/17 15:00:00","7210112","ユカリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユカリのメモリーピース","11"
"31036","2030/08/01 14:59:59","9999","0","31036","0","2015/12/17 15:00:00","1174112","キョウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","キョウカのメモリーピース","11"
"31037","2030/08/01 14:59:59","9999","0","31037","0","2015/12/17 15:00:00","3464112","トモの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","トモのメモリーピース","11"
"31038","2030/08/01 14:59:59","9999","0","31038","0","2015/12/17 15:00:00","2104112","シオリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シオリのメモリーピース","11"
"31040","2030/08/01 14:59:59","9999","0","31040","0","2015/12/17 15:00:00","4112","アオイの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アオイのメモリーピース","11"
"31042","2030/08/01 14:59:59","9999","0","31042","0","2015/12/17 15:00:00","3110112","チカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","チカのメモリーピース","11"
"31043","2030/08/01 14:59:59","9999","0","31043","0","2015/12/17 15:00:00","6014112","マコトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マコトのメモリーピース","11"
"31044","2030/08/01 14:59:59","9999","0","31044","0","2015/12/17 15:00:00","171112","イリヤの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イリヤのメモリーピース","11"
"31045","2030/08/01 14:59:59","9999","0","31045","0","2015/12/17 15:00:00","1202112","クウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クウカのメモリーピース","11"
"31046","2030/08/01 14:59:59","9999","0","31046","0","2015/12/17 15:00:00","3060112","タマキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","タマキのメモリーピース","11"
"31047","2030/08/01 14:59:59","9999","0","31047","0","2015/12/17 15:00:00","2172112","ジュンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ジュンのメモリーピース","11"
"31048","2030/08/01 14:59:59","9999","0","31048","0","2015/12/17 15:00:00","6152112","ミフユの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミフユのメモリーピース","11"
"31049","2030/08/01 14:59:59","9999","0","31049","0","2015/12/17 15:00:00","2122112","シズルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シズルのメモリーピース","11"
"31050","2030/08/01 14:59:59","9999","0","31050","0","2015/12/17 15:00:00","6120112","ミサキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミサキのメモリーピース","11"
"31051","2030/08/01 14:59:59","9999","0","31051","0","2015/12/17 15:00:00","6132112","ミツキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミツキのメモリーピース","11"
"31052","2030/08/01 14:59:59","9999","0","31052","0","2015/12/17 15:00:00","8160112","リマの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リマのメモリーピース","11"
"31053","2030/08/01 14:59:59","9999","0","31053","0","2015/12/17 15:00:00","6441112","モニカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","モニカのメモリーピース","11"
"31054","2030/08/01 14:59:59","9999","0","31054","0","2015/12/17 15:00:00","3262112","ツムギの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ツムギのメモリーピース","11"
"31055","2030/08/01 14:59:59","9999","0","31055","0","2015/12/17 15:00:00","72112","アユミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アユミのメモリーピース","11"
"31056","2030/08/01 14:59:59","9999","0","31056","0","2015/12/17 15:00:00","8210112","ルカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ルカのメモリーピース","11"
"31057","2030/08/01 14:59:59","9999","0","31057","0","2015/12/17 15:00:00","2101112","ジータの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ジータのメモリーピース","11"
