f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897
"","","","91","510028","","","510","","","510038"
"0.5","0.1","nop_10_yukari_05","3","103411","nop_10_yukari_06","","510","1","1","510039"
"0.5","0.1","nop_10_yukari_05","3","11","nop_10_yukari_06","","510","1","1","510040"
"","","350","2","103411","2.8","","510","-275","7","510041"
"","","350","2","11","2.8","","510","-275","7","510042"
"0","0","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","11","104811","1","0.5","510","8","0","510043"
"0.2","0.2","nop_talk_doya","3","104811","nop_talk_doya_loop","","510","0","1","510044"
"","","1","93","3","","","510","","","510045"
"","","0","4","104811","","","510","","","510046"
"0.2","0.2","nop_surprise","3","104811","nop_talk_surprise1","","510","0","1","510047"
"0.2","","nop_idle_normal_suprise1","3","103231","","","510","1","","510048"
"0.2","","nop_idle_normal_suprise1","3","104611","","","510","1","","510049"
"","","","91","510043","","","510","","","510050"
"0.2","","nop_idle_surprise1","3","104811","","","510","1","","510051"
"","","","91","510041","","","510","","","510052"
"0","0","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","11","103411","1","0.5","510","8","0","510053"
"0.2","","nop_10_yukari_04","3","103411","","","510","1","","510054"
"0.2","","nop_10_yukari_04","3","11","","","510","1","","510055"
"","","1","93","1.5","","","510","","","510056"
"0.2","0.2","nop_10_yukari_07","3","103411","nop_10_yukari_06","","510","0","1","510057"
"0.2","0.2","nop_10_yukari_07","3","11","nop_10_yukari_06","","510","0","1","510058"
"","","","91","510053","","","510","","","510059"
"0","0","6","12","103411","1","0","510","1","0","510060"
"0","0","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","11","104611","1","0.5","510","8","0","510061"
"0.2","0.2","nop_10_tamaki_talk_doya_jitome","3","104611","nop_10_tamaki_talk_doya_jitome_loop","","510","0","1","510062"
"","","1","93","4.5","","","510","","","510063"
"0.2","0.2","nop_10_tamaki_guts_angry2","3","104611","nop_10_tamaki_guts_angry2_loop","","510","0","1","510064"
"","","1","93","2.5","","","510","","","510065"
"0.2","","nop_talk_anger2","3","104611","","","510","1","","510066"
"","","","91","510061","","","510","","","510067"
"0.2","","nop_idle_anger2","3","104611","","","510","1","","510068"
"0","0","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","11","103231","1","0.5","510","8","0","510069"
"0.2","","nop_talk_joy3_blink","3","103231","","","510","1","","510070"
"","","1","93","2.5","","","510","","","510071"
"0.2","","nop_talk_joy1","3","103231","","","510","1","","510072"
"","","","91","510069","","","510","","","510073"
"0.2","","nop_idle_joy1","3","103231","","","510","1","","510074"
"","","0","93","0.5","","","510","","","510075"
"1.95","0","100911","1","1","-150","nop_idle_arm_crossed","511","101","-255","511001"
"1.95","1","101311","1","1","150","nop_idle_joy_normal","511","100","-255","511002"
"1.95","0","102711","1","1","-300","nop_idle_wish","511","105","-275","511003"
"1.95","1","105111","1","1","300","nop_idle_normal","511","104","-275","511004"
"","","0","93","0.5","","","511","","","511005"
"0.2","","nop_11_eriko_talk_wish","3","102711","","","511","1","","511006"
"","","vo_drama_10082011_001","21","vo_drama_10082011","0","","511","0","","511007"
"0","0","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","11","102711","1","0.5","511","8","0","511008"
"","","1","93","2","","","511","","","511009"
"0.2","0.2","nop_bow2","3","102711","nop_11_eriko_talk_wish","","511","0","1","511010"
"","","1","93","3.5","","","511","","","511011"
"0.2","","nop_11_eriko_smile","3","102711","","","511","0","","511012"
"","","","91","511008","","","511","","","511013"
"0.2","","nop_idle_wish","3","102711","","","511","1","","511014"
"0.2","0","nop_11_anna_huhuStand_in","3","100911","nop_11_anna_huhuStand_loop","","511","0","1","511015"
"","","vo_drama_10082011_002","21","vo_drama_10082011","0","","511","0","","511016"
"0","0","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","11","100911","1","0.5","511","8","0","511017"
"","","1","93","3","","","511","","","511018"
"0.2","0","nop_11_anna_ahahaStand_in","3","100911","nop_11_anna_ahahaStand_loop","","511","0","1","511019"
"","","","91","511017","","","511","","","511020"
"0.2","","nop_idle_arm_crossed","3","100911","","","511","1","","511021"
"0.2","","nop_talk_bitter","3","105111","","","511","1","","511022"
"","","vo_drama_10082011_003","21","vo_drama_10082011","0","","511","0","","511023"
"0","0","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","11","105111","1","0.5","511","8","0","511024"
"","","1","93","2.5","","","511","","","511025"
"0.2","","nop_look_talk_normal","3","105111","","","511","1","","511026"
"","","","91","511024","","","511","","","511027"
"0.2","","nop_idle_normal","3","105111","","","511","1","","511028"
"0.2","","nop_talk_joy2","3","101311","","","511","1","","511029"
"","","vo_drama_10082011_004","21","vo_drama_10082011","0","","511","0","","511030"
"0","0","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","11","101311","1","0.5","511","8","0","511031"
"","","","91","511031","","","511","","","511032"
"0.2","","nop_idle_joy_normal","3","101311","","","511","1","","511033"
"0.2","0.2","nop_15_tsumugi_talk_arm_crossed","3","100911","nop_15_tsumugi_talk_arm_crossed_loop","","511","0","1","511034"
"","","vo_drama_10082011_005","21","vo_drama_10082011","0","","511","0","","511035"
"0","0","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","11","100911","1","0.5","511","8","0","511036"
"","","","91","511036","","","511","","","511037"
"0.2","","nop_idle_arm_crossed","3","100911","","","511","1","","511038"
"0.2","","nop_talk_sad2","3","105111","","","511","1","","511039"
"","","vo_drama_10082011_006","21","vo_drama_10082011","0","","511","0","","511040"
"0","0","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","11","105111","1","0.5","511","8","0","511041"
"","","1","93","4","","","511","","","511042"
"0.2","","nop_talk_normal","3","105111","","","511","1","","511043"
"","","","91","511041","","","511","","","511044"
"0.2","","nop_idle_normal","3","105111","","","511","1","","511045"
"0.2","","nop_talk_sad2","3","102711","","","511","1","","511046"
"","","vo_drama_10082011_007","21","vo_drama_10082011","0","","511","0","","511047"
"0","0","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","11","102711","1","0.5","511","8","0","511048"
"","","1","93","4.2","","","511","","","511049"
"0.2","","nop_talk_wish2","3","102711","","","511","1","","511050"
"","","1","93","0.2","","","511","","","511051"
"0.2","","nop_11_anna_idle_sad","3","100911","","","511","1","","511052"
"0.2","","nop_11_mitsuki_idle_arm_crossed","3","105111","","","511","1","","511053"
"0.2","","nop_11_nanaka_idle_wish","3","101311","","","511","1","","511054"
"","","","91","511048","","","511","","","511055"
"0.2","","nop_idle_wish2","3","102711","","","511","1","","511056"
"0.2","","nop_11_nanaka_talk_nervous","3","101311","","","511","1","","511057"
"","","vo_drama_10082011_008","21","vo_drama_10082011","0","","511","0","","511058"
"0","0","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","11","101311","1","0.5","511","8","0","511059"
"","","1","93","3.5","","","511","","","511060"
"0.2","","nop_11_nanaka_talk_wish","3","101311","","","511","1","","511061"
"","","","91","511059","","","511","","","511062"
"0.2","","nop_11_nanaka_idle_wish","3","101311","","","511","1","","511063"
"","","0","93","0.5","","","511","","","511064"
"1.95","1","101831","1","1","150","nop_idle_wish","512","105","-265","512001"
"1.95","0","101611","1","1","-150","nop_idle_joy1","512","103","-255","512002"
"1.95","0","105011","1","1","-300","nop_idle_joy_normal","512","104","-275","512003"
"","","0","93","0.5","","","512","","","512004"
"0","","4","12","101611","","","512","0.5","","512005"
"0.2","","nop_idle_joy1_wink","3","101611","","","512","1","","512006"
"","","","91","512005","","","512","","","512007"
"","","vo_drama_10082012_001","21","vo_drama_10082012","0","","512","0","","512008"
"0","0","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","11","101611","1","0.5","512","8","0","512009"
"0.2","","nop_12_suzuna_talk_surprise","3","101611","","","512","1","","512010"
"","","1","93","1","","","512","","","512011"
"0.2","0.2","nop_12_suzuna_smile","3","101611","nop_12_suzuna_pose","","512","0","1","512012"
"","","","91","512009","","","512","","","512013"
"0.2","0.1","nop_12_suzuna_pose_to_joy2","3","101611","nop_idle_joy1","","512","0","1","512014"
"","","vo_drama_10082012_002","21","vo_drama_10082012","0","","512","0","","512015"
"0","0","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","11","105011","1","0.5","512","8","0","512016"
"0.2","","nop_talk_joy1","3","105011","","","512","1","","512017"
"","","1","93","2","","","512","","","512018"
"0.2","0.2","nop_talk_arm_crossed","3","105011","nop_talk_arm_crossed_loop","","512","0","1","512019"
"","","","91","512016","","","512","","","512020"
"0.2","","nop_idle_arm_crossed","3","105011","","","512","1","","512021"
"","","vo_drama_10082012_003","21","vo_drama_10082012","0","","512","0","","512022"
"0","0","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","11","101831","1","0.5","512","8","0","512023"
"0.2","0.2","nop_bow","3","101831","nop_talk_joy1","","512","0","1","512024"
"","","1","93","4.5","","","512","","","512025"
"0.2","","nop_talk_bitter","3","101831","","","512","1","","512026"
"","","","91","512023","","","512","","","512027"
"0.2","","nop_idle_bitter","3","101831","","","512","1","","512028"
"","","vo_drama_10082012_004","21","vo_drama_10082012","0","","512","0","","512029"
"0","0","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","11","101611","1","0.5","512","8","0","512030"
"0.2","","nop_talk_joy1","3","101611","","","512","1","","512031"
"","","","91","512030","","","512","","","512032"
"0.2","","nop_idle_joy_normal","3","101611","","","512","1","","512033"
"","","vo_drama_10082012_005","21","vo_drama_10082012","0","","512","0","","512034"
"0","0","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","11","105011","1","0.5","512","8","0","512035"
"0.2","","nop_talk_thinking","3","105011","","","512","1","","512036"
"","","1","93","4.5","","","512","","","512037"
"0.2","","nop_talk_worry","3","105011","","","512","1","","512038"
"","","","91","512035","","","512","","","512039"
"0.2","","nop_idle_normal","3","105011","","","512","1","","512040"
"","","vo_drama_10082012_006","21","vo_drama_10082012","0","","512","0","","512041"
"0","0","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","11","101831","1","0.5","512","8","0","512042"
"0.2","","nop_talk_normal","3","101831","","","512","1","","512043"
"","","1","93","4.5","","","512","","","512044"
"0.2","","nop_talk_joy1","3","101831","","","512","1","","512045"
"5","","nop_12_misaki_stop","3","105011","","","512","1","","512046"
"5","","nop_12_suzuna_stop2","3","101611","","","512","1","","512047"
"","","","91","512042","","","512","","","512048"
"0.2","","nop_idle_joy1","3","101831","","","512","1","","512049"
"0","0","12","12","105011","1","0","512","1.5","0","512050"
"0","0","12","12","101611","1","0","512","1.5","0","512051"
"","","","91","0","","","512","","","512052"
"","","vo_drama_10082012_007","21","vo_drama_10082012","0","","512","0","","512053"
"0","0","しゅく……だい……？\nえ？　あったっけ？　スズナ？","11","105011","1","0.5","512","8","0","512054"
"0.2","","nop_talk_surprise2","3","105011","","","512","1","","512055"
"0.2","","nop_idle_surprise2","3","101611","","","512","1","","512056"
"","","1","93","2","","","512","","","512057"
"0.2","","nop_idle_sad3","3","101611","","","512","1","","512058"
"","","1","93","1","","","512","","","512059"
"0.2","","nop_talk_worry","3","105011","","","512","1","","512060"
"","","","91","512054","","","512","","","512061"
"0.2","","nop_idle_worry","3","105011","","","512","1","","512062"
"","","vo_drama_10082012_008","21","vo_drama_10082012","0","","512","0","","512063"
"0","0","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","11","101611","1","0.5","512","8","0","512064"
"0.2","","nop_talk_tsun_pain","3","101611","","","512","1","","512065"
"","","1","93","3","","","512","","","512066"
"0.2","","nop_12_suzuna_talk_wish","3","101611","","","512","1","","512067"
"","","1","93","0.5","","","512","","","512068"
"0.2","","nop_12_suzuna_idle_wish","3","105011","","","512","1","","512069"
"","","","91","512064","","","512","","","512070"
"0.2","","nop_12_suzuna_idle_wish","3","101611","","","512","1","","512071"
"","","0","93","0.5","","","512","","","512072"
"","","0","93","0.5","","","512","","","512073"
"1.95","1","105331","1","1","150","nop_idle_normal","513","104","-255","513001"
"1.95","1","104511","1","1","-100","nop_idle_joy1","513","103","-280","513002"
"1.95","0","103031","1","1","-330","nop_idle_guts2","513","101","-180","513003"
"1.95","0","100811","1","1","-500","nop_idle_thinking","513","102","-270","513004"
"1.95","1","105511","1","1","600","nop_idle_sad","513","105","-255","513005"
"","","0","93","0.5","","","513","","","513006"
"","","vo_drama_10082013_001","21","vo_drama_10082013","0","","513","0","","513007"
"0","0","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","11","105331","1","0.5","513","5","0","513008"
"0.2","0.2","nop_13_monica_talk_doya","3","105331","nop_13_monica_talk_doya_loop","","513","0","1","513009"
"","","1","93","5","","","513","","","513010"
"0.2","","nop_talk_anger2","3","105331","","","513","1","","513011"
"","","","91","513008","","","513","","","513012"
"0.2","","nop_idle_anger2","3","105331","","","513","1","","513013"
"0.2","","nop_walk_glad","3","104511","","","513","1","","513014"
"","","-150","2","104511","1.9","","513","-255","","513015"
"","","","93","0.3","","","513","","","513016"
"0.2","","nop_run","3","103031","","","513","1","","513017"
"","","-300","2","103031","1.6","","513","-225","","513018"
"","","","93","0.3","","","513","","","513019"
"0.2","","nop_walk_knmn","3","105511","","","513","1","","513020"
"","","400","2","105511","1.3","","513","-270","","513021"
"","","","93","0.3","","","513","","","513022"
"0.2","","nop_walk_kyapi","3","100811","","","513","1","","513023"
"","","-450","2","100811","1","","513","-255","","513024"
"0.2","0.2","nop_talk_doya","3","105331","nop_idle_doya","","513","0","1","513025"
"","","","91","513024","","","513","","","513026"
"","","0","4","104511","","","513","","","513027"
"0.2","","nop_idle_normal","3","104511","","","513","1","","513028"
"0.2","","nop_idle_normal","3","103031","","","513","1","","513029"
"0.2","","nop_idle_normal","3","105511","","","513","1","","513030"
"0.2","","nop_idle_normal","3","100811","","","513","1","","513031"
"","","","91","513015","","","513","","","513032"
"","","vo_drama_10082013_002","21","vo_drama_10082013","0","","513","0","","513033"
"0","0","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","11","103031","1","0.5","513","5","0","513034"
"0.2","","nop_talk_joy1","3","103031","","","513","1","","513035"
"","","1","93","3","","","513","","","513036"
"0.2","","nop_talk_joy2","3","103031","","","513","1","","513037"
"","","1","93","3.5","","","513","","","513038"
"0.2","","nop_talk_memory","3","103031","","","513","1","","513039"
"","","","91","513034","","","513","","","513040"
"0.2","","nop_idle_memory2","3","103031","","","513","1","","513041"
"","","vo_drama_10082013_003","21","vo_drama_10082013","0","","513","0","","513042"
"0","0","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","11","100811","1","0.5","513","5","0","513043"
"0.2","","nop_talk_thinking","3","100811","","","513","1","","513044"
"","","","91","513043","","","513","","","513045"
"0.2","","nop_idle_thinking","3","100811","","","513","1","","513046"
"","","vo_drama_10082013_004","21","vo_drama_10082013","0","","513","0","","513047"
"0","0","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","11","104511","1","0.5","513","5","0","513048"
"0.2","","nop_13_kuka_talk_memory1","3","104511","","","513","1","","513049"
"","","","91","513048","","","513","","","513050"
"0.2","","nop_13_kuka_idle_memory1","3","104511","","","513","1","","513051"
"","","vo_drama_10082013_005","21","vo_drama_10082013","0","","513","0","","513052"
"0","0","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","11","105331","1","0.5","513","5","0","513053"
"0.2","","nop_talk_wish","3","105331","","","513","1","","513054"
"","","1","93","5","","","513","","","513055"
"0.2","0.2","nop_13_monica_talk_arm_crossed","3","105331","nop_13_monica_talk_arm_crossed_loop","","513","0","1","513056"
"","","","91","513053","","","513","","","513057"
"0.2","","nop_13_monica_idle_arm_crossed","3","105331","","","513","1","","513058"
"","","vo_drama_10082013_006","21","vo_drama_10082013","0","","513","0","","513059"
"0","0","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","11","100811","1","0.5","513","6","0","513060"
"0.2","0.2","nop_13_yuki_pose","3","100811","nop_13_yuki_pose_loop","","513","0","1","513061"
"","","1","93","5","","","513","","","513062"
"0.2","","nop_13_yuki_pose2_loop","3","100811","","","513","1","","513063"
"","","","91","513060","","","513","","","513064"
"0.2","","nop_13_yuki_pose3_loop","3","100811","","","513","1","","513065"
"","","vo_drama_10082013_007","21","vo_drama_10082013","0","","513","0","","513066"
"0","0","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","11","104511","1","0.5","513","6","0","513067"
"0.2","","nop_13_kuka_talk_memory2","3","104511","","","513","1","","513068"
"","","","91","513067","","","513","","","513069"
"0.2","","nop_13_kuka_idle_memory2","3","104511","","","513","1","","513070"
"","","vo_drama_10082013_008","21","vo_drama_10082013","0","","513","0","","513071"
"0","0","さすがショーグン。\nこれなら天下統一も目前デス！","11","103031","1","0.5","513","5","0","513072"
"0.2","","nop_talk_joy1","3","103031","","","513","1","","513073"
"","","","91","513072","","","513","","","513074"
"0.2","","nop_idle_joy1","3","103031","","","513","1","","513075"
"","","vo_drama_10082013_009","21","vo_drama_10082013","0","","513","0","","513076"
"0","0","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","11","105331","1","0.5","513","6","0","513077"
"0.2","","nop_talk_normal","3","105331","","","513","1","","513078"
"","","","91","513077","","","513","","","513079"
"0.2","","nop_idle_normal","3","105331","","","513","1","","513080"
"","","vo_drama_10082013_010","21","vo_drama_10082013","0","","513","0","","513081"
"0","0","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","11","105331","1","0.5","513","5","0","513082"
"0.2","","nop_talk_thinking","3","105331","","","513","1","","513083"
"","","1","93","2.5","","","513","","","513084"
"0.2","","nop_talk_surprise2","3","105331","","","513","1","","513085"
"","","1","93","1","","","513","","","513086"
"0.2","0.2","nop_talk_doya","3","105331","nop_talk_doya_loop","","513","0","1","513087"
"","","1","93","2.75","","","513","","","513088"
"0.2","","nop_talk_joy1","3","105331","","","513","1","","513089"
"0.2","","nop_idle_normal_joy","3","105511","","","513","1","","513090"
"","","","91","513082","","","513","","","513091"
"0.2","","nop_idle_joy1","3","105331","","","513","1","","513092"
"","","vo_drama_10082013_011","21","vo_drama_10082013","0","","513","0","","513093"
"0","0","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","11","100811","1","0.5","513","6","0","513094"
"0.2","","nop_talk_thinking","3","100811","","","513","1","","513095"
"","","1","93","2","","","513","","","513096"
"0.2","","nop_idle_normal_suprise1","3","105511","","","513","1","","513097"
"","","1","93","2","","","513","","","513098"
"0","0","12","12","105331","1","0","513","1","0","513099"
"0.2","","nop_idle_normal_bitter","3","105331","","","513","1","","513100"
"0.5","0.2","nop_13_yuki_pose4","3","100811","nop_talk_arm_crossed_loop2","","513","0","1","513101"
"","","1","93","4.5","","","513","","","513102"
"0.2","","nop_talk_memory","3","100811","","","513","1","","513103"
"","","","91","513094","","","513","","","513104"
"0.2","","nop_idle_memory2","3","100811","","","513","1","","513105"
"","","1","4","103031","","","513","","","513106"
"0.2","","nop_talk_surprise1","3","103031","","","513","1","","513107"
"0","0","4","12","103031","1","0","513","0.1","0","513108"
"","","","91","513108","","","513","","","513109"
"","","","91","513099","","","513","","","513110"
"","","vo_drama_10082013_012","21","vo_drama_10082013","0","","513","0","","513111"
"0","0","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","11","103031","1","0.5","513","5","0","513112"
"","","1","93","5","","","513","","","513113"
"0","0","1","12","105331","1","0","513","1","0","513114"
"0.2","","nop_idle_normal_sad","3","105331","","","513","1","","513115"
"","","1","93","0","","","513","","","513116"
"0.2","","nop_talk_joy2","3","103031","","","513","1","","513117"
"","","","91","513112","","","513","","","513118"
"0","0","6","12","103031","1","0","513","2","0","513119"
"0.2","","nop_run","3","103031","","","513","1","","513120"
"","","-1350","2","103031","5","","513","-225","0","513121"
"","","","91","513114","","","513","","","513122"
"","","vo_drama_10082013_013","21","vo_drama_10082013","0","","513","0","","513123"
"0","0","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","11","104511","1","1.75","513","5","0","513124"
"0.2","","nop_talk_memory","3","104511","","","513","1","","513125"
"","","1","93","7","","","513","","","513126"
"0","0","17","12","105331","1","0","513","1","0","513127"
"0.2","","nop_idle_jitome","3","105331","","","513","1","","513128"
"","","1","93","0.5","","","513","","","513129"
"0.2","0.2","nop_13_kuka_down_in","3","104511","nop_13_kuka_down_loop","","513","0","1","513130"
"","","","91","513124","","","513","","","513131"
"","","","91","513127","","","513","","","513132"
"","","vo_drama_10082013_014","21","vo_drama_10082013","0","","513","0","","513133"
"0","0","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","11","105331","1","0.5","513","4","0","513134"
"0.2","","nop_talk_sad3","3","105331","","","513","1","","513135"
"","","1","93","3.5","","","513","","","513136"
"0.2","0.2","nop_talk_guts3","3","105331","nop_talk_guts3_loop","","513","0","1","513137"
"","","1","93","3.5","","","513","","","513138"
"0.2","","nop_talk_sad2_cry","3","105331","","","513","1","","513139"
"","","1","93","3.5","","","513","","","513140"
"0.2","","nop_talk_sad","3","105331","","","513","1","","513141"
"","","","91","513134","","","513","","","513142"
"0.2","","nop_idle_sad","3","105331","","","513","1","","513143"
"","","vo_drama_10082013_015","21","vo_drama_10082013","0","","513","0","","513144"
"0","0","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","11","105511","1","3","513","4","0","513145"
"0.2","","nop_run_sad","3","105511","","","513","1","","513146"
"","","350","2","105511","1","","513","-275","","513147"
"","","","91","0","","","513","","","513148"
"","","0","4","105331","","","513","","","513149"
"0.2","","nop_idle_surprise1","3","105331","","","513","1","","513150"
"40","","4","12","105331","","","513","2","","513151"
"0.2","","nop_13_ayumi_talk_sad","3","105511","","","513","1","","513152"
"","","1","93","7","","","513","","","513153"
"0.2","","nop_look_talk_wish","3","105511","","","513","1","","513154"
"","","1","93","7.5","","","513","","","513155"
"0.2","","nop_13_ayumi_talk_guts2_loop","3","105511","","","513","1","","513156"
"","","","91","513145","","","513","","","513157"
"","","0","93","0.5","","","513","","","513158"
"1.95","1","106831","1","1","150","nop_idle_normal","514","102","-235","514001"
"1.95","0","101131","1","1","-100","nop_idle_normal","514","101","-235","514002"
"1.95","0","1","5","1","-100","NoItem","514","104","-235","514003"
"1.95","0","104931","1","1","-250","nop_idle_normal","514","100","-215","514004"
"1.95","0","2","5","1","-250","NoItem","514","103","-215","514005"
"","","0","93","0.5","","","514","","","514006"
"","","vo_drama_10082014_001","21","vo_drama_10082014","0","","514","0","","514007"
"0","0","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","11","106831","1","0.5","514","8","0","514008"
"0.2","0.2","nop_look_smile","3","106831","nop_talk_joy1","","514","0","1","514009"
"","","1","93","2.4","","","514","","","514010"
"0.2","","nop_talk_thinking","3","106831","","","514","1","1","514011"
"","","","91","514008","","","514","","","514012"
"0.2","","nop_idle_arm_crossed","3","106831","","","514","1","","514013"
"","","vo_drama_10082014_002","21","vo_drama_10082014","0","","514","0","","514014"
"0","0","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","11","101131","1","0.5","514","8","0","514015"
"0.2","0.2","nop_look_smile","3","101131","nop_14_rino_look_talk_joy4","","514","0","1","514016"
"0.2","","nop_14_shizur_arm_crossed","3","104931","","","514","1","","514017"
"","","1","93","2.5","","","514","","","514018"
"0.2","0","nop_14_rino_headbutt","3","101131","nop_14_rino_headbutt_loop","","514","0","1","514019"
"0","0","nop_14_rino_headbutt","3","1","nop_14_rino_headbutt_loop","","514","0","1","514020"
"0","","nop_14_shizuru_headbutt","3","104931","","","514","0","","514021"
"0","","nop_14_shizuru_headbutt","3","2","","","514","0","","514022"
"0.2","","nop_idle_arm_crossed2","3","106831","","","514","1","","514023"
"","","","91","514015","","","514","","","514024"
"","","vo_drama_10082014_003","21","vo_drama_10082014","0","","514","0","","514025"
"0","0","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","11","104931","1","0.5","514","8","0","514026"
"0","","nop_14_shizuru_talk_joy","3","104931","","","514","1","","514027"
"0","","NoItem","3","2","","","514","0","","514028"
"","","1","93","2.5","","","514","","","514029"
"0.2","","nop_14_shizuru_talk_memory","3","104931","","","514","1","","514030"
"","","","91","514026","","","514","","","514031"
"","","vo_drama_10082014_004","21","vo_drama_10082014","0","","514","0","","514032"
"0","0","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","11","101131","1","0.5","514","8","0","514033"
"","","1","4","101131","","","514","","","514034"
"","","1","4","1","","","514","","","514035"
"0","","nop_shock_in","3","101131","nop_shock_loop","","514","0","1","514036"
"0","","NoItem","3","1","","","514","0","","514037"
"","","1","93","1.1","","","514","","","514038"
"0.2","0","nop_talk_guts3_NoBlink","3","101131","nop_talk_guts3_loop","","514","0","1","514039"
"","","","91","514033","","","514","","","514040"
"","","vo_drama_10082014_005","21","vo_drama_10082014","0","","514","0","","514041"
"0","0","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","11","106831","1","0.5","514","8","0","514042"
"0.2","","nop_talk_surprise1","3","106831","","","514","1","","514043"
"","","1","93","1","","","514","","","514044"
"0.2","","nop_talk_joy1_sad","3","106831","","","514","1","","514045"
"","","","91","514042","","","514","","","514046"
"0.2","","nop_idle_normal","3","106831","","","514","1","","514047"
"","","vo_drama_10082014_006","21","vo_drama_10082014","0","","514","0","","514048"
"0","0","弟くん！\nはいこれ、美味しいよ。\nあーん！","11","104931","1","0.5","514","8","0","514049"
"0.2","","nop_14_shizuru_talk_joy","3","104931","","","514","1","","514050"
"","","","93","1","","","514","","","514051"
