f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","1","0","0","15","12","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","101100202","10","10","物理攻撃力アップ+{0}","15"
"1","1","0","-1","1.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","20","101100301","1","1","物理ダメージ+{0}","20"
"1","99","0","1300","2.16","0","0","1","0","0","1.75","1","3","0","範囲内の敵に{0}の物理ダメージ","28","101101101","1","1","物理ダメージ+{0}","28"
"1","1","0","0","0","99","0","2","0","1","0","1","7","1","自分の物理クリティカルを{0}アップ","1","101101201","60","10","","75"
"1","1","0","0","20","12","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","101101202","10","10","物理攻撃力アップ+{0}","20"
"1","1","0","0","12","0","0","2","0","0","0","1","7","0","自分の行動速度アップ","1.8","101101203","2","8","","0"
"1","99","0","1300","2.8","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","35","101101301","1","1","物理ダメージ+{0}","35"
"1","1","0","0","0","18","0","2","0","1","0","1","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","101101302","110","10","","15"
"1","1","0","0","90","18","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","101101303","10","10","物理攻撃力アップ+{0}","90"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","650","101101304","1","16","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","101150101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","101151101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","2160","0.54","0","0","1","0","0","0","3","20","0","物理攻撃をする敵に{0}の追加魔法ダメージ","6.75","101200101","2","1","追加魔法ダメージ+{0}","6.75"
"1","99","0","2160","0.81","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","9","101200102","2","1","全体魔法ダメージ+{0}","9"
"1","1","0","2160","1.6","0","0","1","0","0","0","3","14","0","敵単体に{0}の魔法ダメージ","20","101200201","2","1","魔法ダメージ+{0}","20"
"1","1","0","2160","0.8","0","0","1","0","0","0","3","14","0","敵単体に{0}の魔法ダメージ","10","101200301","2","1","魔法ダメージ+{0}","10"
"1","1","0","2160","1.5","0","0","1","0","0","0","3","14","0","敵単体を一定時間行動不能にする","0","101200302","7","8","スタンの確定成功Ｌｖ+1","0"
"1","99","0","2160","2.4","0","0","1","0","0","0","2","20","0","物理攻撃をする敵に{0}の追加魔法ダメージ","9","101201101","2","1","追加魔法ダメージ+{0}","9"
"1","99","0","2160","0.54","18","0","1","0","1","0","2","20","0","物理攻撃をする敵の魔法防御力を{0}ダウン","1","101201102","41","10","魔法防御力ダウン+{0}","0.54"
"1","99","0","2160","6","0","0","1","0","0","0","2","20","0","物理攻撃をする敵を一定時間行動不能にする","0","101201103","7","8","スタンの確定成功Ｌｖ+1","0"
"1","99","0","2160","0.81","0","0","1","0","0","0","2","3","0","敵全体に{0}の魔法ダメージ","9","101201104","2","1","全体魔法ダメージ+{0}","9"
"1","1","0","2160","1.8","0","0","1","0","0","0","3","14","0","敵単体に{0}の魔法ダメージ","22","101201201","2","1","魔法ダメージ+{0}","22"
"1","1","0","2160","0.2","12","0","1","0","1","0","3","14","1","敵単体の魔法防御力を{0}ダウン","1","101201202","41","10","魔法防御力ダウン+{0}","0.2"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","101250101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","101251101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","5.6","0","0","1","0","0","0","2","6","0","敵単体に{0}の魔法ダメージ","60","101300101","2","1","魔法ダメージ+{0}","60"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","101300201","1","7","","0"
"1","99","0","200","0.48","12","0","1","0","0","0","2","3","0","範囲内の敵の魔法防御力を{0}ダウン","1","101300202","41","10","魔法防御力ダウン+{0}","0.48"
"1","1","0","2160","1.6","0","0","1","0","0","0","2","6","0","敵単体に{0}の魔法ダメージ","20","101300301","2","1","魔法ダメージ+{0}","20"
"1","1","0","2160","1.5","0","0","1","0","0","0","2","6","0","敵単体を一定時間行動不能にする","0","101300302","7","8","スタンの確定成功Ｌｖ+1","0"
"1","1","0","2160","11.2","0","0","1","0","0","0","2","6","0","敵単体に{0}の魔法ダメージ","140","101301101","2","1","魔法ダメージ+{0}","140"
"1","1","0","2160","0.5","18","0","1","0","0","0","2","6","0","敵単体の魔法防御力を{0}ダウン","1","101301102","41","10","魔法防御力ダウン+{0}","0.5"
"1","1","0","2160","0","0","0","1","0","0","0","1","3","0","","0","101301201","1","7","","0"
"1","99","0","200","0.8","12","0","1","0","0","0","2","3","0","範囲内の敵の魔法防御力を{0}ダウン","1","101301202","41","10","魔法防御力ダウン+{0}","0.8"
"1","1","0","2160","4.8","0","0","1","0","0","0","2","6","0","敵単体に{0}の魔法ダメージ","60","101301301","2","1","魔法ダメージ+{0}","60"
"1","1","0","2160","4.5","0","0","1","0","0","0","2","6","0","敵単体を一定時間行動不能にする","0","101301302","7","8","スタンの確定成功Ｌｖ+1","0"
"1","1","0","2160","0","0","0","1","0","1","0","2","6","0","敵単体のＨＰ回復量を90％ダウン","0.9","101301303","1","59","","18"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","101350101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","101351101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","101400101","3","7","","0"
"1","1","3","2160","16","0","2","1","300","1","0","1","3","0","フィールド内の敵の魔法防御力{0}ダウン","2.4","101400102","41","38","魔法防御力ダウン+{0}","2.4"
"1","1","0","2160","16","0","2","1","300","1","0","1","3","0","フィールド内の敵のＴＰ上昇{0}ダウン","10","101400103","81","38","","0"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","101400104","1","7","","0"
"1","99","0","300","16","0","0","1","0","0","0","2","1","0","範囲内の敵の行動速度を一定時間低下させる","0.9","101400105","1","8","行動速度低下の確定成功Ｌｖ+1","0"
"1","99","0","800","0.27","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の魔法ダメージ","3.4","101400201","2","1","魔法ダメージ+{0}","3.4"
"1","99","0","800","2.5","0","0","1","0","0","0","1","3","0","範囲内の敵を一定時間行動不能にする","0","101400202","5","8","束縛の確定成功Ｌｖ+1","0"
"1","1","0","-1","0.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","8","101400301","2","1","魔法ダメージ+{0}","8"
"1","1","0","-1","1","0","0","1","0","0","0","1","3","0","敵単体を混乱させる","7.5","101400302","1","11","混乱の確定成功Ｌｖ+1","0"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","101401101","3","7","","0"
"1","1","3","2160","18","0","2","1","410","1","0","1","3","0","フィールド内の敵の魔法防御力{0}ダウン","2.4","101401102","41","38","魔法防御力ダウン+{0}","2.4"
"1","1","0","2160","18","0","2","1","410","1","0","1","3","0","フィールド内の敵のＴＰ上昇{0}ダウン","10","101401103","81","38","","0"
"1","99","0","2160","0","0","0","1","0","0","0","3","3","0","","0","101401104","0","92","","0"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","101401105","1","7","","0"
"1","99","0","300","18","0","0","1","0","0","0","2","1","0","範囲内の敵の行動速度を一定時間低下させる","0.7","101401106","1","8","行動速度低下の確定成功Ｌｖ+1","0"
"1","99","0","300","0","0","0","1","0","0","0","2","1","0","","5","101401107","101401108","57","","0"
"1","99","0","2160","0.5","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","6.25","101401108","2","1","魔法ダメージ+{0}","6.25"
"1","99","0","800","0.72","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の魔法ダメージ","9","101401201","2","1","魔法ダメージ+{0}","9"
"1","99","0","800","0","0","0","1","0","3","0","1","3","0","","4","101401202","101401203","26","","0.2"
"1","99","0","800","2.5","0","0","1","0","0","0","1","3","0","範囲内の敵を一定時間行動不能にする","0","101401203","5","8","束縛の確定成功Ｌｖ+1","0"
"1","0","0","0","2","1","0","0","0","0","0","0","0","0","自分の魔法防御力を{0}アップ","1","101450101","5","90","魔法防御力アップ+{0}","2"
"1","0","0","0","2","1","0","0","0","0","0","0","0","0","自分の魔法防御力を{0}アップ","1","101451101","5","90","魔法防御力アップ+{0}","32"
"1","99","0","2160","4.5","0.3375","0","2","0","0","0","3","3","0","味方全体のＨＰを{0}回復","1","101500101","2","4","ＨＰ回復量+{0}","4.5"
"1","99","0","2160","0.45","18","0","2","0","1","0","3","3","0","味方全体の魔法防御力を{0}アップ","1","101500102","40","10","魔法防御力アップ+{0}","0.45"
"1","99","0","300","5.5","12","0","2","0","0","0","2","3","0","範囲内の味方の魔法攻撃力を{0}アップ","1","101500201","30","10","魔法攻撃力アップ+{0}","5.5"
"1","1","0","2160","0.12","0","0","2","7","1","0","2","10","0","毎秒ＨＰを{0}回復する","1","101500301","2","48","回復量+{0}","1"
"1","99","0","2160","4.5","0.3375","0","2","0","0","0","3","3","0","味方全体のＨＰを{0}回復","1","101501101","2","4","ＨＰ回復量+{0}","4.5"
"1","99","0","2160","0.45","18","0","2","0","1","0","3","3","0","味方全体の魔法防御力を{0}アップ","1","101501102","40","10","魔法防御力アップ+{0}","0.45"
"1","99","0","2160","25","18","0","2","0","1","0","3","3","0","味方全体の魔法攻撃力を{0}アップ","1","101501103","30","10","魔法攻撃力アップ+{0}","25"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","0","味方全体の魔法クリティカルを{0}アップ","1","101501104","70","10","","50"
"1","99","0","2160","0","18","0","2","0","1","0","3","3","0","味方全体の魔法攻撃クリティカル時のダメージを25％アップ","1","101501105","120","10","","25"
"1","99","0","2160","0.04","0","0","2","18","1","0","3","3","0","毎秒ＨＰを{0}回復する","0.8","101501106","2","48","回復量+{0}","0.8"
"1","99","0","300","18","12","0","2","0","0","0","2","3","0","範囲内の味方の魔法攻撃力を{0}アップ","1","101501201","30","10","魔法攻撃力アップ+{0}","18"
"1","99","0","300","0","12","0","2","0","1","0","2","3","1","範囲内の味方の魔法クリティカルを{0}アップ","1","101501202","70","10","魔法クリティカルアップ+{0}","40"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","101550101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","101551101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","-1","4","0","0","1","1","0","0","1","3","0","敵単体に{0}の物理ダメージ","45","101600101","1","1","物理ダメージ+{0}","45"
"1","1","0","-1","0.9","0","0","1","1","0","0","1","3","0","敵単体に{0}の物理ダメージ","12","101600201","1","1","物理ダメージ+{0}","12"
"1","1","0","0","15","12","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","101600301","10","10","物理攻撃力+{0}","15"
"1","1","0","-1","0","18","0","2","0","1","0","3","7","1","自分の物理攻撃クリティカル時のダメージを25％アップ","2","101601101","110","10","物理クリティカルアップ+{0}","25"
"1","1","0","-1","9","0","0","1","1","0","0","1","3","0","敵単体に{0}の物理ダメージ","112","101601102","1","1","物理ダメージ+{0}","112"
"1","1","0","-1","0.9","0","0","1","1","0","1.5","1","3","0","敵単体に{0}の物理ダメージ","12","101601201","1","1","物理ダメージ+{0}","12"
"1","1","0","-1","0.6","0","0","1","0","0","1.5","1","3","0","敵単体に{0}の物理ダメージ","12","101601202","1","1","物理ダメージ+{0}","12"
"1","1","0","-1","0.6","0","0","1","0","0","1.5","1","3","0","敵単体に{0}の物理ダメージ","12","101601203","1","1","物理ダメージ+{0}","12"
"1","1","0","0","75","180","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","101601301","10","10","物理攻撃力アップ+{0}","75"
"1","1","0","0","0","180","0","2","0","1","0","3","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","101601302","110","10","","15"
"1","1","0","0","0","0","0","2","0","0","0","3","7","0","自分のＴＰを{0}回復","150","101601303","1","16","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","101650101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","101651101","2","90","物理攻撃力アップ+{0}","240"
"1","1","0","-1","4.8","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","60","101700101","1","1","物理ダメージ+{0}","60"
"1","1","0","-1","1.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","20","101700201","1","1","物理ダメージ+{0}","20"
"1","1","0","2160","10","5","0","2","0","0","0","3","7","0","攻撃する度にダメージ{0}増加","1","101700301","0","102","追加ダメージ+{0}","10"
"1","1","0","-1","14.4","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","180","101701101","1","1","物理ダメージ+{0}","180"
"1","1","0","0","15","180","0","2","0","1","0","3","7","0","自分の物理攻撃力を{0}アップ","1","101701102","10","10","物理攻撃力+{0}","15"
"1","1","0","-1","2.3","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","30","101701201","1","1","物理ダメージ+{0}","30"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","101750101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","101751101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","2160","0.405","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","4.5","101800101","2","1","全体魔法ダメージ+{0}","4.5"
"1","99","0","2160","100","0","0","1","0","0","0","3","3","0","敵全体を誘惑する","4","101800102","0","11","誘惑の確定成功Ｌｖ+1","0"
"1","1","0","4000","0","0","1","1","0","0","0","1","3","0","","0","101800201","1","7","","0"
"1","99","0","100","0.72","0","0","1","0","0","0","2","1","0","範囲内の敵に{0}の魔法ダメージ","9","101800202","2","1","魔法ダメージ+{0}","9"
"1","1","0","-1","0","0","0","1","0","0","0","3","2","0","敵単体のＴＰを{0}失わせる","50","101800301","2","16","ＴＰダメージ+{0}","1"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","50","101800302","1","16","ＴＰ回復量+{0}","1"
"1","99","0","2160","0.81","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","10","101801101","2","1","全体魔法ダメージ+{0}","10"
"1","99","0","2160","0","0","0","1","0","0","0","3","3","0","敵全体のＴＰを{0}失わせる","20","101801102","2","16","ＴＰダメージ+{0}","0.4"
"1","99","0","2160","0","18","0","1","0","1","0","3","3","1","敵全体のＴＰ上昇を{0}ダウン","1","101801103","81","10","","15"
"1","99","0","2160","100","0","0","1","0","0","0","3","3","0","敵全体を誘惑する","5","101801104","0","11","誘惑の確定成功Ｌｖ+1","0"
"1","1","0","4000","0","0","1","1","0","0","0","1","3","0","","0","101801201","1","7","","0"
"1","99","101801205","100","0","0","0","1","0","101801203","0","2","3","0","","0","101801202","300","23","","1"
"1","99","0","100","1.2","0","0","1","0","0","0","2","3","0","範囲内の敵に{0}の魔法ダメージ","9","101801203","2","1","魔法ダメージ+{0}","9"
"1","99","0","100","0","0","0","1","0","0","0","2","3","0","敵が誘惑状態の時、範囲内の敵のＴＰを{0}失わせる","300","101801204","2","16","ＴＰダメージ+{0}","1"
"1","99","0","100","1.2","0","0","1","0","0","0","2","3","0","","9","101801205","2","1","","9"
"1","99","0","100","10","12","0","1","0","1","0","2","3","1","敵が誘惑状態でない時、範囲内の敵の物理攻撃力を{0}ダウン","1","101801206","11","10","物理攻撃力ダウン+{0}","10"
"1","99","0","100","10","12","0","1","0","1","0","2","3","1","敵が誘惑状態でない時、範囲内の敵の魔法攻撃力を{0}ダウン","1","101801207","31","10","魔法攻撃力ダウン+{0}","10"
"1","1","0","-1","0","0","0","1","0","0","0","3","2","0","敵単体のＴＰを{0}失わせる","310","101820301","2","16","","0"
