8cae3639dbd8fdcf64f9cffa573b1cb2cef00b16c9ebd01f16b610b4eed936de,039d1c5ab3b2d35ab4a64c31d8afbf568e4bc6085a961bd1ba484e72ae32aaee,13979f66ede9018d619ee73d70289ffa163ba86707ae144214ff01df29e82da7,377376328ce9e7a9520bef53b0263f6761dc656de86c053d2f0c3f810d516742,b40c6db933224f33e0f4696db422a493e33599b072e070e139c45adc56ea408c,9059cebca9c06e8d7b3cc216f1ce88cc1b2b8045f3d7fab041bdcc66eb8cf105,e37804e07b3853dc913cea62a5c24a7aa9fbdbea71df831c61b872b367734051,71e67dfe0ed35440fd077b624e8afa6381a1d1930f04272288d8a3c06488b8d9,a5c8eb8b5bb3357a85e88c6fac6cf1473abce85aca20e18ff9e809c21e492825,431d6c54c396801df0c0328c021956e291e5f7d9c082aaee7ac2f939437413a9,81b99884a1cd7ee6719bbc9a3f2826ba4fcfbf3073656c884e54965ee4795670
"","","","510038","","","91","510","510028","",""
"1","0.1","","510039","0.5","nop_10_yukari_06","3","510","103411","1","nop_10_yukari_05"
"1","0.1","","510040","0.5","nop_10_yukari_06","3","510","11","1","nop_10_yukari_05"
"-275","","","510041","","2.8","2","510","103411","7","350"
"-275","","","510042","","2.8","2","510","11","7","350"
"8","0","0.5","510043","0","1","11","510","104811","0","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？"
"0","0.2","","510044","0.2","nop_talk_doya_loop","3","510","104811","1","nop_talk_doya"
"","","","510045","","","93","510","3","","1"
"","","","510046","","","4","510","104811","","0"
"0","0.2","","510047","0.2","nop_talk_surprise1","3","510","104811","1","nop_surprise"
"1","","","510048","0.2","","3","510","103231","","nop_idle_normal_suprise1"
"1","","","510049","0.2","","3","510","104611","","nop_idle_normal_suprise1"
"","","","510050","","","91","510","510043","",""
"1","","","510051","0.2","","3","510","104811","","nop_idle_surprise1"
"","","","510052","","","91","510","510041","",""
"8","0","0.5","510053","0","1","11","510","103411","0","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！"
"1","","","510054","0.2","","3","510","103411","","nop_10_yukari_04"
"1","","","510055","0.2","","3","510","11","","nop_10_yukari_04"
"","","","510056","","","93","510","1.5","","1"
"0","0.2","","510057","0.2","nop_10_yukari_06","3","510","103411","1","nop_10_yukari_07"
"0","0.2","","510058","0.2","nop_10_yukari_06","3","510","11","1","nop_10_yukari_07"
"","","","510059","","","91","510","510053","",""
"1","0","0","510060","0","1","12","510","103411","0","6"
"8","0","0.5","510061","0","1","11","510","104611","0","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！"
"0","0.2","","510062","0.2","nop_10_tamaki_talk_doya_jitome_loop","3","510","104611","1","nop_10_tamaki_talk_doya_jitome"
"","","","510063","","","93","510","4.5","","1"
"0","0.2","","510064","0.2","nop_10_tamaki_guts_angry2_loop","3","510","104611","1","nop_10_tamaki_guts_angry2"
"","","","510065","","","93","510","2.5","","1"
"1","","","510066","0.2","","3","510","104611","","nop_talk_anger2"
"","","","510067","","","91","510","510061","",""
"1","","","510068","0.2","","3","510","104611","","nop_idle_anger2"
"8","0","0.5","510069","0","1","11","510","103231","0","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！"
"1","","","510070","0.2","","3","510","103231","","nop_talk_joy3_blink"
"","","","510071","","","93","510","2.5","","1"
"1","","","510072","0.2","","3","510","103231","","nop_talk_joy1"
"","","","510073","","","91","510","510069","",""
"1","","","510074","0.2","","3","510","103231","","nop_idle_joy1"
"","","","510075","","","93","510","0.5","","0"
"101","0","nop_idle_arm_crossed","511001","1.95","-150","1","511","1","-255","100911"
"100","1","nop_idle_joy_normal","511002","1.95","150","1","511","1","-255","101311"
"105","0","nop_idle_wish","511003","1.95","-300","1","511","1","-275","102711"
"104","1","nop_idle_normal","511004","1.95","300","1","511","1","-275","105111"
"","","","511005","","","93","511","0.5","","0"
"1","","","511006","0.2","","3","511","102711","","nop_11_eriko_talk_wish"
"0","","","511007","","0","21","511","vo_drama_10082011","","vo_drama_10082011_001"
"8","0","0.5","511008","0","1","11","511","102711","0","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……"
"","","","511009","","","93","511","2","","1"
"0","0.2","","511010","0.2","nop_11_eriko_talk_wish","3","511","102711","1","nop_bow2"
"","","","511011","","","93","511","3.5","","1"
"0","","","511012","0.2","","3","511","102711","","nop_11_eriko_smile"
"","","","511013","","","91","511","511008","",""
"1","","","511014","0.2","","3","511","102711","","nop_idle_wish"
"0","0","","511015","0.2","nop_11_anna_huhuStand_loop","3","511","100911","1","nop_11_anna_huhuStand_in"
"0","","","511016","","0","21","511","vo_drama_10082011","","vo_drama_10082011_002"
"8","0","0.5","511017","0","1","11","511","100911","0","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！"
"","","","511018","","","93","511","3","","1"
"0","0","","511019","0.2","nop_11_anna_ahahaStand_loop","3","511","100911","1","nop_11_anna_ahahaStand_in"
"","","","511020","","","91","511","511017","",""
"1","","","511021","0.2","","3","511","100911","","nop_idle_arm_crossed"
"1","","","511022","0.2","","3","511","105111","","nop_talk_bitter"
"0","","","511023","","0","21","511","vo_drama_10082011","","vo_drama_10082011_003"
"8","0","0.5","511024","0","1","11","511","105111","0","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。"
"","","","511025","","","93","511","2.5","","1"
"1","","","511026","0.2","","3","511","105111","","nop_look_talk_normal"
"","","","511027","","","91","511","511024","",""
"1","","","511028","0.2","","3","511","105111","","nop_idle_normal"
"1","","","511029","0.2","","3","511","101311","","nop_talk_joy2"
"0","","","511030","","0","21","511","vo_drama_10082011","","vo_drama_10082011_004"
"8","0","0.5","511031","0","1","11","511","101311","0","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！"
"","","","511032","","","91","511","511031","",""
"1","","","511033","0.2","","3","511","101311","","nop_idle_joy_normal"
"0","0.2","","511034","0.2","nop_15_tsumugi_talk_arm_crossed_loop","3","511","100911","1","nop_15_tsumugi_talk_arm_crossed"
"0","","","511035","","0","21","511","vo_drama_10082011","","vo_drama_10082011_005"
"8","0","0.5","511036","0","1","11","511","100911","0","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！"
"","","","511037","","","91","511","511036","",""
"1","","","511038","0.2","","3","511","100911","","nop_idle_arm_crossed"
"1","","","511039","0.2","","3","511","105111","","nop_talk_sad2"
"0","","","511040","","0","21","511","vo_drama_10082011","","vo_drama_10082011_006"
"8","0","0.5","511041","0","1","11","511","105111","0","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。"
"","","","511042","","","93","511","4","","1"
"1","","","511043","0.2","","3","511","105111","","nop_talk_normal"
"","","","511044","","","91","511","511041","",""
"1","","","511045","0.2","","3","511","105111","","nop_idle_normal"
"1","","","511046","0.2","","3","511","102711","","nop_talk_sad2"
"0","","","511047","","0","21","511","vo_drama_10082011","","vo_drama_10082011_007"
"8","0","0.5","511048","0","1","11","511","102711","0","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……"
"","","","511049","","","93","511","4.2","","1"
"1","","","511050","0.2","","3","511","102711","","nop_talk_wish2"
"","","","511051","","","93","511","0.2","","1"
"1","","","511052","0.2","","3","511","100911","","nop_11_anna_idle_sad"
"1","","","511053","0.2","","3","511","105111","","nop_11_mitsuki_idle_arm_crossed"
"1","","","511054","0.2","","3","511","101311","","nop_11_nanaka_idle_wish"
"","","","511055","","","91","511","511048","",""
"1","","","511056","0.2","","3","511","102711","","nop_idle_wish2"
"1","","","511057","0.2","","3","511","101311","","nop_11_nanaka_talk_nervous"
"0","","","511058","","0","21","511","vo_drama_10082011","","vo_drama_10082011_008"
"8","0","0.5","511059","0","1","11","511","101311","0","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？"
"","","","511060","","","93","511","3.5","","1"
"1","","","511061","0.2","","3","511","101311","","nop_11_nanaka_talk_wish"
"","","","511062","","","91","511","511059","",""
"1","","","511063","0.2","","3","511","101311","","nop_11_nanaka_idle_wish"
"","","","511064","","","93","511","0.5","","0"
"105","1","nop_idle_wish","512001","1.95","150","1","512","1","-265","101831"
"103","0","nop_idle_joy1","512002","1.95","-150","1","512","1","-255","101611"
"104","0","nop_idle_joy_normal","512003","1.95","-300","1","512","1","-275","105011"
"","","","512004","","","93","512","0.5","","0"
"0.5","","","512005","0","","12","512","101611","","4"
"1","","","512006","0.2","","3","512","101611","","nop_idle_joy1_wink"
"","","","512007","","","91","512","512005","",""
"0","","","512008","","0","21","512","vo_drama_10082012","","vo_drama_10082012_001"
"8","0","0.5","512009","0","1","11","512","101611","0","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！"
"1","","","512010","0.2","","3","512","101611","","nop_12_suzuna_talk_surprise"
"","","","512011","","","93","512","1","","1"
"0","0.2","","512012","0.2","nop_12_suzuna_pose","3","512","101611","1","nop_12_suzuna_smile"
"","","","512013","","","91","512","512009","",""
"0","0.1","","512014","0.2","nop_idle_joy1","3","512","101611","1","nop_12_suzuna_pose_to_joy2"
"0","","","512015","","0","21","512","vo_drama_10082012","","vo_drama_10082012_002"
"8","0","0.5","512016","0","1","11","512","105011","0","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。"
"1","","","512017","0.2","","3","512","105011","","nop_talk_joy1"
"","","","512018","","","93","512","2","","1"
"0","0.2","","512019","0.2","nop_talk_arm_crossed_loop","3","512","105011","1","nop_talk_arm_crossed"
"","","","512020","","","91","512","512016","",""
"1","","","512021","0.2","","3","512","105011","","nop_idle_arm_crossed"
"0","","","512022","","0","21","512","vo_drama_10082012","","vo_drama_10082012_003"
"8","0","0.5","512023","0","1","11","512","101831","0","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。"
"0","0.2","","512024","0.2","nop_talk_joy1","3","512","101831","1","nop_bow"
"","","","512025","","","93","512","4.5","","1"
"1","","","512026","0.2","","3","512","101831","","nop_talk_bitter"
"","","","512027","","","91","512","512023","",""
"1","","","512028","0.2","","3","512","101831","","nop_idle_bitter"
"0","","","512029","","0","21","512","vo_drama_10082012","","vo_drama_10082012_004"
"8","0","0.5","512030","0","1","11","512","101611","0","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？"
"1","","","512031","0.2","","3","512","101611","","nop_talk_joy1"
"","","","512032","","","91","512","512030","",""
"1","","","512033","0.2","","3","512","101611","","nop_idle_joy_normal"
"0","","","512034","","0","21","512","vo_drama_10082012","","vo_drama_10082012_005"
"8","0","0.5","512035","0","1","11","512","105011","0","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。"
"1","","","512036","0.2","","3","512","105011","","nop_talk_thinking"
"","","","512037","","","93","512","4.5","","1"
"1","","","512038","0.2","","3","512","105011","","nop_talk_worry"
"","","","512039","","","91","512","512035","",""
"1","","","512040","0.2","","3","512","105011","","nop_idle_normal"
"0","","","512041","","0","21","512","vo_drama_10082012","","vo_drama_10082012_006"
"8","0","0.5","512042","0","1","11","512","101831","0","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。"
"1","","","512043","0.2","","3","512","101831","","nop_talk_normal"
"","","","512044","","","93","512","4.5","","1"
"1","","","512045","0.2","","3","512","101831","","nop_talk_joy1"
"1","","","512046","5","","3","512","105011","","nop_12_misaki_stop"
"1","","","512047","5","","3","512","101611","","nop_12_suzuna_stop2"
"","","","512048","","","91","512","512042","",""
"1","","","512049","0.2","","3","512","101831","","nop_idle_joy1"
"1.5","0","0","512050","0","1","12","512","105011","0","12"
"1.5","0","0","512051","0","1","12","512","101611","0","12"
"","","","512052","","","91","512","0","",""
"0","","","512053","","0","21","512","vo_drama_10082012","","vo_drama_10082012_007"
"8","0","0.5","512054","0","1","11","512","105011","0","しゅく……だい……？\nえ？　あったっけ？　スズナ？"
"1","","","512055","0.2","","3","512","105011","","nop_talk_surprise2"
"1","","","512056","0.2","","3","512","101611","","nop_idle_surprise2"
"","","","512057","","","93","512","2","","1"
"1","","","512058","0.2","","3","512","101611","","nop_idle_sad3"
"","","","512059","","","93","512","1","","1"
"1","","","512060","0.2","","3","512","105011","","nop_talk_worry"
"","","","512061","","","91","512","512054","",""
"1","","","512062","0.2","","3","512","105011","","nop_idle_worry"
"0","","","512063","","0","21","512","vo_drama_10082012","","vo_drama_10082012_008"
"8","0","0.5","512064","0","1","11","512","101611","0","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！"
"1","","","512065","0.2","","3","512","101611","","nop_talk_tsun_pain"
"","","","512066","","","93","512","3","","1"
"1","","","512067","0.2","","3","512","101611","","nop_12_suzuna_talk_wish"
"","","","512068","","","93","512","0.5","","1"
"1","","","512069","0.2","","3","512","105011","","nop_12_suzuna_idle_wish"
"","","","512070","","","91","512","512064","",""
"1","","","512071","0.2","","3","512","101611","","nop_12_suzuna_idle_wish"
"","","","512072","","","93","512","0.5","","0"
"","","","512073","","","93","512","0.5","","0"
"104","1","nop_idle_normal","513001","1.95","150","1","513","1","-255","105331"
"103","1","nop_idle_joy1","513002","1.95","-100","1","513","1","-280","104511"
"101","0","nop_idle_guts2","513003","1.95","-330","1","513","1","-180","103031"
"102","0","nop_idle_thinking","513004","1.95","-500","1","513","1","-270","100811"
"105","1","nop_idle_sad","513005","1.95","600","1","513","1","-255","105511"
"","","","513006","","","93","513","0.5","","0"
"0","","","513007","","0","21","513","vo_drama_10082013","","vo_drama_10082013_001"
"5","0","0.5","513008","0","1","11","513","105331","0","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！"
"0","0.2","","513009","0.2","nop_13_monica_talk_doya_loop","3","513","105331","1","nop_13_monica_talk_doya"
"","","","513010","","","93","513","5","","1"
"1","","","513011","0.2","","3","513","105331","","nop_talk_anger2"
"","","","513012","","","91","513","513008","",""
"1","","","513013","0.2","","3","513","105331","","nop_idle_anger2"
"1","","","513014","0.2","","3","513","104511","","nop_walk_glad"
"-255","","","513015","","1.9","2","513","104511","","-150"
"","","","513016","","","93","513","0.3","",""
"1","","","513017","0.2","","3","513","103031","","nop_run"
"-225","","","513018","","1.6","2","513","103031","","-300"
"","","","513019","","","93","513","0.3","",""
"1","","","513020","0.2","","3","513","105511","","nop_walk_knmn"
"-270","","","513021","","1.3","2","513","105511","","400"
"","","","513022","","","93","513","0.3","",""
"1","","","513023","0.2","","3","513","100811","","nop_walk_kyapi"
"-255","","","513024","","1","2","513","100811","","-450"
"0","0.2","","513025","0.2","nop_idle_doya","3","513","105331","1","nop_talk_doya"
"","","","513026","","","91","513","513024","",""
"","","","513027","","","4","513","104511","","0"
"1","","","513028","0.2","","3","513","104511","","nop_idle_normal"
"1","","","513029","0.2","","3","513","103031","","nop_idle_normal"
"1","","","513030","0.2","","3","513","105511","","nop_idle_normal"
"1","","","513031","0.2","","3","513","100811","","nop_idle_normal"
"","","","513032","","","91","513","513015","",""
"0","","","513033","","0","21","513","vo_drama_10082013","","vo_drama_10082013_002"
"5","0","0.5","513034","0","1","11","513","103031","0","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！"
"1","","","513035","0.2","","3","513","103031","","nop_talk_joy1"
"","","","513036","","","93","513","3","","1"
"1","","","513037","0.2","","3","513","103031","","nop_talk_joy2"
"","","","513038","","","93","513","3.5","","1"
"1","","","513039","0.2","","3","513","103031","","nop_talk_memory"
"","","","513040","","","91","513","513034","",""
"1","","","513041","0.2","","3","513","103031","","nop_idle_memory2"
"0","","","513042","","0","21","513","vo_drama_10082013","","vo_drama_10082013_003"
"5","0","0.5","513043","0","1","11","513","100811","0","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！"
"1","","","513044","0.2","","3","513","100811","","nop_talk_thinking"
"","","","513045","","","91","513","513043","",""
"1","","","513046","0.2","","3","513","100811","","nop_idle_thinking"
"0","","","513047","","0","21","513","vo_drama_10082013","","vo_drama_10082013_004"
"5","0","0.5","513048","0","1","11","513","104511","0","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。"
"1","","","513049","0.2","","3","513","104511","","nop_13_kuka_talk_memory1"
"","","","513050","","","91","513","513048","",""
"1","","","513051","0.2","","3","513","104511","","nop_13_kuka_idle_memory1"
"0","","","513052","","0","21","513","vo_drama_10082013","","vo_drama_10082013_005"
"5","0","0.5","513053","0","1","11","513","105331","0","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。"
"1","","","513054","0.2","","3","513","105331","","nop_talk_wish"
"","","","513055","","","93","513","5","","1"
"0","0.2","","513056","0.2","nop_13_monica_talk_arm_crossed_loop","3","513","105331","1","nop_13_monica_talk_arm_crossed"
"","","","513057","","","91","513","513053","",""
"1","","","513058","0.2","","3","513","105331","","nop_13_monica_idle_arm_crossed"
"0","","","513059","","0","21","513","vo_drama_10082013","","vo_drama_10082013_006"
"6","0","0.5","513060","0","1","11","513","100811","0","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。"
"0","0.2","","513061","0.2","nop_13_yuki_pose_loop","3","513","100811","1","nop_13_yuki_pose"
"","","","513062","","","93","513","5","","1"
"1","","","513063","0.2","","3","513","100811","","nop_13_yuki_pose2_loop"
"","","","513064","","","91","513","513060","",""
"1","","","513065","0.2","","3","513","100811","","nop_13_yuki_pose3_loop"
"0","","","513066","","0","21","513","vo_drama_10082013","","vo_drama_10082013_007"
"6","0","0.5","513067","0","1","11","513","104511","0","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！"
"1","","","513068","0.2","","3","513","104511","","nop_13_kuka_talk_memory2"
"","","","513069","","","91","513","513067","",""
"1","","","513070","0.2","","3","513","104511","","nop_13_kuka_idle_memory2"
"0","","","513071","","0","21","513","vo_drama_10082013","","vo_drama_10082013_008"
"5","0","0.5","513072","0","1","11","513","103031","0","さすがショーグン。\nこれなら天下統一も目前デス！"
"1","","","513073","0.2","","3","513","103031","","nop_talk_joy1"
"","","","513074","","","91","513","513072","",""
"1","","","513075","0.2","","3","513","103031","","nop_idle_joy1"
"0","","","513076","","0","21","513","vo_drama_10082013","","vo_drama_10082013_009"
"6","0","0.5","513077","0","1","11","513","105331","0","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。"
"1","","","513078","0.2","","3","513","105331","","nop_talk_normal"
"","","","513079","","","91","513","513077","",""
"1","","","513080","0.2","","3","513","105331","","nop_idle_normal"
"0","","","513081","","0","21","513","vo_drama_10082013","","vo_drama_10082013_010"
"5","0","0.5","513082","0","1","11","513","105331","0","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？"
"1","","","513083","0.2","","3","513","105331","","nop_talk_thinking"
"","","","513084","","","93","513","2.5","","1"
"1","","","513085","0.2","","3","513","105331","","nop_talk_surprise2"
"","","","513086","","","93","513","1","","1"
"0","0.2","","513087","0.2","nop_talk_doya_loop","3","513","105331","1","nop_talk_doya"
"","","","513088","","","93","513","2.75","","1"
"1","","","513089","0.2","","3","513","105331","","nop_talk_joy1"
"1","","","513090","0.2","","3","513","105511","","nop_idle_normal_joy"
"","","","513091","","","91","513","513082","",""
"1","","","513092","0.2","","3","513","105331","","nop_idle_joy1"
"0","","","513093","","0","21","513","vo_drama_10082013","","vo_drama_10082013_011"
"6","0","0.5","513094","0","1","11","513","100811","0","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？"
"1","","","513095","0.2","","3","513","100811","","nop_talk_thinking"
"","","","513096","","","93","513","2","","1"
"1","","","513097","0.2","","3","513","105511","","nop_idle_normal_suprise1"
"","","","513098","","","93","513","2","","1"
"1","0","0","513099","0","1","12","513","105331","0","12"
"1","","","513100","0.2","","3","513","105331","","nop_idle_normal_bitter"
"0","0.2","","513101","0.5","nop_talk_arm_crossed_loop2","3","513","100811","1","nop_13_yuki_pose4"
"","","","513102","","","93","513","4.5","","1"
"1","","","513103","0.2","","3","513","100811","","nop_talk_memory"
"","","","513104","","","91","513","513094","",""
"1","","","513105","0.2","","3","513","100811","","nop_idle_memory2"
"","","","513106","","","4","513","103031","","1"
"1","","","513107","0.2","","3","513","103031","","nop_talk_surprise1"
"0.1","0","0","513108","0","1","12","513","103031","0","4"
"","","","513109","","","91","513","513108","",""
"","","","513110","","","91","513","513099","",""
"0","","","513111","","0","21","513","vo_drama_10082013","","vo_drama_10082013_012"
"5","0","0.5","513112","0","1","11","513","103031","0","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！"
"","","","513113","","","93","513","5","","1"
"1","0","0","513114","0","1","12","513","105331","0","1"
"1","","","513115","0.2","","3","513","105331","","nop_idle_normal_sad"
"","","","513116","","","93","513","0","","1"
"1","","","513117","0.2","","3","513","103031","","nop_talk_joy2"
"","","","513118","","","91","513","513112","",""
"2","0","0","513119","0","1","12","513","103031","0","6"
"1","","","513120","0.2","","3","513","103031","","nop_run"
"-225","","","513121","","5","2","513","103031","0","-1350"
"","","","513122","","","91","513","513114","",""
"0","","","513123","","0","21","513","vo_drama_10082013","","vo_drama_10082013_013"
"5","0","1.75","513124","0","1","11","513","104511","0","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！"
"1","","","513125","0.2","","3","513","104511","","nop_talk_memory"
"","","","513126","","","93","513","7","","1"
"1","0","0","513127","0","1","12","513","105331","0","17"
"1","","","513128","0.2","","3","513","105331","","nop_idle_jitome"
"","","","513129","","","93","513","0.5","","1"
"0","0.2","","513130","0.2","nop_13_kuka_down_loop","3","513","104511","1","nop_13_kuka_down_in"
"","","","513131","","","91","513","513124","",""
"","","","513132","","","91","513","513127","",""
"0","","","513133","","0","21","513","vo_drama_10082013","","vo_drama_10082013_014"
"4","0","0.5","513134","0","1","11","513","105331","0","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……"
"1","","","513135","0.2","","3","513","105331","","nop_talk_sad3"
"","","","513136","","","93","513","3.5","","1"
"0","0.2","","513137","0.2","nop_talk_guts3_loop","3","513","105331","1","nop_talk_guts3"
"","","","513138","","","93","513","3.5","","1"
"1","","","513139","0.2","","3","513","105331","","nop_talk_sad2_cry"
"","","","513140","","","93","513","3.5","","1"
"1","","","513141","0.2","","3","513","105331","","nop_talk_sad"
"","","","513142","","","91","513","513134","",""
"1","","","513143","0.2","","3","513","105331","","nop_idle_sad"
"0","","","513144","","0","21","513","vo_drama_10082013","","vo_drama_10082013_015"
"4","0","3","513145","0","1","11","513","105511","0","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！"
"1","","","513146","0.2","","3","513","105511","","nop_run_sad"
"-275","","","513147","","1","2","513","105511","","350"
"","","","513148","","","91","513","0","",""
"","","","513149","","","4","513","105331","","0"
"1","","","513150","0.2","","3","513","105331","","nop_idle_surprise1"
"2","","","513151","40","","12","513","105331","","4"
"1","","","513152","0.2","","3","513","105511","","nop_13_ayumi_talk_sad"
"","","","513153","","","93","513","7","","1"
"1","","","513154","0.2","","3","513","105511","","nop_look_talk_wish"
"","","","513155","","","93","513","7.5","","1"
"1","","","513156","0.2","","3","513","105511","","nop_13_ayumi_talk_guts2_loop"
"","","","513157","","","91","513","513145","",""
"","","","513158","","","93","513","0.5","","0"
"102","1","nop_idle_normal","514001","1.95","150","1","514","1","-235","106831"
"101","0","nop_idle_normal","514002","1.95","-100","1","514","1","-235","101131"
"104","0","NoItem","514003","1.95","-100","5","514","1","-235","1"
"100","0","nop_idle_normal","514004","1.95","-250","1","514","1","-215","104931"
"103","0","NoItem","514005","1.95","-250","5","514","1","-215","2"
"","","","514006","","","93","514","0.5","","0"
"0","","","514007","","0","21","514","vo_drama_10082014","","vo_drama_10082014_001"
"8","0","0.5","514008","0","1","11","514","106831","0","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。"
"0","0.2","","514009","0.2","nop_talk_joy1","3","514","106831","1","nop_look_smile"
"","","","514010","","","93","514","2.4","","1"
"1","","","514011","0.2","","3","514","106831","1","nop_talk_thinking"
"","","","514012","","","91","514","514008","",""
"1","","","514013","0.2","","3","514","106831","","nop_idle_arm_crossed"
"0","","","514014","","0","21","514","vo_drama_10082014","","vo_drama_10082014_002"
"8","0","0.5","514015","0","1","11","514","101131","0","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……"
"0","0.2","","514016","0.2","nop_14_rino_look_talk_joy4","3","514","101131","1","nop_look_smile"
"1","","","514017","0.2","","3","514","104931","","nop_14_shizur_arm_crossed"
"","","","514018","","","93","514","2.5","","1"
"0","0","","514019","0.2","nop_14_rino_headbutt_loop","3","514","101131","1","nop_14_rino_headbutt"
"0","0","","514020","0","nop_14_rino_headbutt_loop","3","514","1","1","nop_14_rino_headbutt"
"0","","","514021","0","","3","514","104931","","nop_14_shizuru_headbutt"
"0","","","514022","0","","3","514","2","","nop_14_shizuru_headbutt"
"1","","","514023","0.2","","3","514","106831","","nop_idle_arm_crossed2"
"","","","514024","","","91","514","514015","",""
"0","","","514025","","0","21","514","vo_drama_10082014","","vo_drama_10082014_003"
"8","0","0.5","514026","0","1","11","514","104931","0","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！"
"1","","","514027","0","","3","514","104931","","nop_14_shizuru_talk_joy"
"0","","","514028","0","","3","514","2","","NoItem"
"","","","514029","","","93","514","2.5","","1"
"1","","","514030","0.2","","3","514","104931","","nop_14_shizuru_talk_memory"
"","","","514031","","","91","514","514026","",""
"0","","","514032","","0","21","514","vo_drama_10082014","","vo_drama_10082014_004"
"8","0","0.5","514033","0","1","11","514","101131","0","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！"
"","","","514034","","","4","514","101131","","1"
"","","","514035","","","4","514","1","","1"
"0","","","514036","0","nop_shock_loop","3","514","101131","1","nop_shock_in"
"0","","","514037","0","","3","514","1","","NoItem"
"","","","514038","","","93","514","1.1","","1"
"0","0","","514039","0.2","nop_talk_guts3_loop","3","514","101131","1","nop_talk_guts3_NoBlink"
"","","","514040","","","91","514","514033","",""
"0","","","514041","","0","21","514","vo_drama_10082014","","vo_drama_10082014_005"
"8","0","0.5","514042","0","1","11","514","106831","0","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？"
"1","","","514043","0.2","","3","514","106831","","nop_talk_surprise1"
"","","","514044","","","93","514","1","","1"
"1","","","514045","0.2","","3","514","106831","","nop_talk_joy1_sad"
"","","","514046","","","91","514","514042","",""
"1","","","514047","0.2","","3","514","106831","","nop_idle_normal"
"0","","","514048","","0","21","514","vo_drama_10082014","","vo_drama_10082014_006"
"8","0","0.5","514049","0","1","11","514","104931","0","弟くん！\nはいこれ、美味しいよ。\nあーん！"
"1","","","514050","0.2","","3","514","104931","","nop_14_shizuru_talk_joy"
"","","","514051","","","93","514","1","",""
