3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203
"1066","1","0","0","0","1066011","106631","0","0","0","0","0","1066011","1","0","0","0","0","0","106601103"
"1067","1","0","0","0","1067002","3731","0","0","0","106812","106711","0","1","0","0","0","0","0","106700201"
"1067","1","0","0","0","1067007","3731","0","0","0","106812","106711","0","1","0","0","0","0","0","106700701"
"1067","1","0","0","0","1067008","106731","0","0","0","0","0","1067008","1","0","0","0","0","0","106700801"
"1067","1","0","0","0","1067008","106731","0","0","0","0","0","1067008","1","0","0","0","0","0","106700802"
"1067","1","0","0","0","1067008","106731","0","0","0","0","0","1067008","1","0","0","0","0","0","106700803"
"1068","1","0","0","0","1068002","106812","0","0","0","0","0","1068002","1","0","0","0","0","0","106800201"
"1068","1","0","0","0","1068002","106812","0","0","0","0","0","1068002","1","0","0","0","0","0","106800202"
"1068","1","0","0","0","1068004","106834","0","0","0","0","0","0","1","0","0","0","0","0","106800401"
"1069","1","0","0","0","1069002","106012","0","0","0","106911","106812","1069002","1","0","0","0","0","0","106900201"
"1069","1","0","0","0","1069002","106012","0","0","0","106911","106812","1069002","1","0","0","0","0","0","106900202"
"1069","1","0","0","0","1069004","106831","0","0","0","107031","106931","0","1","0","107331","107131","0","0","106900401"
"1070","1","0","0","0","1070001","3611","0","0","0","0","107011","1070001","1","0","0","0","0","0","107000101"
"1070","1","0","0","0","1070001","3611","0","0","0","0","107011","1070001","1","0","0","0","0","0","107000102"
"1070","0","0","0","0","1070004","0","0","0","0","0","0","1070004","1","0","0","0","0","0","107000401"
"1070","1","0","0","0","1070004","107031","0","0","0","0","0","1070004","1","0","0","0","0","0","107000402"
"1071","1","0","0","0","1071002","107111","0","0","0","0","0","1071002","1","0","0","0","0","0","107100201"
"1071","1","0","0","0","1071002","107111","0","0","0","0","0","1071002","1","0","0","0","0","0","107100202"
"1071","1","0","0","0","1071004","107131","0","0","0","0","0","0","1","0","0","0","0","0","107100401"
"1071","1","0","0","0","1071007","231","0","0","0","107131","100011","1071007","1","0","0","0","0","0","107100701"
"1071","1","0","0","0","1071007","231","0","0","0","107131","100011","1071007","1","0","0","0","0","0","107100702"
"1075","1","0","0","0","1075003","107511","0","0","0","0","0","1075003","1","0","0","0","0","0","107500301"
"1075","1","0","0","0","1075003","107511","0","0","0","0","0","1075003","1","0","0","0","0","0","107500302"
"1075","1","0","0","0","1075004","105831","0","0","0","0","0","1075004","1","0","0","0","0","0","107500401"
"1075","1","0","0","0","1075004","105831","0","0","0","0","0","1075004","1","0","0","0","0","0","107500402"
"1075","1","0","0","0","1075004","105831","0","0","0","0","0","1075004","1","0","0","0","0","0","107500403"
"1075","1","0","0","0","1075004","105831","0","0","0","0","0","1075004","1","0","0","0","0","0","107500404"
"1075","1","0","0","0","1075007","105831","0","0","0","0","0","1075007","1","0","0","0","0","0","107500701"
"1075","1","0","0","0","1075007","105831","0","0","0","0","0","1075007","1","0","0","0","0","0","107500702"
"1075","1","0","0","0","1075007","105831","0","0","0","0","0","1075007","1","0","0","0","0","0","107500703"
"1076","1","0","0","0","1076003","107611","0","0","0","0","0","0","1","0","0","0","0","0","107600301"
"1076","1","0","0","0","1076004","107631","0","0","0","0","0","0","1","0","0","0","0","0","107600401"
"1076","1","0","0","0","1076007","100011","0","0","0","0","107631","1076007","1","0","0","0","0","0","107600701"
"1076","1","0","0","0","1076007","100011","0","0","0","0","107631","1076007","1","0","0","0","0","0","107600702"
"1077","1","0","0","0","1077003","107711","0","0","0","0","0","1077003","1","0","0","0","0","0","107700301"
"1077","1","0","0","0","1077003","107711","0","0","0","0","0","1077003","1","0","0","0","0","0","107700302"
"1077","1","0","0","0","1077004","102531","0","0","0","0","0","1077004","1","0","0","0","0","0","107700401"
"1077","1","0","0","0","1077004","102531","0","0","0","0","0","1077004","1","0","0","0","0","0","107700402"
"1077","1","0","0","0","1077004","0","0","0","0","0","0","1077004","1","0","0","0","0","0","107700403"
"1078","1","0","0","0","1078003","107811","0","0","0","0","0","1078003","1","0","0","0","0","0","107800301"
"1078","1","0","0","0","1078003","107811","0","0","0","0","0","1078003","1","0","0","0","0","0","107800302"
"1078","1","0","0","0","1078004","106031","0","0","0","0","0","1078004","1","0","0","0","0","0","107800401"
"1078","1","0","0","0","1078004","106031","0","0","0","0","0","1078004","1","0","0","0","0","0","107800402"
"1078","1","0","0","0","1078004","106031","0","0","0","0","0","1078004","1","0","0","0","0","0","107800403"
"1078","1","0","0","0","1078007","106031","0","0","0","0","0","1078007","1","0","0","0","0","0","107800701"
"1078","1","0","0","0","1078007","106031","0","0","0","0","0","1078007","1","0","0","0","0","0","107800702"
"1079","1","0","0","0","1079003","107911","0","0","0","0","100011","1079003","1","0","0","0","0","0","107900301"
"1079","1","0","0","0","1079003","107911","0","0","0","0","0","1079003","1","0","0","0","0","0","107900302"
"1079","1","0","0","0","1079003","107911","0","0","0","0","0","1079003","1","0","0","0","0","0","107900303"
"1079","0","0","-880","0","1079004","0","0","0","1","0","0","0","1","0","0","0","0","0","107900401"
"1080","1","0","0","0","1080003","108011","0","0","0","0","0","1080003","1","0","0","0","0","0","108000301"
"1080","1","0","0","0","1080003","108011","0","0","0","0","0","1080003","1","0","0","0","0","0","108000302"
"1080","1","0","0","0","1080004","108031","0","0","0","0","0","1080004","1","0","0","0","0","0","108000401"
"1080","1","0","0","0","1080004","108031","0","0","0","0","0","1080004","1","0","0","0","0","0","108000402"
"1081","1","0","0","0","1081002","108111","0","0","0","0","0","0","1","0","0","0","0","0","108100201"
"1081","0","0","-880","0","1081004","0","0","0","1","0","0","0","1","0","0","0","0","0","108100401"
"1082","1","0","0","0","1082004","100731","0","0","0","0","0","0","1","0","0","0","0","0","108200401"
"1083","1","0","0","0","1083004","105031","0","0","0","0","0","0","1","0","0","0","0","0","108300401"
"1084","1","0","0","0","1084002","108411","0","0","0","0","0","0","1","0","0","0","0","0","108400201"
"1084","1","0","0","0","1084004","104232","0","0","0","0","0","0","1","0","0","0","0","0","108400401"
"1085","1","0","0","0","1085002","102111","0","0","0","0","0","0","1","0","0","0","0","0","108500201"
"1085","1","0","0","0","1085004","0","0","0","0","0","0","0","1","0","0","0","0","0","108500401"
"1086","1","0","0","0","1086002","108611","0","0","0","0","0","0","1","0","0","0","0","0","108600201"
"1086","0","0","-880","0","1086004","0","0","0","1","0","0","0","1","0","0","0","0","0","108600401"
"1087","1","0","0","0","1087002","108711","0","0","0","0","0","1087002","1","0","0","0","0","0","108700201"
"1087","1","0","0","0","1087002","108711","0","0","0","0","0","1087002","1","0","0","0","0","0","108700202"
"1087","1","0","0","0","1087004","100132","0","0","0","0","0","1087004","1","0","0","0","0","0","108700401"
"1087","1","0","0","0","1087004","100132","0","0","0","0","0","1087004","1","0","0","0","0","0","108700402"
"1087","1","0","0","0","1087004","100132","0","0","0","0","0","1087004","1","0","0","0","0","0","108700403"
"1087","1","0","0","0","1087004","100132","0","0","0","0","0","1087004","1","0","0","0","0","0","108700404"
"1087","1","0","0","0","1087004","100132","0","0","0","0","0","1087004","1","0","0","0","0","0","108700405"
"1087","1","0","0","0","1087004","100132","0","0","0","0","0","1087004","1","0","0","0","0","0","108700406"
"1087","1","0","0","0","1087007","108732","0","0","0","0","0","1087007","1","0","0","0","0","0","108700701"
"1087","1","0","0","0","1087007","108732","0","0","0","0","0","1087007","1","0","0","0","0","0","108700702"
"1088","1","0","0","0","1088002","108811","0","0","0","0","0","1088002","1","0","0","0","0","0","108800201"
"1088","1","0","0","0","1088002","108811","0","0","0","0","0","1088002","1","0","0","0","0","0","108800202"
"1088","1","0","0","0","1088002","108811","0","1","0","0","0","1088002","1","0","0","0","0","0","108800203"
"1088","1","0","-880","0","1088004","100232","0","1","1","0","0","1088004","1","0","0","0","0","0","108800401"
"1088","1","0","-880","0","1088004","100232","0","1","1","0","0","1088004","1","0","0","0","0","0","108800402"
"1088","1","0","-880","0","1088004","100232","0","1","1","0","0","1088004","1","0","0","0","0","0","108800403"
"1088","1","0","0","0","1088007","6632","0","0","0","6832","6732","1088007","1","0","0","108832","0","0","108800701"
"1088","1","0","0","0","1088007","6632","0","0","0","6832","6732","1088007","1","0","0","108832","0","0","108800702"
"1088","1","0","0","0","1088007","6632","0","0","0","6832","6732","1088007","1","0","0","108832","0","0","108800703"
"1088","1","0","0","0","1088007","6632","0","0","0","6832","6732","1088007","1","0","0","108832","0","0","108800704"
"1088","1","0","0","0","1088007","6632","0","0","0","6832","6732","1088007","1","0","0","108832","0","0","108800705"
"1089","1","0","0","0","1089003","108911","0","0","0","1111","100011","0","1","0","0","1211","0","0","108900301"
"1089","1","0","0","0","1089004","100332","0","0","0","0","0","1089004","1","0","0","0","0","0","108900401"
"1089","1","0","0","0","1089004","100332","0","0","0","0","0","1089004","1","0","0","0","0","0","108900402"
"1089","1","0","0","0","1089004","100332","0","0","0","0","0","1089004","1","0","0","0","0","0","108900403"
"1089","1","0","0","0","1089004","100332","0","0","0","0","0","1089004","1","0","0","0","0","0","108900404"
"1089","1","0","0","0","1089007","100011","0","0","0","0","108932","0","1","0","0","0","0","0","108900701"
"1090","1","0","0","0","1090002","109011","0","0","0","0","0","1090002","1","0","0","0","0","0","109000201"
"1090","1","0","0","0","1090002","109011","0","0","0","0","0","1090002","1","0","0","0","0","0","109000202"
"1090","1","0","0","0","1090004","102731","0","0","0","0","0","0","1","0","0","0","0","0","109000401"
"1091","1","0","0","0","1091001","100011","0","0","0","0","104911","1091001","1","0","0","0","0","0","109100101"
"1091","1","0","0","0","1091001","100011","0","0","0","0","104911","1091001","1","0","0","0","0","0","109100102"
"1091","1","0","0","0","1091004","104931","0","0","0","0","0","0","1","0","0","0","0","0","109100401"
"1092","1","0","0","0","1092002","109211","0","0","0","0","0","0","1","0","0","0","0","0","109200201"
"1092","1","0","0","0","1092004","109211","0","0","0","109411","109311","0","1","0","0","0","0","0","109200401"
"1093","1","0","0","0","1093002","109311","0","0","0","0","0","0","1","0","0","0","0","0","109300201"
"1093","1","0","0","0","1093004","109211","0","0","0","109411","109311","0","1","0","0","0","0","0","109300401"
"1094","1","0","0","0","1094003","109411","0","0","0","0","0","0","1","0","0","0","0","0","109400301"
"1094","1","0","0","0","1094004","109211","0","0","0","109411","109311","0","1","0","0","0","0","0","109400401"
"1095","1","0","0","0","1095001","109511","0","0","0","0","0","1095001","1","0","0","0","0","0","109500101"
"1095","1","0","0","0","1095001","109511","0","0","0","0","0","1095001","1","0","0","0","0","0","109500102"
"1095","1","0","0","0","1095003","109511","0","0","0","0","0","0","1","0","0","0","0","0","109500301"
"1095","1","0","0","0","1095004","104532","0","0","0","0","0","1095004","1","0","0","0","0","0","109500401"
"1095","1","0","0","0","1095004","104532","0","0","0","0","0","1095004","1","0","0","0","0","0","109500402"
"1096","1","0","0","0","1096002","109611","0","0","0","0","0","0","1","0","0","0","0","0","109600201"
"1096","0","0","-880","0","1096004","0","0","0","1","0","0","0","1","0","0","0","0","0","109600401"
"1097","1","0","0","0","1097001","105913","0","0","0","0","109711","1097001","1","0","0","0","0","0","109700101"
"1097","1","0","0","0","1097001","105913","0","0","0","0","109711","1097001","1","0","0","0","0","0","109700102"
"1097","1","0","0","0","1097004","105811","0","0","0","0","109711","0","1","0","0","0","0","0","109700401"
"1097","1","0","0","0","1097007","102511","0","0","0","0","109711","0","1","0","0","0","0","0","109700701"
"1098","1","0","0","0","1098002","211","0","0","0","109811","415","0","1","0","0","0","0","0","109800201"
"1098","1","0","0","0","1098004","105812","0","0","0","106012","105913","0","1","0","109811","109711","0","109911","109800401"
"1098","1","0","0","0","1098007","106012","0","0","0","0","109811","1098007","1","0","0","0","0","0","109800701"
"1098","1","0","0","0","1098007","106012","0","0","0","0","109811","1098007","1","0","0","0","0","0","109800702"
"1099","1","0","0","0","1099003","105912","0","0","0","0","109911","0","1","0","0","0","0","0","109900301"
"1099","1","0","0","2611","1099004","102111","109911","0","0","102511","102311","0","1","106012","105812","102811","0","105913","109900401"
"1099","1","0","0","0","1099008","105913","0","0","0","109911","106012","1099008","1","0","0","0","0","0","109900801"
"1099","1","0","0","0","1099008","105913","0","0","0","109911","106012","1099008","1","0","0","0","0","0","109900802"
"1100","1","0","0","0","1100003","110011","0","0","0","0","0","0","1","0","0","0","0","0","110000301"
"1100","1","0","0","0","1100004","110031","0","0","0","0","0","1100004","1","0","0","0","0","0","110000401"
"1100","1","0","0","0","1100004","110031","0","0","0","0","0","1100004","1","0","0","0","0","0","110000402"
"1101","1","0","0","0","1101001","110111","0","0","0","0","0","0","1","0","0","0","0","0","110100101"
"1101","0","0","-880","0","1101004","0","0","0","1","0","0","0","1","0","0","0","0","0","110100401"
"1103","1","0","0","0","1103002","110311","0","0","0","0","0","1103002","1","0","0","0","0","0","110300201"
"1103","1","0","0","0","1103002","110311","0","0","0","0","0","1103002","1","0","0","0","0","0","110300202"
"1103","1","0","0","0","1103004","110331","0","0","0","0","0","0","1","0","0","0","0","0","110300401"
"1104","1","0","0","0","1104003","110411","0","0","0","0","0","0","1","0","0","0","0","0","110400301"
"1104","1","0","0","0","1104004","104331","0","0","0","0","0","1103004","1","0","0","0","0","0","110400401"
"1104","1","0","0","0","1104004","104331","0","0","0","0","0","1103004","1","0","0","0","0","0","110400402"
"1105","1","0","0","0","1105003","110511","0","0","0","0","0","1105003","1","0","0","0","0","0","110500301"
"1105","1","0","0","0","1105003","110511","0","0","0","0","0","1105003","1","0","0","0","0","0","110500302"
"1105","1","0","0","0","1105004","101732","0","0","0","0","0","1105004","1","0","0","0","0","0","110500401"
"1105","1","0","0","0","1105004","101732","0","0","0","0","0","1105004","1","0","0","0","0","0","110500402"
"1106","1","0","0","0","1106003","110611","0","0","0","0","0","0","1","0","0","0","0","0","110600301"
"1106","1","0","0","0","1106004","101031","0","0","0","0","0","1106004","1","0","0","0","0","0","110600401"
"1106","1","0","0","0","1106004","101031","0","0","0","0","0","1106004","1","0","0","0","0","0","110600402"
"1107","1","0","0","0","1107002","110711","0","0","0","0","0","0","0","0","0","0","0","0","110700201"
"1107","1","0","0","0","1107004","104031","0","0","0","0","0","1107004","0","0","0","0","0","0","110700401"
"1107","1","0","0","0","1107004","104031","0","0","0","0","0","1107004","0","0","0","0","0","0","110700402"
"1108","1","0","0","0","1108003","110811","0","0","0","0","0","0","0","0","0","0","0","0","110800301"
"1108","1","0","0","0","1108008","3731","0","0","0","0","110832","0","0","0","0","0","0","0","110800801"
"1109","1","0","0","0","1109005","110911","0","0","0","0","0","1109005","0","0","0","0","0","0","110900501"
"1109","1","0","0","0","1109005","110911","0","0","0","0","0","1109005","0","0","0","0","0","0","110900502"
"1109","1","0","0","0","1109008","110932","0","0","0","0","0","1109008","0","0","0","0","0","0","110900801"
"1109","1","0","0","0","1109008","110932","0","0","0","0","0","1109008","0","0","0","0","0","0","110900802"
"1110","1","0","0","0","1110001","111011","0","0","0","0","0","1110001","0","0","0","0","0","0","111000101"
"1110","1","0","0","0","1110001","111011","0","0","0","0","0","1110001","0","0","0","0","0","0","111000102"
"1110","1","0","0","0","1110004","111031","0","0","0","0","0","1110004","0","0","0","0","0","0","111000401"
"1110","1","0","0","0","1110004","111031","0","0","0","0","0","1110004","0","0","0","0","0","0","111000402"
"1110","1","0","0","0","1110005","0","0","0","0","0","0","0","0","0","0","0","0","0","111000501"
"1111","1","0","0","0","1111003","111111","0","0","0","0","0","0","0","0","0","0","0","0","111100301"
"1111","1","0","0","0","1111004","111131","0","0","0","0","0","1111004","0","0","0","0","0","0","111100401"
"1111","1","0","0","0","1111004","111131","0","0","0","0","0","1111004","0","0","0","0","0","0","111100402"
"1112","1","0","0","0","1112001","111211","0","0","0","0","1811","0","0","0","0","0","0","0","111200101"
"1112","1","0","0","0","1112004","100431","0","0","0","0","0","0","0","0","0","0","0","0","111200401"
"1113","1","0","0","0","1113002","111311","0","0","0","0","0","0","0","0","0","0","0","0","111300201"
"1113","1","0","0","0","1113004","102031","0","0","0","0","0","0","0","0","0","0","0","0","111300401"
"1114","1","0","0","0","1114002","111411","0","0","0","0","0","1114002","0","0","0","0","0","0","111400201"
"1114","1","0","0","0","1114002","111411","0","0","0","0","0","1114002","0","0","0","0","0","0","111400202"
"1114","1","0","0","0","1114007","111411","0","0","0","0","0","0","0","0","0","0","0","0","111400701"
