622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e
"200000001","52","0","50","50","50","0","50","0","1","50","0","50","0","10","50","1","200200","50","50","50","30","0","50","50","0","50","50","620020050","1","50","10","0","50","50","0","0","1531","42","20657"
"200000001","53","0","51","51","51","0","51","0","1","51","0","51","0","10","51","1","200200","51","51","51","30","0","51","51","0","51","51","620020051","1","51","10","0","51","51","0","0","1620","42","22363"
"200000001","54","0","52","52","52","0","52","0","1","52","0","52","0","10","52","1","200200","52","52","52","30","0","52","52","0","52","52","620020052","1","52","10","0","52","52","0","0","1710","43","24069"
"200000001","55","0","53","53","53","0","53","0","1","53","0","53","0","10","53","1","200200","53","53","53","30","0","53","53","0","53","53","620020053","1","53","10","0","53","53","0","0","1800","43","25775"
"200000001","56","0","54","54","54","0","54","0","1","54","0","54","0","10","54","1","200200","54","54","54","30","0","54","54","0","54","54","620020054","1","54","10","0","54","54","0","0","1890","44","27481"
"200000001","57","0","55","55","55","0","55","0","1","55","0","55","0","10","55","1","200200","55","55","55","30","0","55","55","0","55","55","620020055","1","55","10","0","55","55","0","0","1979","44","29187"
"200000001","58","0","56","56","56","0","56","0","1","56","0","56","0","10","56","1","200200","56","56","56","30","0","56","56","0","56","56","620020056","1","56","10","0","56","56","0","0","2069","45","30893"
"200000001","59","0","57","57","57","0","57","0","1","57","0","57","0","10","57","1","200200","57","57","57","30","0","57","57","0","57","57","620020057","1","57","10","0","57","57","0","0","2159","45","32599"
"200000001","60","0","58","58","58","0","58","0","1","58","0","58","0","10","58","1","200200","58","58","58","30","0","58","58","0","58","58","620020058","1","58","10","0","58","58","0","0","2248","46","34305"
"200000001","61","0","59","59","59","0","59","0","1","59","0","59","0","10","59","1","200200","59","59","59","30","0","59","59","0","59","59","620020059","1","59","10","0","59","59","0","0","2338","46","36011"
"200000001","62","0","60","60","60","0","60","0","1","60","0","60","0","10","60","1","200200","60","60","60","30","0","60","60","0","60","60","620020060","1","60","10","0","60","60","0","0","2428","47","37717"
"200000001","63","0","61","61","61","0","61","0","1","61","0","61","0","10","61","1","200200","61","61","61","30","0","61","61","0","61","61","620020061","1","61","10","0","61","61","0","0","2518","47","39423"
"200000001","64","0","62","62","62","0","62","0","1","62","0","62","0","10","62","1","200200","62","62","62","30","0","62","62","0","62","62","620020062","1","62","10","0","62","62","0","0","2561","48","41129"
"200000001","66","0","63","63","63","0","63","0","1","63","0","63","0","10","63","1","200200","63","63","63","30","0","63","63","0","63","63","620020063","1","63","10","0","63","63","0","0","2604","49","42835"
"200000001","68","0","64","64","64","0","64","0","1","64","0","64","0","10","64","1","200200","64","64","64","30","0","64","64","0","64","64","620020064","1","64","10","0","64","64","0","0","2647","50","44541"
"200000001","70","0","65","65","65","0","65","0","1","65","0","65","0","10","65","1","200200","65","65","65","30","0","65","65","0","65","65","620020065","1","65","10","0","65","65","0","0","2690","51","46247"
"200000001","72","0","66","66","66","0","66","0","1","66","0","66","0","10","66","1","200200","66","66","66","30","0","66","66","0","66","66","620020066","1","66","10","0","66","66","0","0","2735","52","47953"
"200000001","74","0","67","67","67","0","67","0","1","67","0","67","0","10","67","1","200200","67","67","67","30","0","67","67","0","67","67","620020067","1","67","10","0","67","67","0","0","2780","53","49659"
"200000001","76","0","68","68","68","0","68","0","1","68","0","68","0","10","68","1","200200","68","68","68","30","0","68","68","0","68","68","620020068","1","68","10","0","68","68","0","0","2825","55","51365"
"200000001","78","0","69","69","69","0","69","0","1","69","0","69","0","10","69","1","200200","69","69","69","30","0","69","69","0","69","69","620020069","1","69","10","0","69","69","0","0","2870","57","53071"
"200000001","80","0","70","70","70","0","70","0","1","70","0","70","0","10","70","1","200200","70","70","70","30","0","70","70","0","70","70","620020070","1","70","10","0","70","70","0","0","2915","59","54777"
"200000001","82","0","71","71","71","0","71","0","1","71","0","71","0","10","71","1","200200","71","71","71","30","0","71","71","0","71","71","620020071","1","71","10","0","71","71","0","0","2960","61","56483"
"200000008","2","0","1","1","1","0","1","15","1","1","0","1","0","10","1","1","200300","1","1","1","30","0","1","1","0","1","1","620030001","1","1","10","0","1","1","0","0","0","5","382"
"200000008","4","0","2","2","2","0","2","20","1","2","0","2","0","10","2","1","200300","2","2","2","30","0","2","2","0","2","2","620030002","1","2","10","0","2","2","0","0","0","8","502"
"200000008","5","0","3","3","3","0","3","26","1","3","0","3","0","10","3","1","200300","3","3","3","30","0","3","3","0","3","3","620030003","1","3","10","0","3","3","0","0","0","10","623"
"200000008","7","0","4","4","4","0","4","61","1","4","0","4","0","10","4","1","200300","4","4","4","30","0","4","4","0","4","4","620030004","1","4","10","0","4","4","0","0","0","16","686"
"200000008","7","0","5","5","5","0","5","61","1","5","0","5","0","10","5","1","200300","5","5","5","30","0","5","5","0","5","5","620030005","1","5","10","0","5","5","0","0","0","16","686"
"200000008","8","0","6","6","6","0","6","63","1","6","0","6","0","10","6","1","200300","6","6","6","30","0","6","6","0","6","6","620030006","1","6","10","0","6","6","0","0","0","16","678"
"200000008","10","0","7","7","7","0","7","89","1","7","0","7","0","10","7","1","200300","7","7","7","30","0","7","7","0","7","7","620030007","1","7","10","0","7","7","0","0","0","17","835"
"200000008","11","0","8","8","8","0","8","114","1","8","0","8","0","10","8","1","200300","8","8","8","30","0","8","8","0","8","8","620030008","1","8","10","0","8","8","0","0","0","20","991"
"200000008","11","0","9","9","9","0","9","117","1","9","0","9","0","10","9","1","200300","9","9","9","30","0","9","9","0","9","9","620030009","1","9","10","0","9","9","0","0","0","20","1019"
"200000008","13","0","10","10","10","0","10","120","1","10","0","10","0","10","10","1","200300","10","10","10","30","0","10","10","0","10","10","620030010","1","10","10","0","10","10","0","0","0","22","1048"
"200000008","13","0","11","11","11","0","11","123","1","11","0","11","0","10","11","1","200300","11","11","11","30","0","11","11","0","11","11","620030011","1","11","10","0","11","11","0","0","0","22","1076"
"200000008","13","0","12","12","12","0","12","126","1","12","0","12","0","10","12","1","200300","12","12","12","30","0","12","12","0","12","12","620030012","1","12","10","0","12","12","0","0","0","22","1104"
"200000008","14","0","13","13","13","0","13","133","1","13","0","13","0","10","13","1","200300","13","13","13","30","0","13","13","0","13","13","620030013","1","13","10","0","13","13","0","0","0","24","1309"
"200000008","16","0","14","14","14","0","14","138","1","14","0","14","0","10","14","1","200300","14","14","14","30","0","14","14","0","14","14","620030014","1","14","10","0","14","14","0","0","0","26","1513"
"200000008","16","0","15","15","15","0","15","145","1","15","0","15","0","10","15","1","200300","15","15","15","30","0","15","15","0","15","15","620030015","1","15","10","0","15","15","0","0","0","26","1717"
"200000008","17","0","16","16","16","0","16","151","1","16","0","16","0","10","16","1","200300","16","16","16","30","0","16","16","0","16","16","620030016","1","16","10","0","16","16","0","0","0","26","1921"
"200000008","18","0","17","17","17","0","17","175","1","17","0","17","0","10","17","1","200300","17","17","17","30","0","17","17","0","17","17","620030017","1","17","10","0","17","17","0","0","0","26","2257"
"200000008","18","0","18","18","18","0","18","198","1","18","0","18","0","10","18","1","200300","18","18","18","30","0","18","18","0","18","18","620030018","1","18","10","0","18","18","0","0","0","26","2592"
"200000008","18","0","19","19","19","0","19","200","1","19","0","19","0","10","19","1","200300","19","19","19","30","0","19","19","0","19","19","620030019","1","19","10","0","19","19","0","0","0","27","2828"
"200000008","18","0","20","20","20","0","20","203","1","20","0","20","0","10","20","1","200300","20","20","20","30","0","20","20","0","20","20","620030020","1","20","10","0","20","20","0","0","0","27","2939"
"200000008","18","0","21","21","21","0","21","206","1","21","0","21","0","10","21","1","200300","21","21","21","30","0","21","21","0","21","21","620030021","1","21","10","0","21","21","0","0","0","27","3050"
"200000008","20","0","22","22","22","0","22","226","1","22","0","22","0","10","22","1","200300","22","22","22","30","0","22","22","0","22","22","620030022","1","22","10","0","22","22","0","0","0","29","3148"
"200000008","20","0","23","23","23","0","23","226","1","23","0","23","0","10","23","1","200300","23","23","23","30","0","23","23","0","23","23","620030023","1","23","10","0","23","23","0","0","0","29","3304"
"200000008","28","0","24","24","24","0","24","321","1","24","0","24","0","10","24","1","200300","24","24","24","30","0","24","24","0","24","24","620030024","1","24","10","0","24","24","0","0","0","40","3586"
"200000008","30","0","25","25","25","0","25","333","1","25","0","25","0","10","25","1","200300","25","25","25","30","0","25","25","0","25","25","620030025","1","25","10","0","25","25","0","0","0","42","3866"
"200000008","30","0","26","26","26","0","26","371","1","26","0","26","0","10","26","1","200300","26","26","26","30","0","26","26","0","26","26","620030026","1","26","10","0","26","26","0","0","0","42","3966"
"200000008","30","0","27","27","27","0","27","374","1","27","0","27","0","10","27","1","200300","27","27","27","30","0","27","27","0","27","27","620030027","1","27","10","0","27","27","0","0","0","42","4060"
"200000008","30","0","28","28","28","0","28","376","1","28","0","28","0","10","28","1","200300","28","28","28","30","0","28","28","0","28","28","620030028","1","28","10","0","28","28","0","0","0","42","4152"
"200000008","32","0","29","29","29","0","29","438","1","29","0","29","0","10","29","1","200300","29","29","29","30","0","29","29","0","29","29","620030029","1","29","10","0","29","29","0","0","0","45","5542"
"200000008","32","0","30","30","30","0","30","480","1","30","0","30","0","10","30","1","200300","30","30","30","30","0","30","30","0","30","30","620030030","1","30","10","0","30","30","0","0","0","47","5591"
"200000008","32","0","31","31","31","0","31","481","1","31","0","31","0","10","31","1","200300","31","31","31","30","0","31","31","0","31","31","620030031","1","31","10","0","31","31","0","0","0","47","5604"
"200000008","32","0","32","32","32","0","32","481","1","32","0","32","0","10","32","1","200300","32","32","32","30","0","32","32","0","32","32","620030032","1","32","10","0","32","32","0","0","0","47","5618"
"200000008","32","0","33","33","33","0","33","482","1","33","0","33","0","10","33","1","200300","33","33","33","30","0","33","33","0","33","33","620030033","1","33","10","0","33","33","0","0","0","47","5632"
"200000008","32","0","34","34","34","0","34","539","1","34","0","34","0","10","34","1","200300","34","34","34","30","0","34","34","0","34","34","620030034","1","34","10","0","34","34","0","0","0","47","6542"
"200000008","32","0","35","35","35","0","35","543","1","35","0","35","0","10","35","1","200300","35","35","35","30","0","35","35","0","35","35","620030035","1","35","10","0","35","35","0","0","0","48","6610"
"200000008","32","0","36","36","36","0","36","561","1","36","0","36","0","10","36","1","200300","36","36","36","30","0","36","36","0","36","36","620030036","1","36","10","0","36","36","0","0","0","48","7177"
"200000008","35","0","37","37","37","0","37","606","1","37","0","37","0","10","37","1","200300","37","37","37","30","0","37","37","0","37","37","620030037","1","37","10","0","37","37","0","0","0","53","7979"
"200000008","49","0","38","38","38","0","38","651","1","38","0","38","0","10","38","1","200300","38","38","38","30","0","38","38","0","38","38","620030038","1","38","10","0","38","38","0","0","0","70","8781"
"200000008","49","0","39","39","39","0","39","736","1","39","0","39","0","10","39","1","200300","39","39","39","30","0","39","39","0","39","39","620030039","1","39","10","0","39","39","0","0","0","70","9666"
"200000008","49","0","40","40","40","0","40","821","1","40","0","40","0","10","40","1","200300","40","40","40","30","0","40","40","0","40","40","620030040","1","40","10","0","40","40","0","0","0","70","10551"
"200000008","50","0","41","41","41","0","41","935","1","41","0","41","0","10","41","1","200300","41","41","41","30","0","41","41","0","41","41","620030041","1","41","10","0","41","41","0","0","0","72","13253"
"200000008","50","0","42","42","42","0","42","1049","1","42","0","42","0","10","42","1","200300","42","42","42","30","0","42","42","0","42","42","620030042","1","42","10","0","42","42","0","0","0","73","15956"
"200000008","52","0","43","43","43","0","43","1066","1","43","0","43","0","10","43","1","200300","43","43","43","30","0","43","43","0","43","43","620030043","1","43","10","0","43","43","0","0","0","75","16030"
"200000008","52","0","44","44","44","0","44","1083","1","44","0","44","0","10","44","1","200300","44","44","44","30","0","44","44","0","44","44","620030044","1","44","10","0","44","44","0","0","0","76","16104"
"200000008","53","0","45","45","45","0","45","1100","1","45","0","45","0","10","45","1","200300","45","45","45","30","0","45","45","0","45","45","620030045","1","45","10","0","45","45","0","0","0","78","16179"
"200000008","56","0","46","46","46","0","46","1142","1","46","0","46","0","10","46","1","200300","46","46","46","30","0","46","46","0","46","46","620030046","1","46","10","0","46","46","0","0","0","82","17054"
"200000008","59","0","47","47","47","0","47","1182","1","47","0","47","0","10","47","1","200300","47","47","47","30","0","47","47","0","47","47","620030047","1","47","10","0","47","47","0","0","0","85","17930"
"200000008","63","0","48","48","48","0","48","1224","1","48","0","48","0","10","48","1","200300","48","48","48","30","0","48","48","0","48","48","620030048","1","48","10","0","48","48","0","0","0","88","17930"
"200000008","63","0","49","49","49","0","49","1224","1","49","0","49","0","10","49","1","200300","49","49","49","30","0","49","49","0","49","49","620030049","1","49","10","0","49","49","0","0","0","88","17930"
"200000008","69","0","50","50","50","0","50","1255","1","50","0","50","0","10","50","1","200300","50","50","50","30","0","50","50","0","50","50","620030050","1","50","10","0","50","50","0","0","0","91","18080"
"200000008","75","0","51","51","51","0","51","1285","1","51","0","51","0","10","51","1","200300","51","51","51","30","0","51","51","0","51","51","620030051","1","51","10","0","51","51","0","0","0","94","18230"
"200000008","76","0","52","52","52","0","52","1285","1","52","0","52","0","10","52","1","200300","52","52","52","30","0","52","52","0","52","52","620030052","1","52","10","0","52","52","0","0","0","94","18230"
"200000008","77","0","53","53","53","0","53","1345","1","53","0","53","0","10","53","1","200300","53","53","53","30","0","53","53","0","53","53","620030053","1","53","10","0","53","53","0","0","0","95","18980"
"200000008","77","0","54","54","54","0","54","1405","1","54","0","54","0","10","54","1","200300","54","54","54","30","0","54","54","0","54","54","620030054","1","54","10","0","54","54","0","0","0","95","19730"
"200000008","77","0","55","55","55","0","55","1445","1","55","0","55","0","10","55","1","200300","55","55","55","30","0","55","55","0","55","55","620030055","1","55","10","0","55","55","0","0","0","95","20730"
"200000008","77","0","56","56","56","0","56","1485","1","56","0","56","0","10","56","1","200300","56","56","56","30","0","56","56","0","56","56","620030056","1","56","10","0","56","56","0","0","0","95","21730"
"200000008","79","0","57","57","57","0","57","1625","1","57","0","57","0","10","57","1","200300","57","57","57","30","0","57","57","0","57","57","620030057","1","57","10","0","57","57","0","0","0","96","22730"
"200000008","80","0","58","58","58","0","58","1765","1","58","0","58","0","10","58","1","200300","58","58","58","30","0","58","58","0","58","58","620030058","1","58","10","0","58","58","0","0","0","97","23730"
"200000008","82","0","59","59","59","0","59","1945","1","59","0","59","0","10","59","1","200300","59","59","59","30","0","59","59","0","59","59","620030059","1","59","10","0","59","59","0","0","0","98","24730"
"200000008","83","0","60","60","60","0","60","2125","1","60","0","60","0","10","60","1","200300","60","60","60","30","0","60","60","0","60","60","620030060","1","60","10","0","60","60","0","0","0","99","25730"
"200000008","85","0","61","61","61","0","61","2305","1","61","0","61","0","10","61","1","200300","61","61","61","30","0","61","61","0","61","61","620030061","1","61","10","0","61","61","0","0","0","100","26730"
"200000008","86","0","62","62","62","0","62","2376","1","62","0","62","0","10","62","1","200300","62","62","62","30","0","62","62","0","62","62","620030062","1","62","10","0","62","62","0","0","0","103","27299"
"200000008","86","0","63","63","63","0","63","2447","1","63","0","63","0","10","63","1","200300","63","63","63","30","0","63","63","0","63","63","620030063","1","63","10","0","63","63","0","0","0","106","27868"
"200000008","86","0","64","64","64","0","64","2518","1","64","0","64","0","10","64","1","200300","64","64","64","30","0","64","64","0","64","64","620030064","1","64","10","0","64","64","0","0","0","109","28437"
