3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"2160","0","16","0","0","0","0","0","12","100820301","1","0","3","0","1","0","1","","2","725","味方単体のＴＰを{0}回復"
"2160","0","10","0","0","-2080","0","0","1","100820302","1","8","3","12","0","1","10","物理攻撃力アップ+{0}","2","1","味方単体の物理攻撃力を{0}アップ"
"0","0","90","0","0","15","0","0","0","100850101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","15","0","0","0","100851101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","30","0","0","0","100851102","1","0","0","1","0","0","3","","0","1","自分の物理防御力を{0}アップ"
"2160","0","1","0","0","18","0","0","3","100900101","1","1.44","3","0","99","0","2","魔法ダメージ+{0}","1","18","敵全体に{0}の魔法ダメージ"
"0","0","10","0","2","100","0","0","7","100900102","1","0","1","99","1","1","21","","2","2","自分の物理防御力を0にする"
"0","0","10","0","2","100","0","0","7","100900103","1","0","1","99","1","1","41","","2","2","自分の魔法防御力を0にする"
"-1","0","1","0","0","20","0","0","3","100900201","1","1.2","1","0","1","0","2","魔法ダメージ+{0}","1","20","敵単体に{0}の魔法ダメージ"
"0","0","17","0","0","0","1","0","7","100900301","1","10","3","0","1","0","3","","2","100",""
"600","0","1","0","0","25","0","0","3","100900302","1","2","2","0","99","0","2","魔法ダメージ+{0}","1","25","範囲内の敵に{0}の魔法ダメージ"
"0","0","30","0","0","0","0","0","7","100900303","1","0","3","0","1","0","0","","2","0",""
"0","0","21","0","0","0","0","0","7","100900304","1","0","3","0","1","0","1","","2","1.9",""
"0","0","10","0","1","50","0","0","7","100901101","1","50","1","8","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"2160","0","1","0","0","81.25","0","0","3","100901102","1","6.5","3","0","99","0","2","魔法ダメージ+{0}","1","81.25","敵全体に{0}の魔法ダメージ"
"0","0","10","0","2","100","0","0","7","100901103","1","0","1","99","1","1","21","","2","2","自分の物理防御力を初期値の100%ダウン"
"0","0","10","0","2","100","0","0","7","100901104","1","0","1","99","1","1","41","","2","2","自分の魔法防御力を初期値の100%ダウン"
"-1","0","1","0","0","20","0","0","3","100901201","1","1.6","1","0","1","0","2","魔法ダメージ+{0}","1","20","敵単体に{0}の魔法ダメージ"
"2160","0","10","0","1","0.6","0","0","3","100901202","1","0.6","3","12","99","1","41","魔法防御力ダウン+{0}","2","1","敵単体の魔法防御力を{0}ダウン"
"0","0","90","0","0","15","0","0","0","100950101","1","15","0","1","1","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","100951101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"2160","0","10","0","0","15","0","0","3","101000101","1","15","3","18","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","10","0","0","0.6","0","0","3","101000102","1","0.6","3","18","99","1","20","物理防御力アップ+{0}","2","1","味方全体の物理防御力を{0}アップ"
"2160","0","16","0","0","0","0","0","3","101000103","1","0","3","18","99","1","4","","2","50","味方全体のＴＰを固定量で{0}回復"
"2160","0","4","0","0","7.5","0","0","5","101000201","1","7.5","2","1","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"2160","0","12","1","0","0","0","0","3","101000301","1","100","1","0","1","0","40","暗闇の確定成功Ｌｖ+{0}","1","8","敵単体を暗闇状態にする"
"2160","0","10","1","1","20","0","0","3","101000302","1","20","1","18","1","1","11","物理攻撃力ダウン+{0}","1","1","敵単体の物理・魔法攻撃力を{0}ダウン"
"2160","0","10","1","1","20","0","0","3","101000303","1","20","1","18","1","1","31","魔法攻撃力ダウン+{0}","1","1",""
"2160","0","10","1","1","150","0","0","3","101000304","1","0","1","18","1","1","61","","1","1","敵単体の物理・魔法クリティカルを{0}ダウン"
"2160","0","10","1","1","150","0","0","3","101000305","1","0","1","18","1","1","71","","1","1",""
"2160","0","10","0","0","30","0","0","3","101001101","1","30","3","18","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","10","0","0","100","0","0","3","101001102","1","0","3","18","99","1","70","","2","1","味方全体の魔法クリティカルを{0}アップ"
"2160","0","10","0","0","5","0","0","3","101001103","1","0","3","18","99","1","120","","2","1","味方全体の魔法クリダメを{0}％アップ"
"2160","0","10","0","0","1.1","0","0","3","101001104","1","1.1","3","18","99","1","20","物理防御力アップ+{0}","2","1","味方全体の物理防御力を{0}アップ"
"2160","0","16","0","0","0","0","0","3","101001105","1","0","3","0","99","1","4","","2","120","味方全体のＴＰを固定量で{0}回復"
"2160","0","48","0","0","0","10","0","3","101001106","1","0","3","0","99","2","1","","2","10","毎秒ＴＰを10回復する"
"2160","0","4","0","0","8.5","0","0","5","101001201","1","8.5","3","1.2","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"2160","0","10","0","1","1","0","0","5","101001202","1","1","3","12","1","1","20","物理防御力アップ+{0}","2","1","味方単体の物理防御力を{0}アップ"
"2160","0","48","0","0","0.5","8.5","0","5","101001203","1","0.08","2","0","1","1","2","回復量+{0}","2","0.5","毎秒ＨＰを{0}回復する"
"2160","0","4","0","0","8.5","0","0","5","101002201","1","8.5","3","1.2","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"2160","0","10","0","1","1","0","0","5","101002202","1","1","3","12","1","1","20","物理防御力アップ+{0}","2","1","味方単体の物理防御力を{0}アップ"
"2160","0","48","0","0","0.5","8.5","0","5","101002203","1","0.08","2","0","1","1","2","回復量+{0}","2","0.5","毎秒ＨＰを{0}回復する"
"2160","0","10","0","1","40","0","0","38","101002204","1","40","3","180","1","1","10","物理攻撃力アップ+{0}","2","1","味方単体の物理・魔法攻撃力を{0}アップ"
"2160","0","10","0","1","40","0","0","38","101002205","1","40","3","180","1","1","30","魔法攻撃力アップ+{0}","2","1",""
"2160","0","10","0","0","12","0","0","38","101002206","1","0","3","180","1","0","110","","2","1","味方単体の物理・魔法クリダメを{0}％アップ"
"2160","0","10","0","0","12","0","0","38","101002207","1","0","3","180","1","0","120","","2","1",""
"2160","0","83","0","0","0","0","0","38","101002208","1","180","3","0","1","0","2","","2","0.5","味方単体の行動速度50%加算"
"2160","0","16","0","0","0","0","0","38","101002209","1","1","3","0","1","0","1","","2","1000","味方単体のＴＰを{0}回復"
"2160","0","35","0","0","152","0","0","38","101002210","1","180","3","1","1","0","0","","2","1",""
"0","0","90","0","0","2","0","0","0","101050101","1","2","0","1","0","0","3","物理防御力アップ+{0}","0","1","自分の物理防御力を{0}アップ"
"0","0","90","0","0","2","0","0","0","101051101","1","2","0","1","0","0","3","物理防御力アップ+{0}","0","1","自分の物理防御力を{0}アップ"
"0","0","90","0","0","225","0","0","0","101051102","1","0","0","1","0","0","4","","0","1","自分の魔法攻撃力を{0}アップ"
"1150","0","1","0","0","20.4","0","0","3","101100101","1","1.62","1","0","99","0","1","物理ダメージ+{0}","1","20.4","範囲内の敵に{0}の物理ダメージ"
"0","0","10","0","1","45","0","0","7","101100201","1","0","1","99","1","1","60","","2","1","自分の物理クリティカルを{0}アップ"
"0","0","10","0","1","15","0","0","7","101100202","1","15","1","12","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"-1","0","1","0","0","20","0","0","3","101100301","1","1.6","1","0","1","0","1","物理ダメージ+{0}","1","20","敵単体に{0}の物理ダメージ"
"1300","0","1","0","0","28","0","1.75","3","101101101","1","2.16","1","0","99","0","1","物理ダメージ+{0}","1","28","範囲内の敵に{0}の物理ダメージ"
"0","0","10","0","1","75","0","0","7","101101201","1","0","1","99","1","1","60","","2","1","自分の物理クリティカルを{0}アップ"
"0","0","10","0","1","20","0","0","7","101101202","1","20","1","12","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","8","0","0","0","0","0","7","101101203","1","12","1","0","1","0","2","","2","1.8","自分の行動速度80％アップ"
"1300","0","1","0","0","35","0","0","3","101101301","1","2.8","1","0","99","0","1","物理ダメージ+{0}","1","35","範囲内の敵に{0}の物理ダメージ"
"0","0","10","0","1","15","0","0","7","101101302","1","0","1","18","1","1","110","","2","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ"
"0","0","10","0","1","90","0","0","7","101101303","1","90","1","18","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","16","0","0","0","0","0","7","101101304","1","0","1","0","1","0","1","","2","650","自分のＴＰを{0}回復"
"0","0","90","0","0","15","0","0","0","101150101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","101151101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"2160","0","1","0","0","6.75","0","0","20","101200101","1","0.54","3","0","99","0","2","魔法ダメージ+{0}","1","6.75","物理攻撃をする敵に{0}の魔法ダメージ"
"2160","0","1","0","0","9","0","0","3","101200102","1","0.81","3","0","99","0","2","魔法ダメージ+{0}","1","9","敵全体に{0}の魔法ダメージ"
"2160","0","1","0","0","20","0","0","14","101200201","1","1.6","3","0","1","0","2","魔法ダメージ+{0}","1","20","敵単体に{0}の魔法ダメージ"
"2160","0","1","0","0","15","0","0","14","101200301","1","1.2","3","0","1","0","2","魔法ダメージ+{0}","1","15","敵単体に{0}の魔法ダメージ"
"2160","0","8","0","0","0","0","0","14","101200302","1","1.5","3","0","1","0","7","スタンの確定成功Ｌｖ+{0}","1","0","敵単体を一定時間行動不能にする"
"2160","0","7","0","0","0","0","0","14","101200303","1","0","3","0","1","0","1","","1","0",""
"300","0","1","0","0","15","0","0","3","101200304","1","1.2","2","0","99","0","2","魔法ダメージ+{0}","1","15","範囲内の敵に{0}の魔法ダメージ"
"2160","0","1","0","0","30","0","0","20","101201101","1","2.4","2","0","99","0","2","魔法ダメージ+{0}","1","30","物理攻撃をする敵に{0}の魔法ダメージ"
"2160","0","10","0","0","0.54","0","0","20","101201102","1","0.54","2","18","99","1","41","魔法防御力ダウン+{0}","1","1","物理攻撃をする敵の魔法防御力を{0}ダウン"
"2160","0","8","0","0","0","0","0","20","101201103","1","6","2","0","99","0","7","スタンの確定成功Ｌｖ+{0}","1","0","物理攻撃をする敵を一定時間行動不能にする"
"2160","0","1","0","0","15","0","0","3","101201104","1","1.2","2","0","99","0","2","魔法ダメージ+{0}","1","15","敵全体に{0}の魔法ダメージ"
"2160","101201106","28","0","0","1","0","0","3","101201105","1","1","3","0","99","0","2001","","1","0",""
"2160","0","1","0","0","15","0","0","3","101201106","1","1.2","3","0","99","0","2","魔法ダメージ+{0}","1","15","魔法攻撃をする敵がいない場合、敵全体に{0}の魔法ダメージ"
"2160","0","1","0","0","22","0","0","14","101201201","1","1.8","3","0","1","0","2","魔法ダメージ+{0}","1","22","敵単体に{0}の魔法ダメージ"
"2160","0","10","0","1","0.2","0","0","14","101201202","1","0.2","3","12","1","1","41","魔法防御力ダウン+{0}","1","1","敵単体の魔法防御力を{0}ダウン"
"2160","0","7","0","0","0","0","0","14","101202201","1","0","3","0","1","0","1","","1","0",""
"300","0","1","0","0","30","0","0","3","101202202","1","2.4","2","0","99","0","2","魔法ダメージ+{0}","1","30","範囲内の敵に{0}の魔法ダメージ"
"300","0","10","0","1","0.4","0","0","3","101202203","1","0.4","2","18","99","1","41","魔法防御力ダウン+{0}","1","1","範囲内の敵の魔法防御力を{0}ダウン"
"2160","101202205","28","0","0","1","0","0","3","101202204","1","1","3","0","99","0","2001","","1","0","魔法攻撃をする敵がいない場合、以下の効果が発動"
"2160","0","1","0","0","15","0","0","3","101202205","1","1.2","3","0","99","0","2","魔法ダメージ+{0}","1","15","敵全体に{0}の魔法ダメージ"
"2160","0","10","0","1","20","0","0","3","101202206","1","20","3","18","99","1","11","物理攻撃力ダウン+{0}","1","1","敵全体の物理攻撃力を{0}ダウン"
"2160","101202208","28","0","0","1","0","0","3","101202207","1","1","3","0","99","0","2001","","1","0",""
"-1","0","10","0","1","40","0","0","7","101202208","1","40","1","180","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"-1","0","16","0","0","0","0","0","7","101202209","1","1","1","0","1","0","1","","2","300","自分のＴＰを{0}回復"
"0","0","90","0","0","15","0","0","0","101250101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","101251101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"2160","0","1","0","0","60","0","0","6","101300101","1","5.6","2","0","1","0","2","魔法ダメージ+{0}","1","60","敵単体に{0}の魔法ダメージ"
"2160","0","7","0","0","0","0","0","3","101300201","1","0","1","0","1","0","1","","1","0",""
"200","0","10","0","0","0.48","0","0","3","101300202","1","0.48","2","12","99","0","41","魔法防御力ダウン+{0}","1","1","範囲内の敵の魔法防御力を{0}ダウン"
"2160","0","1","0","0","20","0","0","6","101300301","1","1.6","2","0","1","0","2","魔法ダメージ+{0}","1","20","敵単体に{0}の魔法ダメージ"
"2160","0","8","0","0","0","0","0","6","101300302","1","1.5","2","0","1","0","7","スタンの確定成功Ｌｖ+{0}","1","0","敵単体を一定時間行動不能にする"
"2160","0","1","0","0","140","0","0","6","101301101","1","11.2","2","0","1","0","2","魔法ダメージ+{0}","1","140","敵単体に{0}の魔法ダメージ"
"2160","0","10","0","0","0.5","0","0","6","101301102","1","0.5","2","18","1","0","41","魔法防御力ダウン+{0}","1","1","敵単体の魔法防御力を{0}ダウン"
"2160","0","7","0","0","0","0","0","3","101301201","1","0","1","0","1","0","1","","1","0",""
"200","0","10","0","0","0.8","0","0","3","101301202","1","0.8","2","12","99","0","41","魔法防御力ダウン+{0}","1","1","範囲内の敵の魔法防御力を{0}ダウン"
"2160","0","1","0","0","60","0","0","6","101301301","1","4.8","2","0","1","0","2","魔法ダメージ+{0}","1","60","敵単体に{0}の魔法ダメージ"
"2160","0","8","0","0","0","0","0","6","101301302","1","4.5","2","0","1","0","7","スタンの確定成功Ｌｖ+{0}","1","0","敵単体を一定時間行動不能にする"
"2160","0","59","0","0","18","0","0","6","101301303","1","0","2","0","1","1","1","","1","0.9","敵単体のＨＰ回復量を90％ダウン"
"0","0","90","0","0","15","0","0","0","101350101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","101351101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"2160","0","7","2","0","0","0","0","3","101400101","1","0","1","0","1","0","3","","1","0",""
"2160","3","38","2","0","2.4","300","0","3","101400102","1","16","1","0","1","1","41","魔法防御力ダウン+{0}","1","2.4","フィールド内の敵の魔法防御力{0}ダウン"
"2160","0","38","2","0","0","300","0","3","101400103","1","16","1","0","1","1","81","","1","10","フィールド内の敵のＴＰ上昇{0}ダウン"
"2160","0","7","2","0","0","0","0","3","101400104","1","0","1","0","1","0","1","","1","0",""
"300","0","8","0","0","0","0","0","1","101400105","1","16","2","0","99","0","1","行動速度低下の確定成功Ｌｖ+{0}","1","0.9","範囲内の敵の行動速度10％ダウン"
"800","0","1","0","0","3.4","0","0","3","101400201","1","0.27","1","0","99","0","2","魔法ダメージ+{0}","1","3.4","範囲内の敵に{0}の魔法ダメージ"
"800","0","8","0","0","0","0","0","3","101400202","1","2.5","1","0","99","0","5","束縛の確定成功Ｌｖ+{0}","1","0","範囲内の敵を一定時間行動不能にする"
"2160","0","35","0","0","249","0","0","7","101400203","1","180","3","1","1","0","1","","2","5","自分に証拠を１つ付与する"
"-1","0","1","0","0","12.5","0","0","3","101400301","1","1","1","0","1","0","2","魔法ダメージ+{0}","1","12.5","敵単体に{0}の魔法ダメージ"
"-1","0","11","0","0","0","0","0","3","101400302","1","1","1","0","1","0","1","混乱の確定成功Ｌｖ+{0}","1","7.5","敵単体を混乱させる"
"2160","0","28","0","0","0","0","0","7","101400303","1","5","3","0","1","101400305","6249","","2","1",""
