618d0dc0cec8d205cb195bd6e5aacb7b7a3642f1d9fe8b54931daadd5be5951a,b37f35d23e0949266b5eeedd362ef977d323d7742dbe45a33a94aede4ccebfc4,c0ad0670e5388b4ff5395e5ae01fc451939baa671f49382f3d400a861b42c9ea,a13f12e21a8800201a19981b152e364121d14a0e3a40b17adc389304a10ec5ac,e26e170ba5506666478c36d0f3f6d2ac23bcf91174dae2ab95a72014cf09929d,0ead26e3740cd3b318c1c3b8edff01e82c22d962551a411eae009b8caaf363c3,a28fcf92003a3017e2f97ddb407e6ef541a43b923ba83e1df0ec22cdfbcbbf9d,6df7dfc48853e144e5221a8f6c47af9b762f9374e48df2c3062028c19b04efaa
"5","120","0","0","0","0","4","69241"
"5","150","0","0","0","0","4","69251"
"5","5","0","0","0","0","7","69311"
"5","10","0","0","0","0","7","69321"
"5","15","0","0","0","0","7","69331"
"5","20","0","0","0","0","7","69341"
"5","25","0","0","0","0","7","69351"
"1","5","0","0","0","0","7","69411"
"1","10","0","0","0","0","7","69421"
"1","15","0","0","0","0","7","69431"
"1","20","0","0","0","0","7","69441"
"1","25","0","0","0","0","7","69451"
"2","1","0","0","0","0","100","69511"
"3","30","0","0","0","0","4","69611"
"3","60","0","0","0","0","4","69621"
"3","90","0","0","0","0","4","69631"
"3","120","0","0","0","0","4","69641"
"3","150","0","0","0","0","4","69651"
"4","5","0","0","0","0","6","69711"
"4","10","0","0","0","0","6","69721"
"4","15","0","0","0","0","6","69731"
"4","20","0","0","0","0","6","69741"
"4","25","0","0","0","0","6","69751"
"5","1","0","0","0","0","101","69811"
"1","30","0","0","0","0","2","69911"
"1","60","0","0","0","0","2","69921"
"1","90","0","0","0","0","2","69931"
"1","120","0","0","0","0","2","69941"
"1","150","0","0","0","0","2","69951"
"4","1","0","0","0","0","101","70011"
"2","30","0","0","0","0","2","70111"
"2","60","0","0","0","0","2","70121"
"2","90","0","0","0","0","2","70131"
"2","120","0","0","0","0","2","70141"
"2","150","0","0","0","0","2","70151"
"3","1","0","0","0","0","101","70211"
"1","20","2","5","4","3","5","70311"
"1","40","2","5","4","3","5","70321"
"1","60","2","5","4","3","5","70331"
"1","80","2","5","4","3","5","70341"
"1","100","2","5","4","3","5","70351"
"4","30","0","0","0","0","4","70411"
"4","60","0","0","0","0","4","70421"
"4","90","0","0","0","0","4","70431"
"4","120","0","0","0","0","4","70441"
"4","150","0","0","0","0","4","70451"
"1","1","0","0","0","0","101","70511"
"2","5","0","0","0","0","6","70611"
"2","10","0","0","0","0","6","70621"
"2","15","0","0","0","0","6","70631"
"2","20","0","0","0","0","6","70641"
"2","25","0","0","0","0","6","70651"
"4","30","0","0","0","0","2","70711"
"4","60","0","0","0","0","2","70721"
"4","90","0","0","0","0","2","70731"
"4","120","0","0","0","0","2","70741"
"4","150","0","0","0","0","2","70751"
"5","1","0","0","0","0","101","70811"
"3","5","0","0","0","0","7","70911"
"3","10","0","0","0","0","7","70921"
"3","15","0","0","0","0","7","70931"
"3","20","0","0","0","0","7","70941"
"3","25","0","0","0","0","7","70951"
"1","30","0","0","0","0","4","71011"
"1","60","0","0","0","0","4","71021"
"1","90","0","0","0","0","4","71031"
"1","120","0","0","0","0","4","71041"
"1","150","0","0","0","0","4","71051"
"3","5","0","0","0","0","6","71111"
"3","10","0","0","0","0","6","71121"
"3","15","0","0","0","0","6","71131"
"3","20","0","0","0","0","6","71141"
"3","25","0","0","0","0","6","71151"
"2","5","0","0","0","0","7","71211"
"2","10","0","0","0","0","7","71221"
"2","15","0","0","0","0","7","71231"
"2","20","0","0","0","0","7","71241"
"2","25","0","0","0","0","7","71251"
"5","5","0","0","0","0","6","71311"
"5","10","0","0","0","0","6","71321"
"5","15","0","0","0","0","6","71331"
"5","20","0","0","0","0","6","71341"
"5","25","0","0","0","0","6","71351"
"1","1","0","0","0","0","100","71411"
"2","1","0","0","0","0","101","71511"
"1","20","2","5","4","3","1","71611"
"1","40","2","5","4","3","1","71621"
"1","60","2","5","4","3","1","71631"
"1","80","2","5","4","3","1","71641"
"1","100","2","5","4","3","1","71651"
"3","1","0","0","0","0","101","71711"
"4","5","0","0","0","0","7","71811"
"4","10","0","0","0","0","7","71821"
"4","15","0","0","0","0","7","71831"
"4","20","0","0","0","0","7","71841"
"4","25","0","0","0","0","7","71851"
"1","5","0","0","0","0","6","71911"
"1","10","0","0","0","0","6","71921"
"1","15","0","0","0","0","6","71931"
"1","20","0","0","0","0","6","71941"
"1","25","0","0","0","0","6","71951"
"5","30","0","0","0","0","2","72011"
"5","60","0","0","0","0","2","72021"
"5","90","0","0","0","0","2","72031"
"5","120","0","0","0","0","2","72041"
"5","150","0","0","0","0","2","72051"
"2","1","0","0","0","0","101","72111"
"1","1","0","0","0","0","101","72211"
"5","30","0","0","0","0","4","72311"
"5","60","0","0","0","0","4","72321"
"5","90","0","0","0","0","4","72331"
"5","120","0","0","0","0","4","72341"
"5","150","0","0","0","0","4","72351"
"4","30","0","0","0","0","2","72411"
"4","60","0","0","0","0","2","72421"
"4","90","0","0","0","0","2","72431"
"4","120","0","0","0","0","2","72441"
"4","150","0","0","0","0","2","72451"
"3","5","0","0","0","0","6","72511"
"3","10","0","0","0","0","6","72521"
"3","15","0","0","0","0","6","72531"
"3","20","0","0","0","0","6","72541"
"3","25","0","0","0","0","6","72551"
"4","1","0","0","0","0","101","72611"
"2","5","0","0","0","0","6","72711"
"2","10","0","0","0","0","6","72721"
"2","15","0","0","0","0","6","72731"
"2","20","0","0","0","0","6","72741"
"2","25","0","0","0","0","6","72751"
"1","30","0","0","0","0","4","72811"
"1","60","0","0","0","0","4","72821"
"1","90","0","0","0","0","4","72831"
"1","120","0","0","0","0","4","72841"
"1","150","0","0","0","0","4","72851"
"1","20","2","5","4","3","3","72911"
"1","40","2","5","4","3","3","72921"
"1","60","2","5","4","3","3","72931"
"1","80","2","5","4","3","3","72941"
"1","100","2","5","4","3","3","72951"
"3","30","0","0","0","0","4","73011"
"3","60","0","0","0","0","4","73021"
"3","90","0","0","0","0","4","73031"
"3","120","0","0","0","0","4","73041"
"3","150","0","0","0","0","4","73051"
"4","1","0","0","0","0","100","73111"
"1","5","0","0","0","0","7","73211"
"1","10","0","0","0","0","7","73221"
"1","15","0","0","0","0","7","73231"
"1","20","0","0","0","0","7","73241"
"1","25","0","0","0","0","7","73251"
"5","30","0","0","0","0","2","73311"
"5","60","0","0","0","0","2","73321"
"5","90","0","0","0","0","2","73331"
"5","120","0","0","0","0","2","73341"
"5","150","0","0","0","0","2","73351"
"1","1","0","0","0","0","100","73411"
"3","1","0","0","0","0","100","73511"
"4","30","0","0","0","0","2","73611"
"4","60","0","0","0","0","2","73621"
"4","90","0","0","0","0","2","73631"
"4","120","0","0","0","0","2","73641"
"4","150","0","0","0","0","2","73651"
"3","30","0","0","0","0","2","73711"
"3","60","0","0","0","0","2","73721"
"3","90","0","0","0","0","2","73731"
"3","120","0","0","0","0","2","73741"
"3","150","0","0","0","0","2","73751"
"2","5","0","0","0","0","7","73811"
"2","10","0","0","0","0","7","73821"
"2","15","0","0","0","0","7","73831"
"2","20","0","0","0","0","7","73841"
"2","25","0","0","0","0","7","73851"
"4","30","0","0","0","0","4","73911"
"4","60","0","0","0","0","4","73921"
"4","90","0","0","0","0","4","73931"
"4","120","0","0","0","0","4","73941"
"4","150","0","0","0","0","4","73951"
"5","5","0","0","0","0","6","74011"
"5","10","0","0","0","0","6","74021"
"5","15","0","0","0","0","6","74031"
"5","20","0","0","0","0","6","74041"
"5","25","0","0","0","0","6","74051"
"2","30","0","0","0","0","4","74111"
"2","60","0","0","0","0","4","74121"
"2","90","0","0","0","0","4","74131"
"2","120","0","0","0","0","4","74141"
"2","150","0","0","0","0","4","74151"
"1","20","2","5","4","3","5","74211"
"1","40","2","5","4","3","5","74221"
"1","60","2","5","4","3","5","74231"
"1","80","2","5","4","3","5","74241"
"1","100","2","5","4","3","5","74251"
"1","30","0","0","0","0","4","74311"
"1","60","0","0","0","0","4","74321"
"1","90","0","0","0","0","4","74331"
"1","120","0","0","0","0","4","74341"
"1","150","0","0","0","0","4","74351"
"3","30","0","0","0","0","4","74411"
"3","60","0","0","0","0","4","74421"
"3","90","0","0","0","0","4","74431"
"3","120","0","0","0","0","4","74441"
"3","150","0","0","0","0","4","74451"
"4","5","0","0","0","0","6","74511"
"4","10","0","0","0","0","6","74521"
"4","15","0","0","0","0","6","74531"
"4","20","0","0","0","0","6","74541"
"4","25","0","0","0","0","6","74551"
"2","1","0","0","0","0","100","74611"
"4","1","0","0","0","0","100","74711"
"1","5","0","0","0","0","7","74811"
"1","10","0","0","0","0","7","74821"
"1","15","0","0","0","0","7","74831"
"1","20","0","0","0","0","7","74841"
"1","25","0","0","0","0","7","74851"
"3","30","0","0","0","0","2","74911"
"3","60","0","0","0","0","2","74921"
"3","90","0","0","0","0","2","74931"
"3","120","0","0","0","0","2","74941"
"3","150","0","0","0","0","2","74951"
"1","30","0","0","0","0","2","75011"
"1","60","0","0","0","0","2","75021"
"1","90","0","0","0","0","2","75031"
"1","120","0","0","0","0","2","75041"
"1","150","0","0","0","0","2","75051"
"5","5","0","0","0","0","7","75111"
"5","10","0","0","0","0","7","75121"
"5","15","0","0","0","0","7","75131"
"5","20","0","0","0","0","7","75141"
"5","25","0","0","0","0","7","75151"
"3","5","0","0","0","0","7","75211"
"3","10","0","0","0","0","7","75221"
"3","15","0","0","0","0","7","75231"
"3","20","0","0","0","0","7","75241"
"3","25","0","0","0","0","7","75251"
"2","30","0","0","0","0","4","75311"
"2","60","0","0","0","0","4","75321"
"2","90","0","0","0","0","4","75331"
"2","120","0","0","0","0","4","75341"
"2","150","0","0","0","0","4","75351"
"5","30","0","0","0","0","4","75411"
"5","60","0","0","0","0","4","75421"
"5","90","0","0","0","0","4","75431"
"5","120","0","0","0","0","4","75441"
"5","150","0","0","0","0","4","75451"
"1","20","2","5","4","3","1","75511"
"1","40","2","5","4","3","1","75521"
"1","60","2","5","4","3","1","75531"
"1","80","2","5","4","3","1","75541"
"1","100","2","5","4","3","1","75551"
"5","5","0","0","0","0","7","75611"
"5","10","0","0","0","0","7","75621"
"5","15","0","0","0","0","7","75631"
"5","20","0","0","0","0","7","75641"
"5","25","0","0","0","0","7","75651"
"2","30","0","0","0","0","2","75711"
"2","60","0","0","0","0","2","75721"
"2","90","0","0","0","0","2","75731"
"2","120","0","0","0","0","2","75741"
"2","150","0","0","0","0","2","75751"
"4","1","0","0","0","0","100","75811"
"3","30","0","0","0","0","2","75911"
"3","60","0","0","0","0","2","75921"
"3","90","0","0","0","0","2","75931"
"3","120","0","0","0","0","2","75941"
"3","150","0","0","0","0","2","75951"
"3","1","0","0","0","0","101","76011"
"1","30","0","0","0","0","4","76111"
"1","60","0","0","0","0","4","76121"
"1","90","0","0","0","0","4","76131"
"1","120","0","0","0","0","4","76141"
"1","150","0","0","0","0","4","76151"
"5","30","0","0","0","0","2","76211"
"5","60","0","0","0","0","2","76221"
"5","90","0","0","0","0","2","76231"
"5","120","0","0","0","0","2","76241"
"5","150","0","0","0","0","2","76251"
"2","5","0","0","0","0","7","76311"
"2","10","0","0","0","0","7","76321"
"2","15","0","0","0","0","7","76331"
"2","20","0","0","0","0","7","76341"
"2","25","0","0","0","0","7","76351"
"1","5","0","0","0","0","6","76411"
"1","10","0","0","0","0","6","76421"
"1","15","0","0","0","0","6","76431"
"1","20","0","0","0","0","6","76441"
"1","25","0","0","0","0","6","76451"
"4","5","0","0","0","0","6","76511"
"4","10","0","0","0","0","6","76521"
"4","15","0","0","0","0","6","76531"
"4","20","0","0","0","0","6","76541"
"4","25","0","0","0","0","6","76551"
"5","1","0","0","0","0","101","76611"
"3","5","0","0","0","0","7","76711"
"3","10","0","0","0","0","7","76721"
"3","15","0","0","0","0","7","76731"
"3","20","0","0","0","0","7","76741"
"3","25","0","0","0","0","7","76751"
"1","20","2","5","4","3","3","76811"
"1","40","2","5","4","3","3","76821"
"1","60","2","5","4","3","3","76831"
"1","80","2","5","4","3","3","76841"
"1","100","2","5","4","3","3","76851"
"5","1","0","0","0","0","100","76911"
"2","30","0","0","0","0","4","77011"
"2","60","0","0","0","0","4","77021"
"2","90","0","0","0","0","4","77031"
"2","120","0","0","0","0","4","77041"
"2","150","0","0","0","0","4","77051"
"1","1","0","0","0","0","100","77111"
"1","5","0","0","0","0","6","77211"
"1","10","0","0","0","0","6","77221"
"1","15","0","0","0","0","6","77231"
"1","20","0","0","0","0","6","77241"
"1","25","0","0","0","0","6","77251"
"4","30","0","0","0","0","2","77311"
"4","60","0","0","0","0","2","77321"
"4","90","0","0","0","0","2","77331"
"4","120","0","0","0","0","2","77341"
"4","150","0","0","0","0","2","77351"
"3","1","0","0","0","0","101","77411"
"4","1","0","0","0","0","101","77511"
"2","30","0","0","0","0","4","77611"
"2","60","0","0","0","0","4","77621"
"2","90","0","0","0","0","4","77631"
"2","120","0","0","0","0","4","77641"
"2","150","0","0","0","0","4","77651"
"5","1","0","0","0","0","101","77711"
"3","5","0","0","0","0","6","77811"
"3","10","0","0","0","0","6","77821"
"3","15","0","0","0","0","6","77831"
"3","20","0","0","0","0","6","77841"
"3","25","0","0","0","0","6","77851"
"1","1","0","0","0","0","101","77911"
"5","30","0","0","0","0","2","78011"
"5","60","0","0","0","0","2","78021"
"5","90","0","0","0","0","2","78031"
"5","120","0","0","0","0","2","78041"
"5","150","0","0","0","0","2","78051"
"1","20","2","5","4","3","1","78111"
"1","40","2","5","4","3","1","78121"
"1","60","2","5","4","3","1","78131"
"1","80","2","5","4","3","1","78141"
"1","100","2","5","4","3","1","78151"
"1","30","0","0","0","0","4","78211"
"1","60","0","0","0","0","4","78221"
"1","90","0","0","0","0","4","78231"
"1","120","0","0","0","0","4","78241"
"1","150","0","0","0","0","4","78251"
"3","30","0","0","0","0","2","78311"
"3","60","0","0","0","0","2","78321"
"3","90","0","0","0","0","2","78331"
"3","120","0","0","0","0","2","78341"
"3","150","0","0","0","0","2","78351"
"2","5","0","0","0","0","7","78411"
"2","10","0","0","0","0","7","78421"
"2","15","0","0","0","0","7","78431"
"2","20","0","0","0","0","7","78441"
"2","25","0","0","0","0","7","78451"
"5","5","0","0","0","0","6","78511"
"5","10","0","0","0","0","6","78521"
"5","15","0","0","0","0","6","78531"
"5","20","0","0","0","0","6","78541"
"5","25","0","0","0","0","6","78551"
"1","30","0","0","0","0","4","78611"
"1","60","0","0","0","0","4","78621"
"1","90","0","0","0","0","4","78631"
"1","120","0","0","0","0","4","78641"
"1","150","0","0","0","0","4","78651"
"4","5","0","0","0","0","7","78711"
"4","10","0","0","0","0","7","78721"
"4","15","0","0","0","0","7","78731"
"4","20","0","0","0","0","7","78741"
"4","25","0","0","0","0","7","78751"
"5","30","0","0","0","0","4","78811"
"5","60","0","0","0","0","4","78821"
"5","90","0","0","0","0","4","78831"
"5","120","0","0","0","0","4","78841"
"5","150","0","0","0","0","4","78851"
"2","30","0","0","0","0","2","78911"
"2","60","0","0","0","0","2","78921"
"2","90","0","0","0","0","2","78931"
"2","120","0","0","0","0","2","78941"
"2","150","0","0","0","0","2","78951"
"4","30","0","0","0","0","4","79011"
"4","60","0","0","0","0","4","79021"
"4","90","0","0","0","0","4","79031"
"4","120","0","0","0","0","4","79041"
"4","150","0","0","0","0","4","79051"
"1","5","0","0","0","0","6","79111"
"1","10","0","0","0","0","6","79121"
"1","15","0","0","0","0","6","79131"
"1","20","0","0","0","0","6","79141"
"1","25","0","0","0","0","6","79151"
"2","1","0","0","0","0","100","79211"
"3","30","0","0","0","0","2","79311"
"3","60","0","0","0","0","2","79321"
"3","90","0","0","0","0","2","79331"
"3","120","0","0","0","0","2","79341"
"3","150","0","0","0","0","2","79351"
"1","20","2","5","4","3","3","79411"
"1","40","2","5","4","3","3","79421"
"1","60","2","5","4","3","3","79431"
"1","80","2","5","4","3","3","79441"
"1","100","2","5","4","3","3","79451"
"4","30","0","0","0","0","4","79511"
"4","60","0","0","0","0","4","79521"
"4","90","0","0","0","0","4","79531"
"4","120","0","0","0","0","4","79541"
"4","150","0","0","0","0","4","79551"
"1","30","0","0","0","0","2","79611"
"1","60","0","0","0","0","2","79621"
"1","90","0","0","0","0","2","79631"
"1","120","0","0","0","0","2","79641"
"1","150","0","0","0","0","2","79651"
"5","5","0","0","0","0","7","79711"
"5","10","0","0","0","0","7","79721"
"5","15","0","0","0","0","7","79731"
"5","20","0","0","0","0","7","79741"
"5","25","0","0","0","0","7","79751"
"2","30","0","0","0","0","4","79811"
"2","60","0","0","0","0","4","79821"
"2","90","0","0","0","0","4","79831"
"2","120","0","0","0","0","4","79841"
"2","150","0","0","0","0","4","79851"
"3","30","0","0","0","0","4","79911"
"3","60","0","0","0","0","4","79921"
"3","90","0","0","0","0","4","79931"
"3","120","0","0","0","0","4","79941"
"3","150","0","0","0","0","4","79951"
"5","30","0","0","0","0","2","80011"
"5","60","0","0","0","0","2","80021"
"5","90","0","0","0","0","2","80031"
"5","120","0","0","0","0","2","80041"
"5","150","0","0","0","0","2","80051"
"4","5","0","0","0","0","6","80111"
"4","10","0","0","0","0","6","80121"
"4","15","0","0","0","0","6","80131"
"4","20","0","0","0","0","6","80141"
"4","25","0","0","0","0","6","80151"
"2","1","0","0","0","0","101","80211"
"5","5","0","0","0","0","6","80311"
"5","10","0","0","0","0","6","80321"
"5","15","0","0","0","0","6","80331"
"5","20","0","0","0","0","6","80341"
"5","25","0","0","0","0","6","80351"
"1","5","0","0","0","0","7","80411"
"1","10","0","0","0","0","7","80421"
"1","15","0","0","0","0","7","80431"
"1","20","0","0","0","0","7","80441"
"1","25","0","0","0","0","7","80451"
"3","5","0","0","0","0","7","80511"
"3","10","0","0","0","0","7","80521"
"3","15","0","0","0","0","7","80531"
"3","20","0","0","0","0","7","80541"
"3","25","0","0","0","0","7","80551"
"4","5","0","0","0","0","6","80611"
"4","10","0","0","0","0","6","80621"
"4","15","0","0","0","0","6","80631"
"4","20","0","0","0","0","6","80641"
"4","25","0","0","0","0","6","80651"
"1","20","2","5","4","3","1","80711"
"1","40","2","5","4","3","1","80721"
"1","60","2","5","4","3","1","80731"
"1","80","2","5","4","3","1","80741"
"1","100","2","5","4","3","1","80751"
"1","1","0","0","0","0","100","80811"
"5","5","0","0","0","0","7","80911"
"5","10","0","0","0","0","7","80921"
"5","15","0","0","0","0","7","80931"
"5","20","0","0","0","0","7","80941"
"5","25","0","0","0","0","7","80951"
"3","1","0","0","0","0","100","81011"
"4","5","0","0","0","0","7","81111"
"4","10","0","0","0","0","7","81121"
"4","15","0","0","0","0","7","81131"
"4","20","0","0","0","0","7","81141"
"4","25","0","0","0","0","7","81151"
"2","5","0","0","0","0","6","81211"
"2","10","0","0","0","0","6","81221"
"2","15","0","0","0","0","6","81231"
"2","20","0","0","0","0","6","81241"
"2","25","0","0","0","0","6","81251"
"3","30","0","0","0","0","4","81311"
"3","60","0","0","0","0","4","81321"
"3","90","0","0","0","0","4","81331"
"3","120","0","0","0","0","4","81341"
"3","150","0","0","0","0","4","81351"
"4","5","0","0","0","0","6","81411"
"4","10","0","0","0","0","6","81421"
"4","15","0","0","0","0","6","81431"
"4","20","0","0","0","0","6","81441"
"4","25","0","0","0","0","6","81451"
"2","30","0","0","0","0","2","81511"
"2","60","0","0","0","0","2","81521"
"2","90","0","0","0","0","2","81531"
"2","120","0","0","0","0","2","81541"
"2","150","0","0","0","0","2","81551"
"4","30","0","0","0","0","2","81611"
"4","60","0","0","0","0","2","81621"
"4","90","0","0","0","0","2","81631"
"4","120","0","0","0","0","2","81641"
"4","150","0","0","0","0","2","81651"
"5","30","0","0","0","0","2","81711"
"5","60","0","0","0","0","2","81721"
"5","90","0","0","0","0","2","81731"
"5","120","0","0","0","0","2","81741"
"5","150","0","0","0","0","2","81751"
"3","30","0","0","0","0","2","81811"
"3","60","0","0","0","0","2","81821"
"3","90","0","0","0","0","2","81831"
"3","120","0","0","0","0","2","81841"
"3","150","0","0","0","0","2","81851"
"1","5","0","0","0","0","6","81911"
"1","10","0","0","0","0","6","81921"
"1","15","0","0","0","0","6","81931"
"1","20","0","0","0","0","6","81941"
"1","25","0","0","0","0","6","81951"
"1","20","2","5","4","3","5","82011"
"1","40","2","5","4","3","5","82021"
"1","60","2","5","4","3","5","82031"
"1","80","2","5","4","3","5","82041"
"1","100","2","5","4","3","5","82051"
"5","30","0","0","0","0","4","82111"
"5","60","0","0","0","0","4","82121"
"5","90","0","0","0","0","4","82131"
"5","120","0","0","0","0","4","82141"
"5","150","0","0","0","0","4","82151"
"1","5","0","0","0","0","7","82211"
"1","10","0","0","0","0","7","82221"
"1","15","0","0","0","0","7","82231"
"1","20","0","0","0","0","7","82241"
"1","25","0","0","0","0","7","82251"
"2","1","0","0","0","0","100","82311"
"4","30","0","0","0","0","2","82411"
"4","60","0","0","0","0","2","82421"
"4","90","0","0","0","0","2","82431"
"4","120","0","0","0","0","2","82441"
"4","150","0","0","0","0","2","82451"
"2","5","0","0","0","0","6","82511"
"2","10","0","0","0","0","6","82521"
"2","15","0","0","0","0","6","82531"
"2","20","0","0","0","0","6","82541"
"2","25","0","0","0","0","6","82551"
"5","1","0","0","0","0","100","82611"
"2","30","0","0","0","0","4","82711"
"2","60","0","0","0","0","4","82721"
"2","90","0","0","0","0","4","82731"
"2","120","0","0","0","0","4","82741"
"2","150","0","0","0","0","4","82751"
"4","1","0","0","0","0","101","82811"
"1","30","0","0","0","0","2","82911"
"1","60","0","0","0","0","2","82921"
"1","90","0","0","0","0","2","82931"
"1","120","0","0","0","0","2","82941"
"1","150","0","0","0","0","2","82951"
"3","5","0","0","0","0","7","83011"
"3","10","0","0","0","0","7","83021"
"3","15","0","0","0","0","7","83031"
"3","20","0","0","0","0","7","83041"
"3","25","0","0","0","0","7","83051"
"5","30","0","0","0","0","4","83111"
"5","60","0","0","0","0","4","83121"
"5","90","0","0","0","0","4","83131"
"5","120","0","0","0","0","4","83141"
"5","150","0","0","0","0","4","83151"
"3","30","0","0","0","0","4","83211"
"3","60","0","0","0","0","4","83221"
"3","90","0","0","0","0","4","83231"
"3","120","0","0","0","0","4","83241"
"3","150","0","0","0","0","4","83251"
"1","20","2","5","4","3","3","83311"
"1","40","2","5","4","3","3","83321"
"1","60","2","5","4","3","3","83331"
"1","80","2","5","4","3","3","83341"
"1","100","2","5","4","3","3","83351"
"2","5","0","0","0","0","6","83411"
"2","10","0","0","0","0","6","83421"
"2","15","0","0","0","0","6","83431"
"2","20","0","0","0","0","6","83441"
"2","25","0","0","0","0","6","83451"
"3","5","0","0","0","0","7","83511"
"3","10","0","0","0","0","7","83521"
"3","15","0","0","0","0","7","83531"
"3","20","0","0","0","0","7","83541"
"3","25","0","0","0","0","7","83551"
"5","5","0","0","0","0","6","83611"
"5","10","0","0","0","0","6","83621"
"5","15","0","0","0","0","6","83631"
"5","20","0","0","0","0","6","83641"
"5","25","0","0","0","0","6","83651"
"4","30","0","0","0","0","4","83711"
"4","60","0","0","0","0","4","83721"
"4","90","0","0","0","0","4","83731"
"4","120","0","0","0","0","4","83741"
"4","150","0","0","0","0","4","83751"
"2","30","0","0","0","0","2","83811"
"2","60","0","0","0","0","2","83821"
"2","90","0","0","0","0","2","83831"
"2","120","0","0","0","0","2","83841"
"2","150","0","0","0","0","2","83851"
"5","30","0","0","0","0","4","83911"
"5","60","0","0","0","0","4","83921"
"5","90","0","0","0","0","4","83931"
"5","120","0","0","0","0","4","83941"
"5","150","0","0","0","0","4","83951"
"2","5","0","0","0","0","7","84011"
"2","10","0","0","0","0","7","84021"
"2","15","0","0","0","0","7","84031"
"2","20","0","0","0","0","7","84041"
"2","25","0","0","0","0","7","84051"
"1","5","0","0","0","0","7","84111"
"1","10","0","0","0","0","7","84121"
"1","15","0","0","0","0","7","84131"
"1","20","0","0","0","0","7","84141"
"1","25","0","0","0","0","7","84151"
"5","5","0","0","0","0","7","84211"
"5","10","0","0","0","0","7","84221"
"5","15","0","0","0","0","7","84231"
"5","20","0","0","0","0","7","84241"
"5","25","0","0","0","0","7","84251"
"3","1","0","0","0","0","100","84311"
"1","30","0","0","0","0","2","84411"
"1","60","0","0","0","0","2","84421"
"1","90","0","0","0","0","2","84431"
"1","120","0","0","0","0","2","84441"
"1","150","0","0","0","0","2","84451"
"4","5","0","0","0","0","7","84511"
"4","10","0","0","0","0","7","84521"
"4","15","0","0","0","0","7","84531"
"4","20","0","0","0","0","7","84541"
"4","25","0","0","0","0","7","84551"
"1","20","2","5","4","3","5","84611"
"1","40","2","5","4","3","5","84621"
"1","60","2","5","4","3","5","84631"
"1","80","2","5","4","3","5","84641"
"1","100","2","5","4","3","5","84651"
