e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7
"254","111501","13","10029","0","2019/11/30 12:00:00","0","0","1003","0","2019/12/14 20:59:59","5029410"
"255","111501","15","10029","0","2019/11/30 12:00:00","0","0","1003","0","2019/12/14 20:59:59","5029411"
"256","108501","108501","10030","0","2019/12/16 12:00:00","0","0","1004","0","2019/12/23 20:59:59","5009401"
"257","108401","1003003","10030","0","2019/12/16 12:00:00","1","0","1002","0","2019/12/23 20:59:59","5009402"
"258","108601","10","10030","0","2019/12/16 12:00:00","0","0","1001","0","2019/12/23 20:59:59","5009403"
"259","108501","20","10030","0","2019/12/16 12:00:00","0","0","1001","0","2019/12/23 20:59:59","5009404"
"260","108401","30","10030","0","2019/12/16 12:00:00","0","0","1001","0","2019/12/23 20:59:59","5009405"
"261","108601","2","10030","0","2019/12/16 12:00:00","0","0","1003","0","2019/12/23 20:59:59","5009406"
"262","108601","3","10030","0","2019/12/16 12:00:00","0","0","1003","0","2019/12/23 20:59:59","5009407"
"263","108501","4","10030","0","2019/12/16 12:00:00","0","0","1003","0","2019/12/23 20:59:59","5009408"
"264","108501","5","10030","0","2019/12/16 12:00:00","0","0","1003","0","2019/12/23 20:59:59","5009409"
"265","108401","6","10030","0","2019/12/16 12:00:00","0","0","1003","0","2019/12/23 20:59:59","5009410"
"266","108401","8","10030","0","2019/12/16 12:00:00","0","0","1003","0","2019/12/23 20:59:59","5009411"
"267","112101","112101","10031","0","2019/12/31 12:00:00","0","0","1004","0","2020/01/15 20:59:59","5031401"
"268","112001","1003103","10031","0","2019/12/31 12:00:00","1","0","1002","0","2020/01/15 20:59:59","5031402"
"269","111901","10","10031","0","2019/12/31 12:00:00","0","0","1001","0","2020/01/15 20:59:59","5031403"
"270","112001","20","10031","0","2019/12/31 12:00:00","0","0","1001","0","2020/01/15 20:59:59","5031404"
"271","111801","30","10031","0","2019/12/31 12:00:00","0","0","1001","0","2020/01/15 20:59:59","5031405"
"272","111801","2","10031","0","2019/12/31 12:00:00","0","0","1003","0","2020/01/15 20:59:59","5031406"
"273","112001","4","10031","0","2019/12/31 12:00:00","0","0","1003","0","2020/01/15 20:59:59","5031407"
"274","111901","7","10031","0","2019/12/31 12:00:00","0","0","1003","0","2020/01/15 20:59:59","5031408"
"275","112101","10","10031","0","2019/12/31 12:00:00","0","0","1003","0","2020/01/15 20:59:59","5031409"
"276","112101","13","10031","0","2019/12/31 12:00:00","0","0","1003","0","2020/01/15 20:59:59","5031410"
"277","112101","15","10031","0","2019/12/31 12:00:00","0","0","1003","0","2020/01/15 20:59:59","5031411"
"278","112301","112301","10033","0","2020/01/31 12:00:00","0","0","1004","0","2020/02/13 20:59:59","5033401"
"279","112201","1003303","10033","0","2020/01/31 12:00:00","1","0","1002","0","2020/02/13 20:59:59","5033402"
"280","112201","10","10033","0","2020/01/31 12:00:00","0","0","1001","0","2020/02/13 20:59:59","5033403"
"281","112301","20","10033","0","2020/01/31 12:00:00","0","0","1001","0","2020/02/13 20:59:59","5033404"
"282","112301","30","10033","0","2020/01/31 12:00:00","0","0","1001","0","2020/02/13 20:59:59","5033405"
"283","112201","2","10033","0","2020/01/31 12:00:00","0","0","1003","0","2020/02/13 20:59:59","5033406"
"284","112301","4","10033","0","2020/01/31 12:00:00","0","0","1003","0","2020/02/13 20:59:59","5033407"
"285","112201","7","10033","0","2020/01/31 12:00:00","0","0","1003","0","2020/02/13 20:59:59","5033408"
"286","112301","10","10033","0","2020/01/31 12:00:00","0","0","1003","0","2020/02/13 20:59:59","5033409"
"287","112201","13","10033","0","2020/01/31 12:00:00","0","0","1003","0","2020/02/13 20:59:59","5033410"
"288","112201","14","10033","0","2020/01/31 12:00:00","0","0","1003","0","2020/02/13 20:59:59","5033411"
"299","108901","108901","10032","0","2020/01/17 12:00:00","0","0","1004","0","2020/01/24 20:59:59","5010401"
"300","108801","1003203","10032","0","2020/01/17 12:00:00","1","0","1002","0","2020/01/24 20:59:59","5010402"
"301","108901","10","10032","0","2020/01/17 12:00:00","0","0","1001","0","2020/01/24 20:59:59","5010403"
"302","108701","20","10032","0","2020/01/17 12:00:00","0","0","1001","0","2020/01/24 20:59:59","5010404"
"303","108801","30","10032","0","2020/01/17 12:00:00","0","0","1001","0","2020/01/24 20:59:59","5010405"
"304","108801","2","10032","0","2020/01/17 12:00:00","0","0","1003","0","2020/01/24 20:59:59","5010406"
"305","108901","3","10032","0","2020/01/17 12:00:00","0","0","1003","0","2020/01/24 20:59:59","5010407"
"306","108701","4","10032","0","2020/01/17 12:00:00","0","0","1003","0","2020/01/24 20:59:59","5010408"
"307","108901","5","10032","0","2020/01/17 12:00:00","0","0","1003","0","2020/01/24 20:59:59","5010409"
"308","108801","6","10032","0","2020/01/17 12:00:00","0","0","1003","0","2020/01/24 20:59:59","5010410"
"309","108701","8","10032","0","2020/01/17 12:00:00","0","0","1003","0","2020/01/24 20:59:59","5010411"
"310","112601","112601","10035","0","2020/02/29 12:00:00","0","0","1004","0","2020/03/21 20:59:59","5035401"
"311","112601","1003503","10035","0","2020/02/29 12:00:00","1","0","1002","0","2020/03/21 20:59:59","5035402"
"312","112601","10","10035","0","2020/02/29 12:00:00","0","0","1001","0","2020/03/21 20:59:59","5035403"
"313","112501","20","10035","0","2020/02/29 12:00:00","0","0","1001","0","2020/03/21 20:59:59","5035404"
"314","112401","30","10035","0","2020/02/29 12:00:00","0","0","1001","0","2020/03/21 20:59:59","5035405"
"315","112401","2","10035","0","2020/02/29 12:00:00","0","0","1003","0","2020/03/21 20:59:59","5035406"
"316","112501","4","10035","0","2020/02/29 12:00:00","0","0","1003","0","2020/03/21 20:59:59","5035407"
"317","112601","7","10035","0","2020/02/29 12:00:00","0","0","1003","0","2020/03/21 20:59:59","5035408"
"318","112501","1003603","10036","0","2020/03/12 15:00:00","1","0","1002","0","2020/03/21 20:59:59","5036402"
"319","112601","10","10036","0","2020/03/12 15:00:00","0","0","1001","0","2020/03/21 20:59:59","5036403"
"320","112501","20","10036","0","2020/03/12 15:00:00","0","0","1001","0","2020/03/21 20:59:59","5036404"
"321","112401","30","10036","0","2020/03/12 15:00:00","0","0","1001","0","2020/03/21 20:59:59","5036405"
"322","112401","14","10036","0","2020/03/12 15:00:00","0","0","1003","0","2020/03/21 20:59:59","5036406"
"323","112501","16","10036","0","2020/03/12 15:00:00","0","0","1003","0","2020/03/21 20:59:59","5036407"
"324","112601","19","10036","0","2020/03/12 15:00:00","0","0","1003","0","2020/03/21 20:59:59","5036408"
"327","112401","22","10036","0","2020/03/12 15:00:00","0","0","1003","0","2020/03/21 20:59:59","5036411"
"332","109001","109001","10034","0","2020/02/15 12:00:00","0","0","1004","0","2020/02/22 20:59:59","5011401"
"333","101101","1003403","10034","0","2020/02/15 12:00:00","1","0","1002","0","2020/02/22 20:59:59","5011402"
"334","101101","10","10034","0","2020/02/15 12:00:00","0","0","1001","0","2020/02/22 20:59:59","5011403"
"335","109101","20","10034","0","2020/02/15 12:00:00","0","0","1001","0","2020/02/22 20:59:59","5011404"
"336","109001","30","10034","0","2020/02/15 12:00:00","0","0","1001","0","2020/02/22 20:59:59","5011405"
"337","109101","2","10034","0","2020/02/15 12:00:00","0","0","1003","0","2020/02/22 20:59:59","5011406"
"338","109001","3","10034","0","2020/02/15 12:00:00","0","0","1003","0","2020/02/22 20:59:59","5011407"
"339","109101","4","10034","0","2020/02/15 12:00:00","0","0","1003","0","2020/02/22 20:59:59","5011408"
"340","109001","5","10034","0","2020/02/15 12:00:00","0","0","1003","0","2020/02/22 20:59:59","5011409"
"341","101101","6","10034","0","2020/02/15 12:00:00","0","0","1003","0","2020/02/22 20:59:59","5011410"
"342","109101","8","10034","0","2020/02/15 12:00:00","0","0","1003","0","2020/02/22 20:59:59","5011411"
"10037001","101401","1003703","10037","0","2020/03/17 12:00:00","1","0","1002","0","2020/03/24 20:59:59","5012402"
"10037002","105501","10","10037","0","2020/03/17 12:00:00","0","0","1001","0","2020/03/24 20:59:59","5012403"
"10037003","101401","20","10037","0","2020/03/17 12:00:00","0","0","1001","0","2020/03/24 20:59:59","5012404"
"10037004","101401","30","10037","0","2020/03/17 12:00:00","0","0","1001","0","2020/03/24 20:59:59","5012405"
"10037005","101401","2","10037","0","2020/03/17 12:00:00","0","0","1003","0","2020/03/24 20:59:59","5012406"
"10037006","101401","3","10037","0","2020/03/17 12:00:00","0","0","1003","0","2020/03/24 20:59:59","5012407"
"10037007","101401","4","10037","0","2020/03/17 12:00:00","0","0","1003","0","2020/03/24 20:59:59","5012408"
"10037008","105501","5","10037","0","2020/03/17 12:00:00","0","0","1003","0","2020/03/24 20:59:59","5012409"
"10037009","105501","6","10037","0","2020/03/17 12:00:00","0","0","1003","0","2020/03/24 20:59:59","5012410"
"10037010","101401","8","10037","0","2020/03/17 12:00:00","0","0","1003","0","2020/03/24 20:59:59","5012411"
"10038001","110801","1003803","10038","0","2020/03/31 12:00:00","1","0","1002","0","2020/04/14 20:59:59","5038402"
"10038002","110901","10","10038","0","2020/03/31 12:00:00","0","0","1001","0","2020/04/14 20:59:59","5038403"
"10038003","111001","20","10038","0","2020/03/31 12:00:00","0","0","1001","0","2020/04/14 20:59:59","5038404"
"10038004","110801","30","10038","0","2020/03/31 12:00:00","0","0","1001","0","2020/04/14 20:59:59","5038405"
"10038005","111001","2","10038","0","2020/03/31 12:00:00","0","0","1003","0","2020/04/14 20:59:59","5038406"
"10038006","110901","4","10038","0","2020/03/31 12:00:00","0","0","1003","0","2020/04/14 20:59:59","5038407"
"10038007","110901","7","10038","0","2020/03/31 12:00:00","0","0","1003","0","2020/04/14 20:59:59","5038408"
"10038008","110801","10","10038","0","2020/03/31 12:00:00","0","0","1003","0","2020/04/14 20:59:59","5038409"
"10038009","111001","13","10038","0","2020/03/31 12:00:00","0","0","1003","0","2020/04/14 20:59:59","5038410"
"10038010","110901","15","10038","0","2020/03/31 12:00:00","0","0","1003","0","2020/04/14 20:59:59","5038411"
"10039001","109301","109301","10039","0","2020/04/17 12:00:00","0","0","1004","0","2020/04/24 20:59:59","5013401"
"10039002","109201","1003903","10039","0","2020/04/17 12:00:00","1","0","1002","0","2020/04/24 20:59:59","5013402"
"10039003","109301","10","10039","0","2020/04/17 12:00:00","0","0","1001","0","2020/04/24 20:59:59","5013403"
"10039004","109401","20","10039","0","2020/04/17 12:00:00","0","0","1001","0","2020/04/24 20:59:59","5013404"
"10039005","109201","30","10039","0","2020/04/17 12:00:00","0","0","1001","0","2020/04/24 20:59:59","5013405"
"10039006","109201","2","10039","0","2020/04/17 12:00:00","0","0","1003","0","2020/04/24 20:59:59","5013406"
"10039007","109401","3","10039","0","2020/04/17 12:00:00","0","0","1003","0","2020/04/24 20:59:59","5013407"
"10039008","109301","4","10039","0","2020/04/17 12:00:00","0","0","1003","0","2020/04/24 20:59:59","5013408"
"10039009","109201","5","10039","0","2020/04/17 12:00:00","0","0","1003","0","2020/04/24 20:59:59","5013409"
"10039010","109401","6","10039","0","2020/04/17 12:00:00","0","0","1003","0","2020/04/24 20:59:59","5013410"
"10039011","109201","8","10039","0","2020/04/17 12:00:00","0","0","1003","0","2020/04/24 20:59:59","5013411"
"10040001","102601","1004003","10040","0","2020/04/30 12:00:00","1","0","1002","0","2020/05/14 20:59:59","5040402"
"10040002","105201","10","10040","0","2020/04/30 12:00:00","0","0","1001","0","2020/05/14 20:59:59","5040403"
"10040003","102601","20","10040","0","2020/04/30 12:00:00","0","0","1001","0","2020/05/14 20:59:59","5040404"
"10040004","103301","30","10040","0","2020/04/30 12:00:00","0","0","1001","0","2020/05/14 20:59:59","5040405"
"10040005","102601","2","10040","0","2020/04/30 12:00:00","0","0","1003","0","2020/05/14 20:59:59","5040406"
"10040006","103301","4","10040","0","2020/04/30 12:00:00","0","0","1003","0","2020/05/14 20:59:59","5040407"
"10040007","105201","7","10040","0","2020/04/30 12:00:00","0","0","1003","0","2020/05/14 20:59:59","5040408"
"10040008","103801","10","10040","0","2020/04/30 12:00:00","0","0","1003","0","2020/05/14 20:59:59","5040409"
"10040009","103301","13","10040","0","2020/04/30 12:00:00","0","0","1003","0","2020/05/14 20:59:59","5040410"
"10040010","102601","15","10040","0","2020/04/30 12:00:00","0","0","1003","0","2020/05/14 20:59:59","5040411"
"10041001","105301","1004103","10041","0","2020/05/18 12:00:00","1","0","1002","0","2020/05/25 20:59:59","5015402"
"10041002","105301","10","10041","0","2020/05/18 12:00:00","0","0","1001","0","2020/05/25 20:59:59","5015403"
"10041003","109501","20","10041","0","2020/05/18 12:00:00","0","0","1001","0","2020/05/25 20:59:59","5015404"
"10041004","109601","30","10041","0","2020/05/18 12:00:00","0","0","1001","0","2020/05/25 20:59:59","5015405"
"10041005","109501","2","10041","0","2020/05/18 12:00:00","0","0","1003","0","2020/05/25 20:59:59","5015406"
"10041006","109501","3","10041","0","2020/05/18 12:00:00","0","0","1003","0","2020/05/25 20:59:59","5015407"
"10041007","105301","4","10041","0","2020/05/18 12:00:00","0","0","1003","0","2020/05/25 20:59:59","5015408"
"10041008","109601","5","10041","0","2020/05/18 12:00:00","0","0","1003","0","2020/05/25 20:59:59","5015409"
"10041009","109601","6","10041","0","2020/05/18 12:00:00","0","0","1003","0","2020/05/25 20:59:59","5015410"
"10041010","105301","8","10041","0","2020/05/18 12:00:00","0","0","1003","0","2020/05/25 20:59:59","5015411"
"10042001","113001","113001","10042","0","2020/05/31 12:00:00","0","0","1004","0","2020/06/14 20:59:59","5042401"
"10042002","112901","1004203","10042","0","2020/05/31 12:00:00","1","0","1002","0","2020/06/14 20:59:59","5042402"
"10042003","106701","10","10042","0","2020/05/31 12:00:00","0","0","1001","0","2020/06/14 20:59:59","5042403"
"10042004","900103","20","10042","0","2020/05/31 12:00:00","0","0","1001","0","2020/06/14 20:59:59","5042404"
"10042005","112901","30","10042","0","2020/05/31 12:00:00","0","0","1001","0","2020/06/14 20:59:59","5042405"
"10042006","101101","3","10042","0","2020/05/31 12:00:00","0","0","1003","0","2020/06/14 20:59:59","5042426"
"10042007","112901","3","10042","1","2020/05/31 12:00:00","0","5042001","1003","0","2020/06/14 20:59:59","5042406"
"10042008","105501","7","10042","0","2020/05/31 12:00:00","0","0","1003","0","2020/06/14 20:59:59","5042427"
"10042009","113001","7","10042","1","2020/05/31 12:00:00","0","5042001","1003","0","2020/06/14 20:59:59","5042407"
"10042010","100101","11","10042","0","2020/05/31 12:00:00","0","0","1003","0","2020/06/14 20:59:59","5042428"
"10042011","900103","11","10042","1","2020/05/31 12:00:00","0","5042001","1003","0","2020/06/14 20:59:59","5042408"
"10042012","101101","15","10042","0","2020/05/31 12:00:00","0","0","1003","0","2020/06/14 20:59:59","5042431"
"10042013","112901","15","10042","1","2020/05/31 12:00:00","0","5042001","1003","0","2020/06/14 20:59:59","5042411"
"10043001","110101","110101","10043","0","2020/06/16 12:00:00","0","0","1004","0","2020/06/23 20:59:59","5019401"
"10043002","110201","1004303","10043","0","2020/06/16 12:00:00","1","0","1002","0","2020/06/23 20:59:59","5019402"
"10043003","110001","10","10043","0","2020/06/16 12:00:00","0","0","1001","0","2020/06/23 20:59:59","5019403"
"10043004","110201","20","10043","0","2020/06/16 12:00:00","0","0","1001","0","2020/06/23 20:59:59","5019404"
"10043005","110101","30","10043","0","2020/06/16 12:00:00","0","0","1001","0","2020/06/23 20:59:59","5019405"
"10043006","110001","2","10043","0","2020/06/16 12:00:00","0","0","1003","0","2020/06/23 20:59:59","5019406"
"10043007","110001","3","10043","0","2020/06/16 12:00:00","0","0","1003","0","2020/06/23 20:59:59","5019407"
"10043008","110201","4","10043","0","2020/06/16 12:00:00","0","0","1003","0","2020/06/23 20:59:59","5019408"
"10043009","110101","5","10043","0","2020/06/16 12:00:00","0","0","1003","0","2020/06/23 20:59:59","5019409"
"10043010","110101","6","10043","0","2020/06/16 12:00:00","0","0","1003","0","2020/06/23 20:59:59","5019410"
"10043011","110201","8","10043","0","2020/06/16 12:00:00","0","0","1003","0","2020/06/23 20:59:59","5019411"
"10044001","113201","113201","10044","0","2020/06/30 12:00:00","0","0","1004","0","2020/07/14 20:59:59","5044401"
"10044002","113201","1004403","10044","0","2020/06/30 12:00:00","1","0","1002","0","2020/07/14 20:59:59","5044402"
"10044003","113201","10","10044","0","2020/06/30 12:00:00","0","0","1001","0","2020/07/14 20:59:59","5044403"
"10044004","113301","20","10044","0","2020/06/30 12:00:00","0","0","1001","0","2020/07/14 20:59:59","5044404"
"10044005","113101","30","10044","0","2020/06/30 12:00:00","0","0","1001","0","2020/07/14 20:59:59","5044405"
"10044006","105601","2","10044","0","2020/06/30 12:00:00","0","0","1003","0","2020/07/14 20:59:59","5044426"
"10044007","100901","4","10044","0","2020/06/30 12:00:00","0","0","1003","0","2020/07/14 20:59:59","5044427"
"10044008","101301","7","10044","0","2020/06/30 12:00:00","0","0","1003","0","2020/07/14 20:59:59","5044428"
"10044009","105601","10","10044","0","2020/06/30 12:00:00","0","0","1003","0","2020/07/14 20:59:59","5044429"
"10044010","101301","13","10044","0","2020/06/30 12:00:00","0","0","1003","0","2020/07/14 20:59:59","5044430"
"10044011","105601","15","10044","0","2020/06/30 12:00:00","0","0","1003","0","2020/07/14 20:59:59","5044431"
"10044012","113101","2","10044","1","2020/06/30 12:00:00","0","5044001","1003","0","2020/07/14 20:59:59","5044406"
"10044013","113201","4","10044","1","2020/06/30 12:00:00","0","5044001","1003","0","2020/07/14 20:59:59","5044407"
"10044014","113301","7","10044","1","2020/06/30 12:00:00","0","5044001","1003","0","2020/07/14 20:59:59","5044408"
"10044015","113101","10","10044","1","2020/06/30 12:00:00","0","5044001","1003","0","2020/07/14 20:59:59","5044409"
"10044016","113301","13","10044","1","2020/06/30 12:00:00","0","5044001","1003","0","2020/07/14 20:59:59","5044410"
"10044017","113101","15","10044","1","2020/06/30 12:00:00","0","5044001","1003","0","2020/07/14 20:59:59","5044411"
"10045001","110501","110501","10045","0","2020/07/16 12:00:00","0","0","1004","0","2020/07/22 20:59:59","5021401"
"10045002","110401","1004503","10045","0","2020/07/16 12:00:00","1","0","1002","0","2020/07/22 20:59:59","5021402"
"10045003","110501","10","10045","0","2020/07/16 12:00:00","0","0","1001","0","2020/07/22 20:59:59","5021403"
"10045004","110401","20","10045","0","2020/07/16 12:00:00","0","0","1001","0","2020/07/22 20:59:59","5021404"
"10045005","110601","30","10045","0","2020/07/16 12:00:00","0","0","1001","0","2020/07/22 20:59:59","5021405"
"10045006","110601","2","10045","0","2020/07/16 12:00:00","0","0","1003","0","2020/07/22 20:59:59","5021406"
"10045007","110401","3","10045","0","2020/07/16 12:00:00","0","0","1003","0","2020/07/22 20:59:59","5021407"
"10045008","110501","4","10045","0","2020/07/16 12:00:00","0","0","1003","0","2020/07/22 20:59:59","5021408"
