9cd256b0b99395643d55f4f19705b2ded701ca411ec6cbb1598b06cfed6da569,fb7653fef9f04ed1a35f5f3f75af29e1a99adab6dac5dc78315f3b60da02fe38,5f3f4e7bf7212ef5e3e727834ff9842bbd46c79736741b806cc1360c70b40ad2,37d310c16d7bc28eda72f2d1a9e21c904b6cd016e84bb14f53a448ac68eaedd7,67dab64f76479c7bd273291b32426c067f057a034c808b3cb665a15e2d3dce6e,e6df12bdb4b73fb05f0a3c536b3e1753029225b8db2bef9e0f4d4c226e081e14,30553e21e900d9d7000b218f406f0c0dd856e04e6379d87c1be11ef2b1f4c277,fe97e51b22d167491fc5433867ebcf791bdc4f3c57279567678698f2426469d9,5c1bd09663c8029a2790589f36bedbd7451f5f6f71f3dca55627fe06545b032c,04c08c555115964b1ad8f26da7ee9c3bf6ab50ba18d4048a56f5ea0794301639,054853adb2bac518c4164b6c74cc68e7cd8e61c4a5faea2d6498ad4278cd5e18,28617257a486dd1f7726c8f1083672acb8e1a38ef31b42b919a077a5a7e042f8,ac8ece9244be14e3db3113d467e8dab6c39e7ec48882f3aeab7d01412e4180c4,67391ebcc850a56a54f1e636887fcc0ce9e9c0f097810cbe3cb53676ed48a694,8e1d6fde569976a64731d6db9492aeb03134628cf364ec9d1d6f4530c7a5b311,c0bce68fc2975ec65d968026aee92f6d3e7358afb02e4a8367c6e192d77685a3,35390e6664fd238c3e562856b82e6aac8da759a4e280dfee745060227d48f739,a46a77946d9b44a2755388d367c2baec303e9792b0b217ab3280a62cb7e5628c,e2137a3841fafa754567da134cb0dd55e4dd613dd2ec971c153a9a03c6e74a6c,cd136d5ca1d14defbabc7de9dbbba01a405beadc45403947f54f40fd40ec41e1,871c920c94d024bfe764c5cfc6eb92bdfa8fcdccf7586fce8621d4195996d2cd,f953993c3ad1029c63f04bf070a1bc2c063e3c43f8f87fab35ad215b296d8c9b,5c51b64ab0cf24753548641d6ab6744cb1c8ad0e25a49175ea599a50fd2c82aa,fa9cc4fc4b13e64b9e6eb2d87559d7091661c2ab284b44e6b23a364f00631e4e,cfdf7c87ff7005c5b5361e078bbc8ab6058b2a909bd78f0e4b2ff84da055f983,3da15a16945985b1b6b2553092e420fe1600c7f186dcd70b4a9386f00639d0d9,d7100b1b59cf9a7bb97f7e9dc471e8570bf7c7f63da135d0432dbfd09f3784bb,2afb85aee18babd1be0ac044fe143e40e4b061cf6e71c774b6d4191bc52aad60,eeaf20916141b519ccde34e68abf580a1c3485b947d9973ac8230fef6393299d,1a2a461208d28ef49abcc78c6bcca173b7f70f9ed28f471a18a508f79284b11e,0423e7dd037cf2732f0dae2241da07ae4fc2ad63020d1297b6dcba95d8f37677,00868dd6bfd6a5f5efb772f3967fe0049a0b966eceafcd20af669af23427855f,eaeb3078537c84464c76ecef568d585296cb017e63765eaa954155441ccfb240,9be685af93cdab9eafc9bfb5ff701d3026387ce84cf9393f2e3869720eabf147,ff7bd47262985525878be72a51947eb6dea7c4cdd612ed229eeb2fa96347ba7f,fcd134b462269cbee36af32202a0ff8340f58e1d4fc657511bedb9d1df15d143,b091a995abf42c8d6e9826b256b6e1d558a8d360375d7d3ffbf434ce30059c7d,023941a1145dac974a7de30d021d061d687c9d4d6598afa5cd8c4352e1271e22,cd8d520999fa235df114e73b5376fd3df22dc530126c94bf8995c3aa68f37ea2,d8d2a588fcbe9debba6ff93732aa9c2b96f5dea9a04a30cc80aeaba5e8e6cefb
"0","0","49","49","10","0","1441","49","49","49","49","200200","49","49","10","0","620020049","0","1","51","30","41","0","1","49","49","49","0","1","18951","49","0","0","200000001","49","0","49","49","49","49"
"0","0","50","50","10","0","1531","50","50","50","50","200200","50","50","10","0","620020050","0","1","52","30","42","0","1","50","50","50","0","1","20657","50","0","0","200000001","50","0","50","50","50","50"
"0","0","51","51","10","0","1620","51","51","51","51","200200","51","51","10","0","620020051","0","1","53","30","42","0","1","51","51","51","0","1","22363","51","0","0","200000001","51","0","51","51","51","51"
"0","0","52","52","10","0","1710","52","52","52","52","200200","52","52","10","0","620020052","0","1","54","30","43","0","1","52","52","52","0","1","24069","52","0","0","200000001","52","0","52","52","52","52"
"0","0","53","53","10","0","1800","53","53","53","53","200200","53","53","10","0","620020053","0","1","55","30","43","0","1","53","53","53","0","1","25775","53","0","0","200000001","53","0","53","53","53","53"
"0","0","54","54","10","0","1890","54","54","54","54","200200","54","54","10","0","620020054","0","1","56","30","44","0","1","54","54","54","0","1","27481","54","0","0","200000001","54","0","54","54","54","54"
"0","0","55","55","10","0","1979","55","55","55","55","200200","55","55","10","0","620020055","0","1","57","30","44","0","1","55","55","55","0","1","29187","55","0","0","200000001","55","0","55","55","55","55"
"0","0","56","56","10","0","2069","56","56","56","56","200200","56","56","10","0","620020056","0","1","58","30","45","0","1","56","56","56","0","1","30893","56","0","0","200000001","56","0","56","56","56","56"
"0","0","57","57","10","0","2159","57","57","57","57","200200","57","57","10","0","620020057","0","1","59","30","45","0","1","57","57","57","0","1","32599","57","0","0","200000001","57","0","57","57","57","57"
"0","0","58","58","10","0","2248","58","58","58","58","200200","58","58","10","0","620020058","0","1","60","30","46","0","1","58","58","58","0","1","34305","58","0","0","200000001","58","0","58","58","58","58"
"0","0","59","59","10","0","2338","59","59","59","59","200200","59","59","10","0","620020059","0","1","61","30","46","0","1","59","59","59","0","1","36011","59","0","0","200000001","59","0","59","59","59","59"
"0","0","60","60","10","0","2428","60","60","60","60","200200","60","60","10","0","620020060","0","1","62","30","47","0","1","60","60","60","0","1","37717","60","0","0","200000001","60","0","60","60","60","60"
"0","0","61","61","10","0","2518","61","61","61","61","200200","61","61","10","0","620020061","0","1","63","30","47","0","1","61","61","61","0","1","39423","61","0","0","200000001","61","0","61","61","61","61"
"0","0","62","62","10","0","2561","62","62","62","62","200200","62","62","10","0","620020062","0","1","64","30","48","0","1","62","62","62","0","1","41129","62","0","0","200000001","62","0","62","62","62","62"
"0","0","63","63","10","0","2604","63","63","63","63","200200","63","63","10","0","620020063","0","1","66","30","49","0","1","63","63","63","0","1","42835","63","0","0","200000001","63","0","63","63","63","63"
"0","0","64","64","10","0","2647","64","64","64","64","200200","64","64","10","0","620020064","0","1","68","30","50","0","1","64","64","64","0","1","44541","64","0","0","200000001","64","0","64","64","64","64"
"0","0","65","65","10","0","2690","65","65","65","65","200200","65","65","10","0","620020065","0","1","70","30","51","0","1","65","65","65","0","1","46247","65","0","0","200000001","65","0","65","65","65","65"
"0","0","66","66","10","0","2735","66","66","66","66","200200","66","66","10","0","620020066","0","1","72","30","52","0","1","66","66","66","0","1","47953","66","0","0","200000001","66","0","66","66","66","66"
"0","0","67","67","10","0","2780","67","67","67","67","200200","67","67","10","0","620020067","0","1","74","30","53","0","1","67","67","67","0","1","49659","67","0","0","200000001","67","0","67","67","67","67"
"0","0","68","68","10","0","2825","68","68","68","68","200200","68","68","10","0","620020068","0","1","76","30","55","0","1","68","68","68","0","1","51365","68","0","0","200000001","68","0","68","68","68","68"
"0","0","69","69","10","0","2870","69","69","69","69","200200","69","69","10","0","620020069","0","1","78","30","57","0","1","69","69","69","0","1","53071","69","0","0","200000001","69","0","69","69","69","69"
"0","0","70","70","10","0","2915","70","70","70","70","200200","70","70","10","0","620020070","0","1","80","30","59","0","1","70","70","70","0","1","54777","70","0","0","200000001","70","0","70","70","70","70"
"0","0","71","71","10","0","2960","71","71","71","71","200200","71","71","10","0","620020071","0","1","82","30","61","0","1","71","71","71","0","1","56483","71","0","0","200000001","71","0","71","71","71","71"
"0","0","1","1","10","0","0","1","1","1","1","200300","1","1","10","0","620030001","0","1","2","30","5","0","1","1","1","1","0","1","382","1","0","0","200000008","1","15","1","1","1","1"
"0","0","2","2","10","0","0","2","2","2","2","200300","2","2","10","0","620030002","0","1","4","30","8","0","1","2","2","2","0","1","502","2","0","0","200000008","2","20","2","2","2","2"
"0","0","3","3","10","0","0","3","3","3","3","200300","3","3","10","0","620030003","0","1","5","30","10","0","1","3","3","3","0","1","623","3","0","0","200000008","3","26","3","3","3","3"
"0","0","4","4","10","0","0","4","4","4","4","200300","4","4","10","0","620030004","0","1","7","30","16","0","1","4","4","4","0","1","686","4","0","0","200000008","4","61","4","4","4","4"
"0","0","5","5","10","0","0","5","5","5","5","200300","5","5","10","0","620030005","0","1","7","30","16","0","1","5","5","5","0","1","686","5","0","0","200000008","5","61","5","5","5","5"
"0","0","6","6","10","0","0","6","6","6","6","200300","6","6","10","0","620030006","0","1","8","30","16","0","1","6","6","6","0","1","678","6","0","0","200000008","6","63","6","6","6","6"
"0","0","7","7","10","0","0","7","7","7","7","200300","7","7","10","0","620030007","0","1","10","30","17","0","1","7","7","7","0","1","835","7","0","0","200000008","7","89","7","7","7","7"
"0","0","8","8","10","0","0","8","8","8","8","200300","8","8","10","0","620030008","0","1","11","30","20","0","1","8","8","8","0","1","991","8","0","0","200000008","8","114","8","8","8","8"
"0","0","9","9","10","0","0","9","9","9","9","200300","9","9","10","0","620030009","0","1","11","30","20","0","1","9","9","9","0","1","1019","9","0","0","200000008","9","117","9","9","9","9"
"0","0","10","10","10","0","0","10","10","10","10","200300","10","10","10","0","620030010","0","1","13","30","22","0","1","10","10","10","0","1","1048","10","0","0","200000008","10","120","10","10","10","10"
"0","0","11","11","10","0","0","11","11","11","11","200300","11","11","10","0","620030011","0","1","13","30","22","0","1","11","11","11","0","1","1076","11","0","0","200000008","11","123","11","11","11","11"
"0","0","12","12","10","0","0","12","12","12","12","200300","12","12","10","0","620030012","0","1","13","30","22","0","1","12","12","12","0","1","1104","12","0","0","200000008","12","126","12","12","12","12"
"0","0","13","13","10","0","0","13","13","13","13","200300","13","13","10","0","620030013","0","1","14","30","24","0","1","13","13","13","0","1","1309","13","0","0","200000008","13","133","13","13","13","13"
"0","0","14","14","10","0","0","14","14","14","14","200300","14","14","10","0","620030014","0","1","16","30","26","0","1","14","14","14","0","1","1513","14","0","0","200000008","14","138","14","14","14","14"
"0","0","15","15","10","0","0","15","15","15","15","200300","15","15","10","0","620030015","0","1","16","30","26","0","1","15","15","15","0","1","1717","15","0","0","200000008","15","145","15","15","15","15"
"0","0","16","16","10","0","0","16","16","16","16","200300","16","16","10","0","620030016","0","1","17","30","26","0","1","16","16","16","0","1","1921","16","0","0","200000008","16","151","16","16","16","16"
"0","0","17","17","10","0","0","17","17","17","17","200300","17","17","10","0","620030017","0","1","18","30","26","0","1","17","17","17","0","1","2257","17","0","0","200000008","17","175","17","17","17","17"
"0","0","18","18","10","0","0","18","18","18","18","200300","18","18","10","0","620030018","0","1","18","30","26","0","1","18","18","18","0","1","2592","18","0","0","200000008","18","198","18","18","18","18"
"0","0","19","19","10","0","0","19","19","19","19","200300","19","19","10","0","620030019","0","1","18","30","27","0","1","19","19","19","0","1","2828","19","0","0","200000008","19","200","19","19","19","19"
"0","0","20","20","10","0","0","20","20","20","20","200300","20","20","10","0","620030020","0","1","18","30","27","0","1","20","20","20","0","1","2939","20","0","0","200000008","20","203","20","20","20","20"
"0","0","21","21","10","0","0","21","21","21","21","200300","21","21","10","0","620030021","0","1","18","30","27","0","1","21","21","21","0","1","3050","21","0","0","200000008","21","206","21","21","21","21"
"0","0","22","22","10","0","0","22","22","22","22","200300","22","22","10","0","620030022","0","1","20","30","29","0","1","22","22","22","0","1","3148","22","0","0","200000008","22","226","22","22","22","22"
"0","0","23","23","10","0","0","23","23","23","23","200300","23","23","10","0","620030023","0","1","20","30","29","0","1","23","23","23","0","1","3304","23","0","0","200000008","23","226","23","23","23","23"
"0","0","24","24","10","0","0","24","24","24","24","200300","24","24","10","0","620030024","0","1","28","30","40","0","1","24","24","24","0","1","3586","24","0","0","200000008","24","321","24","24","24","24"
"0","0","25","25","10","0","0","25","25","25","25","200300","25","25","10","0","620030025","0","1","30","30","42","0","1","25","25","25","0","1","3866","25","0","0","200000008","25","333","25","25","25","25"
"0","0","26","26","10","0","0","26","26","26","26","200300","26","26","10","0","620030026","0","1","30","30","42","0","1","26","26","26","0","1","3966","26","0","0","200000008","26","371","26","26","26","26"
"0","0","27","27","10","0","0","27","27","27","27","200300","27","27","10","0","620030027","0","1","30","30","42","0","1","27","27","27","0","1","4060","27","0","0","200000008","27","374","27","27","27","27"
"0","0","28","28","10","0","0","28","28","28","28","200300","28","28","10","0","620030028","0","1","30","30","42","0","1","28","28","28","0","1","4152","28","0","0","200000008","28","376","28","28","28","28"
"0","0","29","29","10","0","0","29","29","29","29","200300","29","29","10","0","620030029","0","1","32","30","45","0","1","29","29","29","0","1","5542","29","0","0","200000008","29","438","29","29","29","29"
"0","0","30","30","10","0","0","30","30","30","30","200300","30","30","10","0","620030030","0","1","32","30","47","0","1","30","30","30","0","1","5591","30","0","0","200000008","30","480","30","30","30","30"
"0","0","31","31","10","0","0","31","31","31","31","200300","31","31","10","0","620030031","0","1","32","30","47","0","1","31","31","31","0","1","5604","31","0","0","200000008","31","481","31","31","31","31"
"0","0","32","32","10","0","0","32","32","32","32","200300","32","32","10","0","620030032","0","1","32","30","47","0","1","32","32","32","0","1","5618","32","0","0","200000008","32","481","32","32","32","32"
"0","0","33","33","10","0","0","33","33","33","33","200300","33","33","10","0","620030033","0","1","32","30","47","0","1","33","33","33","0","1","5632","33","0","0","200000008","33","482","33","33","33","33"
"0","0","34","34","10","0","0","34","34","34","34","200300","34","34","10","0","620030034","0","1","32","30","47","0","1","34","34","34","0","1","6542","34","0","0","200000008","34","539","34","34","34","34"
"0","0","35","35","10","0","0","35","35","35","35","200300","35","35","10","0","620030035","0","1","32","30","48","0","1","35","35","35","0","1","6610","35","0","0","200000008","35","543","35","35","35","35"
"0","0","36","36","10","0","0","36","36","36","36","200300","36","36","10","0","620030036","0","1","32","30","48","0","1","36","36","36","0","1","7177","36","0","0","200000008","36","561","36","36","36","36"
"0","0","37","37","10","0","0","37","37","37","37","200300","37","37","10","0","620030037","0","1","35","30","53","0","1","37","37","37","0","1","7979","37","0","0","200000008","37","606","37","37","37","37"
"0","0","38","38","10","0","0","38","38","38","38","200300","38","38","10","0","620030038","0","1","49","30","70","0","1","38","38","38","0","1","8781","38","0","0","200000008","38","651","38","38","38","38"
"0","0","39","39","10","0","0","39","39","39","39","200300","39","39","10","0","620030039","0","1","49","30","70","0","1","39","39","39","0","1","9666","39","0","0","200000008","39","736","39","39","39","39"
"0","0","40","40","10","0","0","40","40","40","40","200300","40","40","10","0","620030040","0","1","49","30","70","0","1","40","40","40","0","1","10551","40","0","0","200000008","40","821","40","40","40","40"
"0","0","41","41","10","0","0","41","41","41","41","200300","41","41","10","0","620030041","0","1","50","30","72","0","1","41","41","41","0","1","13253","41","0","0","200000008","41","935","41","41","41","41"
"0","0","42","42","10","0","0","42","42","42","42","200300","42","42","10","0","620030042","0","1","50","30","73","0","1","42","42","42","0","1","15956","42","0","0","200000008","42","1049","42","42","42","42"
"0","0","43","43","10","0","0","43","43","43","43","200300","43","43","10","0","620030043","0","1","52","30","75","0","1","43","43","43","0","1","16030","43","0","0","200000008","43","1066","43","43","43","43"
"0","0","44","44","10","0","0","44","44","44","44","200300","44","44","10","0","620030044","0","1","52","30","76","0","1","44","44","44","0","1","16104","44","0","0","200000008","44","1083","44","44","44","44"
"0","0","45","45","10","0","0","45","45","45","45","200300","45","45","10","0","620030045","0","1","53","30","78","0","1","45","45","45","0","1","16179","45","0","0","200000008","45","1100","45","45","45","45"
"0","0","46","46","10","0","0","46","46","46","46","200300","46","46","10","0","620030046","0","1","56","30","82","0","1","46","46","46","0","1","17054","46","0","0","200000008","46","1142","46","46","46","46"
"0","0","47","47","10","0","0","47","47","47","47","200300","47","47","10","0","620030047","0","1","59","30","85","0","1","47","47","47","0","1","17930","47","0","0","200000008","47","1182","47","47","47","47"
"0","0","48","48","10","0","0","48","48","48","48","200300","48","48","10","0","620030048","0","1","63","30","88","0","1","48","48","48","0","1","17930","48","0","0","200000008","48","1224","48","48","48","48"
"0","0","49","49","10","0","0","49","49","49","49","200300","49","49","10","0","620030049","0","1","63","30","88","0","1","49","49","49","0","1","17930","49","0","0","200000008","49","1224","49","49","49","49"
"0","0","50","50","10","0","0","50","50","50","50","200300","50","50","10","0","620030050","0","1","69","30","91","0","1","50","50","50","0","1","18080","50","0","0","200000008","50","1255","50","50","50","50"
"0","0","51","51","10","0","0","51","51","51","51","200300","51","51","10","0","620030051","0","1","75","30","94","0","1","51","51","51","0","1","18230","51","0","0","200000008","51","1285","51","51","51","51"
"0","0","52","52","10","0","0","52","52","52","52","200300","52","52","10","0","620030052","0","1","76","30","94","0","1","52","52","52","0","1","18230","52","0","0","200000008","52","1285","52","52","52","52"
"0","0","53","53","10","0","0","53","53","53","53","200300","53","53","10","0","620030053","0","1","77","30","95","0","1","53","53","53","0","1","18980","53","0","0","200000008","53","1345","53","53","53","53"
"0","0","54","54","10","0","0","54","54","54","54","200300","54","54","10","0","620030054","0","1","77","30","95","0","1","54","54","54","0","1","19730","54","0","0","200000008","54","1405","54","54","54","54"
"0","0","55","55","10","0","0","55","55","55","55","200300","55","55","10","0","620030055","0","1","77","30","95","0","1","55","55","55","0","1","20730","55","0","0","200000008","55","1445","55","55","55","55"
"0","0","56","56","10","0","0","56","56","56","56","200300","56","56","10","0","620030056","0","1","77","30","95","0","1","56","56","56","0","1","21730","56","0","0","200000008","56","1485","56","56","56","56"
"0","0","57","57","10","0","0","57","57","57","57","200300","57","57","10","0","620030057","0","1","79","30","96","0","1","57","57","57","0","1","22730","57","0","0","200000008","57","1625","57","57","57","57"
"0","0","58","58","10","0","0","58","58","58","58","200300","58","58","10","0","620030058","0","1","80","30","97","0","1","58","58","58","0","1","23730","58","0","0","200000008","58","1765","58","58","58","58"
"0","0","59","59","10","0","0","59","59","59","59","200300","59","59","10","0","620030059","0","1","82","30","98","0","1","59","59","59","0","1","24730","59","0","0","200000008","59","1945","59","59","59","59"
"0","0","60","60","10","0","0","60","60","60","60","200300","60","60","10","0","620030060","0","1","83","30","99","0","1","60","60","60","0","1","25730","60","0","0","200000008","60","2125","60","60","60","60"
"0","0","61","61","10","0","0","61","61","61","61","200300","61","61","10","0","620030061","0","1","85","30","100","0","1","61","61","61","0","1","26730","61","0","0","200000008","61","2305","61","61","61","61"
"0","0","62","62","10","0","0","62","62","62","62","200300","62","62","10","0","620030062","0","1","86","30","103","0","1","62","62","62","0","1","27299","62","0","0","200000008","62","2376","62","62","62","62"
"0","0","63","63","10","0","0","63","63","63","63","200300","63","63","10","0","620030063","0","1","86","30","106","0","1","63","63","63","0","1","27868","63","0","0","200000008","63","2447","63","63","63","63"
"0","0","64","64","10","0","0","64","64","64","64","200300","64","64","10","0","620030064","0","1","86","30","109","0","1","64","64","64","0","1","28437","64","0","0","200000008","64","2518","64","64","64","64"
