4d39914288e0a1a2e63efa51b2a2835717f8bd45caff23e1632a2460a3b6a3c4,79a79405817cdbd31a2f04c13b8c9b8ed2a1072cf23342f62c405b83164acd5b,8215dc52e11f1c352c17f0aa136fc3a8c7ad5c1782fdcd688cf372de9342acdf,5f3fcd71532ae4fee012072ca95b7e124fbc2e74ca86b63d1a36c19ef5fe027d,80fbb56a28d0cb854076f0a1d148ad88a1ec0c6fd2f9dd80c70af7577a4de3d5,7db8b19c3e49f6a34138584a588b867579135ed14360bd9abcc1752a3a54b492,ead0f6999a64663d27eea81ec5b43cee6b177daad9795c2f2815d5a421a64bbe,f51465341dbf02b59b4f21553ea5bf9a0b451ec45eadc2538d16f66ca182fcf5,f5be549b4755ccdaedf33772bee660864762ca20b06ebed6c2165357bb18c5c2,69aec0c591b78dfacc136d5475fc06ce2cca2e7fcdd5c0402b6606be89e403ab,f9f2509ca184ea8a7fba0da140a9d1ac09151e5bb38ab4d53202d7fd44732a66,2a15a94924b769e629b2888d0f1106d05d4c18f2c1a82f97bba24633208843e9,efef0dbd150bc7e3203f81287e37a51555a2907d8602e0ecabb4d18160831ab4,fa0a2feec9fad3afbde371dd853fe9c7a7a3929a75c3b1b3891b6236902b03ab,95c13a72ec45884b36324f0199ec901b3217e99e49a4513967dcad978b818981,6023ab2ba89b8d4c47456401a52d9a14bc45c82831eaf5f815e887b412f2e027,d9f1fa505426349883d71ec4c3c9787aada6a54afec0b1a7c883b8a05742d993,8df1fd54929d1a47f03b859d5561e9e023463997942afb8abe82c04d2c89c8a2,58dc2fe0fe01c4becbb4a2492af1646c4b20961a640ebab8f6644289e8a57073
"199","22","1640","0","0","0","0","766","24030","14655","31","0","17","0","486","100801","52","151","739"
"199","22","1640","0","0","0","0","792","26501","15255","32","0","17","0","506","100801","52","151","759"
"199","22","1640","0","0","0","0","817","29107","15855","33","0","17","0","527","100801","52","151","780"
"199","22","1640","0","0","0","0","841","31867","16455","34","0","17","0","549","100801","52","151","802"
"199","22","1640","0","0","0","0","865","34757","17055","35","0","17","0","571","100801","52","151","824"
"199","22","1640","0","0","0","0","889","37748","17655","36","0","17","0","594","100801","52","151","847"
"199","22","1640","0","0","0","0","913","40838","18255","37","0","17","0","618","100801","52","151","871"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","100901","0","0","3"
"0","0","100","0","0","0","0","0","94","150","3","0","0","0","0","100901","0","0","7"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","2","100901","0","10","14"
"25","0","100","0","0","0","0","0","405","360","5","0","0","0","2","100901","0","10","27"
"75","0","100","0","0","0","0","0","634","710","6","0","0","0","4","100901","0","10","40"
"110","0","100","0","0","0","0","0","894","1305","7","0","0","0","8","100901","0","15","54"
"145","0","100","0","0","0","1","0","1255","1470","8","0","4","0","10","100901","0","45","64"
"180","0","100","0","0","0","2","16","1633","1880","9","0","9","0","15","100901","0","45","73"
"180","0","520","0","0","0","4","34","2032","2230","10","0","14","0","21","100901","0","45","91"
"196","5","620","0","0","0","5","71","2474","2570","11","0","14","0","30","100901","0","45","101"
"232","11","720","0","0","0","6","124","2998","2670","12","0","14","0","33","100901","0","45","106"
"252","17","720","0","0","0","6","186","3531","2810","13","0","16","0","38","100901","0","45","113"
"282","17","840","0","0","0","6","262","4111","2950","14","0","18","0","42","100901","0","45","120"
"292","17","960","0","0","0","6","332","4716","2980","15","0","22","0","50","100901","0","45","129"
"322","17","960","0","0","0","6","407","5389","3010","16","0","22","0","55","100901","0","45","137"
"352","17","960","0","0","0","6","479","6117","3010","17","0","22","0","59","100901","0","45","146"
"382","17","960","0","0","0","6","568","6901","3010","18","0","22","0","65","100901","0","45","155"
"382","17","960","0","0","0","6","701","7789","3010","19","0","22","0","70","100901","0","45","162"
"382","17","960","0","0","0","6","858","8710","3010","20","0","22","0","80","100901","0","45","176"
"382","17","1060","0","0","0","6","1060","9729","3010","21","0","22","0","86","100901","0","45","184"
"382","17","1160","0","0","0","6","1278","10926","3010","22","0","22","0","91","100901","0","45","191"
"382","17","1160","0","0","0","6","1462","12249","3010","23","0","22","0","97","100901","0","45","207"
"382","17","1160","0","0","0","6","1605","13724","3010","24","0","22","0","103","100901","0","45","224"
"382","17","1160","0","0","0","6","1714","15434","3010","25","0","22","0","109","100901","0","45","232"
"382","17","1160","0","0","0","6","1786","17274","3470","26","0","22","0","115","100901","0","45","241"
"382","17","1160","0","0","0","6","1831","19309","3470","27","0","22","0","121","100901","0","45","249"
"382","17","1160","0","0","0","6","1857","21399","3470","28","0","22","0","132","100901","0","45","262"
"382","17","1160","0","0","0","6","1890","23721","3930","29","0","22","0","136","100901","0","45","266"
"382","17","1160","0","0","0","6","1924","26242","3930","30","0","22","0","140","100901","0","45","270"
"382","17","1160","0","0","0","6","1958","28821","4390","31","0","22","0","144","100901","0","45","274"
"382","17","1160","0","0","0","6","1992","31563","4390","32","0","22","0","148","100901","0","45","278"
"382","17","1160","0","0","0","6","2025","34396","4890","33","0","22","0","152","100901","0","45","282"
"382","17","1160","0","0","0","6","2057","37378","5390","34","0","22","0","156","100901","0","45","286"
"382","17","1160","0","0","0","6","2089","40565","5390","35","0","22","0","160","100901","0","45","290"
"382","17","1160","0","0","0","6","2121","43864","5390","36","0","22","0","164","100901","0","45","294"
"382","17","1160","0","0","0","6","2153","47208","5890","37","0","22","0","169","100901","0","45","299"
"0","0","75","0","0","0","0","0","23","55","2","0","0","0","1","101001","0","0","2"
"0","0","150","0","0","0","0","0","78","150","3","0","0","0","2","101001","0","0","7"
"5","0","200","0","0","0","0","0","169","325","4","0","0","0","5","101001","0","10","16"
"15","0","200","0","0","0","0","0","322","625","5","0","0","0","7","101001","0","10","32"
"15","0","200","0","0","0","0","0","495","1155","6","0","0","0","15","101001","0","25","51"
"50","0","200","0","0","0","0","0","724","1515","7","0","0","0","22","101001","26","30","69"
"50","0","200","0","0","0","0","0","988","1845","8","0","4","0","33","101001","52","60","90"
"50","5","200","0","0","0","0","0","1252","2380","9","0","9","0","44","101001","52","95","117"
"85","10","300","0","0","0","0","16","1551","2920","10","0","14","0","56","101001","52","100","139"
"85","10","840","0","0","0","0","24","1842","3540","11","0","14","0","67","101001","52","124","171"
"111","14","1060","0","0","0","0","41","2179","3900","12","0","17","0","84","101001","52","130","196"
"133","19","1180","0","0","0","0","57","2519","4060","13","0","17","0","110","101001","52","132","226"
"145","21","1300","0","0","0","0","67","2859","4320","14","0","17","0","138","101001","52","136","263"
"145","21","1520","0","0","0","0","81","3255","4520","15","0","17","0","165","101001","52","145","297"
"145","21","1520","0","0","0","0","97","3701","4750","16","0","17","0","195","101001","52","151","328"
"160","21","1520","0","3","0","0","117","4152","4880","17","0","17","0","223","101001","52","152","367"
"185","21","1520","0","3","0","0","132","4600","5225","18","0","17","0","259","101001","52","152","413"
"185","21","1615","0","3","0","0","157","5071","5870","19","0","17","0","300","101001","52","152","465"
"185","21","1615","0","3","0","0","193","5660","6455","20","0","17","0","342","101001","52","152","512"
"185","21","1615","0","3","0","0","228","6236","7040","21","0","17","0","391","101001","52","152","574"
"185","21","1715","0","3","0","0","264","6900","8245","22","0","17","0","443","101001","52","152","636"
"185","21","1715","0","3","0","0","294","7660","9705","23","0","17","0","502","101001","52","152","702"
"185","21","1715","0","3","0","0","294","8501","11230","24","0","17","0","563","101001","52","152","777"
"185","21","1715","0","3","0","0","319","9607","12525","25","0","17","0","617","101001","52","152","838"
"185","21","1715","0","3","0","0","346","11004","13520","26","0","17","0","660","101001","52","152","887"
"185","21","1715","0","3","0","0","363","12544","14635","27","0","17","0","701","101001","52","152","931"
"185","21","1715","0","3","0","0","380","14190","15855","28","0","17","0","744","101001","52","152","975"
"185","21","1715","0","3","0","0","397","15938","17230","29","0","17","0","792","101001","52","152","1023"
"185","21","1715","0","3","0","0","415","17793","18685","30","0","17","0","843","101001","52","152","1074"
"185","21","1715","0","3","0","0","433","19738","20220","31","0","17","0","895","101001","52","152","1126"
"185","21","1715","0","3","0","0","451","21773","21830","32","0","17","0","948","101001","52","152","1179"
"185","21","1715","0","3","0","0","469","23924","23610","33","0","17","0","1002","101001","52","152","1233"
"185","21","1715","0","3","0","0","486","26191","25630","34","0","17","0","1058","101001","52","152","1289"
"185","21","1715","0","3","0","0","503","28569","27820","35","0","17","0","1114","101001","52","152","1345"
"185","21","1715","0","3","0","0","520","31029","30180","36","0","17","0","1171","101001","52","152","1402"
"185","21","1715","0","3","0","0","537","33570","32615","37","0","17","0","1230","101001","52","152","1461"
"0","0","50","0","0","0","0","0","0","50","2","0","0","0","2","101101","17","0","3"
"10","0","105","0","0","0","0","0","0","140","3","0","0","0","3","101101","80","0","5"
"45","0","245","0","0","0","0","0","0","260","4","0","0","0","5","101101","198","5","7"
"70","0","405","0","3","0","0","0","0","530","5","0","0","0","9","101101","353","10","13"
"85","0","915","0","3","0","0","0","0","1000","6","0","0","0","16","101101","566","10","21"
"85","0","1520","0","7","0","0","0","0","1320","7","0","0","0","20","101101","838","10","33"
"85","0","1965","0","7","0","0","0","0","1750","8","0","4","0","31","101101","1137","10","50"
"85","0","2085","0","14","25","0","0","0","2165","9","0","13","0","46","101101","1451","10","65"
"85","0","2145","0","19","70","0","0","0","2585","10","5","18","0","54","101101","1787","35","82"
"85","0","2455","0","19","111","0","0","0","2985","11","10","20","0","61","101101","2216","45","98"
"85","0","2455","0","24","144","2","0","0","3355","12","30","22","0","65","101101","2636","55","110"
"110","0","2455","0","24","193","4","0","0","3505","13","43","24","0","71","101101","3162","55","123"
"135","0","2455","0","24","262","6","0","0","3505","14","46","24","0","78","101101","3781","55","132"
"135","0","2455","0","24","341","6","0","0","3505","15","49","24","0","88","101101","4448","55","139"
"135","0","2455","0","24","398","6","0","0","3505","16","57","24","0","103","101101","5126","55","146"
"135","0","2455","0","24","478","6","0","0","3555","17","60","24","0","116","101101","5846","55","155"
"135","0","2455","0","24","587","6","0","0","3605","18","60","24","0","128","101101","6596","55","174"
"135","0","2455","0","24","697","6","0","0","3700","19","60","24","0","137","101101","7442","55","198"
"135","0","2455","0","24","786","6","0","0","3895","20","60","24","0","155","101101","8317","55","231"
"135","0","2455","0","24","889","6","0","0","4085","21","60","24","0","166","101101","9346","55","259"
"135","0","2455","0","24","1004","6","0","0","4175","22","60","24","0","182","101101","10529","55","289"
"135","0","2455","0","24","1099","6","0","0","4265","23","60","24","0","200","101101","11863","55","316"
"135","0","2455","0","24","1196","6","0","0","4355","24","60","24","0","212","101101","13327","55","346"
"135","0","2455","0","24","1270","6","0","0","4355","25","60","24","0","220","101101","15030","55","368"
"135","0","2455","0","24","1320","6","0","0","4675","26","60","24","0","226","101101","16889","55","386"
"135","0","2455","0","24","1354","6","0","0","4995","27","60","24","0","231","101101","18903","55","398"
"135","0","2455","0","24","1382","6","0","0","4995","28","60","24","0","237","101101","21100","55","406"
"135","0","2455","0","24","1413","6","0","0","5315","29","60","24","0","244","101101","23425","55","413"
"135","0","2455","0","24","1445","6","0","0","5315","30","60","24","0","252","101101","25924","55","421"
"135","0","2455","0","24","1477","6","0","0","5635","31","60","24","0","260","101101","28497","55","429"
"135","0","2455","0","24","1509","6","0","0","5635","32","60","24","0","269","101101","31207","55","438"
"135","0","2455","0","24","1540","6","0","0","6005","33","60","24","0","278","101101","34022","55","447"
"135","0","2455","0","24","1570","6","0","0","6005","34","60","24","0","287","101101","37028","55","456"
"135","0","2455","0","24","1600","6","0","0","6375","35","60","24","0","296","101101","40140","55","465"
"135","0","2455","0","24","1630","6","0","0","6375","36","60","24","0","306","101101","43396","55","475"
"135","0","2455","0","24","1660","6","0","0","6795","37","60","24","0","316","101101","46716","55","485"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","101201","0","0","3"
"0","0","100","0","0","0","0","0","94","150","3","0","0","0","0","101201","0","0","7"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","2","101201","0","10","14"
"0","0","100","0","0","0","0","0","405","450","5","0","0","0","2","101201","0","10","29"
"50","0","100","0","0","0","0","0","634","800","6","0","0","0","4","101201","0","10","42"
"85","0","100","0","0","0","0","0","894","1395","7","0","0","0","8","101201","0","15","56"
"120","0","100","0","0","0","1","0","1255","1560","8","0","4","0","10","101201","0","45","66"
"155","0","100","0","0","0","2","16","1569","2135","9","0","9","0","19","101201","0","45","81"
"175","0","520","0","0","0","3","39","1921","2575","10","0","14","0","25","101201","0","45","103"
"191","5","740","0","0","0","4","84","2374","2835","11","0","14","0","28","101201","0","45","113"
"227","13","740","0","0","0","4","139","2840","2975","12","0","14","0","31","101201","0","45","123"
"247","16","740","0","0","0","4","199","3321","3215","13","0","16","0","39","101201","0","45","135"
"269","16","860","0","0","0","4","263","3813","3355","14","0","18","0","49","101201","0","45","152"
"279","16","980","0","0","0","4","319","4324","3445","15","0","20","0","63","101201","0","49","170"
"299","16","980","0","0","0","4","378","4892","3475","16","0","22","0","76","101201","0","49","187"
"329","16","980","0","0","0","4","453","5520","3475","17","0","22","0","85","101201","0","49","204"
"339","16","980","0","0","0","4","557","6202","3475","18","0","22","0","95","101201","0","49","222"
"339","16","980","0","0","0","4","686","6978","3475","19","0","22","0","106","101201","0","49","238"
"339","16","980","0","0","0","4","824","7796","3475","20","0","22","0","121","101201","0","49","259"
"339","16","1080","0","0","0","4","1005","8735","3475","21","0","22","0","131","101201","0","49","270"
"339","16","1180","0","0","0","4","1197","9818","3475","22","0","22","0","142","101201","0","49","285"
"339","16","1180","0","0","0","4","1346","11079","3475","23","0","22","0","153","101201","0","49","308"
"339","16","1180","0","0","0","4","1462","12471","3475","24","0","22","0","165","101201","0","49","333"
"339","16","1180","0","0","0","4","1554","14086","3475","25","0","22","0","177","101201","0","49","350"
"339","16","1180","0","0","0","4","1598","15843","3935","26","0","22","0","189","101201","0","49","367"
"339","16","1180","0","0","0","4","1624","17728","4395","27","0","22","0","201","101201","0","49","384"
"339","16","1180","0","0","0","4","1650","19818","4395","28","0","22","0","212","101201","0","49","397"
"339","16","1180","0","0","0","4","1677","22051","4855","29","0","22","0","221","101201","0","49","406"
"339","16","1180","0","0","0","4","1705","24438","5315","30","0","22","0","229","101201","0","49","414"
"339","16","1180","0","0","0","4","1733","26933","5775","31","0","22","0","237","101201","0","49","422"
"339","16","1180","0","0","0","4","1761","29538","6235","32","0","22","0","245","101201","0","49","430"
"339","16","1180","0","0","0","4","1788","32284","6735","33","0","22","0","253","101201","0","49","438"
"339","16","1180","0","0","0","4","1814","35138","7735","34","0","22","0","261","101201","0","49","446"
"339","16","1180","0","0","0","4","1840","38177","8235","35","0","22","0","269","101201","0","49","454"
"339","16","1180","0","0","0","4","1866","41382","8235","36","0","22","0","277","101201","0","49","462"
"339","16","1180","0","0","0","4","1892","44631","8735","37","0","22","0","286","101201","0","49","471"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","101301","0","0","3"
"0","0","100","0","0","0","0","0","94","150","3","0","0","0","0","101301","0","0","7"
