50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"11131","2","11103","0","540000","0","0","25021","0","580"
"11141","2","11104","0","540000","0","0","25021","0","580"
"11151","2","11105","0","540000","0","0","25021","0","580"
"11211","2","11201","0","540000","0","0","25021","0","580"
"11221","2","11202","0","540000","0","0","25021","0","580"
"11231","2","11203","0","540000","0","0","25021","0","580"
"11241","2","11204","0","540000","0","0","25021","0","580"
"11251","2","11205","0","540000","0","0","25021","0","580"
"11311","2","11301","0","540000","0","0","25021","0","580"
"11321","2","11302","0","540000","0","0","25021","0","580"
"11331","2","11303","0","540000","0","0","25021","0","580"
"11341","2","11304","0","540000","0","0","25021","0","580"
"11351","2","11305","0","540000","0","0","25021","0","580"
"11411","2","11401","0","540000","0","0","25021","0","580"
"11421","2","11402","0","540000","0","0","25021","0","580"
"11431","2","11403","0","540000","0","0","25021","0","580"
"11441","2","11404","0","540000","0","0","25021","0","580"
"11451","2","11405","0","540000","0","0","25021","0","580"
"11511","2","11501","0","540000","0","0","25021","0","580"
"11521","2","11502","0","540000","0","0","25021","0","580"
"11531","2","11503","0","540000","0","0","25021","0","580"
"11541","2","11504","0","540000","0","0","25021","0","580"
"11551","2","11505","0","540000","0","0","25021","0","580"
"11611","2","11601","0","540000","0","0","25021","0","580"
"11621","2","11602","0","540000","0","0","25021","0","580"
"11631","2","11603","0","540000","0","0","25021","0","580"
"11641","2","11604","0","540000","0","0","25021","0","580"
"11651","2","11605","0","540000","0","0","25021","0","580"
"11711","2","11701","0","540000","0","0","25021","0","580"
"11721","2","11702","0","540000","0","0","25021","0","580"
"11731","2","11703","0","540000","0","0","25021","0","580"
"11741","2","11704","0","540000","0","0","25021","0","580"
"11751","2","11705","0","540000","0","0","25021","0","580"
"11811","2","11801","0","540000","0","0","25021","0","580"
"11821","2","11802","0","540000","0","0","25021","0","580"
"11831","2","11803","0","540000","0","0","25021","0","580"
"11841","2","11804","0","540000","0","0","25021","0","580"
"11851","2","11805","0","540000","0","0","25021","0","580"
"11911","2","11901","0","540000","0","0","25021","0","580"
"11921","2","11902","0","540000","0","0","25021","0","580"
"11931","2","11903","0","540000","0","0","25021","0","580"
"11941","2","11904","0","540000","0","0","25021","0","580"
"11951","2","11905","0","540000","0","0","25021","0","580"
"12011","2","12001","0","540000","0","0","25021","0","580"
"12021","2","12002","0","540000","0","0","25021","0","580"
"12031","2","12003","0","540000","0","0","25021","0","580"
"12041","2","12004","0","540000","0","0","25021","0","580"
"12051","2","12005","0","540000","0","0","25021","0","580"
"12111","2","12101","0","540000","0","0","25021","0","580"
"12121","2","12102","0","540000","0","0","25021","0","580"
"12131","2","12103","0","540000","0","0","25021","0","580"
"12141","2","12104","0","540000","0","0","25021","0","580"
"12151","2","12105","0","540000","0","0","25021","0","580"
"12211","2","12201","0","540000","0","0","25021","0","1450"
"12221","2","12202","0","540000","0","0","25021","0","1450"
"12311","2","12301","0","540000","0","0","25021","0","580"
"12321","2","12302","0","540000","0","0","25021","0","580"
"12331","2","12303","0","540000","0","0","25021","0","580"
"12341","2","12304","0","540000","0","0","25021","0","580"
"12351","2","12305","0","540000","0","0","25021","0","580"
"12411","2","12401","0","540000","0","0","25021","0","580"
"12421","2","12402","0","540000","0","0","25021","0","580"
"12431","2","12403","0","540000","0","0","25021","0","580"
"12441","2","12404","0","540000","0","0","25021","0","580"
"12451","2","12405","0","540000","0","0","25021","0","580"
"12511","2","12501","0","540000","0","0","25021","0","580"
"12521","2","12502","0","540000","0","0","25021","0","580"
"12531","2","12503","0","540000","0","0","25021","0","580"
"12541","2","12504","0","540000","0","0","25021","0","580"
"12551","2","12505","0","540000","0","0","25021","0","580"
"12611","2","12601","0","540000","0","0","25021","0","970"
"12621","2","12602","0","540000","0","0","25021","0","970"
"12631","2","12603","0","540000","0","0","25021","0","970"
"12711","2","12701","0","540000","0","0","25021","0","580"
"12721","2","12702","0","540000","0","0","25021","0","580"
"12731","2","12703","0","540000","0","0","25021","0","580"
"12741","2","12704","0","540000","0","0","25021","0","580"
"12751","2","12705","0","540000","0","0","25021","0","580"
"12811","2","12801","0","540000","0","0","25021","0","580"
"12821","2","12802","0","540000","0","0","25021","0","580"
"12831","2","12803","0","540000","0","0","25021","0","580"
"12841","2","12804","0","540000","0","0","25021","0","580"
"12851","2","12805","0","540000","0","0","25021","0","580"
"12911","2","12901","0","540000","0","0","25021","0","580"
"12921","2","12902","0","540000","0","0","25021","0","580"
"12931","2","12903","0","540000","0","0","25021","0","580"
"12941","2","12904","0","540000","0","0","25021","0","580"
"12951","2","12905","0","540000","0","0","25021","0","580"
"13011","2","13001","0","540000","0","0","25021","0","580"
"13021","2","13002","0","540000","0","0","25021","0","580"
"13031","2","13003","0","540000","0","0","25021","0","580"
"13041","2","13004","0","540000","0","0","25021","0","580"
"13051","2","13005","0","540000","0","0","25021","0","580"
"13111","2","13101","0","540000","0","0","25021","0","580"
"13121","2","13102","0","540000","0","0","25021","0","580"
"13131","2","13103","0","540000","0","0","25021","0","580"
"13141","2","13104","0","540000","0","0","25021","0","580"
"13151","2","13105","0","540000","0","0","25021","0","580"
"13211","2","13201","0","540000","0","0","25021","0","580"
"13221","2","13202","0","540000","0","0","25021","0","580"
"13231","2","13203","0","540000","0","0","25021","0","580"
"13241","2","13204","0","540000","0","0","25021","0","580"
"13251","2","13205","0","540000","0","0","25021","0","580"
"13311","2","13301","0","540000","0","0","25021","0","970"
"13321","2","13302","0","540000","0","0","25021","0","970"
"13331","2","13303","0","540000","0","0","25021","0","970"
"13411","2","13401","0","540000","0","0","25021","0","2900"
"13511","2","13501","0","540000","0","0","25021","0","580"
"13521","2","13502","0","540000","0","0","25021","0","580"
"13531","2","13503","0","540000","0","0","25021","0","580"
"13541","2","13504","0","540000","0","0","25021","0","580"
"13551","2","13505","0","540000","0","0","25021","0","580"
"13611","2","13601","0","540000","0","0","25021","0","580"
"13621","2","13602","0","540000","0","0","25021","0","580"
"13631","2","13603","0","540000","0","0","25021","0","580"
"13641","2","13604","0","540000","0","0","25021","0","580"
"13651","2","13605","0","540000","0","0","25021","0","580"
"13711","2","13701","0","540000","0","0","25021","0","580"
"13721","2","13702","0","540000","0","0","25021","0","580"
"13731","2","13703","0","540000","0","0","25021","0","580"
"13741","2","13704","0","540000","0","0","25021","0","580"
"13751","2","13705","0","540000","0","0","25021","0","580"
"13811","2","13801","0","550000","0","0","25021","0","680"
"13821","2","13802","0","550000","0","0","25021","0","680"
"13831","2","13803","0","550000","0","0","25021","0","680"
"13841","2","13804","0","550000","0","0","25021","0","680"
"13851","2","13805","0","550000","0","0","25021","0","680"
"13911","2","13901","0","550000","0","0","25021","0","680"
"13921","2","13902","0","550000","0","0","25021","0","680"
"13931","2","13903","0","550000","0","0","25021","0","680"
"13941","2","13904","0","550000","0","0","25021","0","680"
"13951","2","13905","0","550000","0","0","25021","0","680"
"14011","2","14001","0","550000","0","0","25021","0","680"
"14021","2","14002","0","550000","0","0","25021","0","680"
"14031","2","14003","0","550000","0","0","25021","0","680"
"14041","2","14004","0","550000","0","0","25021","0","680"
"14051","2","14005","0","550000","0","0","25021","0","680"
"14111","2","14101","0","550000","0","0","25021","0","680"
"14121","2","14102","0","550000","0","0","25021","0","680"
"14131","2","14103","0","550000","0","0","25021","0","680"
"14141","2","14104","0","550000","0","0","25021","0","680"
"14151","2","14105","0","550000","0","0","25021","0","680"
"14211","2","14201","0","550000","0","0","25021","0","680"
"14221","2","14202","0","550000","0","0","25021","0","680"
"14231","2","14203","0","550000","0","0","25021","0","680"
"14241","2","14204","0","550000","0","0","25021","0","680"
"14251","2","14205","0","550000","0","0","25021","0","680"
"14311","2","14301","0","550000","0","0","25021","0","680"
"14321","2","14302","0","550000","0","0","25021","0","680"
"14331","2","14303","0","550000","0","0","25021","0","680"
"14341","2","14304","0","550000","0","0","25021","0","680"
"14351","2","14305","0","550000","0","0","25021","0","680"
"14411","2","14401","0","550000","0","0","25021","0","680"
"14421","2","14402","0","550000","0","0","25021","0","680"
"14431","2","14403","0","550000","0","0","25021","0","680"
"14441","2","14404","0","550000","0","0","25021","0","680"
"14451","2","14405","0","550000","0","0","25021","0","680"
"14511","2","14501","0","550000","0","0","25021","0","680"
"14521","2","14502","0","550000","0","0","25021","0","680"
"14531","2","14503","0","550000","0","0","25021","0","680"
"14541","2","14504","0","550000","0","0","25021","0","680"
"14551","2","14505","0","550000","0","0","25021","0","680"
"14611","2","14601","0","550000","0","0","25021","0","680"
"14621","2","14602","0","550000","0","0","25021","0","680"
"14631","2","14603","0","550000","0","0","25021","0","680"
"14641","2","14604","0","550000","0","0","25021","0","680"
"14651","2","14605","0","550000","0","0","25021","0","680"
"14711","2","14701","0","550000","0","0","25021","0","1700"
"14721","2","14702","0","550000","0","0","25021","0","1700"
"14811","2","14801","0","550000","0","0","25021","0","1700"
"14821","2","14802","0","550000","0","0","25021","0","1700"
"14911","2","14901","0","550000","0","0","25021","0","680"
"14921","2","14902","0","550000","0","0","25021","0","680"
"14931","2","14903","0","550000","0","0","25021","0","680"
"14941","2","14904","0","550000","0","0","25021","0","680"
"14951","2","14905","0","550000","0","0","25021","0","680"
"15011","2","15001","0","550000","0","0","25021","0","680"
"15021","2","15002","0","550000","0","0","25021","0","680"
"15031","2","15003","0","550000","0","0","25021","0","680"
"15041","2","15004","0","550000","0","0","25021","0","680"
"15051","2","15005","0","550000","0","0","25021","0","680"
"15111","2","15101","0","550000","0","0","25021","0","680"
"15121","2","15102","0","550000","0","0","25021","0","680"
"15131","2","15103","0","550000","0","0","25021","0","680"
"15141","2","15104","0","550000","0","0","25021","0","680"
"15151","2","15105","0","550000","0","0","25021","0","680"
"15211","2","15201","0","550000","0","0","25021","0","3400"
"15311","2","15301","0","550000","0","0","25021","0","1700"
"15321","2","15302","0","550000","0","0","25021","0","1700"
"15411","2","15401","0","550000","0","0","25021","0","680"
"15421","2","15402","0","550000","0","0","25021","0","680"
"15431","2","15403","0","550000","0","0","25021","0","680"
"15441","2","15404","0","550000","0","0","25021","0","680"
"15451","2","15405","0","550000","0","0","25021","0","680"
"15511","2","15501","0","550000","0","0","25021","0","680"
"15521","2","15502","0","550000","0","0","25021","0","680"
"15531","2","15503","0","550000","0","0","25021","0","680"
"15541","2","15504","0","550000","0","0","25021","0","680"
"15551","2","15505","0","550000","0","0","25021","0","680"
"15611","2","15601","0","550000","0","0","25021","0","680"
"15621","2","15602","0","550000","0","0","25021","0","680"
"15631","2","15603","0","550000","0","0","25021","0","680"
"15641","2","15604","0","550000","0","0","25021","0","680"
"15651","2","15605","0","550000","0","0","25021","0","680"
"15711","2","15701","0","550000","0","0","25021","0","680"
"15721","2","15702","0","550000","0","0","25021","0","680"
"15731","2","15703","0","550000","0","0","25021","0","680"
"15741","2","15704","0","550000","0","0","25021","0","680"
"15751","2","15705","0","550000","0","0","25021","0","680"
"15811","2","15801","0","550000","0","0","25021","0","680"
"15821","2","15802","0","550000","0","0","25021","0","680"
"15831","2","15803","0","550000","0","0","25021","0","680"
"15841","2","15804","0","550000","0","0","25021","0","680"
"15851","2","15805","0","550000","0","0","25021","0","680"
"15911","2","15901","0","550000","0","0","25021","0","680"
"15921","2","15902","0","550000","0","0","25021","0","680"
"15931","2","15903","0","550000","0","0","25021","0","680"
"15941","2","15904","0","550000","0","0","25021","0","680"
"15951","2","15905","0","550000","0","0","25021","0","680"
"16011","2","16001","0","550000","0","0","25021","0","680"
"16021","2","16002","0","550000","0","0","25021","0","680"
"16031","2","16003","0","550000","0","0","25021","0","680"
"16041","2","16004","0","550000","0","0","25021","0","680"
"16051","2","16005","0","550000","0","0","25021","0","680"
"16111","2","16101","0","550000","0","0","25021","0","1140"
"16121","2","16102","0","550000","0","0","25021","0","1140"
"16131","2","16103","0","550000","0","0","25021","0","1140"
"16211","2","16201","0","550000","0","0","25021","0","680"
"16221","2","16202","0","550000","0","0","25021","0","680"
"16231","2","16203","0","550000","0","0","25021","0","680"
"16241","2","16204","0","550000","0","0","25021","0","680"
"16251","2","16205","0","550000","0","0","25021","0","680"
"16311","2","16301","0","550000","0","0","25021","0","680"
"16321","2","16302","0","550000","0","0","25021","0","680"
"16331","2","16303","0","550000","0","0","25021","0","680"
"16341","2","16304","0","550000","0","0","25021","0","680"
"16351","2","16305","0","550000","0","0","25021","0","680"
"16411","2","16401","0","550000","0","0","25021","0","680"
"16421","2","16402","0","550000","0","0","25021","0","680"
"16431","2","16403","0","550000","0","0","25021","0","680"
"16441","2","16404","0","550000","0","0","25021","0","680"
"16451","2","16405","0","550000","0","0","25021","0","680"
"16511","2","16501","0","550000","0","0","25021","0","680"
"16521","2","16502","0","550000","0","0","25021","0","680"
"16531","2","16503","0","550000","0","0","25021","0","680"
"16541","2","16504","0","550000","0","0","25021","0","680"
"16551","2","16505","0","550000","0","0","25021","0","680"
"16611","2","16601","0","560000","0","0","25021","0","780"
"16621","2","16602","0","560000","0","0","25021","0","780"
"16631","2","16603","0","560000","0","0","25021","0","780"
"16641","2","16604","0","560000","0","0","25021","0","780"
"16651","2","16605","0","560000","0","0","25021","0","780"
"16711","2","16701","0","560000","0","0","25021","0","780"
"16721","2","16702","0","560000","0","0","25021","0","780"
"16731","2","16703","0","560000","0","0","25021","0","780"
"16741","2","16704","0","560000","0","0","25021","0","780"
"16751","2","16705","0","560000","0","0","25021","0","780"
"16811","2","16801","0","560000","0","0","25021","0","780"
"16821","2","16802","0","560000","0","0","25021","0","780"
"16831","2","16803","0","560000","0","0","25021","0","780"
"16841","2","16804","0","560000","0","0","25021","0","780"
