1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"39001","0","0","0","0","0","61001005","1","0","36","0","0","0","39001","0","0","600110391","0","0","0","600000110","0","0","620110036","0","0","0","620090136","0","61001007","0","1","1","61001004","1","18","1","0","30","500","620300036"
"40001","0","0","0","0","0","61001005","1","0","36","0","0","0","40001","0","0","600110401","0","0","0","600000111","0","0","620110037","0","0","0","620090137","0","61001007","0","1","1","61001004","1","18","1","0","30","514","620300037"
"41001","0","0","0","0","0","61001005","1","0","36","0","0","0","41001","0","0","600110411","0","0","0","600000112","0","0","620110038","0","0","0","620090138","0","61001007","0","1","1","61001004","1","18","1","0","30","518","620300038"
"42001","0","0","0","0","0","61001005","1","0","36","0","0","0","42001","0","0","600110421","0","0","0","600000113","0","0","620110039","0","0","0","620090139","0","61001007","0","1","1","61001004","1","18","1","0","30","523","620300039"
"43001","0","0","0","0","0","61001005","1","0","36","0","0","0","43001","0","0","600110431","0","0","0","600000114","0","0","620110040","0","0","0","620090140","0","61001007","0","1","1","61001004","1","18","1","0","30","538","620300040"
"44001","0","0","0","0","0","61001005","1","0","36","0","0","0","44001","0","0","600110441","0","0","0","600000115","0","0","620110041","0","0","0","620090141","0","61001007","0","1","1","61001004","1","18","1","0","30","551","620300041"
"45001","0","0","0","0","0","61001005","1","0","36","0","0","0","45001","0","0","600110451","0","0","0","600000116","0","0","620110042","0","0","0","620090142","0","61001007","0","1","1","61001004","1","18","1","0","30","565","620300042"
"46001","0","0","0","0","0","61001005","1","0","36","0","0","0","46001","0","0","600110461","0","0","0","600000117","0","0","620110043","0","0","0","620090143","0","61001007","0","1","1","61001004","1","18","1","0","30","574","620300043"
"47001","0","0","0","0","0","61001005","1","0","36","0","0","0","47001","0","0","600110471","0","0","0","600000118","0","0","620110044","0","0","0","620090144","0","61001007","0","1","1","61001004","1","18","1","0","30","577","620300044"
"48001","0","0","0","0","0","61001005","1","0","36","0","0","0","48001","0","0","600110481","0","0","0","600000119","0","0","620110045","0","0","0","620090145","0","61001007","0","1","1","61001004","1","18","1","0","30","587","620300045"
"49001","0","0","0","0","0","61001005","1","0","36","0","0","0","49001","0","0","600110491","0","0","0","600000120","0","0","620110046","0","0","0","620090146","0","61001007","0","1","1","61001004","1","18","1","0","30","598","620300046"
"50001","0","0","0","0","0","61001005","1","0","36","0","0","0","50001","0","0","600110501","0","0","0","600000121","0","0","620110047","0","0","0","620090147","0","61001007","0","1","1","61001004","1","18","1","0","30","614","620300047"
"51001","0","0","0","0","0","61001005","1","0","36","0","0","0","51001","0","0","600110511","0","0","0","600000122","0","0","620110048","0","0","0","620090148","0","61001007","0","1","1","61001004","1","18","1","0","30","621","620300048"
"52001","0","0","0","0","0","61001005","1","0","36","0","0","0","52001","0","0","600110521","0","0","0","600000123","0","0","620110049","0","0","0","620090149","0","61001007","0","1","1","61001004","1","18","1","0","30","629","620300049"
"53001","0","0","0","0","0","61001005","1","0","36","0","0","0","53001","0","0","600110531","0","0","0","600000124","0","0","620110050","0","0","0","620090150","0","61001007","0","1","1","61001004","1","18","1","0","30","640","620300050"
"54001","0","0","0","0","0","61001005","1","0","36","0","0","0","54001","0","0","600110541","0","0","0","600000125","0","0","620110051","0","0","0","620090151","0","61001007","0","1","1","61001004","1","18","1","0","30","647","620300051"
"55001","0","0","0","0","0","61001005","1","0","36","0","0","0","55001","0","0","600110551","0","0","0","600000126","0","0","620110052","0","0","0","620090152","0","61001007","0","1","1","61001004","1","18","1","0","30","652","620300052"
"56001","0","0","0","0","0","61001005","1","0","36","0","0","0","56001","0","0","600110561","0","0","0","600000127","0","0","620110053","0","0","0","620090153","0","61001007","0","1","1","61001004","1","18","1","0","30","659","620300053"
"57001","0","0","0","0","0","61001005","1","0","36","0","0","0","57001","0","0","600110571","0","0","0","600000128","0","0","620110054","0","0","0","620090154","0","61001007","0","1","1","61001004","1","18","1","0","30","662","620300054"
"58001","0","0","0","0","0","61001005","1","0","36","0","0","0","58001","0","0","600110581","0","0","0","600000129","0","0","620110055","0","0","0","620090155","0","61001007","0","1","1","61001004","1","18","1","0","30","667","620300055"
"59001","0","0","0","0","0","61001005","1","0","36","0","0","0","59001","0","0","600110591","0","0","0","600000130","0","0","620110056","0","0","0","620090156","0","61001007","0","1","1","61001004","1","18","1","0","30","679","620300056"
"60001","0","0","0","0","0","61001005","1","0","36","0","0","0","60001","0","0","600110601","0","0","0","600000131","0","0","620110057","0","0","0","620090157","0","61001007","0","1","1","61001004","1","18","1","0","30","683","620300057"
"61001","0","0","0","0","0","61001005","1","0","36","0","0","0","61001","0","0","600110611","0","0","0","600000132","0","0","620110058","0","0","0","620090158","0","61001007","0","1","1","61001004","1","18","1","0","30","692","620300058"
"62001","0","0","0","0","0","61001005","1","0","36","0","0","0","62001","0","0","600110621","0","0","0","600000133","0","0","620110059","0","0","0","620090159","0","61001007","0","1","1","61001004","1","18","1","0","30","698","620300059"
"63001","0","0","0","0","0","61001005","1","0","36","0","0","0","63001","0","0","600110631","0","0","0","600000134","0","0","620110060","0","0","0","620090160","0","61001007","0","1","1","61001004","1","18","1","0","30","703","620300060"
"64001","0","0","0","0","0","61001005","1","0","36","0","0","0","64001","0","0","600110641","0","0","0","600000135","0","0","620110061","0","0","0","620090161","0","61001007","0","1","1","61001004","1","18","1","0","30","713","620300061"
"65001","0","0","0","0","0","61001005","1","0","36","0","0","0","65001","0","0","600110651","0","0","0","600000136","0","0","620110062","0","0","0","620090162","0","61001007","0","1","1","61001004","1","18","1","0","30","722","620300062"
"66001","0","0","0","0","0","61001005","1","0","36","0","0","0","66001","0","0","600110661","0","0","0","600000137","0","0","620110063","0","0","0","620090163","0","61001007","0","1","1","61001004","1","18","1","0","30","733","620300063"
"67001","0","0","0","0","0","61001005","1","0","36","0","0","0","67001","0","0","600110671","0","0","0","600000138","0","0","620110064","0","0","0","620090164","0","61001007","0","1","1","61001004","1","18","1","0","30","741","620300064"
"68001","0","0","0","0","0","61001005","1","0","36","0","0","0","68001","0","0","600110681","0","0","0","600000139","0","0","620110065","0","0","0","620090165","0","61001007","0","1","1","61001004","1","18","1","0","30","750","620300065"
"69001","0","0","0","0","0","61001005","1","0","36","0","0","0","69001","0","0","600110691","0","0","0","600000140","0","0","620110066","0","0","0","620090166","0","61001007","0","1","1","61001004","1","18","1","0","30","762","620300066"
"3001","0","0","0","0","0","61001005","1","0","36","0","0","0","3001","0","0","600110031","0","0","0","600000145","0","0","620440001","0","0","0","620370001","0","61001007","0","1","1","61001004","1","18","1","0","30","258","620060001"
"4001","0","0","0","0","0","61001005","1","0","36","0","0","0","4001","0","0","600110041","0","0","0","600000146","0","0","620440001","0","0","0","620370001","0","61001007","0","1","1","61001004","1","18","1","0","30","258","620060001"
"5001","0","0","0","0","0","61001005","1","0","36","0","0","0","5001","0","0","600110051","0","0","0","600000147","0","0","620440002","0","0","0","620370002","0","61001007","0","1","1","61001004","1","18","1","0","30","268","620060002"
"6001","0","0","0","0","0","61001005","1","0","36","0","0","0","6001","0","0","600110061","0","0","0","600000148","0","0","620440003","0","0","0","620370003","0","61001007","0","1","1","61001004","1","18","1","0","30","273","620060003"
"7001","0","0","0","0","0","61001005","1","0","36","0","0","0","7001","0","0","600110071","0","0","0","600000149","0","0","620440004","0","0","0","620370004","0","61001007","0","1","1","61001004","1","18","1","0","30","281","620060004"
"8001","0","0","0","0","0","61001005","1","0","36","0","0","0","8001","0","0","600110081","0","0","0","600000150","0","0","620440005","0","0","0","620370005","0","61001007","0","1","1","61001004","1","18","1","0","30","288","620060005"
"9001","0","0","0","0","0","61001005","1","0","36","0","0","0","9001","0","0","600110091","0","0","0","600000151","0","0","620440006","0","0","0","620370006","0","61001007","0","1","1","61001004","1","18","1","0","30","298","620060006"
"10001","0","0","0","0","0","61001005","1","0","36","0","0","0","10001","0","0","600110101","0","0","0","600000152","0","0","620440007","0","0","0","620370007","0","61001007","0","1","1","61001004","1","18","1","0","30","309","620060007"
"11001","0","0","0","0","0","61001005","1","0","36","0","0","0","11001","0","0","600110111","0","0","0","600000153","0","0","620440008","0","0","0","620370008","0","61001007","0","1","1","61001004","1","18","1","0","30","313","620060008"
"12001","0","0","0","0","0","61001005","1","0","36","0","0","0","12001","0","0","600110121","0","0","0","600000154","0","0","620440009","0","0","0","620370009","0","61001007","0","1","1","61001004","1","18","1","0","30","321","620060009"
"13001","0","0","0","0","0","61001005","1","0","36","0","0","0","13001","0","0","600110131","0","0","0","600000155","0","0","620440010","0","0","0","620370010","0","61001007","0","1","1","61001004","1","18","1","0","30","326","620060010"
"14001","0","0","0","0","0","61001005","1","0","36","0","0","0","14001","0","0","600110141","0","0","0","600000156","0","0","620440011","0","0","0","620370011","0","61001007","0","1","1","61001004","1","18","1","0","30","336","620060011"
"15001","0","0","0","0","0","61001005","1","0","36","0","0","0","15001","0","0","600110151","0","0","0","600000157","0","0","620440012","0","0","0","620370012","0","61001007","0","1","1","61001004","1","18","1","0","30","341","620060012"
"16001","0","0","0","0","0","61001005","1","0","36","0","0","0","16001","0","0","600110161","0","0","0","600000158","0","0","620440013","0","0","0","620370013","0","61001007","0","1","1","61001004","1","18","1","0","30","351","620060013"
"17001","0","0","0","0","0","61001005","1","0","36","0","0","0","17001","0","0","600110171","0","0","0","600000159","0","0","620440014","0","0","0","620370014","0","61001007","0","1","1","61001004","1","18","1","0","30","356","620060014"
"18001","0","0","0","0","0","61001005","1","0","36","0","0","0","18001","0","0","600110181","0","0","0","600000160","0","0","620440015","0","0","0","620370015","0","61001007","0","1","1","61001004","1","18","1","0","30","366","620060015"
"19001","0","0","0","0","0","61001005","1","0","36","0","0","0","19001","0","0","600110191","0","0","0","600000161","0","0","620440016","0","0","0","620370016","0","61001007","0","1","1","61001004","1","18","1","0","30","371","620060016"
"20001","0","0","0","0","0","61001005","1","0","36","0","0","0","20001","0","0","600110201","0","0","0","600000162","0","0","620440017","0","0","0","620370017","0","61001007","0","1","1","61001004","1","18","1","0","30","375","620060017"
"21001","0","0","0","0","0","61001005","1","0","36","0","0","0","21001","0","0","600110211","0","0","0","600000163","0","0","620440018","0","0","0","620370018","0","61001007","0","1","1","61001004","1","18","1","0","30","381","620060018"
"22001","0","0","0","0","0","61001005","1","0","36","0","0","0","22001","0","0","600110221","0","0","0","600000164","0","0","620440019","0","0","0","620370019","0","61001007","0","1","1","61001004","1","18","1","0","30","386","620060019"
"23001","0","0","0","0","0","61001005","1","0","36","0","0","0","23001","0","0","600110231","0","0","0","600000165","0","0","620440020","0","0","0","620370020","0","61001007","0","1","1","61001004","1","18","1","0","30","390","620060020"
"24001","0","0","0","0","0","61001005","1","0","36","0","0","0","24001","0","0","600110241","0","0","0","600000166","0","0","620440021","0","0","0","620370021","0","61001007","0","1","1","61001004","1","18","1","0","30","396","620060021"
"25001","0","0","0","0","0","61001005","1","0","36","0","0","0","25001","0","0","600110251","0","0","0","600000167","0","0","620440022","0","0","0","620370022","0","61001007","0","1","1","61001004","1","18","1","0","30","401","620060022"
"26001","0","0","0","0","0","61001005","1","0","36","0","0","0","26001","0","0","600110261","0","0","0","600000168","0","0","620440023","0","0","0","620370023","0","61001007","0","1","1","61001004","1","18","1","0","30","405","620060023"
"27001","0","0","0","0","0","61001005","1","0","36","0","0","0","27001","0","0","600110271","0","0","0","600000169","0","0","620440024","0","0","0","620370024","0","61001007","0","1","1","61001004","1","18","1","0","30","411","620060024"
"28001","0","0","0","0","0","61001005","1","0","36","0","0","0","28001","0","0","600110281","0","0","0","600000170","0","0","620440025","0","0","0","620370025","0","61001007","0","1","1","61001004","1","18","1","0","30","417","620060025"
"29001","0","0","0","0","0","61001005","1","0","36","0","0","0","29001","0","0","600110291","0","0","0","600000171","0","0","620440026","0","0","0","620370026","0","61001007","0","1","1","61001004","1","18","1","0","30","422","620060026"
"30001","0","0","0","0","0","61001005","1","0","36","0","0","0","30001","0","0","600110301","0","0","0","600000172","0","0","620440027","0","0","0","620370027","0","61001007","0","1","1","61001004","1","18","1","0","30","427","620060027"
"31001","0","0","0","0","0","61001005","1","0","36","0","0","0","31001","0","0","600110311","0","0","0","600000173","0","0","620440028","0","0","0","620370028","0","61001007","0","1","1","61001004","1","18","1","0","30","433","620060028"
"32001","0","0","0","0","0","61001005","1","0","36","0","0","0","32001","0","0","600110321","0","0","0","600000174","0","0","620440029","0","0","0","620370029","0","61001007","0","1","1","61001004","1","18","1","0","30","442","620060029"
"33001","0","0","0","0","0","61001005","1","0","36","0","0","0","33001","0","0","600110331","0","0","0","600000175","0","0","620440030","0","0","0","620370030","0","61001007","0","1","1","61001004","1","18","1","0","30","455","620060030"
"34001","0","0","0","0","0","61001005","1","0","36","0","0","0","34001","0","0","600110341","0","0","0","600000176","0","0","620440031","0","0","0","620370031","0","61001007","0","1","1","61001004","1","18","1","0","30","460","620060031"
"35001","0","0","0","0","0","61001005","1","0","36","0","0","0","35001","0","0","600110351","0","0","0","600000177","0","0","620440032","0","0","0","620370032","0","61001007","0","1","1","61001004","1","18","1","0","30","464","620060032"
"36001","0","0","0","0","0","61001005","1","0","36","0","0","0","36001","0","0","600110361","0","0","0","600000178","0","0","620440033","0","0","0","620370033","0","61001007","0","1","1","61001004","1","18","1","0","30","476","620060033"
"37001","0","0","0","0","0","61001005","1","0","36","0","0","0","37001","0","0","600110371","0","0","0","600000179","0","0","620440034","0","0","0","620370034","0","61001007","0","1","1","61001004","1","18","1","0","30","482","620060034"
"38001","0","0","0","0","0","61001005","1","0","36","0","0","0","38001","0","0","600110381","0","0","0","600000180","0","0","620440035","0","0","0","620370035","0","61001007","0","1","1","61001004","1","18","1","0","30","492","620060035"
"39001","0","0","0","0","0","61001005","1","0","36","0","0","0","39001","0","0","600110391","0","0","0","600000181","0","0","620440036","0","0","0","620370036","0","61001007","0","1","1","61001004","1","18","1","0","30","500","620060036"
"40001","0","0","0","0","0","61001005","1","0","36","0","0","0","40001","0","0","600110401","0","0","0","600000182","0","0","620440037","0","0","0","620370037","0","61001007","0","1","1","61001004","1","18","1","0","30","514","620060037"
"41001","0","0","0","0","0","61001005","1","0","36","0","0","0","41001","0","0","600110411","0","0","0","600000183","0","0","620440038","0","0","0","620370038","0","61001007","0","1","1","61001004","1","18","1","0","30","518","620060038"
"42001","0","0","0","0","0","61001005","1","0","36","0","0","0","42001","0","0","600110421","0","0","0","600000184","0","0","620440039","0","0","0","620370039","0","61001007","0","1","1","61001004","1","18","1","0","30","523","620060039"
"43001","0","0","0","0","0","61001005","1","0","36","0","0","0","43001","0","0","600110431","0","0","0","600000185","0","0","620440040","0","0","0","620370040","0","61001007","0","1","1","61001004","1","18","1","0","30","538","620060040"
"44001","0","0","0","0","0","61001005","1","0","36","0","0","0","44001","0","0","600110441","0","0","0","600000186","0","0","620440041","0","0","0","620370041","0","61001007","0","1","1","61001004","1","18","1","0","30","551","620060041"
"45001","0","0","0","0","0","61001005","1","0","36","0","0","0","45001","0","0","600110451","0","0","0","600000187","0","0","620440042","0","0","0","620370042","0","61001007","0","1","1","61001004","1","18","1","0","30","565","620060042"
"46001","0","0","0","0","0","61001005","1","0","36","0","0","0","46001","0","0","600110461","0","0","0","600000188","0","0","620440043","0","0","0","620370043","0","61001007","0","1","1","61001004","1","18","1","0","30","574","620060043"
"47001","0","0","0","0","0","61001005","1","0","36","0","0","0","47001","0","0","600110471","0","0","0","600000189","0","0","620440044","0","0","0","620370044","0","61001007","0","1","1","61001004","1","18","1","0","30","577","620060044"
