tbl,idx,stat
"v1_f6fc1fca9452420c2f94677d136afec174ed2d70adc2d78dc28e338676c9d552","v1_f6fc1fca9452420c2f94677d136afec174ed2d70adc2d78dc28e338676c9d552_0_4f54d632ff2115505f95319dadb25303b65b8096ca9293ad1ca3e27786572635","63 9"
"v1_d50047ba67cb07d0b2d74e8d9166cbdcf9f7d4bd2e83b738231abf7912402793","","47"
"v1_8485ee61abf7b444f654db2616b80cc0358e8afe34dd5e5d6202ff00382059b5","","3"
"v1_baf3b09398d80f691bc2e606bdf33f4e3bc91b1cc433312061d18216f7d07861","","45"
"v1_acaf60d7cd740103cdef894c86792ba07911d46edf3a15d3fb9a706b278a8afd","v1_acaf60d7cd740103cdef894c86792ba07911d46edf3a15d3fb9a706b278a8afd_0_e72dd3e5306e3d32a615e6898e3c7ba93cee4164237fdcbe0aee0ecee713314b","601 67"
"v1_9a937372037627d686a9f59370a16389140d27c04f9fe2fac604b6111ea20e24","","1084"
"v1_fdfc991b1ade94273d5b7de24b01b7482a1b29325a2a07b6c7605a9602cd5087","","1"
"v1_561228cc1b21dee7db82276d28b4ee323db7694d0f22c439a136310d88da2b46","","1"
"v1_f319baf5d14deb71189cecd9fb2d88e80481ddc8cd6183a6bf383f06a35ef154","","76"
"v1_c58c141e0602ae10d3068520cb71e66473e92fc22cbf81bb7663784674c852e7","v1_c58c141e0602ae10d3068520cb71e66473e92fc22cbf81bb7663784674c852e7_0_ef0267c6016e168e2b5b7b38239c9b59661e1b64812cec31fa741e8af34a638f","155 78"
"v1_f6eafa6a2ba7903f9f2090ff65c10f41b7814e5a3536a23ce9343c8ec5a78e1c","","9"
"v1_2f4fbeed71ed4a08c79dbfa1d8cd0833ac56e132f4e6201d357d0f4e9d77b506","","15"
"v1_e73fb930b5536b80f7a373ea798c831ae2a8d0cc3c71e17dfa71e74979a09714","sqlite_autoindex_v1_e73fb930b5536b80f7a373ea798c831ae2a8d0cc3c71e17dfa71e74979a09714_1","41 1"
"v1_9165527162eb1bfc3f0e7d7b7a9b54643c079c4b8439a6037203328603d6e135","v1_9165527162eb1bfc3f0e7d7b7a9b54643c079c4b8439a6037203328603d6e135_0_fd614ce1f37dac62c1375a4ca7ed0387f46819ab372e0200596ea9916bcd34c0","474 2"
"v1_9165527162eb1bfc3f0e7d7b7a9b54643c079c4b8439a6037203328603d6e135","v1_9165527162eb1bfc3f0e7d7b7a9b54643c079c4b8439a6037203328603d6e135_0_7396c5ea6a4d07111a53272aed8698d7496d266abdf6f4a2296dbd66efed49f9","474 3"
"v1_9165527162eb1bfc3f0e7d7b7a9b54643c079c4b8439a6037203328603d6e135","sqlite_autoindex_v1_9165527162eb1bfc3f0e7d7b7a9b54643c079c4b8439a6037203328603d6e135_1","474 3 1"
"v1_acb8951e08259fb2fbdbc1ec8dfc0f28f819acd76b8bfd55b7cbbd53d24b0253","","4"
"v1_d7ae0ec7eb0d8df57f8c92ce639fa47363783d418eb9bb3a0fdceda1d6317cb8","","31"
"v1_a1b0b11b9369dfa14df3d5b98045d78c3ee334c155de79a833337a4ef7bca73d","","341"
"v1_294527cddca75e1eb85809f80c3104438d45be69a1ce5b1e762a41296d59300b","","96"
"v1_30d825e353d693eb7d48a099c1c8658df399564ce387b87eb829fe7f95ac6a96","","117"
"v1_b9b47b1d65267762db4edc8f08c0747d39c16039756a8fcbaaa4d0174b0f711e","v1_b9b47b1d65267762db4edc8f08c0747d39c16039756a8fcbaaa4d0174b0f711e_0_98d6395e68bd73db29c16f2b956eed5a76845058361775470fe6c2ff01884311","6 3"
"v1_f38e9de041296e3b14207b723bf9ed309eb695fc0d4f3ad10a615fb3674ab7b8","","12"
"v1_bd34ae3a2d7f71025d4faf63abd5712b8048d69fd16f8c484cc20b31678327b9","","201"
"v1_4f464d8ef29be481ee831d1699c48777e07a513e5060bf05ab5e68ed32350a3e","v1_4f464d8ef29be481ee831d1699c48777e07a513e5060bf05ab5e68ed32350a3e_0_570b03b4c127a87da6c34585524ae8b574ee25bcbbda6d95b9a44ac6abd0d773","147 11"
"v1_4f464d8ef29be481ee831d1699c48777e07a513e5060bf05ab5e68ed32350a3e","sqlite_autoindex_v1_4f464d8ef29be481ee831d1699c48777e07a513e5060bf05ab5e68ed32350a3e_1","147 11 1"
"v1_00e7573cc49f12b4c55b47f301c3687548029eae4faf414a3fc47170aa77be77","v1_00e7573cc49f12b4c55b47f301c3687548029eae4faf414a3fc47170aa77be77_0_2483e8af0d53525ce5fd69ddaf384d89dcdd57c0eed6e2e3040144ac8d130db7","3 1"
"v1_64368d0cb837e55bd18686589d5333bb8f96e2916d8fcbf1bb5563155e0a57c5","v1_64368d0cb837e55bd18686589d5333bb8f96e2916d8fcbf1bb5563155e0a57c5_0_6bbb587d3c427c9a302a95fd337257a137ade30a5d8d0548701a15401c6fd8f3","180 45"
"v1_9db458821c59574bbfcd9cc8644d7b969c43f3a62e9e318020c4539c843b095d","v1_9db458821c59574bbfcd9cc8644d7b969c43f3a62e9e318020c4539c843b095d_0_dcaf1ed52ff69947b224370c21c53bc4ca6558445154552a49fd5bf0472e81ad","1 1"
"v1_85255ec2b65043132c2091154ff2d83ff28ac33ab7f384dfac370e86dfe8fa1f","v1_85255ec2b65043132c2091154ff2d83ff28ac33ab7f384dfac370e86dfe8fa1f_0_cbf865bf1c8e35b8df563a9064845024b2140bbf82b7e49b289bfebc41930a63","735 74"
"v1_55d91e5b78abce45ca96b82ab6af5f34bc741f23d98d415853e4e82043e7c37c","","2"
"v1_affe27f6fc885da4389a60af33c89817b18786ae68fe0ddf191c775aa87753f1","","85"
"v1_f247018ce6dda1b0850c9bfaad04928d258896222cd8d1673dea69edcafb688c","v1_f247018ce6dda1b0850c9bfaad04928d258896222cd8d1673dea69edcafb688c_0_a780dd04b5363066d067ae904466bfb5b9e7863a205891d2e36fef21b6ad9e9d","81 6"
"v1_d0e2e5729333d0377a1beec9c3ee040c85681802bd857d49580b336ff66c84f0","v1_d0e2e5729333d0377a1beec9c3ee040c85681802bd857d49580b336ff66c84f0_0_515ba0874041083c1c6de540a8a0613d396efd99aff34f41ade2000857addbff_1_b8c75157630d1772b15a1d176422241ebeb8aa3c6f91f232d111e9e4d12d0892","20 2 2"
"v1_d0e2e5729333d0377a1beec9c3ee040c85681802bd857d49580b336ff66c84f0","v1_d0e2e5729333d0377a1beec9c3ee040c85681802bd857d49580b336ff66c84f0_0_515ba0874041083c1c6de540a8a0613d396efd99aff34f41ade2000857addbff","20 2"
"v1_4db823afe21ee05670f1a76f597547ed6b350ee90d5821e555e19ce49c1027bf","v1_4db823afe21ee05670f1a76f597547ed6b350ee90d5821e555e19ce49c1027bf_0_f21a7306ef3e4b1de0430925553812174bf5c5836201ff94f9feb3d56da73dbf","184 16"
"v1_a827acaefd4777ddc8718fb5e9f818862e40953c6f01418c31722132fa4644ba","","5"
"v1_06c0861e15212fca625f4eab56897f3663cdf72531cb6182e32522dcf829f20c","","1"
"v1_6170a8cce31af7d2967923e5fb0964d5833de252b4711ebc3df4bdd10dd6e560","","4563"
"v1_e37d751a04c381b38b4d00746d2b48f73635c83f1e4ed3e759c96f2989b5c6cf","","6"
"v1_57555cc65fd8886ada3869429f7e64c354e85a414ca3d1dc48994c4a0e2404a8","","30"
"v1_e4732f36e9e81d27e859c69f257f974816e687e991fa6d8bd4f41c641cf3540e","","1"
"v1_5db84bc9c34a9fd9c25c6c070b806a9005914a9cb338066f9a853e335301092a","","5"
"v1_7d3fea4a5cfcd9f0baa042a8b32f74eccc7d56e33156b5f8652dd7fa7ecb3505","","4"
"v1_ff197dd35da65fb05204acc5adb3a8d52ff53224d0d61b8cc39c527899f0af33","","1"
"v1_4d692455f8aaa3ebee7d94c2403fe5c1d5efb33b218176aaee12c95da49f2bce","v1_4d692455f8aaa3ebee7d94c2403fe5c1d5efb33b218176aaee12c95da49f2bce_0_b60423007a3c7b27d786464fdb696bd0304ebb7ff642b50ff8e2ebaa961a2fea","20 10"
"v1_4570b7dad8aad81ab88f84e32790208ebc3d4c968bd1fc345655ef8e7b96d383","v1_4570b7dad8aad81ab88f84e32790208ebc3d4c968bd1fc345655ef8e7b96d383_0_f8601ca6144d5cf641868c020a391a7792769333dc56e14fd80775323f69652d","125 25"
"v1_5f998f03eb0fe639c465e0580ec09990ac06690a001f8e9ab51d3dcffb187f40","","4"
"v1_b1b76df97e93636b1761ff4b0eea3b5c8f7ff7aa5072ccf1a8e8b1aac520baf5","","42"
"v1_60cb45b747468aacc90d010e15da7532b6d6086d7c007a779c397d7bc34cbcf6","v1_60cb45b747468aacc90d010e15da7532b6d6086d7c007a779c397d7bc34cbcf6_0_6b8be3005c196cadc97adba79618c059a34110ff14276c26b195d5e86dd21070","120 3"
"v1_60cb45b747468aacc90d010e15da7532b6d6086d7c007a779c397d7bc34cbcf6","sqlite_autoindex_v1_60cb45b747468aacc90d010e15da7532b6d6086d7c007a779c397d7bc34cbcf6_1","120 3 1"
"v1_08a71712c4d3c6eb63bceabc1c099f56c0d7fe0c6f4e16f75ed50a7e814ca853","v1_08a71712c4d3c6eb63bceabc1c099f56c0d7fe0c6f4e16f75ed50a7e814ca853_0_a253f15664e62473de2788c2c1a90cd318bd0f1f32f6c4b5630525628cc34c94","332 8"
"v1_9613e7b7ce2f635aa30bf6348acea0888770eb16c99d9a4601b84b17de3ff55a","sqlite_autoindex_v1_9613e7b7ce2f635aa30bf6348acea0888770eb16c99d9a4601b84b17de3ff55a_1","2 2 1"
"v1_aeb8044abcea18f220b6e195e4a0f78a11b79389dfffc71c4e693671b3cf52b0","v1_aeb8044abcea18f220b6e195e4a0f78a11b79389dfffc71c4e693671b3cf52b0_0_40d5cb6d66cb0435c63115c79acf0eb226509aa4651f0403920ee977f28f66a0","20 5"
"v1_14add53f2666321f0b839855237696f81ab77bef50c923975360db9c3ce1205d","v1_14add53f2666321f0b839855237696f81ab77bef50c923975360db9c3ce1205d_0_d72ddbf58af8335bb152ab1f741c018b92aeda71035aa9f171f50a50930ec7da","2600 237"
"v1_5afe090ce26ea6576713cc961c28af860476a7619fd4a52ac0c95969d5e12d21","","5"
"v1_9a92bca4372dc98738614411859ffdd4e52ac90157940fc4c8e48a1043c5bef1","v1_9a92bca4372dc98738614411859ffdd4e52ac90157940fc4c8e48a1043c5bef1_0_3afd0fdf17b55d3abd774b03f575c9a58a0b0d0507cb55ac1abc11b17b0050a7","258 2"
"v1_d3bf616821c21c1df92bbe6ed63725b233f01fb4507b266923c8e216f0fce1c2","v1_d3bf616821c21c1df92bbe6ed63725b233f01fb4507b266923c8e216f0fce1c2_0_26f895afc6aab9b2f407af9963599ffd438d3eb0d04dbd706b229f3933b902e2","52 1"
"v1_d3bf616821c21c1df92bbe6ed63725b233f01fb4507b266923c8e216f0fce1c2","sqlite_autoindex_v1_d3bf616821c21c1df92bbe6ed63725b233f01fb4507b266923c8e216f0fce1c2_1","52 1 1"
"v1_e6c0e037755e076b0af15b0a9c4b50da78100ca2900db0a5e83b6523aae0fbda","v1_e6c0e037755e076b0af15b0a9c4b50da78100ca2900db0a5e83b6523aae0fbda_0_269672b01a29d2b128eefee27a8d16c27c59e41b5176ad2d3b2c5016cf2243cb","753 377"
"v1_e6c0e037755e076b0af15b0a9c4b50da78100ca2900db0a5e83b6523aae0fbda","v1_e6c0e037755e076b0af15b0a9c4b50da78100ca2900db0a5e83b6523aae0fbda_0_b5ff0be0805c424e43eb9f1fdbbbbfb6f19564b08acfa9111f6cac050a710ceb","753 4"
"v1_5bad8a381df5d8d63de375595f4deca4b04afd0f22108f5163db0fd7fcef5502","v1_5bad8a381df5d8d63de375595f4deca4b04afd0f22108f5163db0fd7fcef5502_0_aa3b8bb7787ddd55892778501b9d221f09deafba973f080c31f57d71a1152523","11528 2"
"v1_1c5f7bfa8c08afc55a94bd0756a4feaaabef1c04e179b6ca31ce69e174d08908","","500"
"v1_4563468004577f40210d23465b84bfaa962c12e6b3547ef51759347e2bd5a4e0","","27"
"v1_ad169f9e494eb032795ceec904aefb3d4cd5bf584edf27514ab1213390ce2700","","385"
"v1_e0270e70ee8c07f74da73ffefc88e43e50b144ec6906bc53e387054347371c5c","","1"
"v1_253094241fa17af39f23f7e972e5c1916991c422cce1b3992657744edbc10663","","6"
"v1_f7d13187d2ff980b7c0f5b86daef4d74566458f97a25aac22a99c9fce230982f","v1_f7d13187d2ff980b7c0f5b86daef4d74566458f97a25aac22a99c9fce230982f_0_53bbb4cbb2fbbdc5c1f7cf67709bf7fae0b5b0b143a27cd81e36cfe0f2ce0ad7","125 25"
"v1_5d3df10c150716c0c4eb2c486f678b9366ca39c1b90517ee70a8232ce0f56d01","","5"
"v1_d03970971604b13d0d44b6a003dd626d7c02ef9e5de4be287048cc57ae2a9441","","12"
"v1_b936384b1f5eab939aaab5eeabeb93a7a83f7ca8f1c27ac5f18a71f84dee71b3","v1_b936384b1f5eab939aaab5eeabeb93a7a83f7ca8f1c27ac5f18a71f84dee71b3_0_29801ba8b4de34c6851a697dc6dad68e76bb8f97a3b1cb9480b0ed3a70bc69cf","42 3"
"v1_af96c59eb4ab2b1766174cd8eefb86aeb255ae36b02239252464c6d156a3d78b","v1_af96c59eb4ab2b1766174cd8eefb86aeb255ae36b02239252464c6d156a3d78b_0_fb21866267e30860dc2909e33ae2bfe6e57c8a8f4c993e29c2e692f55da3384c","44 1"
"v1_220237c5d908f40097bf4b61a09ff9539f28df1dd7adc31481432f3d0493b5c7","sqlite_autoindex_v1_220237c5d908f40097bf4b61a09ff9539f28df1dd7adc31481432f3d0493b5c7_1","44 4 1"
"v1_81f590d567c9ca633c1a06da3f11ba1d1ab679954d2c0b223938638ea99a12cb","","7"
"v1_3fe474bb23564dc41d2703277618a6a0aa501e3e11ba5d0313af76ded391d774","","76"
"v1_a84d4e76759b330014970947e2f07583751afc1e324e9a57176665399c6eff51","","156"
"v1_649b13751c97033b9593bb0d3c89e087b232dfb7c216b40910c34dcbf37b171b","","899"
"v1_020ea9e3d8ebd381c3f8f92a7389ce5daf8b87780e393e31af14e34b83fe007e","v1_020ea9e3d8ebd381c3f8f92a7389ce5daf8b87780e393e31af14e34b83fe007e_0_a43ce1892f250d672f553ae7581d350796584f5938bbbc313d795871eecc8abc","169 13"
"v1_ed387b326a4a0004b72338ee1a0a7a9086d6158b52b260b2af21e6bbbb1b5bed","v1_ed387b326a4a0004b72338ee1a0a7a9086d6158b52b260b2af21e6bbbb1b5bed_0_d1429b3494fc8cd2834d931593c7c9ca7b133013d157f91d50f594ca19e0c72d","258 2"
"v1_acbc80ce0cefecb53fe1faec4841b340d2b4f1f0df4585377a3b0b28ef5e955d","","43"
"v1_059c7c9e146dd2d39b3861a68d306765b6dcca03dcc0fafdf7eae85a941e50fa","v1_059c7c9e146dd2d39b3861a68d306765b6dcca03dcc0fafdf7eae85a941e50fa_0_ce37e8a092ee1e6ec7180e78f9436a03c91d42bef466a808f9d3890144b8e87a","3 1"
"v1_059c7c9e146dd2d39b3861a68d306765b6dcca03dcc0fafdf7eae85a941e50fa","v1_059c7c9e146dd2d39b3861a68d306765b6dcca03dcc0fafdf7eae85a941e50fa_0_6222df9c0d80384d8e46a022c57fab6d11e9ddc5d22a34bde964bbea7539e2e0","3 3"
"v1_d11b087d5d11571a1ce8b4ba1c534a1a180cab9175f50cdd06fe342260f79099","v1_d11b087d5d11571a1ce8b4ba1c534a1a180cab9175f50cdd06fe342260f79099_0_8d2e4ce638cbf4f5d3799e8394075e5315f1ba140c700bfb412b239133d75c3b","17 17"
"v1_78f40d8d6c37f0769885dabdace611b1422d8e8db8ce03904d6b887e1be76501","","70"
"v1_eba12a96835ec95c2874d50092353ef2126ac2844d8e4b9c1bdb6838a56ffb1b","v1_eba12a96835ec95c2874d50092353ef2126ac2844d8e4b9c1bdb6838a56ffb1b_0_18b794363600f554d17b0825df7ae4eba1baa9cf9017dade2a8e89d09cc037b0","170 10"
"v1_eba12a96835ec95c2874d50092353ef2126ac2844d8e4b9c1bdb6838a56ffb1b","sqlite_autoindex_v1_eba12a96835ec95c2874d50092353ef2126ac2844d8e4b9c1bdb6838a56ffb1b_1","170 10 1"
"v1_928bd3b6a864d605f6bfcc279b4ce49aece05c7e7d24030feaafd1db6ceddb67","v1_928bd3b6a864d605f6bfcc279b4ce49aece05c7e7d24030feaafd1db6ceddb67_0_48dadd6ddadb0829a32a80fc8b116a2ba8fe81467a1fa26e425eac9a434475ef","334 9"
"v1_928bd3b6a864d605f6bfcc279b4ce49aece05c7e7d24030feaafd1db6ceddb67","sqlite_autoindex_v1_928bd3b6a864d605f6bfcc279b4ce49aece05c7e7d24030feaafd1db6ceddb67_1","334 9 1"
"v1_44a1c2b30c5dacb2eb36799ba98f49e103b54bb270759cc7062b779378701e8c","","1"
"v1_2c8e55c15f2b3e6163afde3005cb6eac82a66af166319a61c68431485a63a92c","v1_2c8e55c15f2b3e6163afde3005cb6eac82a66af166319a61c68431485a63a92c_0_61ec7966eb1da9657c100520f7b12ccb9bf3192b4e9cb148364dfaa93b30736f","72 1"
"v1_d4374bb24ea0a0547a3cc0cc5f242fd2a3f10699ef4c0606a58f49a7cf8d4562","v1_d4374bb24ea0a0547a3cc0cc5f242fd2a3f10699ef4c0606a58f49a7cf8d4562_0_48feccd1718b82d8c6bc4c058d589bc3b00f7408464b1c111535d785aa5ed2f3","242 1"
"v1_7d7a835ae39268653162dd3afc4372213eecb385cf754ce61d8a19bbc2b29fc2","","2"
"v1_29be0d638ca68bb2a1ddaf1115adedcf9e9f915c562393ff9dd6802c0afcd8e1","","4"
"v1_c97ecc18a4fbccad57c8c46bc800f631d5a513817eb4f5983689c01d31b34bfe","v1_c97ecc18a4fbccad57c8c46bc800f631d5a513817eb4f5983689c01d31b34bfe_0_8b2f06eb08438865ffa80b8559cb3cd193353041a50b77f6e0a35f20710c141e_1_0a6c6b384eb1155330804158f99963dd1a916ef58dc040fa4df19d3d86ab76be","1056 6 3"
"v1_a5df835fe27a40cc2691b0a2b04d0f834220b66a5b89c0506973bf55610d9816","","10"
"v1_0102a6106219ebe649031c73f92132fbbe9e0ad83b2a0222991137f1bb64131b","v1_0102a6106219ebe649031c73f92132fbbe9e0ad83b2a0222991137f1bb64131b_0_266029880f00ad7898493d19c5d10aa2d5feaf966b9f571569be177d33c0a328","3475 64"
"v1_86a86ded26574d723d89988133447847ec2533e22920905e0d4e7393b0607b76","","2"
"v1_05862856a8704024aa2b54bfd034307c13c53d3d3043bb285701f3db34e2cf00","","1"
"v1_61650101aaddf6518c7e74409e044f6fd05c495082ee1047bec829a57f4b509f","v1_61650101aaddf6518c7e74409e044f6fd05c495082ee1047bec829a57f4b509f_0_8c96d38a70e246bc24da85ae0af168df9eebdc2d5f47c5234871b1f87aef3901","213 1"
"v1_e5fc900b6c977ed3c809dd36eb0e265cdbb8fa2566b870ed5e64fa5d821607d7","v1_e5fc900b6c977ed3c809dd36eb0e265cdbb8fa2566b870ed5e64fa5d821607d7_0_b4ff139a057ac9d83d3b409205cddc026b00a32da1a0f16f0280a9a7d47cd6a2","624 57"
"v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7","v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7_0_048d9ac1aadb7a7db588bd05adbbe935bf6a4fd22f87671b2a76a990c01c243c","1329 10"
"v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7","v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7_0_29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33_1_f9dca16caad3a28e781c9cd74ff96c44adb12e514f9ba63ec465952ba8455f18","1329 4 3"
"v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7","v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7_0_29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33_1_3d2235a207454658925a1d57a43178ca3021fb4779c6da6a5bcbd6be772df4da","1329 4 2"
"v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7","v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7_0_29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33","1329 4"
"v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7","sqlite_autoindex_v1_d5be0d963557a25219c5030c29b8a60bbfa963c2d9c9cc59b62619a9fbaec2d7_1","1329 4 2 1"
"v1_7a543715f95a7d40c9f7985abe15757794ba21da5ff8398aac07da7418a6a536","v1_7a543715f95a7d40c9f7985abe15757794ba21da5ff8398aac07da7418a6a536_0_8062ffa849a60197ac5ad75e0feb6cd3e1a59ca58ae417f6016664b5e0356119","1 1"
"v1_91d8081431afe69b3b131bc6221d6c3fa30af969e91ec46f89ee551c4186283e","","26"
"v1_5fed83dfc27a2c2a4e195b7bcefe6e683862e6d062c7cc68c200f9d72af1ee0d","v1_5fed83dfc27a2c2a4e195b7bcefe6e683862e6d062c7cc68c200f9d72af1ee0d_0_ab7a645ab6836e5fdd7a34012880c47f982ab653738d135ecd05ec1b5e5c12f6","494 20"
"v1_600d8e6ea23a5636057330e0e4ad2647433d01e7d71b76fa3645e54f81ea6348","","1006"
"v1_09b936f7df73f9e4a6787f96f9bca206fa37ce348b404226417844052f0e0a39","v1_09b936f7df73f9e4a6787f96f9bca206fa37ce348b404226417844052f0e0a39_0_bc1f851caf5367bc10429b4ca0b8331b90e2cd51522f11b75e6b75571967fb04","22 6"
"v1_09b936f7df73f9e4a6787f96f9bca206fa37ce348b404226417844052f0e0a39","v1_09b936f7df73f9e4a6787f96f9bca206fa37ce348b404226417844052f0e0a39_0_da84f046a3f509f966ff75bb7451be1586462de1d316337a09665fac86588214","22 22"
"v1_1756ca780cbea8744abdccdaebadb9dbe97ef9a29a0ace0e13c0fd718809ef0d","","21"
"v1_a119b8a8138f2b4d9b048b3c9db65193a2df381d2a3fd8cb898654794db1c801","","1168"
"v1_eab35a85938a542072d021c3c69056403406b5c61e11807e40414e39c0eb2f9e","","1"
"v1_1e81a682c710bb2acc3feb2f795000a804f0f3293885a02dfbb6e2fe5a4256d4","","210"
"v1_f65807fbcf0f2c4df5a3eac74b9e067ae0ad54059ae0b88ea7ad0d875920ace0","","155"
"v1_45c9da7c884d8594273ef1caa6a152255c2e05e5507d9a8e08f3e0e6abc47615","v1_45c9da7c884d8594273ef1caa6a152255c2e05e5507d9a8e08f3e0e6abc47615_0_c98cb5a6e9b624c7cda19e31323646519bcce431ff6a0a7d1eca7a542c456a78","1419 2"
"v1_68c0b316140a6b15cc077615de19dab12756929dae965db3b2d6d24218ab2a3e","","6"
"v1_c085216bf7b9b932480592ff6ecd7be367e25fc3a2308e16586e9230a8116897","v1_c085216bf7b9b932480592ff6ecd7be367e25fc3a2308e16586e9230a8116897_0_cb0732b49d81615ed50779c653814012afeb37a68628e2ceb45224c663f0f393","10 5"
"v1_97bad1c439e41378af96b42f6c469a9856b9e2e5958297031db976ade1834b71","v1_97bad1c439e41378af96b42f6c469a9856b9e2e5958297031db976ade1834b71_0_6dbb2f0503ffb5c20f3800a67cafc9b4d02f1494a67ba81c27e6bff00acfd486_1_010206e6856e83869411f8f1db9bd0553d681fa2881eac50f95b099946e10220","3 3 2"
"v1_40135589ef7ddb5e03503c56234e44d9034204fa527e368f69e9d1fad21e4745","","21"
"v1_77a7e1917826a8c8acda1bbc3f74e5e0e5b88c3ac4aae3e7a302a3e58fde4a34","v1_77a7e1917826a8c8acda1bbc3f74e5e0e5b88c3ac4aae3e7a302a3e58fde4a34_0_990552af706622eb8318bb39b24956fc31a653340125732aee75ebe9d3810ccb","76 19"
"v1_77a7e1917826a8c8acda1bbc3f74e5e0e5b88c3ac4aae3e7a302a3e58fde4a34","sqlite_autoindex_v1_77a7e1917826a8c8acda1bbc3f74e5e0e5b88c3ac4aae3e7a302a3e58fde4a34_1","76 19 1"
"v1_5a5b68ae6cb47daf8664f46dcef7eb7f14123225e374f47a5819a9ff5d6b4082","sqlite_autoindex_v1_5a5b68ae6cb47daf8664f46dcef7eb7f14123225e374f47a5819a9ff5d6b4082_1","55 55 1"
"v1_6e337c4538cd9431cd43b5648536e55d2dbbc04e71adf561dd57accac2092a56","","385"
"v1_76640ee4bdad516f4dc5b213cf78ffca55ddce245e7c1200160ae26bac354f48","v1_76640ee4bdad516f4dc5b213cf78ffca55ddce245e7c1200160ae26bac354f48_0_4ff33d24f43b9b7d93650ba266734375547e065ac709924ba5e628502de03cbf_1_1fbeb744bb0bcf0dc5b219b581ef1865c1f397762f67307e30d5d2b7c27a7794","25 5 1"
"v1_da07c23bf6f8f032d47f341357fca5a1f8b54ae7efb438ea5c5ca029e87ce61c","v1_da07c23bf6f8f032d47f341357fca5a1f8b54ae7efb438ea5c5ca029e87ce61c_0_454262e90ef78b527cdded4adb50cbf5d9601613d853e892928e4bad9c8673d7","6 3"
"v1_9164e698c2a23ef40b630ebadb921c09b099389720b6c7605739a46e60270968","v1_9164e698c2a23ef40b630ebadb921c09b099389720b6c7605739a46e60270968_0_8b41001c85ec2c5b3fbda8b6947e2c3199bb8049c9236ea59e255efc80e39a1c","2 1"
"v1_ebf818d8910aa4140c2b5fe10ed5af12c75b44431a898f535c3d3f877c3fad56","","5"
"v1_f10a2448dcbb5b1c9c1d311cf34147fc6211635121ca331cbc6262703572f2c5","v1_f10a2448dcbb5b1c9c1d311cf34147fc6211635121ca331cbc6262703572f2c5_0_21994a55b57e49e055315e5d71bbefd33482eb5d6d66ecee60de4890e43b4474","12 6"
"v1_015884aec7b1043f8ad09194eee338cb89dc7e4a1f7f4d9490fdbc8fe0be2c27","","4284"
"v1_0fdb058264a0af68ae8e98bdb5f8c84d550ac4b2987d23fca72775accc8eca58","","1515"
"v1_b2d58df23efc251a1105479e8022da88551c81d279e75e5ed7a986cce3b0826f","","1342"
"v1_593745aa868c0d252335d37edaf27908713a9a30d4c444d47715da634217345b","","385"
"v1_e6cc43561b356d60aca52668dc232171588554034183a87ffda8d4c0ccc89126","v1_e6cc43561b356d60aca52668dc232171588554034183a87ffda8d4c0ccc89126_0_c3bf637fcfab0090cabdd794fed5d95da1027ff3b5374915601429e8dd622f1b","624 57"
"v1_0fe2b180ada21da432dea117b17e28914e4a43a4747f4bcab28bd3bff0369057","","1"
"v1_f2e670976cf09298f270390baabd293aaed276516bda9d961116f5ce902a10c5","v1_f2e670976cf09298f270390baabd293aaed276516bda9d961116f5ce902a10c5_0_2a4174af2b4a6a660ab27a21738fb554b58b5f0639cef9cde44afe31a5f339a2","13 3"
"v1_04d8eb4a82ba21a7597978ec3d51f871b147da684a5b5127f8a7967467984620","","426"
"v1_b9acdd1700f28b3a5f4ef569fab3a544b8d3370c61814d149f3ed3bd88ac0198","","50"
"v1_36f2f944f1ebd19c56a3773496f1ef74a7bcb31b58c543fd8fdd3f01191e5dcd","sqlite_autoindex_v1_36f2f944f1ebd19c56a3773496f1ef74a7bcb31b58c543fd8fdd3f01191e5dcd_1","28 3 1"
"v1_969dce061339ae0fe02afa58e52e2db5b1228a814053aeff291202f7a2a2f89a","","47"
"v1_2505c6ffce0c7964becd2d071887e9f59ffc6d858a4aa877675e34327a705104","","1547"
"v1_3a56100685de93924abd0f24123bc04bc906cbb8cd76af0e98e5dab63e409aa7","","3"
"v1_26b1f369379b689ce0d6099e5e9d771f2752a68bd2edce3672f2723006ac5368","","3492"
