b4aa905035b327ee736d1f8edf89faef13491eec2840e8deb992987537eef49e,fc475327134b605741616aa289fbe1ab138cd0fc02f1548f6544a98026b95e53,ae63b33a915eae53d487b13b01c832bb6ffaa5b2b8a27cfac360f2a3cca992f4,a9f66c8619d5df483e68574b7062ba3020ecd515730e26060a8d9cdf48e5b483,81ac90cd49976afed47cc29b0625cfca4610cdf89eb9d73f9547813bd6f76076,b6de204641f8be44d2af43efad2d6bfba978c5bc6f1f87538cf870f45f323dc7,af7c9dc93334bf1a30727df0e4a96a75db41a94c36387d2e8e56efc31d1d9bc8,d446435c9356c61bdc4ece806d4255953943f2ed504997e6beeaaa20d3ac1d8d,0ad3286952910de14b9489819e2fd7385207bbc0e2284423c6092331463a715e,a3f459f6eccc9ad79be5ae5f86407193115a8602c4524fc9cbeff853eb112f2a,10f28aac2cf884c1553f2287b1195ed63494c70588d7d89e1f0d8b193e185995,bbb1fec810c063829bfab9b5d0d379be272feb29fae71185aa7ddd094c9c9549,dd5718b5557c30e2d6f2e053d447f457a4c8aae77421a6a08e5ac53c6093a035,9a83001a0fcde4c7d5a795a559d4ed731250d725d1229574708e4a331348544f,bf2f27166e54b99bfd7416b48895f88eb03386cd37bd3a5a2ce3c98f11575a75,99f31f3e7ed7c6e5d1708fe69c262b2d5970310f27594cf0300984b172515ccd,3be68fbd7a5b057958fb05e472774391ccf7fb637c1e7c2169a11defd6d6bc3c,e6e72111dce420bbd097f131b9c16ce90dd9cccb4b3e692b526a488fdd95078a,a600c471378db333d645cb5936217ef140d618db6bedf636349518e125191c56,407160c9a46f94546459d042a88a1d276e6375408452e9108c88b59b771de09b,25b53862fa6cabadcb81c2e92eb5d5273bddd60df8fbfbf291b69988c0493954
"101100201","0","0","10","45","0","0","0","7","","0","1","99","自分の物理クリティカルを{0}アップ","1","2","1","1","1","60","1"
"101100202","0","0","10","15","0","0","0","7","物理攻撃力アップ+{0}","15","1","12","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"101100301","-1","0","1","20","0","0","0","3","物理ダメージ+{0}","1.6","0","0","敵単体に{0}の物理ダメージ","1","1","0","20","1","1","1"
"101101101","1300","0","1","28","0","1.75","0","3","物理ダメージ+{0}","2.16","0","0","範囲内の敵に{0}の物理ダメージ","1","1","0","28","99","1","1"
"101101201","0","0","10","75","0","0","0","7","","0","1","99","自分の物理クリティカルを{0}アップ","1","2","1","1","1","60","1"
"101101202","0","0","10","20","0","0","0","7","物理攻撃力アップ+{0}","20","1","12","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"101101203","0","0","8","0","0","0","0","7","","12","0","0","自分の行動速度アップ","1","2","0","1.8","1","2","1"
"101101301","1300","0","1","35","0","0","0","3","物理ダメージ+{0}","2.8","0","0","範囲内の敵に{0}の物理ダメージ","1","1","0","35","99","1","1"
"101101302","0","0","10","15","0","0","0","7","","0","1","18","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","2","1","1","1","110","1"
"101101303","0","0","10","90","0","0","0","7","物理攻撃力アップ+{0}","90","1","18","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","1"
"101101304","0","0","16","0","0","0","0","7","","0","0","0","自分のＴＰを{0}回復","1","2","0","650","1","1","1"
"101150101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"101151101","0","0","90","240","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"101200101","2160","0","1","6.75","0","0","0","20","追加魔法ダメージ+{0}","0.54","0","0","物理攻撃をする敵に{0}の追加魔法ダメージ","1","1","0","6.75","99","2","3"
"101200102","2160","0","1","9","0","0","0","3","全体魔法ダメージ+{0}","0.81","0","0","敵全体に{0}の魔法ダメージ","1","1","0","9","99","2","3"
"101200201","2160","0","1","20","0","0","0","14","魔法ダメージ+{0}","1.6","0","0","敵単体に{0}の魔法ダメージ","1","1","0","20","1","2","3"
"101200301","2160","0","1","10","0","0","0","14","魔法ダメージ+{0}","0.8","0","0","敵単体に{0}の魔法ダメージ","1","1","0","10","1","2","3"
"101200302","2160","0","8","0","0","0","0","14","スタンの確定成功Ｌｖ+1","1.5","0","0","敵単体を一定時間行動不能にする","1","1","0","0","1","7","3"
"101201101","2160","0","1","9","0","0","0","20","追加魔法ダメージ+{0}","2.4","0","0","物理攻撃をする敵に{0}の追加魔法ダメージ","1","1","0","9","99","2","2"
"101201102","2160","0","10","0.54","0","0","0","20","魔法防御力ダウン+{0}","0.54","1","18","物理攻撃をする敵の魔法防御力を{0}ダウン","1","1","0","1","99","41","2"
"101201103","2160","0","8","0","0","0","0","20","スタンの確定成功Ｌｖ+1","6","0","0","物理攻撃をする敵を一定時間行動不能にする","1","1","0","0","99","7","2"
"101201104","2160","0","1","9","0","0","0","3","全体魔法ダメージ+{0}","0.81","0","0","敵全体に{0}の魔法ダメージ","1","1","0","9","99","2","2"
"101201201","2160","0","1","22","0","0","0","14","魔法ダメージ+{0}","1.8","0","0","敵単体に{0}の魔法ダメージ","1","1","0","22","1","2","3"
"101201202","2160","0","10","0.2","0","0","0","14","魔法防御力ダウン+{0}","0.2","1","12","敵単体の魔法防御力を{0}ダウン","1","1","1","1","1","41","3"
"101250101","0","0","90","15","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"101251101","0","0","90","240","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"101300101","2160","0","1","60","0","0","0","6","魔法ダメージ+{0}","5.6","0","0","敵単体に{0}の魔法ダメージ","1","1","0","60","1","2","2"
"101300201","2160","0","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"101300202","200","0","10","0.48","0","0","0","3","魔法防御力ダウン+{0}","0.48","0","12","範囲内の敵の魔法防御力を{0}ダウン","1","1","0","1","99","41","2"
"101300301","2160","0","1","20","0","0","0","6","魔法ダメージ+{0}","1.6","0","0","敵単体に{0}の魔法ダメージ","1","1","0","20","1","2","2"
"101300302","2160","0","8","0","0","0","0","6","スタンの確定成功Ｌｖ+1","1.5","0","0","敵単体を一定時間行動不能にする","1","1","0","0","1","7","2"
"101301101","2160","0","1","140","0","0","0","6","魔法ダメージ+{0}","11.2","0","0","敵単体に{0}の魔法ダメージ","1","1","0","140","1","2","2"
"101301102","2160","0","10","0.5","0","0","0","6","魔法防御力ダウン+{0}","0.5","0","18","敵単体の魔法防御力を{0}ダウン","1","1","0","1","1","41","2"
"101301201","2160","0","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"101301202","200","0","10","0.8","0","0","0","3","魔法防御力ダウン+{0}","0.8","0","12","範囲内の敵の魔法防御力を{0}ダウン","1","1","0","1","99","41","2"
"101301301","2160","0","1","60","0","0","0","6","魔法ダメージ+{0}","4.8","0","0","敵単体に{0}の魔法ダメージ","1","1","0","60","1","2","2"
"101301302","2160","0","8","0","0","0","0","6","スタンの確定成功Ｌｖ+1","4.5","0","0","敵単体を一定時間行動不能にする","1","1","0","0","1","7","2"
"101301303","2160","0","59","18","0","0","0","6","","0","1","0","敵単体のＨＰ回復量を90％ダウン","1","1","0","0.9","1","1","2"
"101350101","0","0","90","15","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"101351101","0","0","90","240","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"101400101","2160","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","3","1"
"101400102","2160","2","38","2.4","3","0","300","3","魔法防御力ダウン+{0}","16","1","0","フィールド内の敵の魔法防御力{0}ダウン","1","1","0","2.4","1","41","1"
"101400103","2160","2","38","0","0","0","300","3","","16","1","0","フィールド内の敵のＴＰ上昇{0}ダウン","1","1","0","10","1","81","1"
"101400104","2160","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"101400105","300","0","8","0","0","0","0","1","行動速度低下の確定成功Ｌｖ+1","16","0","0","範囲内の敵の行動速度を一定時間低下させる","1","1","0","0.9","99","1","2"
"101400201","800","0","1","3.4","0","0","0","3","魔法ダメージ+{0}","0.27","0","0","範囲内の敵に{0}の魔法ダメージ","1","1","0","3.4","99","2","1"
"101400202","800","0","8","0","0","0","0","3","束縛の確定成功Ｌｖ+1","2.5","0","0","範囲内の敵を一定時間行動不能にする","1","1","0","0","99","5","1"
"101400301","-1","0","1","8","0","0","0","3","魔法ダメージ+{0}","0.6","0","0","敵単体に{0}の魔法ダメージ","1","1","0","8","1","2","1"
"101400302","-1","0","11","0","0","0","0","3","混乱の確定成功Ｌｖ+1","1","0","0","敵単体を混乱させる","1","1","0","7.5","1","1","1"
"101401101","2160","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","3","1"
"101401102","2160","2","38","2.4","3","0","410","3","魔法防御力ダウン+{0}","18","1","0","フィールド内の敵の魔法防御力{0}ダウン","1","1","0","2.4","1","41","1"
"101401103","2160","2","38","0","0","0","410","3","","18","1","0","フィールド内の敵のＴＰ上昇{0}ダウン","1","1","0","10","1","81","1"
"101401104","2160","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0","99","0","3"
"101401105","2160","2","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"101401106","300","0","8","0","0","0","0","1","行動速度低下の確定成功Ｌｖ+1","18","0","0","範囲内の敵の行動速度を一定時間低下させる","1","1","0","0.7","99","1","2"
"101401107","300","0","57","0","0","0","0","1","","0","0","0","","1","1","0","5","99","101401108","2"
"101401108","2160","0","1","6.25","0","0","0","3","魔法ダメージ+{0}","0.5","0","0","敵全体に{0}の魔法ダメージ","1","1","0","6.25","99","2","3"
"101401201","800","0","1","9","0","0","0","3","魔法ダメージ+{0}","0.72","0","0","範囲内の敵に{0}の魔法ダメージ","1","1","0","9","99","2","1"
"101401202","800","0","26","0.2","0","0","0","3","","0","3","0","","1","1","0","4","99","101401203","1"
"101401203","800","0","8","0","0","0","0","3","束縛の確定成功Ｌｖ+1","2.5","0","0","範囲内の敵を一定時間行動不能にする","1","1","0","0","99","5","1"
"101450101","0","0","90","2","0","0","0","0","魔法防御力アップ+{0}","2","0","1","自分の魔法防御力を{0}アップ","1","0","0","1","0","5","0"
"101451101","0","0","90","32","0","0","0","0","魔法防御力アップ+{0}","2","0","1","自分の魔法防御力を{0}アップ","1","0","0","1","0","5","0"
"101500101","2160","0","4","4.5","0","0","0","3","ＨＰ回復量+{0}","4.5","0","0.3375","味方全体のＨＰを{0}回復","1","2","0","1","99","2","3"
"101500102","2160","0","10","0.45","0","0","0","3","魔法防御力アップ+{0}","0.45","1","18","味方全体の魔法防御力を{0}アップ","1","2","0","1","99","40","3"
"101500201","300","0","10","5.5","0","0","0","3","魔法攻撃力アップ+{0}","5.5","0","12","範囲内の味方の魔法攻撃力を{0}アップ","1","2","0","1","99","30","2"
"101500301","2160","0","48","1","0","0","7","10","回復量+{0}","0.12","1","0","毎秒ＨＰを{0}回復する","1","2","0","1","1","2","2"
"101501101","2160","0","4","4.5","0","0","0","3","ＨＰ回復量+{0}","4.5","0","0.3375","味方全体のＨＰを{0}回復","1","2","0","1","99","2","3"
"101501102","2160","0","10","0.45","0","0","0","3","魔法防御力アップ+{0}","0.45","1","18","味方全体の魔法防御力を{0}アップ","1","2","0","1","99","40","3"
"101501103","2160","0","10","25","0","0","0","3","魔法攻撃力アップ+{0}","25","1","18","味方全体の魔法攻撃力を{0}アップ","1","2","0","1","99","30","3"
"101501104","2160","0","10","50","0","0","0","3","","0","1","18","味方全体の魔法クリティカルを{0}アップ","1","2","0","1","99","70","3"
"101501105","2160","0","10","25","0","0","0","3","","0","1","18","味方全体の魔法攻撃クリティカル時のダメージを25％アップ","1","2","0","1","99","120","3"
"101501106","2160","0","48","0.8","0","0","18","3","回復量+{0}","0.04","1","0","毎秒ＨＰを{0}回復する","1","2","0","0.8","99","2","3"
"101501201","300","0","10","18","0","0","0","3","魔法攻撃力アップ+{0}","18","0","12","範囲内の味方の魔法攻撃力を{0}アップ","1","2","0","1","99","30","2"
"101501202","300","0","10","40","0","0","0","3","魔法クリティカルアップ+{0}","0","1","12","範囲内の味方の魔法クリティカルを{0}アップ","1","2","1","1","99","70","2"
"101550101","0","0","90","15","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"101551101","0","0","90","240","0","0","0","0","魔法攻撃力アップ+{0}","15","0","1","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","4","0"
"101600101","-1","0","1","45","0","0","1","3","物理ダメージ+{0}","4","0","0","敵単体に{0}の物理ダメージ","1","1","0","45","1","1","1"
"101600201","-1","0","1","12","0","0","1","3","物理ダメージ+{0}","0.9","0","0","敵単体に{0}の物理ダメージ","1","1","0","12","1","1","1"
"101600301","0","0","10","15","0","0","0","7","物理攻撃力+{0}","15","1","12","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","3"
"101601101","-1","0","10","25","0","0","0","7","物理クリティカルアップ+{0}","0","1","18","自分の物理攻撃クリティカル時のダメージを25％アップ","1","2","1","2","1","110","3"
"101601102","-1","0","1","112","0","0","1","3","物理ダメージ+{0}","9","0","0","敵単体に{0}の物理ダメージ","1","1","0","112","1","1","1"
"101601201","-1","0","1","12","0","1.5","1","3","物理ダメージ+{0}","0.9","0","0","敵単体に{0}の物理ダメージ","1","1","0","12","1","1","1"
"101601202","-1","0","1","12","0","1.5","0","3","物理ダメージ+{0}","0.6","0","0","敵単体に{0}の物理ダメージ","1","1","0","12","1","1","1"
"101601203","-1","0","1","12","0","1.5","0","3","物理ダメージ+{0}","0.6","0","0","敵単体に{0}の物理ダメージ","1","1","0","12","1","1","1"
"101601301","0","0","10","75","0","0","0","7","物理攻撃力アップ+{0}","75","1","180","自分の物理攻撃力を{0}アップ","1","2","1","1","1","10","3"
"101601302","0","0","10","15","0","0","0","7","","0","1","180","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","2","1","1","1","110","3"
"101601303","0","0","16","0","0","0","0","7","","0","0","0","自分のＴＰを{0}回復","1","2","0","150","1","1","3"
"101650101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"101651101","0","0","90","240","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"101700101","-1","0","1","60","0","0","0","3","物理ダメージ+{0}","4.8","0","0","敵単体に{0}の物理ダメージ","1","1","0","60","1","1","1"
"101700201","-1","0","1","20","0","0","0","3","物理ダメージ+{0}","1.6","0","0","敵単体に{0}の物理ダメージ","1","1","0","20","1","1","1"
"101700301","2160","0","102","10","0","0","0","7","追加ダメージ+{0}","10","0","5","攻撃する度にダメージ{0}増加","1","2","0","1","1","0","3"
"101701101","-1","0","1","180","0","0","0","3","物理ダメージ+{0}","14.4","0","0","敵単体に{0}の物理ダメージ","1","1","0","180","1","1","1"
"101701102","0","0","10","15","0","0","0","7","物理攻撃力+{0}","15","1","180","自分の物理攻撃力を{0}アップ","1","2","0","1","1","10","3"
"101701201","-1","0","1","30","0","0","0","3","物理ダメージ+{0}","2.3","0","0","敵単体に{0}の物理ダメージ","1","1","0","30","1","1","1"
"101750101","0","0","90","15","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"101751101","0","0","90","240","0","0","0","0","物理攻撃力アップ+{0}","15","0","1","自分の物理攻撃力を{0}アップ","1","0","0","1","0","2","0"
"101800101","2160","0","1","4.5","0","0","0","3","全体魔法ダメージ+{0}","0.405","0","0","敵全体に{0}の魔法ダメージ","1","1","0","4.5","99","2","3"
"101800102","2160","0","11","0","0","0","0","3","誘惑の確定成功Ｌｖ+1","100","0","0","敵全体を誘惑する","1","1","0","4","99","0","3"
"101800201","4000","1","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"101800202","100","0","1","9","0","0","0","1","魔法ダメージ+{0}","0.72","0","0","範囲内の敵に{0}の魔法ダメージ","1","1","0","9","99","2","2"
"101800301","-1","0","16","1","0","0","0","2","ＴＰダメージ+{0}","0","0","0","敵単体のＴＰを{0}失わせる","1","1","0","50","1","2","3"
"101800302","0","0","16","1","0","0","0","7","ＴＰ回復量+{0}","0","0","0","自分のＴＰを{0}回復","1","2","0","50","1","1","1"
"101801101","2160","0","1","10","0","0","0","3","全体魔法ダメージ+{0}","0.81","0","0","敵全体に{0}の魔法ダメージ","1","1","0","10","99","2","3"
"101801102","2160","0","16","0.4","0","0","0","3","ＴＰダメージ+{0}","0","0","0","敵全体のＴＰを{0}失わせる","1","1","0","20","99","2","3"
"101801103","2160","0","10","15","0","0","0","3","","0","1","18","敵全体のＴＰ上昇を{0}ダウン","1","1","1","1","99","81","3"
"101801104","2160","0","11","0","0","0","0","3","誘惑の確定成功Ｌｖ+1","100","0","0","敵全体を誘惑する","1","1","0","5","99","0","3"
"101801201","4000","1","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","1","1"
"101801202","100","0","23","1","101801205","0","0","3","","0","101801203","0","","1","1","0","0","99","300","2"
"101801203","100","0","1","9","0","0","0","3","魔法ダメージ+{0}","1.2","0","0","範囲内の敵に{0}の魔法ダメージ","1","1","0","9","99","2","2"
"101801204","100","0","16","1","0","0","0","3","ＴＰダメージ+{0}","0","0","0","敵が誘惑状態の時、範囲内の敵のＴＰを{0}失わせる","1","1","0","300","99","2","2"
"101801205","100","0","1","9","0","0","0","3","","1.2","0","0","","1","1","0","9","99","2","2"
"101801206","100","0","10","10","0","0","0","3","物理攻撃力ダウン+{0}","10","1","12","敵が誘惑状態でない時、範囲内の敵の物理攻撃力を{0}ダウン","1","1","1","1","99","11","2"
"101801207","100","0","10","10","0","0","0","3","魔法攻撃力ダウン+{0}","10","1","12","敵が誘惑状態でない時、範囲内の敵の魔法攻撃力を{0}ダウン","1","1","1","1","99","31","2"
"101820301","-1","0","16","0","0","0","0","2","","0","0","0","敵単体のＴＰを{0}失わせる","1","1","0","310","1","2","3"
