2c29dc11d686949dedfb7d73b55ad51aa76a5471cd3e551fd1c3bfcca3679a74,1341ca031e8915ae4c1a37f2a4de676e8a3731e96d5e35f73d6cf4c5d7a54e09,d1acf9f553423b5bd59eec0fc387e49149fb6b73c8378c3aea5355c3767db580,034063545b30eb65b52627bf70c86653dcadded61de67e7c135955819ab901c0,9c275eed11f19d2e8b81e5f7e163b85a59efd507f204e4c48946aa00366585bb,70d3a9370372f244f0a1c77aba9f225dc865ffc5c8ac2aafa96aea61a8b3c63e,5447900f941998c419b9be5e3d08a5bbe23e3de3dd45a2aae2cdb4f3bf224fe4,b2a2b5aa8e4c7fe809f17bd3ff25c1a7663dc946ad2b287b29327d39531552a8,aee9139ca325039d1a09dd95a2f746fe486e3de59762310e94fe71489926746a,9045831d8d4731244ce177ea17730018cb51fde8190e26ae787c561459da9997,47106ab9efa439e0103595ed38b87deacffbe2f171084e590f3e160a89c37149,1a74b2e4e73f2e9af7f0b3d34263cf97fe6221e61c6b64e507c694f62b79e567,f8a5c8b4ef7852014a893a08f760866eaa45d2a18ba89edb48d132dce054632f,c227c0fd0f9dce01cce915d0bbea14c12669e174eb211b2c3e98b928c761718a,28673249ce725ea90f8965900c3ce2200654a78d95589f9e078a39930538e342,d429c2451f6130f040c4b672451d8aec03c705b12eab58c5e37792c000b4cdda,dc519809c8bfdb396016dccb5b6f42cb990371ee44c05d09b932b8f963832b26,4516c689290be65046c03c38e9e1bd800e72ca66c2f67884b88b767d23238eef,fe719c0c39264386c38263c84347ed79f841265a575aec162c63107696ce9bed
"0","22","268","334","100801","0","1440","151","18","0","199","17","52","168","5401","0","4600","0","0"
"0","22","317","371","100801","0","1440","151","19","0","199","17","52","194","6004","0","5245","0","0"
"0","22","388","402","100801","0","1440","151","20","0","199","17","52","219","6727","0","5795","0","0"
"0","22","459","447","100801","0","1540","151","21","0","199","17","52","251","7443","0","6270","0","0"
"0","22","525","490","100801","0","1640","151","22","0","199","17","52","284","8302","0","7160","0","0"
"0","22","555","540","100801","0","1640","151","23","0","199","17","52","319","9263","0","8620","0","0"
"0","22","570","590","100801","0","1640","151","24","0","199","17","52","354","10345","0","10145","0","0"
"0","22","607","625","100801","0","1640","151","25","0","199","17","52","382","11732","0","11145","0","0"
"0","22","641","648","100801","0","1640","151","26","0","199","17","52","399","13434","0","11685","0","0"
"0","22","665","665","100801","0","1640","151","27","0","199","17","52","413","15298","0","12255","0","0"
"0","22","689","681","100801","0","1640","151","28","0","199","17","52","428","17287","0","12855","0","0"
"0","22","714","699","100801","0","1640","151","29","0","199","17","52","446","19415","0","13455","0","0"
"0","22","740","719","100801","0","1640","151","30","0","199","17","52","466","21668","0","14055","0","0"
"0","22","766","739","100801","0","1640","151","31","0","199","17","52","486","24030","0","14655","0","0"
"0","22","792","759","100801","0","1640","151","32","0","199","17","52","506","26501","0","15255","0","0"
"0","22","817","780","100801","0","1640","151","33","0","199","17","52","527","29107","0","15855","0","0"
"0","22","841","802","100801","0","1640","151","34","0","199","17","52","549","31867","0","16455","0","0"
"0","22","865","824","100801","0","1640","151","35","0","199","17","52","571","34757","0","17055","0","0"
"0","22","889","847","100801","0","1640","151","36","0","199","17","52","594","37748","0","17655","0","0"
"0","22","913","871","100801","0","1640","151","37","0","199","17","52","618","40838","0","18255","0","0"
"0","22","937","895","100801","0","1640","151","38","0","199","17","52","642","44036","0","18855","0","0"
"0","22","961","919","100801","0","1640","151","39","0","199","17","52","666","47338","0","19455","0","0"
"0","0","0","3","100901","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","7","100901","0","100","0","3","0","0","0","0","0","94","0","150","0","0"
"0","0","0","14","100901","0","100","10","4","0","0","0","0","2","214","0","270","0","0"
"0","0","0","27","100901","0","100","10","5","0","25","0","0","2","405","0","360","0","0"
"0","0","0","40","100901","0","100","10","6","0","75","0","0","4","634","0","710","0","0"
"0","0","0","54","100901","0","100","15","7","0","110","0","0","8","894","0","1305","0","0"
"1","0","0","64","100901","0","100","45","8","0","145","4","0","10","1255","0","1470","0","0"
"2","0","16","73","100901","0","100","45","9","0","180","9","0","15","1633","0","1880","0","0"
"4","0","34","91","100901","0","520","45","10","0","180","14","0","21","2032","0","2230","0","0"
"5","5","71","101","100901","0","620","45","11","0","196","14","0","30","2474","0","2570","0","0"
"6","11","124","106","100901","0","720","45","12","0","232","14","0","33","2998","0","2670","0","0"
"6","17","186","113","100901","0","720","45","13","0","252","16","0","38","3531","0","2810","0","0"
"6","17","262","120","100901","0","840","45","14","0","282","18","0","42","4111","0","2950","0","0"
"6","17","332","129","100901","0","960","45","15","0","292","22","0","50","4716","0","2980","0","0"
"6","17","407","137","100901","0","960","45","16","0","322","22","0","55","5389","0","3010","0","0"
"6","17","479","146","100901","0","960","45","17","0","352","22","0","59","6117","0","3010","0","0"
"6","17","568","155","100901","0","960","45","18","0","382","22","0","65","6901","0","3010","0","0"
"6","17","701","162","100901","0","960","45","19","0","382","22","0","70","7789","0","3010","0","0"
"6","17","858","176","100901","0","960","45","20","0","382","22","0","80","8710","0","3010","0","0"
"6","17","1060","184","100901","0","1060","45","21","0","382","22","0","86","9729","0","3010","0","0"
"6","17","1278","191","100901","0","1160","45","22","0","382","22","0","91","10926","0","3010","0","0"
"6","17","1462","207","100901","0","1160","45","23","0","382","22","0","97","12249","0","3010","0","0"
"6","17","1605","224","100901","0","1160","45","24","0","382","22","0","103","13724","0","3010","0","0"
"6","17","1714","232","100901","0","1160","45","25","0","382","22","0","109","15434","0","3010","0","0"
"6","17","1786","241","100901","0","1160","45","26","0","382","22","0","115","17274","0","3470","0","0"
"6","17","1831","249","100901","0","1160","45","27","0","382","22","0","121","19309","0","3470","0","0"
"6","17","1857","262","100901","0","1160","45","28","0","382","22","0","132","21399","0","3470","0","0"
"6","17","1890","266","100901","0","1160","45","29","0","382","22","0","136","23721","0","3930","0","0"
"6","17","1924","270","100901","0","1160","45","30","0","382","22","0","140","26242","0","3930","0","0"
"6","17","1958","274","100901","0","1160","45","31","0","382","22","0","144","28821","0","4390","0","0"
"6","17","1992","278","100901","0","1160","45","32","0","382","22","0","148","31563","0","4390","0","0"
"6","17","2025","282","100901","0","1160","45","33","0","382","22","0","152","34396","0","4890","0","0"
"6","17","2057","286","100901","0","1160","45","34","0","382","22","0","156","37378","0","5390","0","0"
"6","17","2089","290","100901","0","1160","45","35","0","382","22","0","160","40565","0","5390","0","0"
"6","17","2121","294","100901","0","1160","45","36","0","382","22","0","164","43864","0","5390","0","0"
"6","17","2153","299","100901","0","1160","45","37","0","382","22","0","169","47208","0","5890","0","0"
"6","17","2185","304","100901","0","1160","45","38","0","382","22","0","174","50656","0","6390","0","0"
"6","17","2217","308","100901","0","1160","45","39","0","382","22","0","178","54271","0","6390","0","0"
"0","0","0","2","101001","0","75","0","2","0","0","0","0","1","23","0","55","0","0"
"0","0","0","7","101001","0","150","0","3","0","0","0","0","2","78","0","150","0","0"
"0","0","0","16","101001","0","200","10","4","0","5","0","0","5","169","0","325","0","0"
"0","0","0","32","101001","0","200","10","5","0","15","0","0","7","322","0","625","0","0"
"0","0","0","51","101001","0","200","25","6","0","15","0","0","15","495","0","1155","0","0"
"0","0","0","69","101001","0","200","30","7","0","50","0","26","22","724","0","1515","0","0"
"0","0","0","90","101001","0","200","60","8","0","50","4","52","33","988","0","1845","0","0"
"0","5","0","117","101001","0","200","95","9","0","50","9","52","44","1252","0","2380","0","0"
"0","10","16","139","101001","0","300","100","10","0","85","14","52","56","1551","0","2920","0","0"
"0","10","24","171","101001","0","840","124","11","0","85","14","52","67","1842","0","3540","0","0"
"0","14","41","196","101001","0","1060","130","12","0","111","17","52","84","2179","0","3900","0","0"
"0","19","57","226","101001","0","1180","132","13","0","133","17","52","110","2519","0","4060","0","0"
"0","21","67","263","101001","0","1300","136","14","0","145","17","52","138","2859","0","4320","0","0"
"0","21","81","297","101001","0","1520","145","15","0","145","17","52","165","3255","0","4520","0","0"
"0","21","97","328","101001","0","1520","151","16","0","145","17","52","195","3701","0","4750","0","0"
"0","21","117","367","101001","0","1520","152","17","0","160","17","52","223","4152","0","4880","3","0"
"0","21","132","413","101001","0","1520","152","18","0","185","17","52","259","4600","0","5225","3","0"
"0","21","157","465","101001","0","1615","152","19","0","185","17","52","300","5071","0","5870","3","0"
"0","21","193","512","101001","0","1615","152","20","0","185","17","52","342","5660","0","6455","3","0"
"0","21","228","574","101001","0","1615","152","21","0","185","17","52","391","6236","0","7040","3","0"
"0","21","264","636","101001","0","1715","152","22","0","185","17","52","443","6900","0","8245","3","0"
"0","21","294","702","101001","0","1715","152","23","0","185","17","52","502","7660","0","9705","3","0"
"0","21","294","777","101001","0","1715","152","24","0","185","17","52","563","8501","0","11230","3","0"
"0","21","319","838","101001","0","1715","152","25","0","185","17","52","617","9607","0","12525","3","0"
"0","21","346","887","101001","0","1715","152","26","0","185","17","52","660","11004","0","13520","3","0"
"0","21","363","931","101001","0","1715","152","27","0","185","17","52","701","12544","0","14635","3","0"
"0","21","380","975","101001","0","1715","152","28","0","185","17","52","744","14190","0","15855","3","0"
"0","21","397","1023","101001","0","1715","152","29","0","185","17","52","792","15938","0","17230","3","0"
"0","21","415","1074","101001","0","1715","152","30","0","185","17","52","843","17793","0","18685","3","0"
"0","21","433","1126","101001","0","1715","152","31","0","185","17","52","895","19738","0","20220","3","0"
"0","21","451","1179","101001","0","1715","152","32","0","185","17","52","948","21773","0","21830","3","0"
"0","21","469","1233","101001","0","1715","152","33","0","185","17","52","1002","23924","0","23610","3","0"
"0","21","486","1289","101001","0","1715","152","34","0","185","17","52","1058","26191","0","25630","3","0"
"0","21","503","1345","101001","0","1715","152","35","0","185","17","52","1114","28569","0","27820","3","0"
"0","21","520","1402","101001","0","1715","152","36","0","185","17","52","1171","31029","0","30180","3","0"
"0","21","537","1461","101001","0","1715","152","37","0","185","17","52","1230","33570","0","32615","3","0"
"0","21","554","1520","101001","0","1715","152","38","0","185","17","52","1289","36200","0","35215","3","0"
"0","21","571","1579","101001","0","1715","152","39","0","185","17","52","1348","38915","0","37980","3","0"
"0","0","0","3","101101","0","50","0","2","0","0","0","17","2","0","0","50","0","0"
"0","0","0","5","101101","0","105","0","3","0","10","0","80","3","0","0","140","0","0"
"0","0","0","7","101101","0","245","5","4","0","45","0","198","5","0","0","260","0","0"
"0","0","0","13","101101","0","405","10","5","0","70","0","353","9","0","0","530","3","0"
"0","0","0","21","101101","0","915","10","6","0","85","0","566","16","0","0","1000","3","0"
"0","0","0","33","101101","0","1520","10","7","0","85","0","838","20","0","0","1320","7","0"
"0","0","0","50","101101","0","1965","10","8","0","85","4","1137","31","0","0","1750","7","0"
"0","0","0","65","101101","25","2085","10","9","0","85","13","1451","46","0","0","2165","14","0"
"0","0","0","82","101101","70","2145","35","10","0","85","18","1787","54","0","0","2585","19","5"
"0","0","0","98","101101","111","2455","45","11","0","85","20","2216","61","0","0","2985","19","10"
"2","0","0","110","101101","144","2455","55","12","0","85","22","2636","65","0","0","3355","24","30"
"4","0","0","123","101101","193","2455","55","13","0","110","24","3162","71","0","0","3505","24","43"
"6","0","0","132","101101","262","2455","55","14","0","135","24","3781","78","0","0","3505","24","46"
"6","0","0","139","101101","341","2455","55","15","0","135","24","4448","88","0","0","3505","24","49"
"6","0","0","146","101101","398","2455","55","16","0","135","24","5126","103","0","0","3505","24","57"
"6","0","0","155","101101","478","2455","55","17","0","135","24","5846","116","0","0","3555","24","60"
"6","0","0","174","101101","587","2455","55","18","0","135","24","6596","128","0","0","3605","24","60"
"6","0","0","198","101101","697","2455","55","19","0","135","24","7442","137","0","0","3700","24","60"
"6","0","0","231","101101","786","2455","55","20","0","135","24","8317","155","0","0","3895","24","60"
"6","0","0","259","101101","889","2455","55","21","0","135","24","9346","166","0","0","4085","24","60"
"6","0","0","289","101101","1004","2455","55","22","0","135","24","10529","182","0","0","4175","24","60"
"6","0","0","316","101101","1099","2455","55","23","0","135","24","11863","200","0","0","4265","24","60"
"6","0","0","346","101101","1196","2455","55","24","0","135","24","13327","212","0","0","4355","24","60"
"6","0","0","368","101101","1270","2455","55","25","0","135","24","15030","220","0","0","4355","24","60"
"6","0","0","386","101101","1320","2455","55","26","0","135","24","16889","226","0","0","4675","24","60"
"6","0","0","398","101101","1354","2455","55","27","0","135","24","18903","231","0","0","4995","24","60"
"6","0","0","406","101101","1382","2455","55","28","0","135","24","21100","237","0","0","4995","24","60"
"6","0","0","413","101101","1413","2455","55","29","0","135","24","23425","244","0","0","5315","24","60"
"6","0","0","421","101101","1445","2455","55","30","0","135","24","25924","252","0","0","5315","24","60"
"6","0","0","429","101101","1477","2455","55","31","0","135","24","28497","260","0","0","5635","24","60"
"6","0","0","438","101101","1509","2455","55","32","0","135","24","31207","269","0","0","5635","24","60"
"6","0","0","447","101101","1540","2455","55","33","0","135","24","34022","278","0","0","6005","24","60"
"6","0","0","456","101101","1570","2455","55","34","0","135","24","37028","287","0","0","6005","24","60"
"6","0","0","465","101101","1600","2455","55","35","0","135","24","40140","296","0","0","6375","24","60"
"6","0","0","475","101101","1630","2455","55","36","0","135","24","43396","306","0","0","6375","24","60"
"6","0","0","485","101101","1660","2455","55","37","0","135","24","46716","316","0","0","6795","24","60"
"6","0","0","495","101101","1690","2455","55","38","0","135","24","50146","326","0","0","7215","24","60"
"6","0","0","506","101101","1720","2455","55","39","0","135","24","53723","337","0","0","7215","24","60"
"0","0","0","3","101201","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","7","101201","0","100","0","3","0","0","0","0","0","94","0","150","0","0"
"0","0","0","14","101201","0","100","10","4","0","0","0","0","2","214","0","270","0","0"
"0","0","0","29","101201","0","100","10","5","0","0","0","0","2","405","0","450","0","0"
"0","0","0","42","101201","0","100","10","6","0","50","0","0","4","634","0","800","0","0"
"0","0","0","56","101201","0","100","15","7","0","85","0","0","8","894","0","1395","0","0"
"1","0","0","66","101201","0","100","45","8","0","120","4","0","10","1255","0","1560","0","0"
"2","0","16","81","101201","0","100","45","9","0","155","9","0","19","1569","0","2135","0","0"
"3","0","39","103","101201","0","520","45","10","0","175","14","0","25","1921","0","2575","0","0"
"4","5","84","113","101201","0","740","45","11","0","191","14","0","28","2374","0","2835","0","0"
"4","13","139","123","101201","0","740","45","12","0","227","14","0","31","2840","0","2975","0","0"
"4","16","199","135","101201","0","740","45","13","0","247","16","0","39","3321","0","3215","0","0"
"4","16","263","152","101201","0","860","45","14","0","269","18","0","49","3813","0","3355","0","0"
"4","16","319","170","101201","0","980","49","15","0","279","20","0","63","4324","0","3445","0","0"
"4","16","378","187","101201","0","980","49","16","0","299","22","0","76","4892","0","3475","0","0"
