28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"4600","0","151","0","0","22","268","100801","52","0","1440","334","17","18","199","5401","168","0","0"
"5245","0","151","0","0","22","317","100801","52","0","1440","371","17","19","199","6004","194","0","0"
"5795","0","151","0","0","22","388","100801","52","0","1440","402","17","20","199","6727","219","0","0"
"6270","0","151","0","0","22","459","100801","52","0","1540","447","17","21","199","7443","251","0","0"
"7160","0","151","0","0","22","525","100801","52","0","1640","490","17","22","199","8302","284","0","0"
"8620","0","151","0","0","22","555","100801","52","0","1640","540","17","23","199","9263","319","0","0"
"10145","0","151","0","0","22","570","100801","52","0","1640","590","17","24","199","10345","354","0","0"
"11145","0","151","0","0","22","607","100801","52","0","1640","625","17","25","199","11732","382","0","0"
"11685","0","151","0","0","22","641","100801","52","0","1640","648","17","26","199","13434","399","0","0"
"12255","0","151","0","0","22","665","100801","52","0","1640","665","17","27","199","15298","413","0","0"
"12855","0","151","0","0","22","689","100801","52","0","1640","681","17","28","199","17287","428","0","0"
"13455","0","151","0","0","22","714","100801","52","0","1640","699","17","29","199","19415","446","0","0"
"14055","0","151","0","0","22","740","100801","52","0","1640","719","17","30","199","21668","466","0","0"
"14655","0","151","0","0","22","766","100801","52","0","1640","739","17","31","199","24030","486","0","0"
"15255","0","151","0","0","22","792","100801","52","0","1640","759","17","32","199","26501","506","0","0"
"15855","0","151","0","0","22","817","100801","52","0","1640","780","17","33","199","29107","527","0","0"
"16455","0","151","0","0","22","841","100801","52","0","1640","802","17","34","199","31867","549","0","0"
"17055","0","151","0","0","22","865","100801","52","0","1640","824","17","35","199","34757","571","0","0"
"17655","0","151","0","0","22","889","100801","52","0","1640","847","17","36","199","37748","594","0","0"
"18255","0","151","0","0","22","913","100801","52","0","1640","871","17","37","199","40838","618","0","0"
"18855","0","151","0","0","22","937","100801","52","0","1640","895","17","38","199","44036","642","0","0"
"19455","0","151","0","0","22","961","100801","52","0","1640","919","17","39","199","47338","666","0","0"
"55","0","0","0","0","0","0","100901","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","100901","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","100901","0","0","100","14","0","4","0","214","2","0","0"
"360","0","10","0","0","0","0","100901","0","0","100","27","0","5","25","405","2","0","0"
"710","0","10","0","0","0","0","100901","0","0","100","40","0","6","75","634","4","0","0"
"1305","0","15","0","0","0","0","100901","0","0","100","54","0","7","110","894","8","0","0"
"1470","0","45","0","1","0","0","100901","0","0","100","64","4","8","145","1255","10","0","0"
"1880","0","45","0","2","0","16","100901","0","0","100","73","9","9","180","1633","15","0","0"
"2230","0","45","0","4","0","34","100901","0","0","520","91","14","10","180","2032","21","0","0"
"2570","0","45","0","5","5","71","100901","0","0","620","101","14","11","196","2474","30","0","0"
"2670","0","45","0","6","11","124","100901","0","0","720","106","14","12","232","2998","33","0","0"
"2810","0","45","0","6","17","186","100901","0","0","720","113","16","13","252","3531","38","0","0"
"2950","0","45","0","6","17","262","100901","0","0","840","120","18","14","282","4111","42","0","0"
"2980","0","45","0","6","17","332","100901","0","0","960","129","22","15","292","4716","50","0","0"
"3010","0","45","0","6","17","407","100901","0","0","960","137","22","16","322","5389","55","0","0"
"3010","0","45","0","6","17","479","100901","0","0","960","146","22","17","352","6117","59","0","0"
"3010","0","45","0","6","17","568","100901","0","0","960","155","22","18","382","6901","65","0","0"
"3010","0","45","0","6","17","701","100901","0","0","960","162","22","19","382","7789","70","0","0"
"3010","0","45","0","6","17","858","100901","0","0","960","176","22","20","382","8710","80","0","0"
"3010","0","45","0","6","17","1060","100901","0","0","1060","184","22","21","382","9729","86","0","0"
"3010","0","45","0","6","17","1278","100901","0","0","1160","191","22","22","382","10926","91","0","0"
"3010","0","45","0","6","17","1462","100901","0","0","1160","207","22","23","382","12249","97","0","0"
"3010","0","45","0","6","17","1605","100901","0","0","1160","224","22","24","382","13724","103","0","0"
"3010","0","45","0","6","17","1714","100901","0","0","1160","232","22","25","382","15434","109","0","0"
"3470","0","45","0","6","17","1786","100901","0","0","1160","241","22","26","382","17274","115","0","0"
"3470","0","45","0","6","17","1831","100901","0","0","1160","249","22","27","382","19309","121","0","0"
"3470","0","45","0","6","17","1857","100901","0","0","1160","262","22","28","382","21399","132","0","0"
"3930","0","45","0","6","17","1890","100901","0","0","1160","266","22","29","382","23721","136","0","0"
"3930","0","45","0","6","17","1924","100901","0","0","1160","270","22","30","382","26242","140","0","0"
"4390","0","45","0","6","17","1958","100901","0","0","1160","274","22","31","382","28821","144","0","0"
"4390","0","45","0","6","17","1992","100901","0","0","1160","278","22","32","382","31563","148","0","0"
"4890","0","45","0","6","17","2025","100901","0","0","1160","282","22","33","382","34396","152","0","0"
"5390","0","45","0","6","17","2057","100901","0","0","1160","286","22","34","382","37378","156","0","0"
"5390","0","45","0","6","17","2089","100901","0","0","1160","290","22","35","382","40565","160","0","0"
"5390","0","45","0","6","17","2121","100901","0","0","1160","294","22","36","382","43864","164","0","0"
"5890","0","45","0","6","17","2153","100901","0","0","1160","299","22","37","382","47208","169","0","0"
"6390","0","45","0","6","17","2185","100901","0","0","1160","304","22","38","382","50656","174","0","0"
"6390","0","45","0","6","17","2217","100901","0","0","1160","308","22","39","382","54271","178","0","0"
"55","0","0","0","0","0","0","101001","0","0","75","2","0","2","0","23","1","0","0"
"150","0","0","0","0","0","0","101001","0","0","150","7","0","3","0","78","2","0","0"
"325","0","10","0","0","0","0","101001","0","0","200","16","0","4","5","169","5","0","0"
"625","0","10","0","0","0","0","101001","0","0","200","32","0","5","15","322","7","0","0"
"1155","0","25","0","0","0","0","101001","0","0","200","51","0","6","15","495","15","0","0"
"1515","0","30","0","0","0","0","101001","26","0","200","69","0","7","50","724","22","0","0"
"1845","0","60","0","0","0","0","101001","52","0","200","90","4","8","50","988","33","0","0"
"2380","0","95","0","0","5","0","101001","52","0","200","117","9","9","50","1252","44","0","0"
"2920","0","100","0","0","10","16","101001","52","0","300","139","14","10","85","1551","56","0","0"
"3540","0","124","0","0","10","24","101001","52","0","840","171","14","11","85","1842","67","0","0"
"3900","0","130","0","0","14","41","101001","52","0","1060","196","17","12","111","2179","84","0","0"
"4060","0","132","0","0","19","57","101001","52","0","1180","226","17","13","133","2519","110","0","0"
"4320","0","136","0","0","21","67","101001","52","0","1300","263","17","14","145","2859","138","0","0"
"4520","0","145","0","0","21","81","101001","52","0","1520","297","17","15","145","3255","165","0","0"
"4750","0","151","0","0","21","97","101001","52","0","1520","328","17","16","145","3701","195","0","0"
"4880","0","152","0","0","21","117","101001","52","0","1520","367","17","17","160","4152","223","3","0"
"5225","0","152","0","0","21","132","101001","52","0","1520","413","17","18","185","4600","259","3","0"
"5870","0","152","0","0","21","157","101001","52","0","1615","465","17","19","185","5071","300","3","0"
"6455","0","152","0","0","21","193","101001","52","0","1615","512","17","20","185","5660","342","3","0"
"7040","0","152","0","0","21","228","101001","52","0","1615","574","17","21","185","6236","391","3","0"
"8245","0","152","0","0","21","264","101001","52","0","1715","636","17","22","185","6900","443","3","0"
"9705","0","152","0","0","21","294","101001","52","0","1715","702","17","23","185","7660","502","3","0"
"11230","0","152","0","0","21","294","101001","52","0","1715","777","17","24","185","8501","563","3","0"
"12525","0","152","0","0","21","319","101001","52","0","1715","838","17","25","185","9607","617","3","0"
"13520","0","152","0","0","21","346","101001","52","0","1715","887","17","26","185","11004","660","3","0"
"14635","0","152","0","0","21","363","101001","52","0","1715","931","17","27","185","12544","701","3","0"
"15855","0","152","0","0","21","380","101001","52","0","1715","975","17","28","185","14190","744","3","0"
"17230","0","152","0","0","21","397","101001","52","0","1715","1023","17","29","185","15938","792","3","0"
"18685","0","152","0","0","21","415","101001","52","0","1715","1074","17","30","185","17793","843","3","0"
"20220","0","152","0","0","21","433","101001","52","0","1715","1126","17","31","185","19738","895","3","0"
"21830","0","152","0","0","21","451","101001","52","0","1715","1179","17","32","185","21773","948","3","0"
"23610","0","152","0","0","21","469","101001","52","0","1715","1233","17","33","185","23924","1002","3","0"
"25630","0","152","0","0","21","486","101001","52","0","1715","1289","17","34","185","26191","1058","3","0"
"27820","0","152","0","0","21","503","101001","52","0","1715","1345","17","35","185","28569","1114","3","0"
"30180","0","152","0","0","21","520","101001","52","0","1715","1402","17","36","185","31029","1171","3","0"
"32615","0","152","0","0","21","537","101001","52","0","1715","1461","17","37","185","33570","1230","3","0"
"35215","0","152","0","0","21","554","101001","52","0","1715","1520","17","38","185","36200","1289","3","0"
"37980","0","152","0","0","21","571","101001","52","0","1715","1579","17","39","185","38915","1348","3","0"
"50","0","0","0","0","0","0","101101","17","0","50","3","0","2","0","0","2","0","0"
"140","0","0","0","0","0","0","101101","80","0","105","5","0","3","10","0","3","0","0"
"260","0","5","0","0","0","0","101101","198","0","245","7","0","4","45","0","5","0","0"
"530","0","10","0","0","0","0","101101","353","0","405","13","0","5","70","0","9","3","0"
"1000","0","10","0","0","0","0","101101","566","0","915","21","0","6","85","0","16","3","0"
"1320","0","10","0","0","0","0","101101","838","0","1520","33","0","7","85","0","20","7","0"
"1750","0","10","0","0","0","0","101101","1137","0","1965","50","4","8","85","0","31","7","0"
"2165","0","10","0","0","0","0","101101","1451","0","2085","65","13","9","85","0","46","14","25"
"2585","0","35","0","0","0","0","101101","1787","5","2145","82","18","10","85","0","54","19","70"
"2985","0","45","0","0","0","0","101101","2216","10","2455","98","20","11","85","0","61","19","111"
"3355","0","55","0","2","0","0","101101","2636","30","2455","110","22","12","85","0","65","24","144"
"3505","0","55","0","4","0","0","101101","3162","43","2455","123","24","13","110","0","71","24","193"
"3505","0","55","0","6","0","0","101101","3781","46","2455","132","24","14","135","0","78","24","262"
"3505","0","55","0","6","0","0","101101","4448","49","2455","139","24","15","135","0","88","24","341"
"3505","0","55","0","6","0","0","101101","5126","57","2455","146","24","16","135","0","103","24","398"
"3555","0","55","0","6","0","0","101101","5846","60","2455","155","24","17","135","0","116","24","478"
"3605","0","55","0","6","0","0","101101","6596","60","2455","174","24","18","135","0","128","24","587"
"3700","0","55","0","6","0","0","101101","7442","60","2455","198","24","19","135","0","137","24","697"
"3895","0","55","0","6","0","0","101101","8317","60","2455","231","24","20","135","0","155","24","786"
"4085","0","55","0","6","0","0","101101","9346","60","2455","259","24","21","135","0","166","24","889"
"4175","0","55","0","6","0","0","101101","10529","60","2455","289","24","22","135","0","182","24","1004"
"4265","0","55","0","6","0","0","101101","11863","60","2455","316","24","23","135","0","200","24","1099"
"4355","0","55","0","6","0","0","101101","13327","60","2455","346","24","24","135","0","212","24","1196"
"4355","0","55","0","6","0","0","101101","15030","60","2455","368","24","25","135","0","220","24","1270"
"4675","0","55","0","6","0","0","101101","16889","60","2455","386","24","26","135","0","226","24","1320"
"4995","0","55","0","6","0","0","101101","18903","60","2455","398","24","27","135","0","231","24","1354"
"4995","0","55","0","6","0","0","101101","21100","60","2455","406","24","28","135","0","237","24","1382"
"5315","0","55","0","6","0","0","101101","23425","60","2455","413","24","29","135","0","244","24","1413"
"5315","0","55","0","6","0","0","101101","25924","60","2455","421","24","30","135","0","252","24","1445"
"5635","0","55","0","6","0","0","101101","28497","60","2455","429","24","31","135","0","260","24","1477"
"5635","0","55","0","6","0","0","101101","31207","60","2455","438","24","32","135","0","269","24","1509"
"6005","0","55","0","6","0","0","101101","34022","60","2455","447","24","33","135","0","278","24","1540"
"6005","0","55","0","6","0","0","101101","37028","60","2455","456","24","34","135","0","287","24","1570"
"6375","0","55","0","6","0","0","101101","40140","60","2455","465","24","35","135","0","296","24","1600"
"6375","0","55","0","6","0","0","101101","43396","60","2455","475","24","36","135","0","306","24","1630"
"6795","0","55","0","6","0","0","101101","46716","60","2455","485","24","37","135","0","316","24","1660"
"7215","0","55","0","6","0","0","101101","50146","60","2455","495","24","38","135","0","326","24","1690"
"7215","0","55","0","6","0","0","101101","53723","60","2455","506","24","39","135","0","337","24","1720"
"55","0","0","0","0","0","0","101201","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","101201","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","101201","0","0","100","14","0","4","0","214","2","0","0"
"450","0","10","0","0","0","0","101201","0","0","100","29","0","5","0","405","2","0","0"
"800","0","10","0","0","0","0","101201","0","0","100","42","0","6","50","634","4","0","0"
"1395","0","15","0","0","0","0","101201","0","0","100","56","0","7","85","894","8","0","0"
"1560","0","45","0","1","0","0","101201","0","0","100","66","4","8","120","1255","10","0","0"
"2135","0","45","0","2","0","16","101201","0","0","100","81","9","9","155","1569","19","0","0"
"2575","0","45","0","3","0","39","101201","0","0","520","103","14","10","175","1921","25","0","0"
"2835","0","45","0","4","5","84","101201","0","0","740","113","14","11","191","2374","28","0","0"
"2975","0","45","0","4","13","139","101201","0","0","740","123","14","12","227","2840","31","0","0"
"3215","0","45","0","4","16","199","101201","0","0","740","135","16","13","247","3321","39","0","0"
"3355","0","45","0","4","16","263","101201","0","0","860","152","18","14","269","3813","49","0","0"
"3445","0","49","0","4","16","319","101201","0","0","980","170","20","15","279","4324","63","0","0"
"3475","0","49","0","4","16","378","101201","0","0","980","187","22","16","299","4892","76","0","0"
