af43e634a3bd961dab70dcca384c923e12df6b6f63708e341017793c7dd6f8df,38fd54451955d0ff0e8b2fbef67c1fee943543411b0757082913dc936eafccc2,764428bafe174b00e853fea7be103e7b50672bf864248ff1c5b1f9e90d4209db,6bfb3cc98b7697cbe9630f03f0f09ee786f77cd24c3f7c37e38582cc8a4b0fd2,63feb1bcae57e0c3ae2587289546373c8c7f2e6bfddcc42bf9509f09b00991b2,f430518e3bdf0b3b9cc5a48b35975e9ea663356ab51be6561faa99167aba2b55,f54773e247e915c213b0df715e15a4cef28e98583b050f0fe3c09b00c02e7454,5a40a66ea5185a1e1096697dc7a5bece4ec529fefabf2134e00f6e5ba3f16d03,55aa01277c8e362f382a6626f937976bd00ec6a766c5d136113ff864a98b1ea4,93e482dd027a02e220a7c6637b9a280a1b9f916fa30b9326147c888c3f1a2aa1,39d2fd12add555adc29a2424ab823c3a9525f4c1a9f09158f35500ad3885fb03,434441eafad0f567d2ae39a395702674e96a4e75b1ee1b7ea5c3f20db89456fd
"0","1","17","0","0","2030/08/01 14:59:59","999","2026/04/30 12:00:00","0","特定のキャラを交換できるチケット。","27031","スペシャル交換チケット（火属性）"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/08/04 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28001","ペコリーヌのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/08/04 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28002","コッコロのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/08/04 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28003","キャルのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/09/03 19:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28004","ハツネのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/09/03 19:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28005","シオリのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/09/03 19:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28006","クリスティーナのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/10/01 17:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28007","ミミのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/10/01 17:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28008","ミソギのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/10/01 17:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28009","キョウカのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/11/05 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28010","シズルのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/11/05 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28011","リノのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2020/11/05 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28012","ネネカのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/03/21","0","特定のキャラのメモリーピースを交換できるチケット。","28013","ユニのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/03/21","0","特定のキャラのメモリーピースを交換できるチケット。","28014","チエルのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/03/21","0","特定のキャラのメモリーピースを交換できるチケット。","28015","クロエのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/04/18","0","特定のキャラのメモリーピースを交換できるチケット。","28016","チカのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/04/18","0","特定のキャラのメモリーピースを交換できるチケット。","28017","カスミのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/04/18","0","特定のキャラのメモリーピースを交換できるチケット。","28018","モニカのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/05/16","0","特定のキャラのメモリーピースを交換できるチケット。","28019","ラビリスタのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/05/16","0","特定のキャラのメモリーピースを交換できるチケット。","28020","ジュンのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/05/16","0","特定のキャラのメモリーピースを交換できるチケット。","28021","エリコのメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/01/15 15:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28022","プリンセスフェス限定メモリーピース交換チケット2023"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/01/15 15:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28023","限定メモリーピース交換チケット2023"
"0","1","17","0","0","2030/08/01 14:59:59","999","2022/01/15 15:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28024","メモリーピース交換チケット2023"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/04/30 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28025","GWメモリーピース交換チケット2024"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/04/30 12:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28026","GWピュアメモリーピース交換チケット2024"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/08/15 15:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28027","6.5周年メモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/08/15 15:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28028","6.5周年ピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/12/31 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28029","2024 年末年始メモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/12/31 12:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28030","2024 年末年始ピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/02/15 15:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28031","7周年 メモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/02/15 15:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28032","7周年 ピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/04/30 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28033","GWメモリーピース交換チケット2025"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/04/30 12:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28034","GWピュアメモリーピース交換チケット2025"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/08/15 15:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28035","カムバックピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/08/15 15:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28036","7.5th Anniv. メモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/08/15 15:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28037","7.5th Anniv. ピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/12/31 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28038","2026 新春記念メモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/12/31 12:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28039","2026 新春記念ピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2026/01/15 12:00:00","0","特定のキャラのメモリーピースを交換できるチケット。","28040","2026年メモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2026/02/15 12:00:00","0","特定のキャラのピュアメモリーピースを交換できるチケット。","28041","2026年ピュアメモリーピース交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2024/10/15 15:00:00","0","特定のEX★5武器と交換できるチケット。","28501","EX★5武器交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/11/14 15:00:00","0","特定のEX★5アクセサリーと交換できるチケット。","28502","EX★5ラビリンスアクセサリー交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2025/08/15 15:00:00","0","特定のEX★5防具と交換できるチケット。","28503","EX★5防具交換チケット"
"0","1","17","0","0","2030/08/01 14:59:59","999","2026/03/16 12:00:00","0","特定のEX★5アクセサリーと交換できるチケット。","28504","EX★5アクセサリー交換チケット"
"0","1","8","0","0","2026/05/22 11:59:59","999","2026/04/30 05:00:00","0","マホ（ガルパン）ピックアップガチャを10回引くことができるガチャチケット。","29001","マホ（ガルパン）ピックアップガチャ専用10回ガチャチケット"
"0","1","8","0","0","2026/05/22 11:59:59","999","2026/05/11 05:00:00","0","エリカ（ガルパン）ピックアップガチャを10回引くことができるガチャチケット。","29002","エリカ（ガルパン）ピックアップガチャ専用10回ガチャチケット"
"0","2","6","0","0","2030/08/01 14:59:59","1","2015/12/17 15:00:00","0","記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31000","メモリーピース"
"31001","1","11","0","5174112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ヒヨリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31001","ヒヨリのメモリーピース"
"31002","1","11","0","7201112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ユイの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31002","ユイのメモリーピース"
"31003","1","11","0","8301112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","レイの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31003","レイのメモリーピース"
"31004","1","11","0","6124112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ミソギの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31004","ミソギのメモリーピース"
"31005","1","11","0","6032112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","マツリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31005","マツリのメモリーピース"
"31006","1","11","0","10112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","アカリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31006","アカリのメモリーピース"
"31007","1","11","0","6170112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ミヤコの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31007","ミヤコのメモリーピース"
"31008","1","11","0","7211112","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","ユキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31008","ユキのメモリーピース"
"31009","1","11","0","94312","2030/08/01 14:59:59","99999","2015/12/17 15:00:00","0","アンナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","31009","アンナのメモリーピース"
