7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1
"","","510","510034","","","","93","","2","1"
"","1","510","510035","0.2","","","3","","104611","nop_talk_joy1_sad"
"","","510","510036","","","","91","","510030",""
"","1","510","510037","0.2","","","3","","104611","nop_idle_worry"
"","","510","510038","","","","91","","510028",""
"0.1","1","510","510039","0.5","","nop_10_yukari_06","3","1","103411","nop_10_yukari_05"
"0.1","1","510","510040","0.5","","nop_10_yukari_06","3","1","11","nop_10_yukari_05"
"","-275","510","510041","","","2.8","2","7","103411","350"
"","-275","510","510042","","","2.8","2","7","11","350"
"0","8","510","510043","0","0.5","1","11","0","104811","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？"
"0.2","0","510","510044","0.2","","nop_talk_doya_loop","3","1","104811","nop_talk_doya"
"","","510","510045","","","","93","","3","1"
"","","510","510046","","","","4","","104811","0"
"0.2","0","510","510047","0.2","","nop_talk_surprise1","3","1","104811","nop_surprise"
"","1","510","510048","0.2","","","3","","103231","nop_idle_normal_suprise1"
"","1","510","510049","0.2","","","3","","104611","nop_idle_normal_suprise1"
"","","510","510050","","","","91","","510043",""
"","1","510","510051","0.2","","","3","","104811","nop_idle_surprise1"
"","","510","510052","","","","91","","510041",""
"0","8","510","510053","0","0.5","1","11","0","103411","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！"
"","1","510","510054","0.2","","","3","","103411","nop_10_yukari_04"
"","1","510","510055","0.2","","","3","","11","nop_10_yukari_04"
"","","510","510056","","","","93","","1.5","1"
"0.2","0","510","510057","0.2","","nop_10_yukari_06","3","1","103411","nop_10_yukari_07"
"0.2","0","510","510058","0.2","","nop_10_yukari_06","3","1","11","nop_10_yukari_07"
"","","510","510059","","","","91","","510053",""
"0","1","510","510060","0","0","1","12","0","103411","6"
"0","8","510","510061","0","0.5","1","11","0","104611","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！"
"0.2","0","510","510062","0.2","","nop_10_tamaki_talk_doya_jitome_loop","3","1","104611","nop_10_tamaki_talk_doya_jitome"
"","","510","510063","","","","93","","4.5","1"
"0.2","0","510","510064","0.2","","nop_10_tamaki_guts_angry2_loop","3","1","104611","nop_10_tamaki_guts_angry2"
"","","510","510065","","","","93","","2.5","1"
"","1","510","510066","0.2","","","3","","104611","nop_talk_anger2"
"","","510","510067","","","","91","","510061",""
"","1","510","510068","0.2","","","3","","104611","nop_idle_anger2"
"0","8","510","510069","0","0.5","1","11","0","103231","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！"
"","1","510","510070","0.2","","","3","","103231","nop_talk_joy3_blink"
"","","510","510071","","","","93","","2.5","1"
"","1","510","510072","0.2","","","3","","103231","nop_talk_joy1"
"","","510","510073","","","","91","","510069",""
"","1","510","510074","0.2","","","3","","103231","nop_idle_joy1"
"","","510","510075","","","","93","","0.5","0"
"0","101","511","511001","1.95","nop_idle_arm_crossed","-150","1","-255","1","100911"
"1","100","511","511002","1.95","nop_idle_joy_normal","150","1","-255","1","101311"
"0","105","511","511003","1.95","nop_idle_wish","-300","1","-275","1","102711"
"1","104","511","511004","1.95","nop_idle_normal","300","1","-275","1","105111"
"","","511","511005","","","","93","","0.5","0"
"","1","511","511006","0.2","","","3","","102711","nop_11_eriko_talk_wish"
"","0","511","511007","","","0","21","","vo_drama_10082011","vo_drama_10082011_001"
"0","8","511","511008","0","0.5","1","11","0","102711","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……"
"","","511","511009","","","","93","","2","1"
"0.2","0","511","511010","0.2","","nop_11_eriko_talk_wish","3","1","102711","nop_bow2"
"","","511","511011","","","","93","","3.5","1"
"","0","511","511012","0.2","","","3","","102711","nop_11_eriko_smile"
"","","511","511013","","","","91","","511008",""
"","1","511","511014","0.2","","","3","","102711","nop_idle_wish"
"0","0","511","511015","0.2","","nop_11_anna_huhuStand_loop","3","1","100911","nop_11_anna_huhuStand_in"
"","0","511","511016","","","0","21","","vo_drama_10082011","vo_drama_10082011_002"
"0","8","511","511017","0","0.5","1","11","0","100911","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！"
"","","511","511018","","","","93","","3","1"
"0","0","511","511019","0.2","","nop_11_anna_ahahaStand_loop","3","1","100911","nop_11_anna_ahahaStand_in"
"","","511","511020","","","","91","","511017",""
"","1","511","511021","0.2","","","3","","100911","nop_idle_arm_crossed"
"","1","511","511022","0.2","","","3","","105111","nop_talk_bitter"
"","0","511","511023","","","0","21","","vo_drama_10082011","vo_drama_10082011_003"
"0","8","511","511024","0","0.5","1","11","0","105111","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。"
"","","511","511025","","","","93","","2.5","1"
"","1","511","511026","0.2","","","3","","105111","nop_look_talk_normal"
"","","511","511027","","","","91","","511024",""
"","1","511","511028","0.2","","","3","","105111","nop_idle_normal"
"","1","511","511029","0.2","","","3","","101311","nop_talk_joy2"
"","0","511","511030","","","0","21","","vo_drama_10082011","vo_drama_10082011_004"
"0","8","511","511031","0","0.5","1","11","0","101311","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！"
"","","511","511032","","","","91","","511031",""
"","1","511","511033","0.2","","","3","","101311","nop_idle_joy_normal"
"0.2","0","511","511034","0.2","","nop_15_tsumugi_talk_arm_crossed_loop","3","1","100911","nop_15_tsumugi_talk_arm_crossed"
"","0","511","511035","","","0","21","","vo_drama_10082011","vo_drama_10082011_005"
"0","8","511","511036","0","0.5","1","11","0","100911","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！"
"","","511","511037","","","","91","","511036",""
"","1","511","511038","0.2","","","3","","100911","nop_idle_arm_crossed"
"","1","511","511039","0.2","","","3","","105111","nop_talk_sad2"
"","0","511","511040","","","0","21","","vo_drama_10082011","vo_drama_10082011_006"
"0","8","511","511041","0","0.5","1","11","0","105111","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。"
"","","511","511042","","","","93","","4","1"
"","1","511","511043","0.2","","","3","","105111","nop_talk_normal"
"","","511","511044","","","","91","","511041",""
"","1","511","511045","0.2","","","3","","105111","nop_idle_normal"
"","1","511","511046","0.2","","","3","","102711","nop_talk_sad2"
"","0","511","511047","","","0","21","","vo_drama_10082011","vo_drama_10082011_007"
"0","8","511","511048","0","0.5","1","11","0","102711","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……"
"","","511","511049","","","","93","","4.2","1"
"","1","511","511050","0.2","","","3","","102711","nop_talk_wish2"
"","","511","511051","","","","93","","0.2","1"
"","1","511","511052","0.2","","","3","","100911","nop_11_anna_idle_sad"
"","1","511","511053","0.2","","","3","","105111","nop_11_mitsuki_idle_arm_crossed"
"","1","511","511054","0.2","","","3","","101311","nop_11_nanaka_idle_wish"
"","","511","511055","","","","91","","511048",""
"","1","511","511056","0.2","","","3","","102711","nop_idle_wish2"
"","1","511","511057","0.2","","","3","","101311","nop_11_nanaka_talk_nervous"
"","0","511","511058","","","0","21","","vo_drama_10082011","vo_drama_10082011_008"
"0","8","511","511059","0","0.5","1","11","0","101311","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？"
"","","511","511060","","","","93","","3.5","1"
"","1","511","511061","0.2","","","3","","101311","nop_11_nanaka_talk_wish"
"","","511","511062","","","","91","","511059",""
"","1","511","511063","0.2","","","3","","101311","nop_11_nanaka_idle_wish"
"","","511","511064","","","","93","","0.5","0"
"1","105","512","512001","1.95","nop_idle_wish","150","1","-265","1","101831"
"0","103","512","512002","1.95","nop_idle_joy1","-150","1","-255","1","101611"
"0","104","512","512003","1.95","nop_idle_joy_normal","-300","1","-275","1","105011"
"","","512","512004","","","","93","","0.5","0"
"","0.5","512","512005","0","","","12","","101611","4"
"","1","512","512006","0.2","","","3","","101611","nop_idle_joy1_wink"
"","","512","512007","","","","91","","512005",""
"","0","512","512008","","","0","21","","vo_drama_10082012","vo_drama_10082012_001"
"0","8","512","512009","0","0.5","1","11","0","101611","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！"
"","1","512","512010","0.2","","","3","","101611","nop_12_suzuna_talk_surprise"
"","","512","512011","","","","93","","1","1"
"0.2","0","512","512012","0.2","","nop_12_suzuna_pose","3","1","101611","nop_12_suzuna_smile"
"","","512","512013","","","","91","","512009",""
"0.1","0","512","512014","0.2","","nop_idle_joy1","3","1","101611","nop_12_suzuna_pose_to_joy2"
"","0","512","512015","","","0","21","","vo_drama_10082012","vo_drama_10082012_002"
"0","8","512","512016","0","0.5","1","11","0","105011","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。"
"","1","512","512017","0.2","","","3","","105011","nop_talk_joy1"
"","","512","512018","","","","93","","2","1"
"0.2","0","512","512019","0.2","","nop_talk_arm_crossed_loop","3","1","105011","nop_talk_arm_crossed"
"","","512","512020","","","","91","","512016",""
"","1","512","512021","0.2","","","3","","105011","nop_idle_arm_crossed"
"","0","512","512022","","","0","21","","vo_drama_10082012","vo_drama_10082012_003"
"0","8","512","512023","0","0.5","1","11","0","101831","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。"
"0.2","0","512","512024","0.2","","nop_talk_joy1","3","1","101831","nop_bow"
"","","512","512025","","","","93","","4.5","1"
"","1","512","512026","0.2","","","3","","101831","nop_talk_bitter"
"","","512","512027","","","","91","","512023",""
"","1","512","512028","0.2","","","3","","101831","nop_idle_bitter"
"","0","512","512029","","","0","21","","vo_drama_10082012","vo_drama_10082012_004"
"0","8","512","512030","0","0.5","1","11","0","101611","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？"
"","1","512","512031","0.2","","","3","","101611","nop_talk_joy1"
"","","512","512032","","","","91","","512030",""
"","1","512","512033","0.2","","","3","","101611","nop_idle_joy_normal"
"","0","512","512034","","","0","21","","vo_drama_10082012","vo_drama_10082012_005"
"0","8","512","512035","0","0.5","1","11","0","105011","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。"
"","1","512","512036","0.2","","","3","","105011","nop_talk_thinking"
"","","512","512037","","","","93","","4.5","1"
"","1","512","512038","0.2","","","3","","105011","nop_talk_worry"
"","","512","512039","","","","91","","512035",""
"","1","512","512040","0.2","","","3","","105011","nop_idle_normal"
"","0","512","512041","","","0","21","","vo_drama_10082012","vo_drama_10082012_006"
"0","8","512","512042","0","0.5","1","11","0","101831","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。"
"","1","512","512043","0.2","","","3","","101831","nop_talk_normal"
"","","512","512044","","","","93","","4.5","1"
"","1","512","512045","0.2","","","3","","101831","nop_talk_joy1"
"","1","512","512046","5","","","3","","105011","nop_12_misaki_stop"
"","1","512","512047","5","","","3","","101611","nop_12_suzuna_stop2"
"","","512","512048","","","","91","","512042",""
"","1","512","512049","0.2","","","3","","101831","nop_idle_joy1"
"0","1.5","512","512050","0","0","1","12","0","105011","12"
"0","1.5","512","512051","0","0","1","12","0","101611","12"
"","","512","512052","","","","91","","0",""
"","0","512","512053","","","0","21","","vo_drama_10082012","vo_drama_10082012_007"
"0","8","512","512054","0","0.5","1","11","0","105011","しゅく……だい……？\nえ？　あったっけ？　スズナ？"
"","1","512","512055","0.2","","","3","","105011","nop_talk_surprise2"
"","1","512","512056","0.2","","","3","","101611","nop_idle_surprise2"
"","","512","512057","","","","93","","2","1"
"","1","512","512058","0.2","","","3","","101611","nop_idle_sad3"
"","","512","512059","","","","93","","1","1"
"","1","512","512060","0.2","","","3","","105011","nop_talk_worry"
"","","512","512061","","","","91","","512054",""
"","1","512","512062","0.2","","","3","","105011","nop_idle_worry"
"","0","512","512063","","","0","21","","vo_drama_10082012","vo_drama_10082012_008"
"0","8","512","512064","0","0.5","1","11","0","101611","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！"
"","1","512","512065","0.2","","","3","","101611","nop_talk_tsun_pain"
"","","512","512066","","","","93","","3","1"
"","1","512","512067","0.2","","","3","","101611","nop_12_suzuna_talk_wish"
"","","512","512068","","","","93","","0.5","1"
"","1","512","512069","0.2","","","3","","105011","nop_12_suzuna_idle_wish"
"","","512","512070","","","","91","","512064",""
"","1","512","512071","0.2","","","3","","101611","nop_12_suzuna_idle_wish"
"","","512","512072","","","","93","","0.5","0"
"","","512","512073","","","","93","","0.5","0"
"1","104","513","513001","1.95","nop_idle_normal","150","1","-255","1","105331"
"1","103","513","513002","1.95","nop_idle_joy1","-100","1","-280","1","104511"
"0","101","513","513003","1.95","nop_idle_guts2","-330","1","-180","1","103031"
"0","102","513","513004","1.95","nop_idle_thinking","-500","1","-270","1","100811"
"1","105","513","513005","1.95","nop_idle_sad","600","1","-255","1","105511"
"","","513","513006","","","","93","","0.5","0"
"","0","513","513007","","","0","21","","vo_drama_10082013","vo_drama_10082013_001"
"0","5","513","513008","0","0.5","1","11","0","105331","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！"
"0.2","0","513","513009","0.2","","nop_13_monica_talk_doya_loop","3","1","105331","nop_13_monica_talk_doya"
"","","513","513010","","","","93","","5","1"
"","1","513","513011","0.2","","","3","","105331","nop_talk_anger2"
"","","513","513012","","","","91","","513008",""
"","1","513","513013","0.2","","","3","","105331","nop_idle_anger2"
"","1","513","513014","0.2","","","3","","104511","nop_walk_glad"
"","-255","513","513015","","","1.9","2","","104511","-150"
"","","513","513016","","","","93","","0.3",""
"","1","513","513017","0.2","","","3","","103031","nop_run"
"","-225","513","513018","","","1.6","2","","103031","-300"
"","","513","513019","","","","93","","0.3",""
"","1","513","513020","0.2","","","3","","105511","nop_walk_knmn"
"","-270","513","513021","","","1.3","2","","105511","400"
"","","513","513022","","","","93","","0.3",""
"","1","513","513023","0.2","","","3","","100811","nop_walk_kyapi"
"","-255","513","513024","","","1","2","","100811","-450"
"0.2","0","513","513025","0.2","","nop_idle_doya","3","1","105331","nop_talk_doya"
"","","513","513026","","","","91","","513024",""
"","","513","513027","","","","4","","104511","0"
"","1","513","513028","0.2","","","3","","104511","nop_idle_normal"
"","1","513","513029","0.2","","","3","","103031","nop_idle_normal"
"","1","513","513030","0.2","","","3","","105511","nop_idle_normal"
"","1","513","513031","0.2","","","3","","100811","nop_idle_normal"
"","","513","513032","","","","91","","513015",""
"","0","513","513033","","","0","21","","vo_drama_10082013","vo_drama_10082013_002"
"0","5","513","513034","0","0.5","1","11","0","103031","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！"
"","1","513","513035","0.2","","","3","","103031","nop_talk_joy1"
"","","513","513036","","","","93","","3","1"
"","1","513","513037","0.2","","","3","","103031","nop_talk_joy2"
"","","513","513038","","","","93","","3.5","1"
"","1","513","513039","0.2","","","3","","103031","nop_talk_memory"
"","","513","513040","","","","91","","513034",""
"","1","513","513041","0.2","","","3","","103031","nop_idle_memory2"
"","0","513","513042","","","0","21","","vo_drama_10082013","vo_drama_10082013_003"
"0","5","513","513043","0","0.5","1","11","0","100811","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！"
"","1","513","513044","0.2","","","3","","100811","nop_talk_thinking"
"","","513","513045","","","","91","","513043",""
"","1","513","513046","0.2","","","3","","100811","nop_idle_thinking"
"","0","513","513047","","","0","21","","vo_drama_10082013","vo_drama_10082013_004"
"0","5","513","513048","0","0.5","1","11","0","104511","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。"
"","1","513","513049","0.2","","","3","","104511","nop_13_kuka_talk_memory1"
"","","513","513050","","","","91","","513048",""
"","1","513","513051","0.2","","","3","","104511","nop_13_kuka_idle_memory1"
"","0","513","513052","","","0","21","","vo_drama_10082013","vo_drama_10082013_005"
"0","5","513","513053","0","0.5","1","11","0","105331","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。"
"","1","513","513054","0.2","","","3","","105331","nop_talk_wish"
"","","513","513055","","","","93","","5","1"
"0.2","0","513","513056","0.2","","nop_13_monica_talk_arm_crossed_loop","3","1","105331","nop_13_monica_talk_arm_crossed"
"","","513","513057","","","","91","","513053",""
"","1","513","513058","0.2","","","3","","105331","nop_13_monica_idle_arm_crossed"
"","0","513","513059","","","0","21","","vo_drama_10082013","vo_drama_10082013_006"
"0","6","513","513060","0","0.5","1","11","0","100811","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。"
"0.2","0","513","513061","0.2","","nop_13_yuki_pose_loop","3","1","100811","nop_13_yuki_pose"
"","","513","513062","","","","93","","5","1"
"","1","513","513063","0.2","","","3","","100811","nop_13_yuki_pose2_loop"
"","","513","513064","","","","91","","513060",""
"","1","513","513065","0.2","","","3","","100811","nop_13_yuki_pose3_loop"
"","0","513","513066","","","0","21","","vo_drama_10082013","vo_drama_10082013_007"
"0","6","513","513067","0","0.5","1","11","0","104511","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！"
"","1","513","513068","0.2","","","3","","104511","nop_13_kuka_talk_memory2"
"","","513","513069","","","","91","","513067",""
"","1","513","513070","0.2","","","3","","104511","nop_13_kuka_idle_memory2"
"","0","513","513071","","","0","21","","vo_drama_10082013","vo_drama_10082013_008"
"0","5","513","513072","0","0.5","1","11","0","103031","さすがショーグン。\nこれなら天下統一も目前デス！"
"","1","513","513073","0.2","","","3","","103031","nop_talk_joy1"
"","","513","513074","","","","91","","513072",""
"","1","513","513075","0.2","","","3","","103031","nop_idle_joy1"
"","0","513","513076","","","0","21","","vo_drama_10082013","vo_drama_10082013_009"
"0","6","513","513077","0","0.5","1","11","0","105331","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。"
"","1","513","513078","0.2","","","3","","105331","nop_talk_normal"
"","","513","513079","","","","91","","513077",""
"","1","513","513080","0.2","","","3","","105331","nop_idle_normal"
"","0","513","513081","","","0","21","","vo_drama_10082013","vo_drama_10082013_010"
"0","5","513","513082","0","0.5","1","11","0","105331","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？"
"","1","513","513083","0.2","","","3","","105331","nop_talk_thinking"
"","","513","513084","","","","93","","2.5","1"
"","1","513","513085","0.2","","","3","","105331","nop_talk_surprise2"
"","","513","513086","","","","93","","1","1"
"0.2","0","513","513087","0.2","","nop_talk_doya_loop","3","1","105331","nop_talk_doya"
"","","513","513088","","","","93","","2.75","1"
"","1","513","513089","0.2","","","3","","105331","nop_talk_joy1"
"","1","513","513090","0.2","","","3","","105511","nop_idle_normal_joy"
"","","513","513091","","","","91","","513082",""
"","1","513","513092","0.2","","","3","","105331","nop_idle_joy1"
"","0","513","513093","","","0","21","","vo_drama_10082013","vo_drama_10082013_011"
"0","6","513","513094","0","0.5","1","11","0","100811","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？"
"","1","513","513095","0.2","","","3","","100811","nop_talk_thinking"
"","","513","513096","","","","93","","2","1"
"","1","513","513097","0.2","","","3","","105511","nop_idle_normal_suprise1"
"","","513","513098","","","","93","","2","1"
"0","1","513","513099","0","0","1","12","0","105331","12"
"","1","513","513100","0.2","","","3","","105331","nop_idle_normal_bitter"
"0.2","0","513","513101","0.5","","nop_talk_arm_crossed_loop2","3","1","100811","nop_13_yuki_pose4"
"","","513","513102","","","","93","","4.5","1"
"","1","513","513103","0.2","","","3","","100811","nop_talk_memory"
"","","513","513104","","","","91","","513094",""
"","1","513","513105","0.2","","","3","","100811","nop_idle_memory2"
"","","513","513106","","","","4","","103031","1"
"","1","513","513107","0.2","","","3","","103031","nop_talk_surprise1"
"0","0.1","513","513108","0","0","1","12","0","103031","4"
"","","513","513109","","","","91","","513108",""
"","","513","513110","","","","91","","513099",""
"","0","513","513111","","","0","21","","vo_drama_10082013","vo_drama_10082013_012"
"0","5","513","513112","0","0.5","1","11","0","103031","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！"
"","","513","513113","","","","93","","5","1"
"0","1","513","513114","0","0","1","12","0","105331","1"
"","1","513","513115","0.2","","","3","","105331","nop_idle_normal_sad"
"","","513","513116","","","","93","","0","1"
"","1","513","513117","0.2","","","3","","103031","nop_talk_joy2"
"","","513","513118","","","","91","","513112",""
"0","2","513","513119","0","0","1","12","0","103031","6"
"","1","513","513120","0.2","","","3","","103031","nop_run"
"","-225","513","513121","","","5","2","0","103031","-1350"
"","","513","513122","","","","91","","513114",""
"","0","513","513123","","","0","21","","vo_drama_10082013","vo_drama_10082013_013"
"0","5","513","513124","0","1.75","1","11","0","104511","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！"
"","1","513","513125","0.2","","","3","","104511","nop_talk_memory"
"","","513","513126","","","","93","","7","1"
"0","1","513","513127","0","0","1","12","0","105331","17"
"","1","513","513128","0.2","","","3","","105331","nop_idle_jitome"
"","","513","513129","","","","93","","0.5","1"
"0.2","0","513","513130","0.2","","nop_13_kuka_down_loop","3","1","104511","nop_13_kuka_down_in"
"","","513","513131","","","","91","","513124",""
"","","513","513132","","","","91","","513127",""
"","0","513","513133","","","0","21","","vo_drama_10082013","vo_drama_10082013_014"
"0","4","513","513134","0","0.5","1","11","0","105331","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……"
"","1","513","513135","0.2","","","3","","105331","nop_talk_sad3"
"","","513","513136","","","","93","","3.5","1"
"0.2","0","513","513137","0.2","","nop_talk_guts3_loop","3","1","105331","nop_talk_guts3"
"","","513","513138","","","","93","","3.5","1"
"","1","513","513139","0.2","","","3","","105331","nop_talk_sad2_cry"
"","","513","513140","","","","93","","3.5","1"
"","1","513","513141","0.2","","","3","","105331","nop_talk_sad"
"","","513","513142","","","","91","","513134",""
"","1","513","513143","0.2","","","3","","105331","nop_idle_sad"
"","0","513","513144","","","0","21","","vo_drama_10082013","vo_drama_10082013_015"
"0","4","513","513145","0","3","1","11","0","105511","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！"
"","1","513","513146","0.2","","","3","","105511","nop_run_sad"
"","-275","513","513147","","","1","2","","105511","350"
"","","513","513148","","","","91","","0",""
"","","513","513149","","","","4","","105331","0"
"","1","513","513150","0.2","","","3","","105331","nop_idle_surprise1"
"","2","513","513151","40","","","12","","105331","4"
"","1","513","513152","0.2","","","3","","105511","nop_13_ayumi_talk_sad"
"","","513","513153","","","","93","","7","1"
"","1","513","513154","0.2","","","3","","105511","nop_look_talk_wish"
"","","513","513155","","","","93","","7.5","1"
"","1","513","513156","0.2","","","3","","105511","nop_13_ayumi_talk_guts2_loop"
"","","513","513157","","","","91","","513145",""
"","","513","513158","","","","93","","0.5","0"
"1","102","514","514001","1.95","nop_idle_normal","150","1","-235","1","106831"
"0","101","514","514002","1.95","nop_idle_normal","-100","1","-235","1","101131"
"0","104","514","514003","1.95","NoItem","-100","5","-235","1","1"
"0","100","514","514004","1.95","nop_idle_normal","-250","1","-215","1","104931"
"0","103","514","514005","1.95","NoItem","-250","5","-215","1","2"
"","","514","514006","","","","93","","0.5","0"
"","0","514","514007","","","0","21","","vo_drama_10082014","vo_drama_10082014_001"
"0","8","514","514008","0","0.5","1","11","0","106831","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。"
"0.2","0","514","514009","0.2","","nop_talk_joy1","3","1","106831","nop_look_smile"
"","","514","514010","","","","93","","2.4","1"
"","1","514","514011","0.2","","","3","1","106831","nop_talk_thinking"
"","","514","514012","","","","91","","514008",""
"","1","514","514013","0.2","","","3","","106831","nop_idle_arm_crossed"
"","0","514","514014","","","0","21","","vo_drama_10082014","vo_drama_10082014_002"
"0","8","514","514015","0","0.5","1","11","0","101131","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……"
"0.2","0","514","514016","0.2","","nop_14_rino_look_talk_joy4","3","1","101131","nop_look_smile"
"","1","514","514017","0.2","","","3","","104931","nop_14_shizur_arm_crossed"
"","","514","514018","","","","93","","2.5","1"
"0","0","514","514019","0.2","","nop_14_rino_headbutt_loop","3","1","101131","nop_14_rino_headbutt"
"0","0","514","514020","0","","nop_14_rino_headbutt_loop","3","1","1","nop_14_rino_headbutt"
"","0","514","514021","0","","","3","","104931","nop_14_shizuru_headbutt"
"","0","514","514022","0","","","3","","2","nop_14_shizuru_headbutt"
"","1","514","514023","0.2","","","3","","106831","nop_idle_arm_crossed2"
"","","514","514024","","","","91","","514015",""
"","0","514","514025","","","0","21","","vo_drama_10082014","vo_drama_10082014_003"
"0","8","514","514026","0","0.5","1","11","0","104931","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！"
"","1","514","514027","0","","","3","","104931","nop_14_shizuru_talk_joy"
"","0","514","514028","0","","","3","","2","NoItem"
"","","514","514029","","","","93","","2.5","1"
"","1","514","514030","0.2","","","3","","104931","nop_14_shizuru_talk_memory"
"","","514","514031","","","","91","","514026",""
"","0","514","514032","","","0","21","","vo_drama_10082014","vo_drama_10082014_004"
"0","8","514","514033","0","0.5","1","11","0","101131","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！"
"","","514","514034","","","","4","","101131","1"
"","","514","514035","","","","4","","1","1"
"","0","514","514036","0","","nop_shock_loop","3","1","101131","nop_shock_in"
"","0","514","514037","0","","","3","","1","NoItem"
"","","514","514038","","","","93","","1.1","1"
"0","0","514","514039","0.2","","nop_talk_guts3_loop","3","1","101131","nop_talk_guts3_NoBlink"
"","","514","514040","","","","91","","514033",""
"","0","514","514041","","","0","21","","vo_drama_10082014","vo_drama_10082014_005"
"0","8","514","514042","0","0.5","1","11","0","106831","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？"
"","1","514","514043","0.2","","","3","","106831","nop_talk_surprise1"
"","","514","514044","","","","93","","1","1"
"","1","514","514045","0.2","","","3","","106831","nop_talk_joy1_sad"
"","","514","514046","","","","91","","514042",""
"","1","514","514047","0.2","","","3","","106831","nop_idle_normal"
"","0","514","514048","","","0","21","","vo_drama_10082014","vo_drama_10082014_006"
