1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"111501","13","10029","0","2019/11/30 12:00:00","1003","0","0","0","2019/12/14 20:59:59","5029410","254"
"111501","15","10029","0","2019/11/30 12:00:00","1003","0","0","0","2019/12/14 20:59:59","5029411","255"
"108501","108501","10030","0","2019/12/16 12:00:00","1004","0","0","0","2019/12/23 20:59:59","5009401","256"
"108401","1003003","10030","0","2019/12/16 12:00:00","1002","0","1","0","2019/12/23 20:59:59","5009402","257"
"108601","10","10030","0","2019/12/16 12:00:00","1001","0","0","0","2019/12/23 20:59:59","5009403","258"
"108501","20","10030","0","2019/12/16 12:00:00","1001","0","0","0","2019/12/23 20:59:59","5009404","259"
"108401","30","10030","0","2019/12/16 12:00:00","1001","0","0","0","2019/12/23 20:59:59","5009405","260"
"108601","2","10030","0","2019/12/16 12:00:00","1003","0","0","0","2019/12/23 20:59:59","5009406","261"
"108601","3","10030","0","2019/12/16 12:00:00","1003","0","0","0","2019/12/23 20:59:59","5009407","262"
"108501","4","10030","0","2019/12/16 12:00:00","1003","0","0","0","2019/12/23 20:59:59","5009408","263"
"108501","5","10030","0","2019/12/16 12:00:00","1003","0","0","0","2019/12/23 20:59:59","5009409","264"
"108401","6","10030","0","2019/12/16 12:00:00","1003","0","0","0","2019/12/23 20:59:59","5009410","265"
"108401","8","10030","0","2019/12/16 12:00:00","1003","0","0","0","2019/12/23 20:59:59","5009411","266"
"112101","112101","10031","0","2019/12/31 12:00:00","1004","0","0","0","2020/01/15 20:59:59","5031401","267"
"112001","1003103","10031","0","2019/12/31 12:00:00","1002","0","1","0","2020/01/15 20:59:59","5031402","268"
"111901","10","10031","0","2019/12/31 12:00:00","1001","0","0","0","2020/01/15 20:59:59","5031403","269"
"112001","20","10031","0","2019/12/31 12:00:00","1001","0","0","0","2020/01/15 20:59:59","5031404","270"
"111801","30","10031","0","2019/12/31 12:00:00","1001","0","0","0","2020/01/15 20:59:59","5031405","271"
"111801","2","10031","0","2019/12/31 12:00:00","1003","0","0","0","2020/01/15 20:59:59","5031406","272"
"112001","4","10031","0","2019/12/31 12:00:00","1003","0","0","0","2020/01/15 20:59:59","5031407","273"
"111901","7","10031","0","2019/12/31 12:00:00","1003","0","0","0","2020/01/15 20:59:59","5031408","274"
"112101","10","10031","0","2019/12/31 12:00:00","1003","0","0","0","2020/01/15 20:59:59","5031409","275"
"112101","13","10031","0","2019/12/31 12:00:00","1003","0","0","0","2020/01/15 20:59:59","5031410","276"
"112101","15","10031","0","2019/12/31 12:00:00","1003","0","0","0","2020/01/15 20:59:59","5031411","277"
"112301","112301","10033","0","2020/01/31 12:00:00","1004","0","0","0","2020/02/13 20:59:59","5033401","278"
"112201","1003303","10033","0","2020/01/31 12:00:00","1002","0","1","0","2020/02/13 20:59:59","5033402","279"
"112201","10","10033","0","2020/01/31 12:00:00","1001","0","0","0","2020/02/13 20:59:59","5033403","280"
"112301","20","10033","0","2020/01/31 12:00:00","1001","0","0","0","2020/02/13 20:59:59","5033404","281"
"112301","30","10033","0","2020/01/31 12:00:00","1001","0","0","0","2020/02/13 20:59:59","5033405","282"
"112201","2","10033","0","2020/01/31 12:00:00","1003","0","0","0","2020/02/13 20:59:59","5033406","283"
"112301","4","10033","0","2020/01/31 12:00:00","1003","0","0","0","2020/02/13 20:59:59","5033407","284"
"112201","7","10033","0","2020/01/31 12:00:00","1003","0","0","0","2020/02/13 20:59:59","5033408","285"
"112301","10","10033","0","2020/01/31 12:00:00","1003","0","0","0","2020/02/13 20:59:59","5033409","286"
"112201","13","10033","0","2020/01/31 12:00:00","1003","0","0","0","2020/02/13 20:59:59","5033410","287"
"112201","14","10033","0","2020/01/31 12:00:00","1003","0","0","0","2020/02/13 20:59:59","5033411","288"
"108901","108901","10032","0","2020/01/17 12:00:00","1004","0","0","0","2020/01/24 20:59:59","5010401","299"
"108801","1003203","10032","0","2020/01/17 12:00:00","1002","0","1","0","2020/01/24 20:59:59","5010402","300"
"108901","10","10032","0","2020/01/17 12:00:00","1001","0","0","0","2020/01/24 20:59:59","5010403","301"
"108701","20","10032","0","2020/01/17 12:00:00","1001","0","0","0","2020/01/24 20:59:59","5010404","302"
"108801","30","10032","0","2020/01/17 12:00:00","1001","0","0","0","2020/01/24 20:59:59","5010405","303"
"108801","2","10032","0","2020/01/17 12:00:00","1003","0","0","0","2020/01/24 20:59:59","5010406","304"
"108901","3","10032","0","2020/01/17 12:00:00","1003","0","0","0","2020/01/24 20:59:59","5010407","305"
"108701","4","10032","0","2020/01/17 12:00:00","1003","0","0","0","2020/01/24 20:59:59","5010408","306"
"108901","5","10032","0","2020/01/17 12:00:00","1003","0","0","0","2020/01/24 20:59:59","5010409","307"
"108801","6","10032","0","2020/01/17 12:00:00","1003","0","0","0","2020/01/24 20:59:59","5010410","308"
"108701","8","10032","0","2020/01/17 12:00:00","1003","0","0","0","2020/01/24 20:59:59","5010411","309"
"112601","112601","10035","0","2020/02/29 12:00:00","1004","0","0","0","2020/03/21 20:59:59","5035401","310"
"112601","1003503","10035","0","2020/02/29 12:00:00","1002","0","1","0","2020/03/21 20:59:59","5035402","311"
"112601","10","10035","0","2020/02/29 12:00:00","1001","0","0","0","2020/03/21 20:59:59","5035403","312"
"112501","20","10035","0","2020/02/29 12:00:00","1001","0","0","0","2020/03/21 20:59:59","5035404","313"
"112401","30","10035","0","2020/02/29 12:00:00","1001","0","0","0","2020/03/21 20:59:59","5035405","314"
"112401","2","10035","0","2020/02/29 12:00:00","1003","0","0","0","2020/03/21 20:59:59","5035406","315"
"112501","4","10035","0","2020/02/29 12:00:00","1003","0","0","0","2020/03/21 20:59:59","5035407","316"
"112601","7","10035","0","2020/02/29 12:00:00","1003","0","0","0","2020/03/21 20:59:59","5035408","317"
"112501","1003603","10036","0","2020/03/12 15:00:00","1002","0","1","0","2020/03/21 20:59:59","5036402","318"
"112601","10","10036","0","2020/03/12 15:00:00","1001","0","0","0","2020/03/21 20:59:59","5036403","319"
"112501","20","10036","0","2020/03/12 15:00:00","1001","0","0","0","2020/03/21 20:59:59","5036404","320"
"112401","30","10036","0","2020/03/12 15:00:00","1001","0","0","0","2020/03/21 20:59:59","5036405","321"
"112401","14","10036","0","2020/03/12 15:00:00","1003","0","0","0","2020/03/21 20:59:59","5036406","322"
"112501","16","10036","0","2020/03/12 15:00:00","1003","0","0","0","2020/03/21 20:59:59","5036407","323"
"112601","19","10036","0","2020/03/12 15:00:00","1003","0","0","0","2020/03/21 20:59:59","5036408","324"
"112401","22","10036","0","2020/03/12 15:00:00","1003","0","0","0","2020/03/21 20:59:59","5036411","327"
"109001","109001","10034","0","2020/02/15 12:00:00","1004","0","0","0","2020/02/22 20:59:59","5011401","332"
"101101","1003403","10034","0","2020/02/15 12:00:00","1002","0","1","0","2020/02/22 20:59:59","5011402","333"
"101101","10","10034","0","2020/02/15 12:00:00","1001","0","0","0","2020/02/22 20:59:59","5011403","334"
"109101","20","10034","0","2020/02/15 12:00:00","1001","0","0","0","2020/02/22 20:59:59","5011404","335"
"109001","30","10034","0","2020/02/15 12:00:00","1001","0","0","0","2020/02/22 20:59:59","5011405","336"
"109101","2","10034","0","2020/02/15 12:00:00","1003","0","0","0","2020/02/22 20:59:59","5011406","337"
"109001","3","10034","0","2020/02/15 12:00:00","1003","0","0","0","2020/02/22 20:59:59","5011407","338"
"109101","4","10034","0","2020/02/15 12:00:00","1003","0","0","0","2020/02/22 20:59:59","5011408","339"
"109001","5","10034","0","2020/02/15 12:00:00","1003","0","0","0","2020/02/22 20:59:59","5011409","340"
"101101","6","10034","0","2020/02/15 12:00:00","1003","0","0","0","2020/02/22 20:59:59","5011410","341"
"109101","8","10034","0","2020/02/15 12:00:00","1003","0","0","0","2020/02/22 20:59:59","5011411","342"
"101401","1003703","10037","0","2020/03/17 12:00:00","1002","0","1","0","2020/03/24 20:59:59","5012402","10037001"
"105501","10","10037","0","2020/03/17 12:00:00","1001","0","0","0","2020/03/24 20:59:59","5012403","10037002"
"101401","20","10037","0","2020/03/17 12:00:00","1001","0","0","0","2020/03/24 20:59:59","5012404","10037003"
"101401","30","10037","0","2020/03/17 12:00:00","1001","0","0","0","2020/03/24 20:59:59","5012405","10037004"
"101401","2","10037","0","2020/03/17 12:00:00","1003","0","0","0","2020/03/24 20:59:59","5012406","10037005"
"101401","3","10037","0","2020/03/17 12:00:00","1003","0","0","0","2020/03/24 20:59:59","5012407","10037006"
"101401","4","10037","0","2020/03/17 12:00:00","1003","0","0","0","2020/03/24 20:59:59","5012408","10037007"
"105501","5","10037","0","2020/03/17 12:00:00","1003","0","0","0","2020/03/24 20:59:59","5012409","10037008"
"105501","6","10037","0","2020/03/17 12:00:00","1003","0","0","0","2020/03/24 20:59:59","5012410","10037009"
"101401","8","10037","0","2020/03/17 12:00:00","1003","0","0","0","2020/03/24 20:59:59","5012411","10037010"
"110801","1003803","10038","0","2020/03/31 12:00:00","1002","0","1","0","2020/04/14 20:59:59","5038402","10038001"
"110901","10","10038","0","2020/03/31 12:00:00","1001","0","0","0","2020/04/14 20:59:59","5038403","10038002"
"111001","20","10038","0","2020/03/31 12:00:00","1001","0","0","0","2020/04/14 20:59:59","5038404","10038003"
"110801","30","10038","0","2020/03/31 12:00:00","1001","0","0","0","2020/04/14 20:59:59","5038405","10038004"
"111001","2","10038","0","2020/03/31 12:00:00","1003","0","0","0","2020/04/14 20:59:59","5038406","10038005"
"110901","4","10038","0","2020/03/31 12:00:00","1003","0","0","0","2020/04/14 20:59:59","5038407","10038006"
"110901","7","10038","0","2020/03/31 12:00:00","1003","0","0","0","2020/04/14 20:59:59","5038408","10038007"
"110801","10","10038","0","2020/03/31 12:00:00","1003","0","0","0","2020/04/14 20:59:59","5038409","10038008"
"111001","13","10038","0","2020/03/31 12:00:00","1003","0","0","0","2020/04/14 20:59:59","5038410","10038009"
"110901","15","10038","0","2020/03/31 12:00:00","1003","0","0","0","2020/04/14 20:59:59","5038411","10038010"
"109301","109301","10039","0","2020/04/17 12:00:00","1004","0","0","0","2020/04/24 20:59:59","5013401","10039001"
"109201","1003903","10039","0","2020/04/17 12:00:00","1002","0","1","0","2020/04/24 20:59:59","5013402","10039002"
"109301","10","10039","0","2020/04/17 12:00:00","1001","0","0","0","2020/04/24 20:59:59","5013403","10039003"
"109401","20","10039","0","2020/04/17 12:00:00","1001","0","0","0","2020/04/24 20:59:59","5013404","10039004"
"109201","30","10039","0","2020/04/17 12:00:00","1001","0","0","0","2020/04/24 20:59:59","5013405","10039005"
"109201","2","10039","0","2020/04/17 12:00:00","1003","0","0","0","2020/04/24 20:59:59","5013406","10039006"
"109401","3","10039","0","2020/04/17 12:00:00","1003","0","0","0","2020/04/24 20:59:59","5013407","10039007"
"109301","4","10039","0","2020/04/17 12:00:00","1003","0","0","0","2020/04/24 20:59:59","5013408","10039008"
"109201","5","10039","0","2020/04/17 12:00:00","1003","0","0","0","2020/04/24 20:59:59","5013409","10039009"
"109401","6","10039","0","2020/04/17 12:00:00","1003","0","0","0","2020/04/24 20:59:59","5013410","10039010"
"109201","8","10039","0","2020/04/17 12:00:00","1003","0","0","0","2020/04/24 20:59:59","5013411","10039011"
"102601","1004003","10040","0","2020/04/30 12:00:00","1002","0","1","0","2020/05/14 20:59:59","5040402","10040001"
"105201","10","10040","0","2020/04/30 12:00:00","1001","0","0","0","2020/05/14 20:59:59","5040403","10040002"
"102601","20","10040","0","2020/04/30 12:00:00","1001","0","0","0","2020/05/14 20:59:59","5040404","10040003"
"103301","30","10040","0","2020/04/30 12:00:00","1001","0","0","0","2020/05/14 20:59:59","5040405","10040004"
"102601","2","10040","0","2020/04/30 12:00:00","1003","0","0","0","2020/05/14 20:59:59","5040406","10040005"
"103301","4","10040","0","2020/04/30 12:00:00","1003","0","0","0","2020/05/14 20:59:59","5040407","10040006"
"105201","7","10040","0","2020/04/30 12:00:00","1003","0","0","0","2020/05/14 20:59:59","5040408","10040007"
"103801","10","10040","0","2020/04/30 12:00:00","1003","0","0","0","2020/05/14 20:59:59","5040409","10040008"
"103301","13","10040","0","2020/04/30 12:00:00","1003","0","0","0","2020/05/14 20:59:59","5040410","10040009"
"102601","15","10040","0","2020/04/30 12:00:00","1003","0","0","0","2020/05/14 20:59:59","5040411","10040010"
"105301","1004103","10041","0","2020/05/18 12:00:00","1002","0","1","0","2020/05/25 20:59:59","5015402","10041001"
"105301","10","10041","0","2020/05/18 12:00:00","1001","0","0","0","2020/05/25 20:59:59","5015403","10041002"
"109501","20","10041","0","2020/05/18 12:00:00","1001","0","0","0","2020/05/25 20:59:59","5015404","10041003"
"109601","30","10041","0","2020/05/18 12:00:00","1001","0","0","0","2020/05/25 20:59:59","5015405","10041004"
"109501","2","10041","0","2020/05/18 12:00:00","1003","0","0","0","2020/05/25 20:59:59","5015406","10041005"
"109501","3","10041","0","2020/05/18 12:00:00","1003","0","0","0","2020/05/25 20:59:59","5015407","10041006"
"105301","4","10041","0","2020/05/18 12:00:00","1003","0","0","0","2020/05/25 20:59:59","5015408","10041007"
"109601","5","10041","0","2020/05/18 12:00:00","1003","0","0","0","2020/05/25 20:59:59","5015409","10041008"
"109601","6","10041","0","2020/05/18 12:00:00","1003","0","0","0","2020/05/25 20:59:59","5015410","10041009"
"105301","8","10041","0","2020/05/18 12:00:00","1003","0","0","0","2020/05/25 20:59:59","5015411","10041010"
"113001","113001","10042","0","2020/05/31 12:00:00","1004","0","0","0","2020/06/14 20:59:59","5042401","10042001"
"112901","1004203","10042","0","2020/05/31 12:00:00","1002","0","1","0","2020/06/14 20:59:59","5042402","10042002"
"106701","10","10042","0","2020/05/31 12:00:00","1001","0","0","0","2020/06/14 20:59:59","5042403","10042003"
"900103","20","10042","0","2020/05/31 12:00:00","1001","0","0","0","2020/06/14 20:59:59","5042404","10042004"
"112901","30","10042","0","2020/05/31 12:00:00","1001","0","0","0","2020/06/14 20:59:59","5042405","10042005"
"101101","3","10042","0","2020/05/31 12:00:00","1003","0","0","0","2020/06/14 20:59:59","5042426","10042006"
"112901","3","10042","5042001","2020/05/31 12:00:00","1003","1","0","0","2020/06/14 20:59:59","5042406","10042007"
"105501","7","10042","0","2020/05/31 12:00:00","1003","0","0","0","2020/06/14 20:59:59","5042427","10042008"
"113001","7","10042","5042001","2020/05/31 12:00:00","1003","1","0","0","2020/06/14 20:59:59","5042407","10042009"
"100101","11","10042","0","2020/05/31 12:00:00","1003","0","0","0","2020/06/14 20:59:59","5042428","10042010"
"900103","11","10042","5042001","2020/05/31 12:00:00","1003","1","0","0","2020/06/14 20:59:59","5042408","10042011"
"101101","15","10042","0","2020/05/31 12:00:00","1003","0","0","0","2020/06/14 20:59:59","5042431","10042012"
"112901","15","10042","5042001","2020/05/31 12:00:00","1003","1","0","0","2020/06/14 20:59:59","5042411","10042013"
"110101","110101","10043","0","2020/06/16 12:00:00","1004","0","0","0","2020/06/23 20:59:59","5019401","10043001"
"110201","1004303","10043","0","2020/06/16 12:00:00","1002","0","1","0","2020/06/23 20:59:59","5019402","10043002"
"110001","10","10043","0","2020/06/16 12:00:00","1001","0","0","0","2020/06/23 20:59:59","5019403","10043003"
"110201","20","10043","0","2020/06/16 12:00:00","1001","0","0","0","2020/06/23 20:59:59","5019404","10043004"
"110101","30","10043","0","2020/06/16 12:00:00","1001","0","0","0","2020/06/23 20:59:59","5019405","10043005"
"110001","2","10043","0","2020/06/16 12:00:00","1003","0","0","0","2020/06/23 20:59:59","5019406","10043006"
"110001","3","10043","0","2020/06/16 12:00:00","1003","0","0","0","2020/06/23 20:59:59","5019407","10043007"
"110201","4","10043","0","2020/06/16 12:00:00","1003","0","0","0","2020/06/23 20:59:59","5019408","10043008"
"110101","5","10043","0","2020/06/16 12:00:00","1003","0","0","0","2020/06/23 20:59:59","5019409","10043009"
"110101","6","10043","0","2020/06/16 12:00:00","1003","0","0","0","2020/06/23 20:59:59","5019410","10043010"
"110201","8","10043","0","2020/06/16 12:00:00","1003","0","0","0","2020/06/23 20:59:59","5019411","10043011"
"113201","113201","10044","0","2020/06/30 12:00:00","1004","0","0","0","2020/07/14 20:59:59","5044401","10044001"
"113201","1004403","10044","0","2020/06/30 12:00:00","1002","0","1","0","2020/07/14 20:59:59","5044402","10044002"
"113201","10","10044","0","2020/06/30 12:00:00","1001","0","0","0","2020/07/14 20:59:59","5044403","10044003"
"113301","20","10044","0","2020/06/30 12:00:00","1001","0","0","0","2020/07/14 20:59:59","5044404","10044004"
"113101","30","10044","0","2020/06/30 12:00:00","1001","0","0","0","2020/07/14 20:59:59","5044405","10044005"
"105601","2","10044","0","2020/06/30 12:00:00","1003","0","0","0","2020/07/14 20:59:59","5044426","10044006"
"100901","4","10044","0","2020/06/30 12:00:00","1003","0","0","0","2020/07/14 20:59:59","5044427","10044007"
"101301","7","10044","0","2020/06/30 12:00:00","1003","0","0","0","2020/07/14 20:59:59","5044428","10044008"
"105601","10","10044","0","2020/06/30 12:00:00","1003","0","0","0","2020/07/14 20:59:59","5044429","10044009"
"101301","13","10044","0","2020/06/30 12:00:00","1003","0","0","0","2020/07/14 20:59:59","5044430","10044010"
"105601","15","10044","0","2020/06/30 12:00:00","1003","0","0","0","2020/07/14 20:59:59","5044431","10044011"
"113101","2","10044","5044001","2020/06/30 12:00:00","1003","1","0","0","2020/07/14 20:59:59","5044406","10044012"
"113201","4","10044","5044001","2020/06/30 12:00:00","1003","1","0","0","2020/07/14 20:59:59","5044407","10044013"
"113301","7","10044","5044001","2020/06/30 12:00:00","1003","1","0","0","2020/07/14 20:59:59","5044408","10044014"
"113101","10","10044","5044001","2020/06/30 12:00:00","1003","1","0","0","2020/07/14 20:59:59","5044409","10044015"
"113301","13","10044","5044001","2020/06/30 12:00:00","1003","1","0","0","2020/07/14 20:59:59","5044410","10044016"
"113101","15","10044","5044001","2020/06/30 12:00:00","1003","1","0","0","2020/07/14 20:59:59","5044411","10044017"
"110501","110501","10045","0","2020/07/16 12:00:00","1004","0","0","0","2020/07/22 20:59:59","5021401","10045001"
"110401","1004503","10045","0","2020/07/16 12:00:00","1002","0","1","0","2020/07/22 20:59:59","5021402","10045002"
"110501","10","10045","0","2020/07/16 12:00:00","1001","0","0","0","2020/07/22 20:59:59","5021403","10045003"
"110401","20","10045","0","2020/07/16 12:00:00","1001","0","0","0","2020/07/22 20:59:59","5021404","10045004"
"110601","30","10045","0","2020/07/16 12:00:00","1001","0","0","0","2020/07/22 20:59:59","5021405","10045005"
"110601","2","10045","0","2020/07/16 12:00:00","1003","0","0","0","2020/07/22 20:59:59","5021406","10045006"
"110401","3","10045","0","2020/07/16 12:00:00","1003","0","0","0","2020/07/22 20:59:59","5021407","10045007"
"110501","4","10045","0","2020/07/16 12:00:00","1003","0","0","0","2020/07/22 20:59:59","5021408","10045008"
