15f94b3fd355432e28ed4564f491b539ff05fa3d09e5b4d6a614c6f6bdfcf7d4,20dbd70fe5c25b4160e8c081ebf9397cfd373520a2c79e2cc71c39e0750b9560,2d0a2eb4ebb9430ec7fe51f07c3ad66621d2f3d9e30df302eb032d4d4e539951,38d4a0b3c8d29b8c9c45a0badc39ded752a4c7278cc45bc2c52310898fa9dd78,869f0d1d335e55e425e2a4285b3a80cd8514a0364a9d710c3d6fa6e354ab206c,e12abbf1f578372c64655591e3cb37077924adb2c2e59b77989d753e017947c4,3384f81c9bd5f54ae6b681751346dc7b37b1fce9c11a761904403caef2bc1242,68b6faa8b0899ab537f1937e519f2d65298495dd1a53d549d797f9c666a45c19,6d80e0dddac4541a8c6f3c6ca34434e72ebf6d8671bda8632102f263df9a2cb1,f3d5754b984a6f31e90939ba26702b5152d172a50a270bbe580b7e566b7270c3,2cce5ea68e0279e091bf6fc006fbde786b71be07e26f8b749221b51f3c15b0b0
"","510031","510","nop_idle_surprise2","1","","104611","","","0.2","3"
"","510032","510","1","","","1","","","","93"
"","510033","510","nop_talk_worry","1","","104611","","","0.2","3"
"","510034","510","1","","","2","","","","93"
"","510035","510","nop_talk_joy1_sad","1","","104611","","","0.2","3"
"","510036","510","","","","510030","","","","91"
"","510037","510","nop_idle_worry","1","","104611","","","0.2","3"
"","510038","510","","","","510028","","","","91"
"0.1","510039","510","nop_10_yukari_05","1","","103411","nop_10_yukari_06","1","0.5","3"
"0.1","510040","510","nop_10_yukari_05","1","","11","nop_10_yukari_06","1","0.5","3"
"","510041","510","350","-275","","103411","2.8","7","","2"
"","510042","510","350","-275","","11","2.8","7","","2"
"0","510043","510","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","8","0.5","104811","1","0","0","11"
"0.2","510044","510","nop_talk_doya","0","","104811","nop_talk_doya_loop","1","0.2","3"
"","510045","510","1","","","3","","","","93"
"","510046","510","0","","","104811","","","","4"
"0.2","510047","510","nop_surprise","0","","104811","nop_talk_surprise1","1","0.2","3"
"","510048","510","nop_idle_normal_suprise1","1","","103231","","","0.2","3"
"","510049","510","nop_idle_normal_suprise1","1","","104611","","","0.2","3"
"","510050","510","","","","510043","","","","91"
"","510051","510","nop_idle_surprise1","1","","104811","","","0.2","3"
"","510052","510","","","","510041","","","","91"
"0","510053","510","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","8","0.5","103411","1","0","0","11"
"","510054","510","nop_10_yukari_04","1","","103411","","","0.2","3"
"","510055","510","nop_10_yukari_04","1","","11","","","0.2","3"
"","510056","510","1","","","1.5","","","","93"
"0.2","510057","510","nop_10_yukari_07","0","","103411","nop_10_yukari_06","1","0.2","3"
"0.2","510058","510","nop_10_yukari_07","0","","11","nop_10_yukari_06","1","0.2","3"
"","510059","510","","","","510053","","","","91"
"0","510060","510","6","1","0","103411","1","0","0","12"
"0","510061","510","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","8","0.5","104611","1","0","0","11"
"0.2","510062","510","nop_10_tamaki_talk_doya_jitome","0","","104611","nop_10_tamaki_talk_doya_jitome_loop","1","0.2","3"
"","510063","510","1","","","4.5","","","","93"
"0.2","510064","510","nop_10_tamaki_guts_angry2","0","","104611","nop_10_tamaki_guts_angry2_loop","1","0.2","3"
"","510065","510","1","","","2.5","","","","93"
"","510066","510","nop_talk_anger2","1","","104611","","","0.2","3"
"","510067","510","","","","510061","","","","91"
"","510068","510","nop_idle_anger2","1","","104611","","","0.2","3"
"0","510069","510","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","8","0.5","103231","1","0","0","11"
"","510070","510","nop_talk_joy3_blink","1","","103231","","","0.2","3"
"","510071","510","1","","","2.5","","","","93"
"","510072","510","nop_talk_joy1","1","","103231","","","0.2","3"
"","510073","510","","","","510069","","","","91"
"","510074","510","nop_idle_joy1","1","","103231","","","0.2","3"
"","510075","510","0","","","0.5","","","","93"
"0","511001","511","100911","101","nop_idle_arm_crossed","1","-150","-255","1.95","1"
"1","511002","511","101311","100","nop_idle_joy_normal","1","150","-255","1.95","1"
"0","511003","511","102711","105","nop_idle_wish","1","-300","-275","1.95","1"
"1","511004","511","105111","104","nop_idle_normal","1","300","-275","1.95","1"
"","511005","511","0","","","0.5","","","","93"
"","511006","511","nop_11_eriko_talk_wish","1","","102711","","","0.2","3"
"","511007","511","vo_drama_10082011_001","0","","vo_drama_10082011","0","","","21"
"0","511008","511","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","8","0.5","102711","1","0","0","11"
"","511009","511","1","","","2","","","","93"
"0.2","511010","511","nop_bow2","0","","102711","nop_11_eriko_talk_wish","1","0.2","3"
"","511011","511","1","","","3.5","","","","93"
"","511012","511","nop_11_eriko_smile","0","","102711","","","0.2","3"
"","511013","511","","","","511008","","","","91"
"","511014","511","nop_idle_wish","1","","102711","","","0.2","3"
"0","511015","511","nop_11_anna_huhuStand_in","0","","100911","nop_11_anna_huhuStand_loop","1","0.2","3"
"","511016","511","vo_drama_10082011_002","0","","vo_drama_10082011","0","","","21"
"0","511017","511","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","8","0.5","100911","1","0","0","11"
"","511018","511","1","","","3","","","","93"
"0","511019","511","nop_11_anna_ahahaStand_in","0","","100911","nop_11_anna_ahahaStand_loop","1","0.2","3"
"","511020","511","","","","511017","","","","91"
"","511021","511","nop_idle_arm_crossed","1","","100911","","","0.2","3"
"","511022","511","nop_talk_bitter","1","","105111","","","0.2","3"
"","511023","511","vo_drama_10082011_003","0","","vo_drama_10082011","0","","","21"
"0","511024","511","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","8","0.5","105111","1","0","0","11"
"","511025","511","1","","","2.5","","","","93"
"","511026","511","nop_look_talk_normal","1","","105111","","","0.2","3"
"","511027","511","","","","511024","","","","91"
"","511028","511","nop_idle_normal","1","","105111","","","0.2","3"
"","511029","511","nop_talk_joy2","1","","101311","","","0.2","3"
"","511030","511","vo_drama_10082011_004","0","","vo_drama_10082011","0","","","21"
"0","511031","511","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","8","0.5","101311","1","0","0","11"
"","511032","511","","","","511031","","","","91"
"","511033","511","nop_idle_joy_normal","1","","101311","","","0.2","3"
"0.2","511034","511","nop_15_tsumugi_talk_arm_crossed","0","","100911","nop_15_tsumugi_talk_arm_crossed_loop","1","0.2","3"
"","511035","511","vo_drama_10082011_005","0","","vo_drama_10082011","0","","","21"
"0","511036","511","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","8","0.5","100911","1","0","0","11"
"","511037","511","","","","511036","","","","91"
"","511038","511","nop_idle_arm_crossed","1","","100911","","","0.2","3"
"","511039","511","nop_talk_sad2","1","","105111","","","0.2","3"
"","511040","511","vo_drama_10082011_006","0","","vo_drama_10082011","0","","","21"
"0","511041","511","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","8","0.5","105111","1","0","0","11"
"","511042","511","1","","","4","","","","93"
"","511043","511","nop_talk_normal","1","","105111","","","0.2","3"
"","511044","511","","","","511041","","","","91"
"","511045","511","nop_idle_normal","1","","105111","","","0.2","3"
"","511046","511","nop_talk_sad2","1","","102711","","","0.2","3"
"","511047","511","vo_drama_10082011_007","0","","vo_drama_10082011","0","","","21"
"0","511048","511","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","8","0.5","102711","1","0","0","11"
"","511049","511","1","","","4.2","","","","93"
"","511050","511","nop_talk_wish2","1","","102711","","","0.2","3"
"","511051","511","1","","","0.2","","","","93"
"","511052","511","nop_11_anna_idle_sad","1","","100911","","","0.2","3"
"","511053","511","nop_11_mitsuki_idle_arm_crossed","1","","105111","","","0.2","3"
"","511054","511","nop_11_nanaka_idle_wish","1","","101311","","","0.2","3"
"","511055","511","","","","511048","","","","91"
"","511056","511","nop_idle_wish2","1","","102711","","","0.2","3"
"","511057","511","nop_11_nanaka_talk_nervous","1","","101311","","","0.2","3"
"","511058","511","vo_drama_10082011_008","0","","vo_drama_10082011","0","","","21"
"0","511059","511","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","8","0.5","101311","1","0","0","11"
"","511060","511","1","","","3.5","","","","93"
"","511061","511","nop_11_nanaka_talk_wish","1","","101311","","","0.2","3"
"","511062","511","","","","511059","","","","91"
"","511063","511","nop_11_nanaka_idle_wish","1","","101311","","","0.2","3"
"","511064","511","0","","","0.5","","","","93"
"1","512001","512","101831","105","nop_idle_wish","1","150","-265","1.95","1"
"0","512002","512","101611","103","nop_idle_joy1","1","-150","-255","1.95","1"
"0","512003","512","105011","104","nop_idle_joy_normal","1","-300","-275","1.95","1"
"","512004","512","0","","","0.5","","","","93"
"","512005","512","4","0.5","","101611","","","0","12"
"","512006","512","nop_idle_joy1_wink","1","","101611","","","0.2","3"
"","512007","512","","","","512005","","","","91"
"","512008","512","vo_drama_10082012_001","0","","vo_drama_10082012","0","","","21"
"0","512009","512","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","8","0.5","101611","1","0","0","11"
"","512010","512","nop_12_suzuna_talk_surprise","1","","101611","","","0.2","3"
"","512011","512","1","","","1","","","","93"
"0.2","512012","512","nop_12_suzuna_smile","0","","101611","nop_12_suzuna_pose","1","0.2","3"
"","512013","512","","","","512009","","","","91"
"0.1","512014","512","nop_12_suzuna_pose_to_joy2","0","","101611","nop_idle_joy1","1","0.2","3"
"","512015","512","vo_drama_10082012_002","0","","vo_drama_10082012","0","","","21"
"0","512016","512","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","8","0.5","105011","1","0","0","11"
"","512017","512","nop_talk_joy1","1","","105011","","","0.2","3"
"","512018","512","1","","","2","","","","93"
"0.2","512019","512","nop_talk_arm_crossed","0","","105011","nop_talk_arm_crossed_loop","1","0.2","3"
"","512020","512","","","","512016","","","","91"
"","512021","512","nop_idle_arm_crossed","1","","105011","","","0.2","3"
"","512022","512","vo_drama_10082012_003","0","","vo_drama_10082012","0","","","21"
"0","512023","512","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","8","0.5","101831","1","0","0","11"
"0.2","512024","512","nop_bow","0","","101831","nop_talk_joy1","1","0.2","3"
"","512025","512","1","","","4.5","","","","93"
"","512026","512","nop_talk_bitter","1","","101831","","","0.2","3"
"","512027","512","","","","512023","","","","91"
"","512028","512","nop_idle_bitter","1","","101831","","","0.2","3"
"","512029","512","vo_drama_10082012_004","0","","vo_drama_10082012","0","","","21"
"0","512030","512","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","8","0.5","101611","1","0","0","11"
"","512031","512","nop_talk_joy1","1","","101611","","","0.2","3"
"","512032","512","","","","512030","","","","91"
"","512033","512","nop_idle_joy_normal","1","","101611","","","0.2","3"
"","512034","512","vo_drama_10082012_005","0","","vo_drama_10082012","0","","","21"
"0","512035","512","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","8","0.5","105011","1","0","0","11"
"","512036","512","nop_talk_thinking","1","","105011","","","0.2","3"
"","512037","512","1","","","4.5","","","","93"
"","512038","512","nop_talk_worry","1","","105011","","","0.2","3"
"","512039","512","","","","512035","","","","91"
"","512040","512","nop_idle_normal","1","","105011","","","0.2","3"
"","512041","512","vo_drama_10082012_006","0","","vo_drama_10082012","0","","","21"
"0","512042","512","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","8","0.5","101831","1","0","0","11"
"","512043","512","nop_talk_normal","1","","101831","","","0.2","3"
"","512044","512","1","","","4.5","","","","93"
"","512045","512","nop_talk_joy1","1","","101831","","","0.2","3"
"","512046","512","nop_12_misaki_stop","1","","105011","","","5","3"
"","512047","512","nop_12_suzuna_stop2","1","","101611","","","5","3"
"","512048","512","","","","512042","","","","91"
"","512049","512","nop_idle_joy1","1","","101831","","","0.2","3"
"0","512050","512","12","1.5","0","105011","1","0","0","12"
"0","512051","512","12","1.5","0","101611","1","0","0","12"
"","512052","512","","","","0","","","","91"
"","512053","512","vo_drama_10082012_007","0","","vo_drama_10082012","0","","","21"
"0","512054","512","しゅく……だい……？\nえ？　あったっけ？　スズナ？","8","0.5","105011","1","0","0","11"
"","512055","512","nop_talk_surprise2","1","","105011","","","0.2","3"
"","512056","512","nop_idle_surprise2","1","","101611","","","0.2","3"
"","512057","512","1","","","2","","","","93"
"","512058","512","nop_idle_sad3","1","","101611","","","0.2","3"
"","512059","512","1","","","1","","","","93"
"","512060","512","nop_talk_worry","1","","105011","","","0.2","3"
"","512061","512","","","","512054","","","","91"
"","512062","512","nop_idle_worry","1","","105011","","","0.2","3"
"","512063","512","vo_drama_10082012_008","0","","vo_drama_10082012","0","","","21"
"0","512064","512","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","8","0.5","101611","1","0","0","11"
"","512065","512","nop_talk_tsun_pain","1","","101611","","","0.2","3"
"","512066","512","1","","","3","","","","93"
"","512067","512","nop_12_suzuna_talk_wish","1","","101611","","","0.2","3"
"","512068","512","1","","","0.5","","","","93"
"","512069","512","nop_12_suzuna_idle_wish","1","","105011","","","0.2","3"
"","512070","512","","","","512064","","","","91"
"","512071","512","nop_12_suzuna_idle_wish","1","","101611","","","0.2","3"
"","512072","512","0","","","0.5","","","","93"
"","512073","512","0","","","0.5","","","","93"
"1","513001","513","105331","104","nop_idle_normal","1","150","-255","1.95","1"
"1","513002","513","104511","103","nop_idle_joy1","1","-100","-280","1.95","1"
"0","513003","513","103031","101","nop_idle_guts2","1","-330","-180","1.95","1"
"0","513004","513","100811","102","nop_idle_thinking","1","-500","-270","1.95","1"
"1","513005","513","105511","105","nop_idle_sad","1","600","-255","1.95","1"
"","513006","513","0","","","0.5","","","","93"
"","513007","513","vo_drama_10082013_001","0","","vo_drama_10082013","0","","","21"
"0","513008","513","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","5","0.5","105331","1","0","0","11"
"0.2","513009","513","nop_13_monica_talk_doya","0","","105331","nop_13_monica_talk_doya_loop","1","0.2","3"
"","513010","513","1","","","5","","","","93"
"","513011","513","nop_talk_anger2","1","","105331","","","0.2","3"
"","513012","513","","","","513008","","","","91"
"","513013","513","nop_idle_anger2","1","","105331","","","0.2","3"
"","513014","513","nop_walk_glad","1","","104511","","","0.2","3"
"","513015","513","-150","-255","","104511","1.9","","","2"
"","513016","513","","","","0.3","","","","93"
"","513017","513","nop_run","1","","103031","","","0.2","3"
"","513018","513","-300","-225","","103031","1.6","","","2"
"","513019","513","","","","0.3","","","","93"
"","513020","513","nop_walk_knmn","1","","105511","","","0.2","3"
"","513021","513","400","-270","","105511","1.3","","","2"
"","513022","513","","","","0.3","","","","93"
"","513023","513","nop_walk_kyapi","1","","100811","","","0.2","3"
"","513024","513","-450","-255","","100811","1","","","2"
"0.2","513025","513","nop_talk_doya","0","","105331","nop_idle_doya","1","0.2","3"
"","513026","513","","","","513024","","","","91"
"","513027","513","0","","","104511","","","","4"
"","513028","513","nop_idle_normal","1","","104511","","","0.2","3"
"","513029","513","nop_idle_normal","1","","103031","","","0.2","3"
"","513030","513","nop_idle_normal","1","","105511","","","0.2","3"
"","513031","513","nop_idle_normal","1","","100811","","","0.2","3"
"","513032","513","","","","513015","","","","91"
"","513033","513","vo_drama_10082013_002","0","","vo_drama_10082013","0","","","21"
"0","513034","513","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","5","0.5","103031","1","0","0","11"
"","513035","513","nop_talk_joy1","1","","103031","","","0.2","3"
"","513036","513","1","","","3","","","","93"
"","513037","513","nop_talk_joy2","1","","103031","","","0.2","3"
"","513038","513","1","","","3.5","","","","93"
"","513039","513","nop_talk_memory","1","","103031","","","0.2","3"
"","513040","513","","","","513034","","","","91"
"","513041","513","nop_idle_memory2","1","","103031","","","0.2","3"
"","513042","513","vo_drama_10082013_003","0","","vo_drama_10082013","0","","","21"
"0","513043","513","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","5","0.5","100811","1","0","0","11"
"","513044","513","nop_talk_thinking","1","","100811","","","0.2","3"
"","513045","513","","","","513043","","","","91"
"","513046","513","nop_idle_thinking","1","","100811","","","0.2","3"
"","513047","513","vo_drama_10082013_004","0","","vo_drama_10082013","0","","","21"
"0","513048","513","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","5","0.5","104511","1","0","0","11"
"","513049","513","nop_13_kuka_talk_memory1","1","","104511","","","0.2","3"
"","513050","513","","","","513048","","","","91"
"","513051","513","nop_13_kuka_idle_memory1","1","","104511","","","0.2","3"
"","513052","513","vo_drama_10082013_005","0","","vo_drama_10082013","0","","","21"
"0","513053","513","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","5","0.5","105331","1","0","0","11"
"","513054","513","nop_talk_wish","1","","105331","","","0.2","3"
"","513055","513","1","","","5","","","","93"
"0.2","513056","513","nop_13_monica_talk_arm_crossed","0","","105331","nop_13_monica_talk_arm_crossed_loop","1","0.2","3"
"","513057","513","","","","513053","","","","91"
"","513058","513","nop_13_monica_idle_arm_crossed","1","","105331","","","0.2","3"
"","513059","513","vo_drama_10082013_006","0","","vo_drama_10082013","0","","","21"
"0","513060","513","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","6","0.5","100811","1","0","0","11"
"0.2","513061","513","nop_13_yuki_pose","0","","100811","nop_13_yuki_pose_loop","1","0.2","3"
"","513062","513","1","","","5","","","","93"
"","513063","513","nop_13_yuki_pose2_loop","1","","100811","","","0.2","3"
"","513064","513","","","","513060","","","","91"
"","513065","513","nop_13_yuki_pose3_loop","1","","100811","","","0.2","3"
"","513066","513","vo_drama_10082013_007","0","","vo_drama_10082013","0","","","21"
"0","513067","513","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","6","0.5","104511","1","0","0","11"
"","513068","513","nop_13_kuka_talk_memory2","1","","104511","","","0.2","3"
"","513069","513","","","","513067","","","","91"
"","513070","513","nop_13_kuka_idle_memory2","1","","104511","","","0.2","3"
"","513071","513","vo_drama_10082013_008","0","","vo_drama_10082013","0","","","21"
"0","513072","513","さすがショーグン。\nこれなら天下統一も目前デス！","5","0.5","103031","1","0","0","11"
"","513073","513","nop_talk_joy1","1","","103031","","","0.2","3"
"","513074","513","","","","513072","","","","91"
"","513075","513","nop_idle_joy1","1","","103031","","","0.2","3"
"","513076","513","vo_drama_10082013_009","0","","vo_drama_10082013","0","","","21"
"0","513077","513","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","6","0.5","105331","1","0","0","11"
"","513078","513","nop_talk_normal","1","","105331","","","0.2","3"
"","513079","513","","","","513077","","","","91"
"","513080","513","nop_idle_normal","1","","105331","","","0.2","3"
"","513081","513","vo_drama_10082013_010","0","","vo_drama_10082013","0","","","21"
"0","513082","513","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","5","0.5","105331","1","0","0","11"
"","513083","513","nop_talk_thinking","1","","105331","","","0.2","3"
"","513084","513","1","","","2.5","","","","93"
"","513085","513","nop_talk_surprise2","1","","105331","","","0.2","3"
"","513086","513","1","","","1","","","","93"
"0.2","513087","513","nop_talk_doya","0","","105331","nop_talk_doya_loop","1","0.2","3"
"","513088","513","1","","","2.75","","","","93"
"","513089","513","nop_talk_joy1","1","","105331","","","0.2","3"
"","513090","513","nop_idle_normal_joy","1","","105511","","","0.2","3"
"","513091","513","","","","513082","","","","91"
"","513092","513","nop_idle_joy1","1","","105331","","","0.2","3"
"","513093","513","vo_drama_10082013_011","0","","vo_drama_10082013","0","","","21"
"0","513094","513","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","6","0.5","100811","1","0","0","11"
"","513095","513","nop_talk_thinking","1","","100811","","","0.2","3"
"","513096","513","1","","","2","","","","93"
"","513097","513","nop_idle_normal_suprise1","1","","105511","","","0.2","3"
"","513098","513","1","","","2","","","","93"
"0","513099","513","12","1","0","105331","1","0","0","12"
"","513100","513","nop_idle_normal_bitter","1","","105331","","","0.2","3"
"0.2","513101","513","nop_13_yuki_pose4","0","","100811","nop_talk_arm_crossed_loop2","1","0.5","3"
"","513102","513","1","","","4.5","","","","93"
"","513103","513","nop_talk_memory","1","","100811","","","0.2","3"
"","513104","513","","","","513094","","","","91"
"","513105","513","nop_idle_memory2","1","","100811","","","0.2","3"
"","513106","513","1","","","103031","","","","4"
"","513107","513","nop_talk_surprise1","1","","103031","","","0.2","3"
"0","513108","513","4","0.1","0","103031","1","0","0","12"
"","513109","513","","","","513108","","","","91"
"","513110","513","","","","513099","","","","91"
"","513111","513","vo_drama_10082013_012","0","","vo_drama_10082013","0","","","21"
"0","513112","513","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","5","0.5","103031","1","0","0","11"
"","513113","513","1","","","5","","","","93"
"0","513114","513","1","1","0","105331","1","0","0","12"
"","513115","513","nop_idle_normal_sad","1","","105331","","","0.2","3"
"","513116","513","1","","","0","","","","93"
"","513117","513","nop_talk_joy2","1","","103031","","","0.2","3"
"","513118","513","","","","513112","","","","91"
"0","513119","513","6","2","0","103031","1","0","0","12"
"","513120","513","nop_run","1","","103031","","","0.2","3"
"","513121","513","-1350","-225","","103031","5","0","","2"
"","513122","513","","","","513114","","","","91"
"","513123","513","vo_drama_10082013_013","0","","vo_drama_10082013","0","","","21"
"0","513124","513","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","5","1.75","104511","1","0","0","11"
"","513125","513","nop_talk_memory","1","","104511","","","0.2","3"
"","513126","513","1","","","7","","","","93"
"0","513127","513","17","1","0","105331","1","0","0","12"
"","513128","513","nop_idle_jitome","1","","105331","","","0.2","3"
"","513129","513","1","","","0.5","","","","93"
"0.2","513130","513","nop_13_kuka_down_in","0","","104511","nop_13_kuka_down_loop","1","0.2","3"
"","513131","513","","","","513124","","","","91"
"","513132","513","","","","513127","","","","91"
"","513133","513","vo_drama_10082013_014","0","","vo_drama_10082013","0","","","21"
"0","513134","513","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","4","0.5","105331","1","0","0","11"
"","513135","513","nop_talk_sad3","1","","105331","","","0.2","3"
"","513136","513","1","","","3.5","","","","93"
"0.2","513137","513","nop_talk_guts3","0","","105331","nop_talk_guts3_loop","1","0.2","3"
"","513138","513","1","","","3.5","","","","93"
"","513139","513","nop_talk_sad2_cry","1","","105331","","","0.2","3"
"","513140","513","1","","","3.5","","","","93"
"","513141","513","nop_talk_sad","1","","105331","","","0.2","3"
"","513142","513","","","","513134","","","","91"
"","513143","513","nop_idle_sad","1","","105331","","","0.2","3"
"","513144","513","vo_drama_10082013_015","0","","vo_drama_10082013","0","","","21"
"0","513145","513","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","4","3","105511","1","0","0","11"
"","513146","513","nop_run_sad","1","","105511","","","0.2","3"
"","513147","513","350","-275","","105511","1","","","2"
"","513148","513","","","","0","","","","91"
"","513149","513","0","","","105331","","","","4"
"","513150","513","nop_idle_surprise1","1","","105331","","","0.2","3"
"","513151","513","4","2","","105331","","","40","12"
"","513152","513","nop_13_ayumi_talk_sad","1","","105511","","","0.2","3"
"","513153","513","1","","","7","","","","93"
"","513154","513","nop_look_talk_wish","1","","105511","","","0.2","3"
"","513155","513","1","","","7.5","","","","93"
"","513156","513","nop_13_ayumi_talk_guts2_loop","1","","105511","","","0.2","3"
"","513157","513","","","","513145","","","","91"
"","513158","513","0","","","0.5","","","","93"
"1","514001","514","106831","102","nop_idle_normal","1","150","-235","1.95","1"
"0","514002","514","101131","101","nop_idle_normal","1","-100","-235","1.95","1"
"0","514003","514","1","104","NoItem","1","-100","-235","1.95","5"
"0","514004","514","104931","100","nop_idle_normal","1","-250","-215","1.95","1"
"0","514005","514","2","103","NoItem","1","-250","-215","1.95","5"
"","514006","514","0","","","0.5","","","","93"
"","514007","514","vo_drama_10082014_001","0","","vo_drama_10082014","0","","","21"
"0","514008","514","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","8","0.5","106831","1","0","0","11"
"0.2","514009","514","nop_look_smile","0","","106831","nop_talk_joy1","1","0.2","3"
"","514010","514","1","","","2.4","","","","93"
"","514011","514","nop_talk_thinking","1","","106831","","1","0.2","3"
"","514012","514","","","","514008","","","","91"
"","514013","514","nop_idle_arm_crossed","1","","106831","","","0.2","3"
"","514014","514","vo_drama_10082014_002","0","","vo_drama_10082014","0","","","21"
"0","514015","514","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","8","0.5","101131","1","0","0","11"
"0.2","514016","514","nop_look_smile","0","","101131","nop_14_rino_look_talk_joy4","1","0.2","3"
"","514017","514","nop_14_shizur_arm_crossed","1","","104931","","","0.2","3"
"","514018","514","1","","","2.5","","","","93"
"0","514019","514","nop_14_rino_headbutt","0","","101131","nop_14_rino_headbutt_loop","1","0.2","3"
"0","514020","514","nop_14_rino_headbutt","0","","1","nop_14_rino_headbutt_loop","1","0","3"
"","514021","514","nop_14_shizuru_headbutt","0","","104931","","","0","3"
"","514022","514","nop_14_shizuru_headbutt","0","","2","","","0","3"
"","514023","514","nop_idle_arm_crossed2","1","","106831","","","0.2","3"
"","514024","514","","","","514015","","","","91"
"","514025","514","vo_drama_10082014_003","0","","vo_drama_10082014","0","","","21"
"0","514026","514","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","8","0.5","104931","1","0","0","11"
"","514027","514","nop_14_shizuru_talk_joy","1","","104931","","","0","3"
"","514028","514","NoItem","0","","2","","","0","3"
"","514029","514","1","","","2.5","","","","93"
"","514030","514","nop_14_shizuru_talk_memory","1","","104931","","","0.2","3"
"","514031","514","","","","514026","","","","91"
"","514032","514","vo_drama_10082014_004","0","","vo_drama_10082014","0","","","21"
"0","514033","514","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","8","0.5","101131","1","0","0","11"
"","514034","514","1","","","101131","","","","4"
"","514035","514","1","","","1","","","","4"
"","514036","514","nop_shock_in","0","","101131","nop_shock_loop","1","0","3"
"","514037","514","NoItem","0","","1","","","0","3"
"","514038","514","1","","","1.1","","","","93"
"0","514039","514","nop_talk_guts3_NoBlink","0","","101131","nop_talk_guts3_loop","1","0.2","3"
"","514040","514","","","","514033","","","","91"
"","514041","514","vo_drama_10082014_005","0","","vo_drama_10082014","0","","","21"
"0","514042","514","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","8","0.5","106831","1","0","0","11"
"","514043","514","nop_talk_surprise1","1","","106831","","","0.2","3"
"","514044","514","1","","","1","","","","93"
"","514045","514","nop_talk_joy1_sad","1","","106831","","","0.2","3"
