101838533199d75d9a913abe847d1a9b88d893b2227bbca4ccf41f556b5cd71e,df7db5cf001c82eeeaf3c4b84ff651c620e3e8573cf57645ae3bdeaad32c4023,c6bfdf543c1d1b0f7a311ad354bf08c4aa1ebfc9c8df3490fa54310a82804466,9303ce95892835191cba6e308cae9375e7b5e96279e022084c1e49b609240ece,222da14a8eeaa246a7d1c1a46e4e7982824a85cd907c8d4d5618da055ecbc75b,bdb87cbea84b21cb26906bdbbd0dc318c3011c21d98e513547e019d724653d19,041bf20d72d029d52175b8464bc097e9ca7e0a07ad8c26863cb9b1624356c577,499cc5e5473191def37b55b5a45fc36c2fc07d2dd1201dede37193dc1aa3456a,bccf691d71fa9fb94a9a99a91b9d96d144466fa3f8a890d38652c85a3a94a3b2,ac1007ba84f8531b46b1bd28e9e2da1d096a94a2a57e04e2fcd68bb74a32c1d6
"49411","3450","25021","49401","0","0","2","630000","0","0"
"49511","690","25021","49501","0","0","2","630000","0","0"
"49521","690","25021","49502","0","0","2","630000","0","0"
"49531","690","25021","49503","0","0","2","630000","0","0"
"49541","690","25021","49504","0","0","2","630000","0","0"
"49551","690","25021","49505","0","0","2","630000","0","0"
"49611","690","25021","49601","0","0","2","630000","0","0"
"49621","690","25021","49602","0","0","2","630000","0","0"
"49631","690","25021","49603","0","0","2","630000","0","0"
"49641","690","25021","49604","0","0","2","630000","0","0"
"49651","690","25021","49605","0","0","2","630000","0","0"
"49711","3450","25021","49701","0","0","2","630000","0","0"
"49811","3450","25021","49801","0","0","2","630000","0","0"
"49911","690","25021","49901","0","0","2","630000","0","0"
"49921","690","25021","49902","0","0","2","630000","0","0"
"49931","690","25021","49903","0","0","2","630000","0","0"
"49941","690","25021","49904","0","0","2","630000","0","0"
"49951","690","25021","49905","0","0","2","630000","0","0"
"50011","690","25021","50001","0","0","2","630000","0","0"
"50021","690","25021","50002","0","0","2","630000","0","0"
"50031","690","25021","50003","0","0","2","630000","0","0"
"50041","690","25021","50004","0","0","2","630000","0","0"
"50051","690","25021","50005","0","0","2","630000","0","0"
"50111","690","25021","50101","0","0","2","630000","0","0"
"50121","690","25021","50102","0","0","2","630000","0","0"
"50131","690","25021","50103","0","0","2","630000","0","0"
"50141","690","25021","50104","0","0","2","630000","0","0"
"50151","690","25021","50105","0","0","2","630000","0","0"
"50211","3450","25021","50201","0","0","2","630000","0","0"
"50311","690","25021","50301","0","0","2","630000","0","0"
"50321","690","25021","50302","0","0","2","630000","0","0"
"50331","690","25021","50303","0","0","2","630000","0","0"
"50341","690","25021","50304","0","0","2","630000","0","0"
"50351","690","25021","50305","0","0","2","630000","0","0"
"50411","690","25021","50401","0","0","2","630000","0","0"
"50421","690","25021","50402","0","0","2","630000","0","0"
"50431","690","25021","50403","0","0","2","630000","0","0"
"50441","690","25021","50404","0","0","2","630000","0","0"
"50451","690","25021","50405","0","0","2","630000","0","0"
"50511","690","25021","50501","0","0","2","630000","0","0"
"50521","690","25021","50502","0","0","2","630000","0","0"
"50531","690","25021","50503","0","0","2","630000","0","0"
"50541","690","25021","50504","0","0","2","630000","0","0"
"50551","690","25021","50505","0","0","2","630000","0","0"
"50611","3450","25021","50601","0","0","2","630000","0","0"
"50711","690","25021","50701","0","0","2","630000","0","0"
"50721","690","25021","50702","0","0","2","630000","0","0"
"50731","690","25021","50703","0","0","2","630000","0","0"
"50741","690","25021","50704","0","0","2","630000","0","0"
"50751","690","25021","50705","0","0","2","630000","0","0"
"50811","690","25021","50801","0","0","2","630000","0","0"
"50821","690","25021","50802","0","0","2","630000","0","0"
"50831","690","25021","50803","0","0","2","630000","0","0"
"50841","690","25021","50804","0","0","2","630000","0","0"
"50851","690","25021","50805","0","0","2","630000","0","0"
"50911","3450","25021","50901","0","0","2","630000","0","0"
"51011","690","25021","51001","0","0","2","630000","0","0"
"51021","690","25021","51002","0","0","2","630000","0","0"
"51031","690","25021","51003","0","0","2","630000","0","0"
"51041","690","25021","51004","0","0","2","630000","0","0"
"51051","690","25021","51005","0","0","2","630000","0","0"
"51111","690","25021","51101","0","0","2","630000","0","0"
"51121","690","25021","51102","0","0","2","630000","0","0"
"51131","690","25021","51103","0","0","2","630000","0","0"
"51141","690","25021","51104","0","0","2","630000","0","0"
"51151","690","25021","51105","0","0","2","630000","0","0"
"51211","3450","25021","51201","0","0","2","630000","0","0"
"51311","690","25021","51301","0","0","2","630000","0","0"
"51321","690","25021","51302","0","0","2","630000","0","0"
"51331","690","25021","51303","0","0","2","630000","0","0"
"51341","690","25021","51304","0","0","2","630000","0","0"
"51351","690","25021","51305","0","0","2","630000","0","0"
"51411","690","25021","51401","0","0","2","630000","0","0"
"51421","690","25021","51402","0","0","2","630000","0","0"
"51431","690","25021","51403","0","0","2","630000","0","0"
"51441","690","25021","51404","0","0","2","630000","0","0"
"51451","690","25021","51405","0","0","2","630000","0","0"
"51511","690","25021","51501","0","0","2","630000","0","0"
"51521","690","25021","51502","0","0","2","630000","0","0"
"51531","690","25021","51503","0","0","2","630000","0","0"
"51541","690","25021","51504","0","0","2","630000","0","0"
"51551","690","25021","51505","0","0","2","630000","0","0"
"51611","690","25021","51601","0","0","2","630000","0","0"
"51621","690","25021","51602","0","0","2","630000","0","0"
"51631","690","25021","51603","0","0","2","630000","0","0"
"51641","690","25021","51604","0","0","2","630000","0","0"
"51651","690","25021","51605","0","0","2","630000","0","0"
"51711","690","25021","51701","0","0","2","630000","0","0"
"51721","690","25021","51702","0","0","2","630000","0","0"
"51731","690","25021","51703","0","0","2","630000","0","0"
"51741","690","25021","51704","0","0","2","630000","0","0"
"51751","690","25021","51705","0","0","2","630000","0","0"
"51811","3450","25021","51801","0","0","2","630000","0","0"
"51911","3450","25021","51901","0","0","2","630000","0","0"
"52011","3450","25021","52001","0","0","2","630000","0","0"
"52111","690","25021","52101","0","0","2","630000","0","0"
"52121","690","25021","52102","0","0","2","630000","0","0"
"52131","690","25021","52103","0","0","2","630000","0","0"
"52141","690","25021","52104","0","0","2","630000","0","0"
"52151","690","25021","52105","0","0","2","630000","0","0"
"52211","3450","25021","52201","0","0","2","630000","0","0"
"52311","690","25021","52301","0","0","2","630000","0","0"
"52321","690","25021","52302","0","0","2","630000","0","0"
"52331","690","25021","52303","0","0","2","630000","0","0"
"52341","690","25021","52304","0","0","2","630000","0","0"
"52351","690","25021","52305","0","0","2","630000","0","0"
"52411","3450","25021","52401","0","0","2","630000","0","0"
"52511","690","25021","52501","0","0","2","630000","0","0"
"52521","690","25021","52502","0","0","2","630000","0","0"
"52531","690","25021","52503","0","0","2","630000","0","0"
"52541","690","25021","52504","0","0","2","630000","0","0"
"52551","690","25021","52505","0","0","2","630000","0","0"
"52611","690","25021","52601","0","0","2","630000","0","0"
"52621","690","25021","52602","0","0","2","630000","0","0"
"52631","690","25021","52603","0","0","2","630000","0","0"
"52641","690","25021","52604","0","0","2","630000","0","0"
"52651","690","25021","52605","0","0","2","630000","0","0"
"52711","690","25021","52701","0","0","2","630000","0","0"
"52721","690","25021","52702","0","0","2","630000","0","0"
"52731","690","25021","52703","0","0","2","630000","0","0"
"52741","690","25021","52704","0","0","2","630000","0","0"
"52751","690","25021","52705","0","0","2","630000","0","0"
"52811","3450","25021","52801","0","0","2","630000","0","0"
"52911","690","25021","52901","0","0","2","630000","0","0"
"52921","690","25021","52902","0","0","2","630000","0","0"
"52931","690","25021","52903","0","0","2","630000","0","0"
"52941","690","25021","52904","0","0","2","630000","0","0"
"52951","690","25021","52905","0","0","2","630000","0","0"
"53011","690","25021","53001","0","0","2","630000","0","0"
"53021","690","25021","53002","0","0","2","630000","0","0"
"53031","690","25021","53003","0","0","2","630000","0","0"
"53041","690","25021","53004","0","0","2","630000","0","0"
"53051","690","25021","53005","0","0","2","630000","0","0"
"53111","690","25021","53101","0","0","2","630000","0","0"
"53121","690","25021","53102","0","0","2","630000","0","0"
"53131","690","25021","53103","0","0","2","630000","0","0"
"53141","690","25021","53104","0","0","2","630000","0","0"
"53151","690","25021","53105","0","0","2","630000","0","0"
"53211","3450","25021","53201","0","0","2","630000","0","0"
"53311","690","25021","53301","0","0","2","630000","0","0"
"53321","690","25021","53302","0","0","2","630000","0","0"
"53331","690","25021","53303","0","0","2","630000","0","0"
"53341","690","25021","53304","0","0","2","630000","0","0"
"53351","690","25021","53305","0","0","2","630000","0","0"
"53411","690","25021","53401","0","0","2","630000","0","0"
"53421","690","25021","53402","0","0","2","630000","0","0"
"53431","690","25021","53403","0","0","2","630000","0","0"
"53441","690","25021","53404","0","0","2","630000","0","0"
"53451","690","25021","53405","0","0","2","630000","0","0"
"53511","3500","25021","53501","0","0","2","640000","0","0"
"53611","3500","25021","53601","0","0","2","640000","0","0"
"53711","3500","25021","53701","0","0","2","640000","0","0"
"53811","3500","25021","53801","0","0","2","640000","0","0"
"53911","3500","25021","53901","0","0","2","640000","0","0"
"54011","3500","25021","54001","0","0","2","640000","0","0"
"54111","700","25021","54101","0","0","2","640000","0","0"
"54121","700","25021","54102","0","0","2","640000","0","0"
"54131","700","25021","54103","0","0","2","640000","0","0"
"54141","700","25021","54104","0","0","2","640000","0","0"
"54151","700","25021","54105","0","0","2","640000","0","0"
"54211","700","25021","54201","0","0","2","640000","0","0"
"54221","700","25021","54202","0","0","2","640000","0","0"
"54231","700","25021","54203","0","0","2","640000","0","0"
"54241","700","25021","54204","0","0","2","640000","0","0"
"54251","700","25021","54205","0","0","2","640000","0","0"
"54311","700","25021","54301","0","0","2","640000","0","0"
"54321","700","25021","54302","0","0","2","640000","0","0"
"54331","700","25021","54303","0","0","2","640000","0","0"
"54341","700","25021","54304","0","0","2","640000","0","0"
"54351","700","25021","54305","0","0","2","640000","0","0"
"54411","700","25021","54401","0","0","2","640000","0","0"
"54421","700","25021","54402","0","0","2","640000","0","0"
"54431","700","25021","54403","0","0","2","640000","0","0"
"54441","700","25021","54404","0","0","2","640000","0","0"
"54451","700","25021","54405","0","0","2","640000","0","0"
"54511","3500","25021","54501","0","0","2","640000","0","0"
"54611","3500","25021","54601","0","0","2","640000","0","0"
"54711","700","25021","54701","0","0","2","640000","0","0"
"54721","700","25021","54702","0","0","2","640000","0","0"
"54731","700","25021","54703","0","0","2","640000","0","0"
"54741","700","25021","54704","0","0","2","640000","0","0"
"54751","700","25021","54705","0","0","2","640000","0","0"
"54811","3500","25021","54801","0","0","2","640000","0","0"
"54911","700","25021","54901","0","0","2","640000","0","0"
"54921","700","25021","54902","0","0","2","640000","0","0"
"54931","700","25021","54903","0","0","2","640000","0","0"
"54941","700","25021","54904","0","0","2","640000","0","0"
"54951","700","25021","54905","0","0","2","640000","0","0"
"55011","700","25021","55001","0","0","2","640000","0","0"
"55021","700","25021","55002","0","0","2","640000","0","0"
"55031","700","25021","55003","0","0","2","640000","0","0"
"55041","700","25021","55004","0","0","2","640000","0","0"
"55051","700","25021","55005","0","0","2","640000","0","0"
"55111","700","25021","55101","0","0","2","640000","0","0"
"55121","700","25021","55102","0","0","2","640000","0","0"
"55131","700","25021","55103","0","0","2","640000","0","0"
"55141","700","25021","55104","0","0","2","640000","0","0"
"55151","700","25021","55105","0","0","2","640000","0","0"
"55211","700","25021","55201","0","0","2","640000","0","0"
"55221","700","25021","55202","0","0","2","640000","0","0"
"55231","700","25021","55203","0","0","2","640000","0","0"
"55241","700","25021","55204","0","0","2","640000","0","0"
"55251","700","25021","55205","0","0","2","640000","0","0"
"55311","700","25021","55301","0","0","2","640000","0","0"
"55321","700","25021","55302","0","0","2","640000","0","0"
"55331","700","25021","55303","0","0","2","640000","0","0"
"55341","700","25021","55304","0","0","2","640000","0","0"
"55351","700","25021","55305","0","0","2","640000","0","0"
"55411","700","25021","55401","0","0","2","640000","0","0"
"55421","700","25021","55402","0","0","2","640000","0","0"
"55431","700","25021","55403","0","0","2","640000","0","0"
"55441","700","25021","55404","0","0","2","640000","0","0"
"55451","700","25021","55405","0","0","2","640000","0","0"
"55511","700","25021","55501","0","0","2","640000","0","0"
"55521","700","25021","55502","0","0","2","640000","0","0"
"55531","700","25021","55503","0","0","2","640000","0","0"
"55541","700","25021","55504","0","0","2","640000","0","0"
"55551","700","25021","55505","0","0","2","640000","0","0"
"55611","700","25021","55601","0","0","2","640000","0","0"
"55621","700","25021","55602","0","0","2","640000","0","0"
"55631","700","25021","55603","0","0","2","640000","0","0"
"55641","700","25021","55604","0","0","2","640000","0","0"
"55651","700","25021","55605","0","0","2","640000","0","0"
"55711","700","25021","55701","0","0","2","640000","0","0"
"55721","700","25021","55702","0","0","2","640000","0","0"
"55731","700","25021","55703","0","0","2","640000","0","0"
"55741","700","25021","55704","0","0","2","640000","0","0"
"55751","700","25021","55705","0","0","2","640000","0","0"
"55811","3500","25021","55801","0","0","2","640000","0","0"
"55911","3500","25021","55901","0","0","2","640000","0","0"
"56011","700","25021","56001","0","0","2","640000","0","0"
"56021","700","25021","56002","0","0","2","640000","0","0"
"56031","700","25021","56003","0","0","2","640000","0","0"
"56041","700","25021","56004","0","0","2","640000","0","0"
"56051","700","25021","56005","0","0","2","640000","0","0"
"56111","3500","25021","56101","0","0","2","640000","0","0"
"56211","3500","25021","56201","0","0","2","640000","0","0"
"56311","700","25021","56301","0","0","2","640000","0","0"
"56321","700","25021","56302","0","0","2","640000","0","0"
"56331","700","25021","56303","0","0","2","640000","0","0"
"56341","700","25021","56304","0","0","2","640000","0","0"
"56351","700","25021","56305","0","0","2","640000","0","0"
"56411","700","25021","56401","0","0","2","640000","0","0"
"56421","700","25021","56402","0","0","2","640000","0","0"
"56431","700","25021","56403","0","0","2","640000","0","0"
"56441","700","25021","56404","0","0","2","640000","0","0"
"56451","700","25021","56405","0","0","2","640000","0","0"
"56511","700","25021","56501","0","0","2","640000","0","0"
"56521","700","25021","56502","0","0","2","640000","0","0"
"56531","700","25021","56503","0","0","2","640000","0","0"
"56541","700","25021","56504","0","0","2","640000","0","0"
"56551","700","25021","56505","0","0","2","640000","0","0"
"56611","700","25021","56601","0","0","2","640000","0","0"
"56621","700","25021","56602","0","0","2","640000","0","0"
"56631","700","25021","56603","0","0","2","640000","0","0"
"56641","700","25021","56604","0","0","2","640000","0","0"
"56651","700","25021","56605","0","0","2","640000","0","0"
"56711","700","25021","56701","0","0","2","640000","0","0"
"56721","700","25021","56702","0","0","2","640000","0","0"
"56731","700","25021","56703","0","0","2","640000","0","0"
"56741","700","25021","56704","0","0","2","640000","0","0"
"56751","700","25021","56705","0","0","2","640000","0","0"
"56811","3500","25021","56801","0","0","2","640000","0","0"
"56911","700","25021","56901","0","0","2","640000","0","0"
"56921","700","25021","56902","0","0","2","640000","0","0"
"56931","700","25021","56903","0","0","2","640000","0","0"
"56941","700","25021","56904","0","0","2","640000","0","0"
"56951","700","25021","56905","0","0","2","640000","0","0"
"57011","700","25021","57001","0","0","2","640000","0","0"
"57021","700","25021","57002","0","0","2","640000","0","0"
"57031","700","25021","57003","0","0","2","640000","0","0"
"57041","700","25021","57004","0","0","2","640000","0","0"
"57051","700","25021","57005","0","0","2","640000","0","0"
"57111","700","25021","57101","0","0","2","640000","0","0"
"57121","700","25021","57102","0","0","2","640000","0","0"
"57131","700","25021","57103","0","0","2","640000","0","0"
"57141","700","25021","57104","0","0","2","640000","0","0"
"57151","700","25021","57105","0","0","2","640000","0","0"
"57211","700","25021","57201","0","0","2","640000","0","0"
"57221","700","25021","57202","0","0","2","640000","0","0"
"57231","700","25021","57203","0","0","2","640000","0","0"
"57241","700","25021","57204","0","0","2","640000","0","0"
"57251","700","25021","57205","0","0","2","640000","0","0"
"57311","700","25021","57301","0","0","2","640000","0","0"
"57321","700","25021","57302","0","0","2","640000","0","0"
"57331","700","25021","57303","0","0","2","640000","0","0"
"57341","700","25021","57304","0","0","2","640000","0","0"
"57351","700","25021","57305","0","0","2","640000","0","0"
"57411","3500","25021","57401","0","0","2","640000","0","0"
"57511","700","25021","57501","0","0","2","640000","0","0"
"57521","700","25021","57502","0","0","2","640000","0","0"
"57531","700","25021","57503","0","0","2","640000","0","0"
"57541","700","25021","57504","0","0","2","640000","0","0"
"57551","700","25021","57505","0","0","2","640000","0","0"
"57611","3500","25021","57601","0","0","2","640000","0","0"
"57711","700","25021","57701","0","0","2","640000","0","0"
"57721","700","25021","57702","0","0","2","640000","0","0"
"57731","700","25021","57703","0","0","2","640000","0","0"
"57741","700","25021","57704","0","0","2","640000","0","0"
"57751","700","25021","57705","0","0","2","640000","0","0"
"57811","700","25021","57801","0","0","2","640000","0","0"
"57821","700","25021","57802","0","0","2","640000","0","0"
"57831","700","25021","57803","0","0","2","640000","0","0"
"57841","700","25021","57804","0","0","2","640000","0","0"
"57851","700","25021","57805","0","0","2","640000","0","0"
"57911","700","25021","57901","0","0","2","640000","0","0"
"57921","700","25021","57902","0","0","2","640000","0","0"
"57931","700","25021","57903","0","0","2","640000","0","0"
"57941","700","25021","57904","0","0","2","640000","0","0"
"57951","700","25021","57905","0","0","2","640000","0","0"
"58011","3500","25021","58001","0","0","2","640000","0","0"
"58111","3500","25021","58101","0","0","2","640000","0","0"
"58211","3500","25021","58201","0","0","2","640000","0","0"
"58311","3500","25021","58301","0","0","2","640000","0","0"
"58411","700","25021","58401","0","0","2","640000","0","0"
"58421","700","25021","58402","0","0","2","640000","0","0"
"58431","700","25021","58403","0","0","2","640000","0","0"
"58441","700","25021","58404","0","0","2","640000","0","0"
"58451","700","25021","58405","0","0","2","640000","0","0"
"58511","3500","25021","58501","0","0","2","640000","0","0"
"58611","700","25021","58601","0","0","2","640000","0","0"
"58621","700","25021","58602","0","0","2","640000","0","0"
"58631","700","25021","58603","0","0","2","640000","0","0"
"58641","700","25021","58604","0","0","2","640000","0","0"
"58651","700","25021","58605","0","0","2","640000","0","0"
"58711","3550","25021","58701","0","0","2","650000","0","0"
"58811","710","25021","58801","0","0","2","650000","0","0"
"58821","710","25021","58802","0","0","2","650000","0","0"
"58831","710","25021","58803","0","0","2","650000","0","0"
"58841","710","25021","58804","0","0","2","650000","0","0"
"58851","710","25021","58805","0","0","2","650000","0","0"
"58911","710","25021","58901","0","0","2","650000","0","0"
"58921","710","25021","58902","0","0","2","650000","0","0"
"58931","710","25021","58903","0","0","2","650000","0","0"
"58941","710","25021","58904","0","0","2","650000","0","0"
"58951","710","25021","58905","0","0","2","650000","0","0"
"59011","710","25021","59001","0","0","2","650000","0","0"
"59021","710","25021","59002","0","0","2","650000","0","0"
"59031","710","25021","59003","0","0","2","650000","0","0"
"59041","710","25021","59004","0","0","2","650000","0","0"
"59051","710","25021","59005","0","0","2","650000","0","0"
"59111","710","25021","59101","0","0","2","650000","0","0"
"59121","710","25021","59102","0","0","2","650000","0","0"
"59131","710","25021","59103","0","0","2","650000","0","0"
"59141","710","25021","59104","0","0","2","650000","0","0"
"59151","710","25021","59105","0","0","2","650000","0","0"
"59211","710","25021","59201","0","0","2","650000","0","0"
"59221","710","25021","59202","0","0","2","650000","0","0"
"59231","710","25021","59203","0","0","2","650000","0","0"
"59241","710","25021","59204","0","0","2","650000","0","0"
"59251","710","25021","59205","0","0","2","650000","0","0"
"59311","3550","25021","59301","0","0","2","650000","0","0"
"59411","710","25021","59401","0","0","2","650000","0","0"
"59421","710","25021","59402","0","0","2","650000","0","0"
"59431","710","25021","59403","0","0","2","650000","0","0"
"59441","710","25021","59404","0","0","2","650000","0","0"
"59451","710","25021","59405","0","0","2","650000","0","0"
"59511","710","25021","59501","0","0","2","650000","0","0"
"59521","710","25021","59502","0","0","2","650000","0","0"
"59531","710","25021","59503","0","0","2","650000","0","0"
"59541","710","25021","59504","0","0","2","650000","0","0"
"59551","710","25021","59505","0","0","2","650000","0","0"
"59611","710","25021","59601","0","0","2","650000","0","0"
"59621","710","25021","59602","0","0","2","650000","0","0"
"59631","710","25021","59603","0","0","2","650000","0","0"
"59641","710","25021","59604","0","0","2","650000","0","0"
"59651","710","25021","59605","0","0","2","650000","0","0"
"59711","710","25021","59701","0","0","2","650000","0","0"
"59721","710","25021","59702","0","0","2","650000","0","0"
"59731","710","25021","59703","0","0","2","650000","0","0"
"59741","710","25021","59704","0","0","2","650000","0","0"
"59751","710","25021","59705","0","0","2","650000","0","0"
"59811","710","25021","59801","0","0","2","650000","0","0"
"59821","710","25021","59802","0","0","2","650000","0","0"
"59831","710","25021","59803","0","0","2","650000","0","0"
"59841","710","25021","59804","0","0","2","650000","0","0"
"59851","710","25021","59805","0","0","2","650000","0","0"
"59911","710","25021","59901","0","0","2","650000","0","0"
"59921","710","25021","59902","0","0","2","650000","0","0"
"59931","710","25021","59903","0","0","2","650000","0","0"
"59941","710","25021","59904","0","0","2","650000","0","0"
"59951","710","25021","59905","0","0","2","650000","0","0"
"60011","710","25021","60001","0","0","2","650000","0","0"
"60021","710","25021","60002","0","0","2","650000","0","0"
"60031","710","25021","60003","0","0","2","650000","0","0"
"60041","710","25021","60004","0","0","2","650000","0","0"
"60051","710","25021","60005","0","0","2","650000","0","0"
"60111","710","25021","60101","0","0","2","650000","0","0"
"60121","710","25021","60102","0","0","2","650000","0","0"
"60131","710","25021","60103","0","0","2","650000","0","0"
"60141","710","25021","60104","0","0","2","650000","0","0"
"60151","710","25021","60105","0","0","2","650000","0","0"
"60211","710","25021","60201","0","0","2","650000","0","0"
"60221","710","25021","60202","0","0","2","650000","0","0"
"60231","710","25021","60203","0","0","2","650000","0","0"
"60241","710","25021","60204","0","0","2","650000","0","0"
"60251","710","25021","60205","0","0","2","650000","0","0"
"60311","710","25021","60301","0","0","2","650000","0","0"
"60321","710","25021","60302","0","0","2","650000","0","0"
"60331","710","25021","60303","0","0","2","650000","0","0"
"60341","710","25021","60304","0","0","2","650000","0","0"
"60351","710","25021","60305","0","0","2","650000","0","0"
"60411","710","25021","60401","0","0","2","650000","0","0"
"60421","710","25021","60402","0","0","2","650000","0","0"
"60431","710","25021","60403","0","0","2","650000","0","0"
"60441","710","25021","60404","0","0","2","650000","0","0"
"60451","710","25021","60405","0","0","2","650000","0","0"
"60511","3550","25021","60501","0","0","2","650000","0","0"
"60611","3550","25021","60601","0","0","2","650000","0","0"
"60711","3550","25021","60701","0","0","2","650000","0","0"
"60811","710","25021","60801","0","0","2","650000","0","0"
"60821","710","25021","60802","0","0","2","650000","0","0"
"60831","710","25021","60803","0","0","2","650000","0","0"
"60841","710","25021","60804","0","0","2","650000","0","0"
"60851","710","25021","60805","0","0","2","650000","0","0"
"60911","710","25021","60901","0","0","2","650000","0","0"
"60921","710","25021","60902","0","0","2","650000","0","0"
"60931","710","25021","60903","0","0","2","650000","0","0"
"60941","710","25021","60904","0","0","2","650000","0","0"
"60951","710","25021","60905","0","0","2","650000","0","0"
"61011","710","25021","61001","0","0","2","650000","0","0"
"61021","710","25021","61002","0","0","2","650000","0","0"
"61031","710","25021","61003","0","0","2","650000","0","0"
"61041","710","25021","61004","0","0","2","650000","0","0"
"61051","710","25021","61005","0","0","2","650000","0","0"
"61111","710","25021","61101","0","0","2","650000","0","0"
"61121","710","25021","61102","0","0","2","650000","0","0"
"61131","710","25021","61103","0","0","2","650000","0","0"
"61141","710","25021","61104","0","0","2","650000","0","0"
"61151","710","25021","61105","0","0","2","650000","0","0"
"61211","710","25021","61201","0","0","2","650000","0","0"
"61221","710","25021","61202","0","0","2","650000","0","0"
"61231","710","25021","61203","0","0","2","650000","0","0"
"61241","710","25021","61204","0","0","2","650000","0","0"
"61251","710","25021","61205","0","0","2","650000","0","0"
"61311","710","25021","61301","0","0","2","650000","0","0"
"61321","710","25021","61302","0","0","2","650000","0","0"
"61331","710","25021","61303","0","0","2","650000","0","0"
"61341","710","25021","61304","0","0","2","650000","0","0"
"61351","710","25021","61305","0","0","2","650000","0","0"
"61411","710","25021","61401","0","0","2","650000","0","0"
"61421","710","25021","61402","0","0","2","650000","0","0"
"61431","710","25021","61403","0","0","2","650000","0","0"
"61441","710","25021","61404","0","0","2","650000","0","0"
"61451","710","25021","61405","0","0","2","650000","0","0"
"61511","710","25021","61501","0","0","2","650000","0","0"
"61521","710","25021","61502","0","0","2","650000","0","0"
"61531","710","25021","61503","0","0","2","650000","0","0"
"61541","710","25021","61504","0","0","2","650000","0","0"
"61551","710","25021","61505","0","0","2","650000","0","0"
"61611","710","25021","61601","0","0","2","650000","0","0"
"61621","710","25021","61602","0","0","2","650000","0","0"
"61631","710","25021","61603","0","0","2","650000","0","0"
"61641","710","25021","61604","0","0","2","650000","0","0"
"61651","710","25021","61605","0","0","2","650000","0","0"
"61711","710","25021","61701","0","0","2","650000","0","0"
"61721","710","25021","61702","0","0","2","650000","0","0"
"61731","710","25021","61703","0","0","2","650000","0","0"
"61741","710","25021","61704","0","0","2","650000","0","0"
"61751","710","25021","61705","0","0","2","650000","0","0"
"61811","710","25021","61801","0","0","2","650000","0","0"
"61821","710","25021","61802","0","0","2","650000","0","0"
"61831","710","25021","61803","0","0","2","650000","0","0"
"61841","710","25021","61804","0","0","2","650000","0","0"
"61851","710","25021","61805","0","0","2","650000","0","0"
"61911","3550","25021","61901","0","0","2","650000","0","0"
"62011","710","25021","62001","0","0","2","650000","0","0"
"62021","710","25021","62002","0","0","2","650000","0","0"
"62031","710","25021","62003","0","0","2","650000","0","0"
"62041","710","25021","62004","0","0","2","650000","0","0"
"62051","710","25021","62005","0","0","2","650000","0","0"
"62111","3550","25021","62101","0","0","2","650000","0","0"
"62211","710","25021","62201","0","0","2","650000","0","0"
"62221","710","25021","62202","0","0","2","650000","0","0"
"62231","710","25021","62203","0","0","2","650000","0","0"
"62241","710","25021","62204","0","0","2","650000","0","0"
"62251","710","25021","62205","0","0","2","650000","0","0"
"62311","710","25021","62301","0","0","2","650000","0","0"
"62321","710","25021","62302","0","0","2","650000","0","0"
"62331","710","25021","62303","0","0","2","650000","0","0"
"62341","710","25021","62304","0","0","2","650000","0","0"
"62351","710","25021","62305","0","0","2","650000","0","0"
"62411","710","25021","62401","0","0","2","650000","0","0"
"62421","710","25021","62402","0","0","2","650000","0","0"
"62431","710","25021","62403","0","0","2","650000","0","0"
"62441","710","25021","62404","0","0","2","650000","0","0"
"62451","710","25021","62405","0","0","2","650000","0","0"
"62511","710","25021","62501","0","0","2","650000","0","0"
"62521","710","25021","62502","0","0","2","650000","0","0"
"62531","710","25021","62503","0","0","2","650000","0","0"
"62541","710","25021","62504","0","0","2","650000","0","0"
"62551","710","25021","62505","0","0","2","650000","0","0"
"62611","710","25021","62601","0","0","2","650000","0","0"
"62621","710","25021","62602","0","0","2","650000","0","0"
"62631","710","25021","62603","0","0","2","650000","0","0"
"62641","710","25021","62604","0","0","2","650000","0","0"
"62651","710","25021","62605","0","0","2","650000","0","0"
"62711","710","25021","62701","0","0","2","650000","0","0"
"62721","710","25021","62702","0","0","2","650000","0","0"
"62731","710","25021","62703","0","0","2","650000","0","0"
"62741","710","25021","62704","0","0","2","650000","0","0"
"62751","710","25021","62705","0","0","2","650000","0","0"
"62811","3550","25021","62801","0","0","2","650000","0","0"
"62911","3550","25021","62901","0","0","2","650000","0","0"
"63011","710","25021","63001","0","0","2","650000","0","0"
"63021","710","25021","63002","0","0","2","650000","0","0"
"63031","710","25021","63003","0","0","2","650000","0","0"
"63041","710","25021","63004","0","0","2","650000","0","0"
"63051","710","25021","63005","0","0","2","650000","0","0"
"63111","3550","25021","63101","0","0","2","650000","0","0"
"63211","710","25021","63201","0","0","2","650000","0","0"
"63221","710","25021","63202","0","0","2","650000","0","0"
"63231","710","25021","63203","0","0","2","650000","0","0"
"63241","710","25021","63204","0","0","2","650000","0","0"
"63251","710","25021","63205","0","0","2","650000","0","0"
"63311","710","25021","63301","0","0","2","650000","0","0"
"63321","710","25021","63302","0","0","2","650000","0","0"
"63331","710","25021","63303","0","0","2","650000","0","0"
"63341","710","25021","63304","0","0","2","650000","0","0"
