54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9
"チカのシャドウ","10","0","0","93","3356","1","604201","710002301","1","1","30","0","0","0","0","93","101","0","0","0","73","10","0","0","0","0","0","1","0","35721","200000001","93","0","0","0","0","0","0","0","93","55"
"リマのシャドウ","10","0","0","93","0","1","605201","710002302","1","1","30","0","0","0","0","0","70","0","0","0","73","10","3029","0","0","0","0","1","0","67239","200000001","93","0","0","0","0","0","0","0","0","132"
"ハイオーク","10","0","0","93","0","1","203801","710002303","1","1","30","0","0","0","0","93","51","0","0","0","73","10","2131","0","0","0","0","1","0","43112","200000001","93","0","0","0","0","0","0","0","93","66"
"バットケイブ","10","0","0","93","1561","1","202500","710002304","1","1","30","0","0","0","0","93","70","0","0","0","73","10","0","0","0","0","0","1","0","29990","200000001","93","0","0","0","0","0","0","0","93","49"
"マッドフラワー","10","0","0","93","0","1","201301","710002305","1","1","30","0","0","0","0","93","58","0","0","0","73","10","1391","0","0","0","0","1","0","29499","200000001","93","0","0","0","0","0","0","0","93","67"
"ミフユのシャドウ","10","0","0","94","0","1","604801","710002401","1","1","30","0","0","0","0","94","65","0","0","0","74","10","3313","0","0","0","0","1","0","52407","200000001","94","0","0","0","0","0","0","0","94","105"
"アオイのシャドウ","10","0","0","94","0","1","604001","710002402","1","1","30","0","0","0","0","94","61","0","0","0","74","10","3644","0","0","0","0","1","0","34938","200000001","94","0","0","0","0","0","0","0","94","97"
"ポイドン","10","0","0","94","0","1","202900","710002403","1","1","30","0","0","0","0","94","58","0","0","0","74","10","1836","0","0","0","0","1","0","38288","200000001","94","0","0","0","0","0","0","0","94","61"
"ケイブエイプ","10","0","0","94","0","1","202400","710002404","1","1","30","0","0","0","0","94","45","0","0","0","74","10","2095","0","0","0","0","1","0","48347","200000001","94","0","0","0","0","0","0","0","94","79"
"ポイズンポッド","10","0","0","94","0","1","204300","710002405","1","1","30","0","0","0","0","94","70","0","0","0","74","10","1892","0","0","0","0","1","0","34418","200000001","94","0","0","0","0","0","0","0","94","49"
"カオリのシャドウ","10","0","0","95","0","1","601701","710002501","1","1","30","0","0","0","0","95","73","0","0","0","75","10","4200","0","0","0","0","1","0","46144","200000001","95","0","0","0","0","0","0","0","95","107"
"クルミのシャドウ","10","0","0","95","0","1","602101","710002502","1","1","30","0","0","0","0","95","68","0","0","0","75","10","3850","0","0","0","0","1","0","55373","200000001","95","0","0","0","0","0","0","0","95","111"
"ポイドン","10","0","0","95","0","1","202900","710002503","1","1","30","0","0","0","0","95","60","0","0","0","75","10","1856","0","0","0","0","1","0","38288","200000001","95","0","0","0","0","0","0","0","95","63"
"インプ","10","0","0","95","1644","1","203200","710002504","1","1","30","0","0","0","0","95","80","0","0","0","75","10","0","0","0","0","0","1","0","41400","200000001","95","0","0","0","0","0","0","0","95","50"
"エルダークラウド","10","0","0","95","2784","1","201400","710002505","1","1","30","0","0","0","0","95","50","0","0","0","75","10","0","0","0","0","0","1","0","42732","200000001","95","0","0","0","0","0","0","0","95","71"
"シノブのシャドウ","10","0","0","95","0","1","603101","710002601","1","1","30","0","0","0","0","95","75","0","0","0","75","10","3625","0","0","0","0","1","0","52572","200000001","95","0","0","0","0","0","0","0","95","110"
"ヒヨリのシャドウ","10","0","0","95","0","1","600101","710002602","1","1","30","0","0","0","0","95","75","0","0","0","75","10","4169","0","0","0","0","1","0","47792","200000001","95","0","0","0","0","0","0","0","95","110"
"ハイオーク","10","0","0","95","0","1","203801","710002603","1","1","30","0","0","0","0","95","54","0","0","0","75","10","2181","0","0","0","0","1","0","46408","200000001","95","0","0","0","0","0","0","0","95","69"
"イビルキャノン","10","0","0","95","0","1","203900","710002604","1","1","30","0","0","0","0","95","54","0","0","0","75","10","1447","0","0","0","0","1","0","31147","200000001","95","0","0","0","0","0","0","0","95","50"
"コボルト","10","0","0","95","0","1","201100","710002605","1","1","30","0","0","0","0","95","92","0","0","0","75","10","2128","0","0","0","0","1","0","36932","200000001","95","0","0","0","0","0","0","0","95","85"
"スズナのシャドウ","10","0","0","95","0","1","601601","710002701","1","1","30","0","0","0","0","95","69","0","0","0","75","10","4500","0","0","0","0","1","0","42024","200000001","95","0","0","0","0","0","0","0","95","110"
"レイのシャドウ","10","0","0","95","0","1","600301","710002702","1","1","30","0","0","0","0","95","73","0","0","0","75","10","4313","0","0","0","0","1","0","59328","200000001","95","0","0","0","0","0","0","0","95","119"
"ネジレアカシア","10","0","0","95","0","1","200901","710002703","1","1","30","0","0","0","0","95","95","0","0","0","75","10","2395","0","0","0","0","1","0","53442","200000001","95","0","0","0","0","0","0","0","95","106"
"ドリルモール","10","0","0","95","0","1","203500","710002704","1","1","30","0","0","0","0","95","69","0","0","0","75","10","2176","0","0","0","0","1","0","55331","200000001","95","0","0","0","0","0","0","0","95","93"
"インプ","10","0","0","95","2038","1","203200","710002705","1","1","30","0","0","0","0","95","126","0","0","0","75","10","0","0","0","0","0","1","0","55372","200000001","95","0","0","0","0","0","0","0","95","80"
"エリコのシャドウ","10","0","0","95","0","1","602701","710002801","1","1","30","0","0","0","0","95","76","0","0","0","75","10","5038","0","0","0","0","1","0","56197","200000001","95","0","0","0","0","0","0","0","95","123"
"ユカリのシャドウ","10","0","0","95","0","1","603401","710002802","1","1","30","0","0","0","0","95","80","0","0","0","75","10","3875","0","0","0","0","1","0","48534","200000001","95","0","0","0","0","0","0","0","95","118"
"ゴブリンガード","10","0","0","95","450","1","203300","710002803","1","1","30","0","0","0","0","95","70","0","0","0","75","10","2004","0","0","0","0","1","0","34118","200000001","95","0","0","0","0","0","0","0","95","309"
"バットケイブ","10","0","0","95","2151","1","202500","710002804","1","1","30","0","0","0","0","95","116","0","0","0","75","10","0","0","0","0","0","1","0","51308","200000001","95","0","0","0","0","0","0","0","95","84"
"アイスチック","10","0","0","95","2125","1","205300","710002805","1","1","30","0","0","0","0","95","106","0","0","0","75","10","0","0","0","0","0","1","0","53280","200000001","95","0","0","0","0","0","0","0","95","83"
"クウカのシャドウ","10","0","0","95","0","1","604501","710002901","1","1","30","0","0","0","0","95","107","0","0","0","75","10","3600","0","0","0","0","1","0","79104","200000001","95","0","0","0","0","0","0","0","95","127"
"ミサキのシャドウ","10","0","0","95","3874","1","605001","710002902","1","1","30","0","0","0","0","95","127","0","0","0","75","10","0","0","0","0","0","1","0","47463","200000001","95","0","0","0","0","0","0","0","95","78"
"オーク","10","0","0","95","0","1","203800","710002903","1","1","30","0","0","0","0","95","85","0","0","0","75","10","3064","0","0","0","0","1","0","60160","200000001","95","0","0","0","0","0","0","0","95","108"
"ネジレアカシア","10","0","0","95","0","1","200901","710002904","1","1","30","0","0","0","0","95","98","0","0","0","75","10","2604","0","0","0","0","1","0","56073","200000001","95","0","0","0","0","0","0","0","95","108"
"タビガラス","10","0","0","95","0","1","202800","710002905","1","1","30","0","0","0","0","95","61","0","0","0","75","10","3161","0","0","0","0","1","0","65719","200000001","95","0","0","0","0","0","0","0","95","84"
"イクト・ガラディオン","10","0","0","100","4200","1","302200","710003001","1","1","30","0","0","0","0","100","180","0","0","0","80","10","4400","0","0","0","0","1","0","247200","300000008","100","0","0","0","0","0","0","0","100","180"
"ルインドール","10","0","0","100","2100","1","204800","710003002","1","1","30","0","0","0","0","100","90","0","0","0","80","10","2100","0","0","0","0","1","0","50920","200000001","100","0","0","0","0","0","0","0","100","90"
"アキノのシャドウ","10","0","0","100","0","1","603201","710003003","1","1","30","0","0","0","0","100","124","0","0","0","80","10","5550","0","0","0","0","1","0","91464","200000001","100","0","0","0","0","0","0","0","100","157"
"ミツキのシャドウ","10","0","0","96","0","1","605101","710003101","1","1","30","0","0","0","0","96","88","0","0","0","76","10","3825","0","0","0","0","1","0","52530","200000001","96","0","0","0","0","0","0","0","96","129"
"ヒヨリのシャドウ","10","0","0","96","0","1","600101","710003102","1","1","30","0","0","0","0","96","88","0","0","0","76","10","4888","0","0","0","0","1","0","52530","200000001","96","0","0","0","0","0","0","0","96","129"
"ジャングルガード","10","0","0","96","0","1","203301","710003103","1","1","30","0","0","0","0","96","90","0","0","0","76","10","2708","0","0","0","0","1","0","37766","200000001","96","0","0","0","0","0","0","0","96","400"
"ロックソウル","10","0","0","96","2303","1","200701","710003104","1","1","30","0","0","0","0","96","107","0","0","0","76","10","0","0","0","0","0","1","0","41573","200000001","96","0","0","0","0","0","0","0","96","123"
"マッドフラワー","10","0","0","96","0","1","201301","710003105","1","1","30","0","0","0","0","96","80","0","0","0","76","10","2865","0","0","0","0","1","0","36035","200000001","96","0","0","0","0","0","0","0","96","99"
"タマキのシャドウ","10","0","0","97","0","1","604601","710003201","1","1","30","0","0","0","0","97","85","0","0","0","77","10","4375","0","0","0","0","1","0","54075","200000001","97","0","0","0","0","0","0","0","97","112"
"アオイのシャドウ","10","0","0","97","0","1","604001","710003202","1","1","30","0","0","0","0","97","80","0","0","0","77","10","4813","0","0","0","0","1","0","43260","200000001","97","0","0","0","0","0","0","0","97","128"
"グラスリザード","10","0","0","97","0","1","202902","710003203","1","1","30","0","0","0","0","97","83","0","0","0","77","10","3344","0","0","0","0","1","0","48219","200000001","97","0","0","0","0","0","0","0","97","92"
"リーフボア","10","0","0","97","0","1","204700","710003204","1","1","30","0","0","0","0","97","30","0","0","0","77","10","4303","0","0","0","0","1","0","53503","200000001","97","0","0","0","0","0","0","0","97","280"
"ポイズンポッド","10","0","0","97","0","1","204300","710003205","1","1","30","0","0","0","0","97","90","0","0","0","77","10","2750","0","0","0","0","1","0","37271","200000001","97","0","0","0","0","0","0","0","97","65"
"ミサトのシャドウ","10","0","0","98","4927","1","601501","710003301","1","1","30","0","0","0","0","98","142","0","0","0","78","10","0","0","0","0","0","1","0","47277","200000001","98","0","0","0","0","0","0","0","98","77"
"ヨリのシャドウ","10","0","0","98","4548","1","602201","710003302","1","1","30","0","0","0","0","98","142","0","0","0","78","10","0","0","0","0","0","1","0","50058","200000001","98","0","0","0","0","0","0","0","98","88"
"ネジレアカシア","10","0","0","98","0","1","200901","710003303","1","1","30","0","0","0","0","98","102","0","0","0","78","10","2595","0","0","0","0","1","0","52877","200000001","98","0","0","0","0","0","0","0","98","113"
"リーフボア","10","0","0","98","0","1","204700","710003304","1","1","30","0","0","0","0","98","30","0","0","0","78","10","3951","0","0","0","0","1","0","52530","200000001","98","0","0","0","0","0","0","0","98","280"
"ロックソウル","10","0","0","98","2508","1","200701","710003305","1","1","30","0","0","0","0","98","108","0","0","0","78","10","0","0","0","0","0","1","0","40818","200000001","98","0","0","0","0","0","0","0","98","127"
"リンのシャドウ","10","0","0","99","0","1","602601","710003401","1","1","30","0","0","0","0","99","85","0","0","0","79","10","4625","0","0","0","0","1","0","57928","200000001","99","0","0","0","0","0","0","0","99","135"
"スズナのシャドウ","10","0","0","99","0","1","601601","710003402","1","1","30","0","0","0","0","99","85","0","0","0","79","10","5088","0","0","0","0","1","0","51830","200000001","99","0","0","0","0","0","0","0","99","124"
"ジャングルガード","10","0","0","99","0","1","203301","710003403","1","1","30","0","0","0","0","99","93","0","0","0","79","10","2850","0","0","0","0","1","0","42848","200000001","99","0","0","0","0","0","0","0","99","400"
"オーク","10","0","0","99","0","1","203800","710003404","1","1","30","0","0","0","0","99","95","0","0","0","79","10","3291","0","0","0","0","1","0","55452","200000001","99","0","0","0","0","0","0","0","99","118"
"コボルト","10","0","0","99","0","1","201100","710003405","1","1","30","0","0","0","0","99","100","0","0","0","79","10","2573","0","0","0","0","1","0","51417","200000001","99","0","0","0","0","0","0","0","99","95"
"アヤネのシャドウ","10","0","0","100","0","1","602301","710003501","1","1","30","0","0","0","0","100","93","0","0","0","80","10","5225","0","0","0","0","1","0","75149","200000001","100","0","0","0","0","0","0","0","100","150"
"ミフユのシャドウ","10","0","0","100","0","1","604801","710003502","1","1","30","0","0","0","0","100","93","0","0","0","80","10","4750","0","0","0","0","1","0","75149","200000001","100","0","0","0","0","0","0","0","100","150"
"ゴーレム","10","0","0","100","0","1","201200","710003503","1","1","30","0","0","0","0","100","141","0","0","0","80","10","2921","0","0","0","0","1","0","65616","200000001","100","0","0","0","0","0","0","0","100","400"
"ロックソウル","10","0","0","100","2243","1","200701","710003504","1","1","30","0","0","0","0","100","111","0","0","0","80","10","0","0","0","0","0","1","0","44248","200000001","100","0","0","0","0","0","0","0","100","133"
"ドリアード","10","0","0","100","2356","1","201600","710003505","1","1","30","0","0","0","0","100","110","0","0","0","80","10","0","0","0","0","0","1","0","42424","200000001","100","0","0","0","0","0","0","0","100","91"
"マヒルのシャドウ","10","0","0","100","0","1","603301","710003601","1","1","30","0","0","0","0","100","95","0","0","0","80","10","5363","0","0","0","0","1","0","81947","200000001","100","0","0","0","0","0","0","0","100","154"
"シノブのシャドウ","10","0","0","100","0","1","603101","710003602","1","1","30","0","0","0","0","100","101","0","0","0","80","10","4875","0","0","0","0","1","0","75118","200000001","100","0","0","0","0","0","0","0","100","148"
"グラスリザード","10","0","0","100","0","1","202902","710003603","1","1","30","0","0","0","0","100","86","0","0","0","80","10","3265","0","0","0","0","1","0","61405","200000001","100","0","0","0","0","0","0","0","100","97"
"マジックレイ","10","0","0","100","2475","1","204600","710003604","1","1","30","0","0","0","0","100","130","0","0","0","80","10","0","0","0","0","0","1","0","42024","200000001","100","0","0","0","0","0","0","0","100","90"
"ロックフラワー","10","0","0","100","0","1","201300","710003605","1","1","30","0","0","0","0","100","81","0","0","0","80","10","2399","0","0","0","0","1","0","47675","200000001","100","0","0","0","0","0","0","0","100","107"
"アカリのシャドウ","10","0","0","100","5132","1","600601","710003701","1","1","30","0","0","0","0","100","154","0","0","0","80","10","0","0","0","0","0","1","0","61461","200000001","100","0","0","0","0","0","0","0","100","95"
"ミサトのシャドウ","10","0","0","100","5337","1","601501","710003702","1","1","30","0","0","0","0","100","154","0","0","0","80","10","0","0","0","0","0","1","0","58046","200000001","100","0","0","0","0","0","0","0","100","83"
"ジャングルガード","10","0","0","100","0","1","203301","710003703","1","1","30","0","0","0","0","100","95","0","0","0","80","10","2945","0","0","0","0","1","0","44126","200000001","100","0","0","0","0","0","0","0","100","400"
"コボルト","10","0","0","100","0","1","201100","710003704","1","1","30","0","0","0","0","100","102","0","0","0","80","10","2623","0","0","0","0","1","0","58133","200000001","100","0","0","0","0","0","0","0","100","97"
"ウパルパ","10","0","0","100","0","1","201900","710003705","1","1","30","0","0","0","0","100","102","0","0","0","80","10","2443","0","0","0","0","1","0","58133","200000001","100","0","0","0","0","0","0","0","100","97"
"ミヤコのシャドウ","10","0","0","100","0","1","600701","710003801","1","1","30","0","0","0","0","100","107","0","0","0","80","10","4632","0","0","0","0","1","0","102434","200000001","100","0","0","0","0","0","0","0","100","178"
"リンのシャドウ","10","0","0","100","0","1","602601","710003802","1","1","30","0","0","0","0","100","89","0","0","0","80","10","4875","0","0","0","0","1","0","64875","200000001","100","0","0","0","0","0","0","0","100","142"
"ロックリザード","10","0","0","100","0","1","202901","710003803","1","1","30","0","0","0","0","100","76","0","0","0","80","10","3056","0","0","0","0","1","0","59661","200000001","100","0","0","0","0","0","0","0","100","101"
"ハンマーキャンサー","10","0","0","100","0","1","204500","710003804","1","1","30","0","0","0","0","100","91","0","0","0","80","10","3183","0","0","0","0","1","0","58015","200000001","100","0","0","0","0","0","0","0","100","161"
"タツノコナイト","10","0","0","100","0","1","205200","710003805","1","1","30","0","0","0","0","100","110","0","0","0","80","10","2576","0","0","0","0","1","0","50779","200000001","100","0","0","0","0","0","0","0","100","110"
"ミミのシャドウ","10","0","0","100","0","1","602001","710003901","1","1","30","0","0","0","0","100","95","0","0","0","80","10","5363","0","0","0","0","1","0","81947","200000001","100","0","0","0","0","0","0","0","100","154"
"アヤネのシャドウ","10","0","0","100","0","1","602301","710003902","1","1","30","0","0","0","0","100","95","0","0","0","80","10","5363","0","0","0","0","1","0","81947","200000001","100","0","0","0","0","0","0","0","100","154"
"フレアゼラチナ","10","0","0","100","2364","1","203001","710003903","1","1","30","0","0","0","0","100","109","0","0","0","80","10","0","0","0","0","0","1","0","44767","200000001","100","0","0","0","0","0","0","0","100","129"
"カクタスフラワー","10","0","0","100","0","1","201302","710003904","1","1","30","0","0","0","0","100","80","0","0","0","80","10","2300","0","0","0","0","1","0","43775","200000001","100","0","0","0","0","0","0","0","100","106"
"バットケイブ","10","0","0","100","2709","1","202500","710003905","1","1","30","0","0","0","0","100","127","0","0","0","80","10","0","0","0","0","0","1","0","63448","200000001","100","0","0","0","0","0","0","0","100","90"
"イクト・ガラディオン","10","0","0","105","5500","1","302200","710004001","1","1","30","0","0","0","0","105","200","0","0","0","85","10","6200","0","0","0","0","1","0","332690","300000008","105","0","0","0","0","0","0","0","105","200"
