d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10019","0","1","10019301","100000","10019201","-50","1001903","0","510182","-20","81001906","0","1","1","610019031","-70","0","bgm_M240","0","0","ボスバトル（VERY HARD）","1","81001906","3","5019308","480","1","0","530","0","2019/06/30 12:00:00","0","0","bgm_M240_02","0","0","1.25","370","30","2019/07/18 14:59:59","0","0.03","90","0","0.6","610019003"
"10019","0","1","10019401","100000","0","-50","1001904","0","0","0","81001906","0","0","0","610019041","0","1","bgm_M240","0","0","0","0","81001906","4","0","0","1","0","0","0","2019/06/30 12:00:00","0","0","bgm_M240_02","0","0","1.25","370","0","2019/07/18 14:59:59","0","0.03","90","0","0","610019004"
"10019","0","1","10019401","100000","0","-50","1001905","0","0","0","81001906","0","0","0","610019041","0","1","bgm_M240","0","0","0","0","81001906","5","0","0","1","0","0","0","2019/06/30 12:00:00","0","0","bgm_M240_02","0","0","1.25","370","0","2019/07/18 14:59:59","0","0.03","90","0","0","610019004"
"10020","0","1","10020101","100000","10020101","30","1002001","1","510041","10","81000405","0","1","0","610020011","-40","0","bgm_M116","0","0","ボスバトル（NORMAL）","1","81000405","1","5004301","770","1","0","870","0","2019/07/15 12:00:00","0","0","bgm_M116","3","0","1.1","20","20","2019/07/24 14:59:59","0","0.03","90","0","0.6","610020001"
"10020","0","1","10020201","100000","10020201","30","1002002","1","510042","10","81000406","0","1","0","610020021","-40","0","bgm_M116","0","0","ボスバトル（HARD）","1","81000406","2","5004302","450","1","0","-30","0","2019/07/15 12:00:00","0","0","bgm_M116","3","0","1.1","20","30","2019/07/24 14:59:59","0","0.03","90","0","0.6","610020002"
"10020","0","1","10020301","100000","10020201","30","1002003","0","510042","-10","81000406","0","1","1","610020031","-40","0","bgm_M116","0","0","ボスバトル（VERYHARD）","1","81000406","3","5004308","450","1","0","500","0","2019/07/15 12:00:00","0","0","bgm_M116","0","0","1.1","20","30","2019/07/24 14:59:59","0","0.03","90","0","0.6","610020003"
"10021","0","1","10021101","100000","10021101","0","1002101","1","510211","35","81002101","0","1","0","610021011","-40","0","bgm_M248","0","0","ボスバトル（NORMAL）","1","81002101","1","5021301","730","1","0","1050","0","2019/07/31 12:00:00","0","0","bgm_M248","3","0","1","300","20","2019/08/17 14:59:59","0","0.03","90","0","0.6","610021001"
"10021","0","1","10021201","100000","10021201","0","1002102","1","510212","65","81002102","0","1","0","610021021","20","0","bgm_M248","0","0","ボスバトル（HARD）","1","81002102","2","5021302","180","1","0","233","0","2019/07/31 12:00:00","0","0","bgm_M248","3","0","1","300","30","2019/08/17 14:59:59","0","0.03","90","0","0.6","610021002"
"10021","0","1","10021301","100000","10021201","0","1002103","0","510212","-65","81002102","0","1","1","610021031","-40","0","bgm_M248","0","0","ボスバトル（VERY HARD）","1","81002102","3","5021308","450","1","0","515","0","2019/07/31 12:00:00","0","0","bgm_M248_02","0","0","1","300","30","2019/08/17 14:59:59","0","0.03","90","0","0.6","610021003"
"10021","0","1","10021401","100000","0","0","1002104","0","0","0","81002102","0","0","0","610021041","0","1","bgm_M248","0","0","0","0","81002102","4","0","0","1","0","0","0","2019/07/31 12:00:00","0","0","bgm_M248_02","0","0","1","300","0","2019/08/17 14:59:59","0","0.03","90","0","0","610021004"
"10021","0","1","10021401","100000","0","0","1002105","0","0","0","81002102","0","0","0","610021041","0","1","bgm_M248","0","0","0","0","81002102","5","0","0","1","0","0","0","2019/07/31 12:00:00","0","0","bgm_M248_02","0","0","1","300","0","2019/08/17 14:59:59","0","0.03","90","0","0","610021004"
"10022","0","1","10022101","100000","10022101","90","1002201","1","510051","10","81000505","0","1","0","610022011","-40","0","bgm_M124","0","0","ボスバトル（NORMAL）","1","81000505","1","5005301","770","1","0","870","0","2019/08/15 12:00:00","0","0","bgm_M124","3","0","1.3","90","20","2019/08/24 14:59:59","0","0.03","90","0","0.6","610022001"
"10022","0","1","10022201","100000","10022201","90","1002202","1","510052","-100","81000506","0","1","0","610022021","-40","0","bgm_M124","0","0","ボスバトル（HARD）","1","81000506","2","5005302","450","1","0","380","0","2019/08/15 12:00:00","0","0","bgm_M124","3","0","1.3","90","30","2019/08/24 14:59:59","0","0.03","90","0","0.6","610022002"
"10022","0","1","10022301","100000","10022201","90","1002203","0","510052","58","81000506","0","1","1","610022031","-40","0","bgm_M124","0","0","ボスバトル（VERYHARD）","1","81000506","3","5005308","450","1","0","520","0","2019/08/15 12:00:00","0","0","bgm_M124","0","0","1.3","90","30","2019/08/24 14:59:59","0","0.03","90","0","0.6","610022003"
"10023","0","1","10023101","100000","10023101","-50","1002301","1","510231","0","81002301","0","1","0","610023011","-50","0","bgm_M257","0","0","ボスバトル（NORMAL）","1","81002301","1","5023301","730","1","0","780","0","2019/08/31 12:00:00","0","0","bgm_M257","3","0","1.25","170","20","2019/09/18 14:59:59","0","0.03","90","0","0.6","610023001"
"10023","0","1","10023201","100000","10023201","-50","1002302","1","510232","70","81002302","0","1","0","610023021","20","0","bgm_M257","0","0","ボスバトル（HARD）","1","81002302","2","5023302","160","1","0","210","0","2019/08/31 12:00:00","0","0","bgm_M257","3","0","1.25","170","30","2019/09/18 14:59:59","0","0.03","90","0","0.6","610023002"
"10023","0","1","10023301","100000","10023201","-50","1002303","0","510232","-35","81002302","0","1","1","610023031","-85","0","bgm_M257","0","0","ボスバトル（VERY HARD）","1","81002302","3","5023308","460","1","0","510","0","2019/08/31 12:00:00","0","0","bgm_M257","0","0","1.25","170","30","2019/09/18 14:59:59","0","0.03","90","0","0.6","610023003"
"10023","0","1","10023401","100000","0","-50","1002304","0","0","0","81002302","0","0","0","610023041","0","1","bgm_M257","0","0","0","0","81002302","4","0","0","1","0","0","0","2019/08/31 12:00:00","0","0","bgm_M257","0","0","1.25","170","0","2019/09/18 14:59:59","0","0.03","90","0","0","610023004"
"10023","0","1","10023401","100000","0","-50","1002305","0","0","0","81002302","0","0","0","610023041","0","1","bgm_M257","0","0","0","0","81002302","5","0","0","1","0","0","0","2019/08/31 12:00:00","0","0","bgm_M257","0","0","1.25","170","0","2019/09/18 14:59:59","0","0.03","90","0","0","610023004"
"10024","0","1","10024101","100000","10024101","0","1002401","1","510061","14","81000605","0","1","0","610024011","-40","0","bgm_M131","0","0","ボスバトル（NORMAL）","0.8","81000605","1","5006301","770","1","0","888","0","2019/09/16 12:00:00","0","0","bgm_M131","3","0","1.5","120","20","2019/09/25 14:59:59","0","0.03","90","0","0.6","610024001"
"10024","0","1","10024201","100000","10024201","0","1002402","1","510062","14","81000606","0","1","0","610024021","-40","0","bgm_M131","0","0","ボスバトル（HARD）","0.8","81000606","2","5006302","450","1","0","42","0","2019/09/16 12:00:00","0","0","bgm_M131","3","0","1.5","120","30","2019/09/25 14:59:59","0","0.03","90","0","0.6","610024002"
"10024","0","1","10024301","100000","10024201","0","1002403","0","510062","-60","81000606","0","1","1","610024031","-40","0","bgm_M131","0","0","ボスバトル（VERY HARD）","0.8","81000606","3","5006308","450","1","0","500","0","2019/09/16 12:00:00","0","0","bgm_M131","0","0","1.5","120","30","2019/09/25 14:59:59","0","0.03","90","0","0.6","610024003"
"10025","0","1","10025101","100000","10025102","-50","1002501","1","510251","0","81002501","0","1","0","610025011","-85","0","bgm_M268","0","0","ボスバトル（NORMAL）","1","81002501","1","5025301","800","1","0","458","0","2019/09/30 12:00:00","0","0","bgm_M268","3","0","1.25","240","20","2019/10/18 14:59:59","0","0.03","90","0","0.6","610025001"
"10025","0","1","10025201","100000","10025201","-50","1002502","1","510252","8","81002502","0","1","0","610025021","-10","0","bgm_M268","0","0","ボスバトル（HARD）","1","81002502","2","5025302","145","1","0","0","0","2019/09/30 12:00:00","0","0","bgm_M268","3","0","1.25","240","30","2019/10/18 14:59:59","0","0.03","90","0","0.6","610025002"
"10025","0","1","10025301","100000","10025201","-50","1002503","0","510252","38","81002502","0","1","1","610025031","-70","0","bgm_M268","0","0","ボスバトル（VERY HARD）","1","81002502","3","5025308","480","1","0","514","0","2019/09/30 12:00:00","0","0","bgm_M268","0","0","1.25","240","30","2019/10/18 14:59:59","0","0.03","90","0","0.6","610025003"
"10025","0","1","10025401","100000","0","-50","1002504","0","0","0","81002502","0","0","0","610025041","0","1","bgm_M268","0","0","0","0","81002502","4","0","0","1","0","0","0","2019/09/30 12:00:00","0","0","bgm_M268","0","0","1.25","240","0","2019/10/18 14:59:59","0","0.03","90","0","0","610025004"
"10025","0","1","10025401","100000","0","-50","1002505","0","0","0","81002502","0","0","0","610025041","0","1","bgm_M268","0","0","0","0","81002502","5","0","0","1","0","0","0","2019/09/30 12:00:00","0","0","bgm_M268","0","0","1.25","240","0","2019/10/18 14:59:59","0","0.03","90","0","0","610025004"
"10026","0","1","10026101","100000","10026103","-50","1002601","1","510071","10","81000705","0","1","0","610026011","-40","0","bgm_M138","0","0","ボスバトル（NORMAL）","1","81000705","1","5007301","770","1","0","482","0","2019/10/16 12:00:00","0","0","bgm_M138","3","0","1.3","140","20","2019/10/25 14:59:59","0","0.03","90","0","0.6","610026001"
"10026","0","1","10026201","100000","10026201","-50","1002602","1","510072","-186","81000706","0","1.3","0","610026021","-40","0","bgm_M138","0","0","ボスバトル（HARD）","1","81000706","2","5007302","450","1","0","-373","0","2019/10/16 12:00:00","0","0","bgm_M138","3","0","1.3","140","30","2019/10/25 14:59:59","0","0.03","90","0","0.6","610026002"
"10026","0","1","10026301","100000","10026201","-50","1002603","0","510072","-63","81000706","0","1.3","1","610026031","-40","0","bgm_M138","0","0","ボスバトル（VERYHARD）","1","81000706","3","5007308","450","1","0","455","0","2019/10/16 12:00:00","0","0","bgm_M138","0","0","1.3","140","30","2019/10/25 14:59:59","0","0.03","90","0","0.6","610026003"
"10027","0","1","10027101","100000","10027101","-50","1002701","1","510271","0","81002701","0","1","0","610027011","-85","0","bgm_M276","0","0","ボスバトル（NORMAL）","1","81002701","1","5027301","800","1","0","888","0","2019/10/31 12:00:00","0","0","bgm_M276","3","0","1.25","170","20","2019/11/18 14:59:59","0","0.03","90","0","0.6","610027001"
"10027","0","1","10027201","100000","10027201","-50","1002702","1","510272","10","81002702","0","1","0","610027021","-10","0","bgm_M276","0","0","ボスバトル（HARD）","1","81002702","2","5027302","145","1","0","-43","0","2019/10/31 12:00:00","0","0","bgm_M276","3","0","1.25","170","30","2019/11/18 14:59:59","0","0.03","90","0","0.6","610027002"
"10027","0","1","10027301","100000","10027201","-50","1002703","0","510272","-15","81002702","0","1","1","610027031","-70","0","bgm_M276","0","0","ボスバトル（VERY HARD）","1","81002702","3","5027308","480","1","0","466","0","2019/10/31 12:00:00","0","0","bgm_M276","0","0","1.25","170","30","2019/11/18 14:59:59","0","0.03","90","0","0.6","610027003"
"10027","0","1","10027401","100000","0","-50","1002704","0","0","0","81002702","0","0","0","610027041","0","1","bgm_M276","0","0","0","0","81002702","4","0","0","1","0","0","0","2019/10/31 12:00:00","0","0","bgm_M276","0","0","1.25","170","0","2019/11/18 14:59:59","0","0.03","90","0","0","610027004"
"10027","0","1","10027401","100000","0","-50","1002705","0","0","0","81002702","0","0","0","610027041","0","1","bgm_M276","0","0","0","0","81002702","5","0","0","1","0","0","0","2019/10/31 12:00:00","0","0","bgm_M276","0","0","1.25","170","0","2019/11/18 14:59:59","0","0.03","90","0","0","610027004"
"10028","0","1","10028101","100000","10028101","-50","1002801","1","510081","-85","81000805","0","1","0","610028011","-40","0","bgm_M165","0","0","ボスバトル（NORMAL）","1","81000805","1","5008301","770","1","0","1400","0","2019/11/15 12:00:00","0","0","bgm_M165","3","0","1.5","100","20","2019/11/24 14:59:59","0","0.03","90","0","0.6","610028001"
"10028","0","1","10028201","100000","10028201","-50","1002802","1","510082","-160","81000806","0","1","0","610028021","-40","0","bgm_M165","0","0","ボスバトル（HARD）","0.8","81000806","2","5008302","450","1","0","-175","0","2019/11/15 12:00:00","0","0","bgm_M165","3","0","1.5","100","30","2019/11/24 14:59:59","0","0.03","90","0","0.6","610028002"
"10028","0","1","10028301","100000","10028201","-50","1002803","0","510082","-80","81000806","0","1","1","610028031","-40","0","bgm_M165","0","0","ボスバトル（VERYHARD）","0.8","81000806","3","5008308","450","1","0","450","0","2019/11/15 12:00:00","0","0","bgm_M165","0","0","1.5","100","30","2019/11/24 14:59:59","0","0.03","90","0","0.6","610028003"
"10029","0","1","10029101","100000","10029102","0","1002901","1","510281","0","81002901","0","1","0","610029011","-85","0","bgm_M284","0","0","ボスバトル（NORMAL）","0.6","81002901","1","5029301","800","1","0","458","0","2019/11/30 12:00:00","0","0","bgm_M284","3","0","1.7","170","20","2019/12/18 14:59:59","0","0.03","90","0","0.8","610029001"
"10029","0","1","10029201","100000","10029201","0","1002902","1","510282","39","81002902","0","1","0","610029021","19","0","bgm_M284","0","0","ボスバトル（HARD）","0.6","81002902","2","5029302","170","1","0","-18","0","2019/11/30 12:00:00","0","0","bgm_M284","3","0","1.7","170","30","2019/12/18 14:59:59","0","0.03","90","0","0.8","610029002"
"10029","0","1","10029301","100000","10029201","0","1002903","0","510282","-40","81002902","0","1","1","610029031","-70","0","bgm_M284","0","0","ボスバトル（VERY HARD）","0.6","81002902","3","5029308","480","1","0","474","0","2019/11/30 12:00:00","0","0","bgm_M284","0","0","1.7","170","30","2019/12/18 14:59:59","0","0.03","90","0","0.8","610029003"
"10029","0","1","10029401","100000","0","0","1002904","0","0","0","81002902","0","0","0","610029041","0","1","bgm_M284","0","0","0","0","81002902","4","0","0","1","0","0","0","2019/11/30 12:00:00","0","0","bgm_M284","0","0","1.7","170","0","2019/12/18 14:59:59","0","0.03","90","0","0","610029004"
"10029","0","1","10029401","100000","0","0","1002905","0","0","0","81002902","0","0","0","610029041","0","1","bgm_M284","0","0","0","0","81002902","5","0","0","1","0","0","0","2019/11/30 12:00:00","0","0","bgm_M284","0","0","1.7","170","0","2019/12/18 14:59:59","0","0.03","90","0","0","610029004"
"10030","0","1","10030101","100000","10030101","-50","1003001","1","510091","-56","81000905","0","1.1","0","610030011","-40","0","bgm_M172","0","0","ボスバトル（NORMAL）","0.8","81000905","1","5009301","770","1","0","885","0","2019/12/16 12:00:00","0","0","bgm_M172","3","0","1.5","250","20","2019/12/25 14:59:59","0","0.03","90","0","0.8","610030001"
"10030","0","1","10030201","100000","10030201","-50","1003002","1","510092","37","81000906","0","1.1","0","610030021","-40","0","bgm_M172","0","0","ボスバトル（HARD）","0.8","81000906","2","5009302","450","1","0","-404","0","2019/12/16 12:00:00","0","0","bgm_M172","3","0","1.5","250","30","2019/12/25 14:59:59","0","0.03","90","0","0.8","610030002"
"10030","0","1","10030301","100000","10030201","-50","1003003","0","510092","-104","81000906","0","1.1","1","610030031","-40","0","bgm_M172","0","0","ボスバトル（VERY HARD）","0.8","81000906","3","5009308","450","1","0","442","0","2019/12/16 12:00:00","0","0","bgm_M172","0","0","1.5","250","30","2019/12/25 14:59:59","0","0.03","90","0","0.8","610030003"
"10031","0","1","10031101","100000","10031102","-50","1003101","1","510311","0","81003101","0","1","0","610031011","-85","0","bgm_M297","0","0","ボスバトル（NORMAL）","1","81003101","1","5031301","800","1","0","590","0","2019/12/31 12:00:00","0","0","bgm_M297","3","0","1.25","170","20","2020/01/18 14:59:59","0","0.03","90","0","0.6","610031001"
"10031","0","1","10031201","100000","10031201","-50","1003102","1","510312","10","81003102","0","1","0","610031021","-10","0","bgm_M297","0","0","ボスバトル（HARD）","1","81003102","2","5031302","145","1","0","-17","0","2019/12/31 12:00:00","0","0","bgm_M297","3","0","1.25","170","30","2020/01/18 14:59:59","0","0.03","90","0","0.6","610031002"
"10031","0","1","10031301","100000","10031201","-50","1003103","0","510312","-15","81003102","0","1","1","610031031","-70","0","bgm_M297","0","0","ボスバトル（VERY HARD）","1","81003102","3","5031308","480","1","0","516","0","2019/12/31 12:00:00","0","0","bgm_M297","0","0","1.25","170","30","2020/01/18 14:59:59","0","0.03","90","0","0.6","610031003"
"10031","0","1","10031401","100000","0","-50","1003104","0","0","0","81003102","0","0","0","610031041","0","1","bgm_M297","0","0","0","0","81003102","4","0","0","1","0","0","0","2019/12/31 12:00:00","0","0","bgm_M297","0","0","1.25","170","0","2020/01/18 14:59:59","0","0.03","90","0","0","610031004"
"10031","0","1","10031401","100000","0","-50","1003105","0","0","0","81003102","0","0","0","610031041","0","1","bgm_M297","0","0","0","0","81003102","5","0","0","1","0","0","0","2019/12/31 12:00:00","0","0","bgm_M297","0","0","1.25","170","0","2020/01/18 14:59:59","0","0.03","90","0","0","610031004"
"10032","0","1","10032101","100000","10032101","-50","1003201","1","510101","770","81001005","0","1","0","610032011","770","0","bgm_M183","0","0","ボスバトル（NORMAL）","1","81001005","1","5010301","450","1","0","450","0","2020/01/17 12:00:00","0","0","bgm_M183","3","0","1.5","200","20","2020/01/26 14:59:59","0","0.03","90","0","0.6","610032001"
"10032","0","1","10032201","100000","10032201","-50","1003202","1","510102","45","81001006","0","1.4","0","610032021","12","0","bgm_M183","0","0","ボスバトル（HARD）","0.8","81001006","2","5010302","-173","1","0","-194","0","2020/01/17 12:00:00","0","0","bgm_M183","3","0","1.5","200","30","2020/01/26 14:59:59","0","0.03","90","0","0.6","610032002"
"10032","0","1","10032301","100000","10032201","-50","1003203","0","510102","60","81001006","0","1.4","1","610032031","85","0","bgm_M183","0","0","ボスバトル（VERY HARD）","0.8","81001006","3","5010308","213","1","0","185","0","2020/01/17 12:00:00","0","0","bgm_M183","0","0","1.5","200","30","2020/01/26 14:59:59","0","0.03","90","0","0.6","610032003"
"10033","0","1","10033101","100000","10033101","-50","1003301","1","510331","0","81000605","0","1.1","0","610033011","10","0","bgm_M319","0","0","ボスバトル（NORMAL）","0.8","81000605","1","5033301","842","1","0","845","0","2020/01/31 12:00:00","0","0","bgm_M319","3","0","1.25","100","20","2020/02/17 14:59:59","0","0.03","90","0","0.8","610033001"
"10033","0","1","10033201","100000","10033201","-50","1003302","1","510332","-200","81003304","0","1.1","0","610033021","-190","0","bgm_M319","0","0","ボスバトル（HARD）","0.8","81003301","2","5033302","-30","1","0","-27","0","2020/01/31 12:00:00","0","0","bgm_M319","3","0","1.25","100","30","2020/02/17 14:59:59","0","0.03","90","0","0.8","610033002"
"10033","0","1","10033301","100000","10033201","-50","1003303","0","510333","-15","81003304","0","1.1","1","610033031","-5","0","bgm_M319","0","0","ボスバトル（VERY HARD）","0.8","81003301","3","5033308","482","1","0","485","0","2020/01/31 12:00:00","0","0","bgm_M319","0","0","1.25","100","30","2020/02/17 14:59:59","0","0.03","90","0","0.8","610033003"
"10033","0","1","10033401","100000","0","-50","1003304","0","0","0","81003304","0","0","0","610033041","0","1","bgm_M319","0","0","0","0","81003301","4","0","0","1","0","0","0","2020/01/31 12:00:00","0","0","bgm_M319","0","0","1.25","100","0","2020/02/17 14:59:59","0","0.03","90","0","0","610033004"
"10033","0","1","10033401","100000","0","-50","1003305","0","0","0","81003304","0","0","0","610033041","0","1","bgm_M319","0","0","0","0","81003301","5","0","0","1","0","0","0","2020/01/31 12:00:00","0","0","bgm_M319","0","0","1.25","100","0","2020/02/17 14:59:59","0","0.03","90","0","0","610033004"
"10034","0","1","10034101","100000","10034102","0","1003401","1","510111","-56","81001105","0","1.1","0","610034011","-40","0","bgm_M192","0","0","ボスバトル（NORMAL）","0.8","81001105","1","5011301","770","1","0","885","0","2020/02/15 12:00:00","0","0","bgm_M192","3","0","1.4","100","20","2020/02/24 14:59:59","0","0.03","90","0","0.8","610034001"
"10034","0","1","10034201","100000","10034201","0","1003402","1","510112","-1","81001106","0","1.1","0","610034021","-90","0","bgm_M192","0","0","ボスバトル（HARD）","0.8","81001106","2","5011302","450","1","0","-67","0","2020/02/15 12:00:00","0","0","bgm_M192","3","0","1.4","100","30","2020/02/24 14:59:59","0","0.03","90","0","0.8","610034002"
"10034","0","1","10034301","100000","10034201","0","1003403","0","510112","-99","81001106","0","1.1","1","610034031","-55","0","bgm_M192","0","0","ボスバトル（VERYHARD）","0.8","81001106","3","5011308","375","1","0","395","0","2020/02/15 12:00:00","0","0","bgm_M192","0","0","1.4","100","30","2020/02/24 14:59:59","0","0.03","90","0","0.8","610034003"
