fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"115","100801","0","10","140","10","85","0","1566","14","52","0","300","0","2755","52","0","0","16"
"129","100801","0","10","166","11","101","0","1937","14","52","0","840","0","3175","57","0","0","34"
"135","100801","0","17","185","12","127","0","2352","17","52","0","960","0","3335","64","0","0","59"
"135","100801","0","22","204","13","137","0","2797","17","52","0","1080","0","3575","77","0","0","93"
"135","100801","0","22","229","14","149","0","3253","17","52","0","1320","0","3775","93","0","0","127"
"144","100801","0","22","251","15","149","0","3747","17","52","0","1440","0","4005","110","0","0","157"
"150","100801","0","22","273","16","149","0","4294","17","52","0","1440","0","4185","126","0","0","193"
"151","100801","0","22","301","17","174","0","4848","17","52","0","1440","0","4255","145","0","0","228"
"151","100801","0","22","334","18","199","0","5401","17","52","0","1440","0","4600","168","0","0","268"
"151","100801","0","22","371","19","199","0","6004","17","52","0","1440","0","5245","194","0","0","317"
"151","100801","0","22","402","20","199","0","6727","17","52","0","1440","0","5795","219","0","0","388"
"151","100801","0","22","447","21","199","0","7443","17","52","0","1540","0","6270","251","0","0","459"
"151","100801","0","22","490","22","199","0","8302","17","52","0","1640","0","7160","284","0","0","525"
"151","100801","0","22","540","23","199","0","9263","17","52","0","1640","0","8620","319","0","0","555"
"151","100801","0","22","590","24","199","0","10345","17","52","0","1640","0","10145","354","0","0","570"
"151","100801","0","22","625","25","199","0","11732","17","52","0","1640","0","11145","382","0","0","607"
"151","100801","0","22","648","26","199","0","13434","17","52","0","1640","0","11685","399","0","0","641"
"151","100801","0","22","665","27","199","0","15298","17","52","0","1640","0","12255","413","0","0","665"
"151","100801","0","22","681","28","199","0","17287","17","52","0","1640","0","12855","428","0","0","689"
"151","100801","0","22","699","29","199","0","19415","17","52","0","1640","0","13455","446","0","0","714"
"151","100801","0","22","719","30","199","0","21668","17","52","0","1640","0","14055","466","0","0","740"
"151","100801","0","22","739","31","199","0","24030","17","52","0","1640","0","14655","486","0","0","766"
"151","100801","0","22","759","32","199","0","26501","17","52","0","1640","0","15255","506","0","0","792"
"151","100801","0","22","780","33","199","0","29107","17","52","0","1640","0","15855","527","0","0","817"
"151","100801","0","22","802","34","199","0","31867","17","52","0","1640","0","16455","549","0","0","841"
"151","100801","0","22","824","35","199","0","34757","17","52","0","1640","0","17055","571","0","0","865"
"151","100801","0","22","847","36","199","0","37748","17","52","0","1640","0","17655","594","0","0","889"
"151","100801","0","22","871","37","199","0","40838","17","52","0","1640","0","18255","618","0","0","913"
"151","100801","0","22","895","38","199","0","44036","17","52","0","1640","0","18855","642","0","0","937"
"151","100801","0","22","919","39","199","0","47338","17","52","0","1640","0","19455","666","0","0","961"
"151","100801","0","22","943","40","199","0","50764","17","52","0","1640","0","20155","690","0","0","985"
"0","100901","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","100901","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","100901","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","100901","0","0","27","5","25","0","405","0","0","0","100","0","360","2","0","0","0"
"10","100901","0","0","40","6","75","0","634","0","0","0","100","0","710","4","0","0","0"
"15","100901","0","0","54","7","110","0","894","0","0","0","100","0","1305","8","0","0","0"
"45","100901","0","0","64","8","145","1","1255","4","0","0","100","0","1470","10","0","0","0"
"45","100901","0","0","73","9","180","2","1633","9","0","0","100","0","1880","15","0","0","16"
"45","100901","0","0","91","10","180","4","2032","14","0","0","520","0","2230","21","0","0","34"
"45","100901","0","5","101","11","196","5","2474","14","0","0","620","0","2570","30","0","0","71"
"45","100901","0","11","106","12","232","6","2998","14","0","0","720","0","2670","33","0","0","124"
"45","100901","0","17","113","13","252","6","3531","16","0","0","720","0","2810","38","0","0","186"
"45","100901","0","17","120","14","282","6","4111","18","0","0","840","0","2950","42","0","0","262"
"45","100901","0","17","129","15","292","6","4716","22","0","0","960","0","2980","50","0","0","332"
"45","100901","0","17","137","16","322","6","5389","22","0","0","960","0","3010","55","0","0","407"
"45","100901","0","17","146","17","352","6","6117","22","0","0","960","0","3010","59","0","0","479"
"45","100901","0","17","155","18","382","6","6901","22","0","0","960","0","3010","65","0","0","568"
"45","100901","0","17","162","19","382","6","7789","22","0","0","960","0","3010","70","0","0","701"
"45","100901","0","17","176","20","382","6","8710","22","0","0","960","0","3010","80","0","0","858"
"45","100901","0","17","184","21","382","6","9729","22","0","0","1060","0","3010","86","0","0","1060"
"45","100901","0","17","191","22","382","6","10926","22","0","0","1160","0","3010","91","0","0","1278"
"45","100901","0","17","207","23","382","6","12249","22","0","0","1160","0","3010","97","0","0","1462"
"45","100901","0","17","224","24","382","6","13724","22","0","0","1160","0","3010","103","0","0","1605"
"45","100901","0","17","232","25","382","6","15434","22","0","0","1160","0","3010","109","0","0","1714"
"45","100901","0","17","241","26","382","6","17274","22","0","0","1160","0","3470","115","0","0","1786"
"45","100901","0","17","249","27","382","6","19309","22","0","0","1160","0","3470","121","0","0","1831"
"45","100901","0","17","262","28","382","6","21399","22","0","0","1160","0","3470","132","0","0","1857"
"45","100901","0","17","266","29","382","6","23721","22","0","0","1160","0","3930","136","0","0","1890"
"45","100901","0","17","270","30","382","6","26242","22","0","0","1160","0","3930","140","0","0","1924"
"45","100901","0","17","274","31","382","6","28821","22","0","0","1160","0","4390","144","0","0","1958"
"45","100901","0","17","278","32","382","6","31563","22","0","0","1160","0","4390","148","0","0","1992"
"45","100901","0","17","282","33","382","6","34396","22","0","0","1160","0","4890","152","0","0","2025"
"45","100901","0","17","286","34","382","6","37378","22","0","0","1160","0","5390","156","0","0","2057"
"45","100901","0","17","290","35","382","6","40565","22","0","0","1160","0","5390","160","0","0","2089"
"45","100901","0","17","294","36","382","6","43864","22","0","0","1160","0","5390","164","0","0","2121"
"45","100901","0","17","299","37","382","6","47208","22","0","0","1160","0","5890","169","0","0","2153"
"45","100901","0","17","304","38","382","6","50656","22","0","0","1160","0","6390","174","0","0","2185"
"45","100901","0","17","308","39","382","6","54271","22","0","0","1160","0","6390","178","0","0","2217"
"45","100901","0","17","312","40","382","6","58035","22","0","0","1160","0","6390","182","0","0","2249"
"0","101001","0","0","2","2","0","0","23","0","0","0","75","0","55","1","0","0","0"
"0","101001","0","0","7","3","0","0","78","0","0","0","150","0","150","2","0","0","0"
"10","101001","0","0","16","4","5","0","169","0","0","0","200","0","325","5","0","0","0"
"10","101001","0","0","32","5","15","0","322","0","0","0","200","0","625","7","0","0","0"
"25","101001","0","0","51","6","15","0","495","0","0","0","200","0","1155","15","0","0","0"
"30","101001","0","0","69","7","50","0","724","0","26","0","200","0","1515","22","0","0","0"
"60","101001","0","0","90","8","50","0","988","4","52","0","200","0","1845","33","0","0","0"
"95","101001","0","5","117","9","50","0","1252","9","52","0","200","0","2380","44","0","0","0"
"100","101001","0","10","139","10","85","0","1551","14","52","0","300","0","2920","56","0","0","16"
"124","101001","0","10","171","11","85","0","1842","14","52","0","840","0","3540","67","0","0","24"
"130","101001","0","14","196","12","111","0","2179","17","52","0","1060","0","3900","84","0","0","41"
"132","101001","0","19","226","13","133","0","2519","17","52","0","1180","0","4060","110","0","0","57"
"136","101001","0","21","263","14","145","0","2859","17","52","0","1300","0","4320","138","0","0","67"
"145","101001","0","21","297","15","145","0","3255","17","52","0","1520","0","4520","165","0","0","81"
"151","101001","0","21","328","16","145","0","3701","17","52","0","1520","0","4750","195","0","0","97"
"152","101001","0","21","367","17","160","0","4152","17","52","0","1520","0","4880","223","3","0","117"
"152","101001","0","21","413","18","185","0","4600","17","52","0","1520","0","5225","259","3","0","132"
"152","101001","0","21","465","19","185","0","5071","17","52","0","1615","0","5870","300","3","0","157"
"152","101001","0","21","512","20","185","0","5660","17","52","0","1615","0","6455","342","3","0","193"
"152","101001","0","21","574","21","185","0","6236","17","52","0","1615","0","7040","391","3","0","228"
"152","101001","0","21","636","22","185","0","6900","17","52","0","1715","0","8245","443","3","0","264"
"152","101001","0","21","702","23","185","0","7660","17","52","0","1715","0","9705","502","3","0","294"
"152","101001","0","21","777","24","185","0","8501","17","52","0","1715","0","11230","563","3","0","294"
"152","101001","0","21","838","25","185","0","9607","17","52","0","1715","0","12525","617","3","0","319"
"152","101001","0","21","887","26","185","0","11004","17","52","0","1715","0","13520","660","3","0","346"
"152","101001","0","21","931","27","185","0","12544","17","52","0","1715","0","14635","701","3","0","363"
"152","101001","0","21","975","28","185","0","14190","17","52","0","1715","0","15855","744","3","0","380"
"152","101001","0","21","1023","29","185","0","15938","17","52","0","1715","0","17230","792","3","0","397"
"152","101001","0","21","1074","30","185","0","17793","17","52","0","1715","0","18685","843","3","0","415"
"152","101001","0","21","1126","31","185","0","19738","17","52","0","1715","0","20220","895","3","0","433"
"152","101001","0","21","1179","32","185","0","21773","17","52","0","1715","0","21830","948","3","0","451"
"152","101001","0","21","1233","33","185","0","23924","17","52","0","1715","0","23610","1002","3","0","469"
"152","101001","0","21","1289","34","185","0","26191","17","52","0","1715","0","25630","1058","3","0","486"
"152","101001","0","21","1345","35","185","0","28569","17","52","0","1715","0","27820","1114","3","0","503"
"152","101001","0","21","1402","36","185","0","31029","17","52","0","1715","0","30180","1171","3","0","520"
"152","101001","0","21","1461","37","185","0","33570","17","52","0","1715","0","32615","1230","3","0","537"
"152","101001","0","21","1520","38","185","0","36200","17","52","0","1715","0","35215","1289","3","0","554"
"152","101001","0","21","1579","39","185","0","38915","17","52","0","1715","0","37980","1348","3","0","571"
"152","101001","0","21","1638","40","185","0","41736","17","52","0","1715","0","41010","1407","3","0","588"
"0","101101","0","0","3","2","0","0","0","0","17","0","50","0","50","2","0","0","0"
"0","101101","0","0","5","3","10","0","0","0","80","0","105","0","140","3","0","0","0"
"5","101101","0","0","7","4","45","0","0","0","198","0","245","0","260","5","0","0","0"
"10","101101","0","0","13","5","70","0","0","0","353","0","405","0","530","9","3","0","0"
"10","101101","0","0","21","6","85","0","0","0","566","0","915","0","1000","16","3","0","0"
"10","101101","0","0","33","7","85","0","0","0","838","0","1520","0","1320","20","7","0","0"
"10","101101","0","0","50","8","85","0","0","4","1137","0","1965","0","1750","31","7","0","0"
"10","101101","0","0","65","9","85","0","0","13","1451","0","2085","0","2165","46","14","25","0"
"35","101101","0","0","82","10","85","0","0","18","1787","5","2145","0","2585","54","19","70","0"
"45","101101","0","0","98","11","85","0","0","20","2216","10","2455","0","2985","61","19","111","0"
"55","101101","0","0","110","12","85","2","0","22","2636","30","2455","0","3355","65","24","144","0"
"55","101101","0","0","123","13","110","4","0","24","3162","43","2455","0","3505","71","24","193","0"
"55","101101","0","0","132","14","135","6","0","24","3781","46","2455","0","3505","78","24","262","0"
"55","101101","0","0","139","15","135","6","0","24","4448","49","2455","0","3505","88","24","341","0"
"55","101101","0","0","146","16","135","6","0","24","5126","57","2455","0","3505","103","24","398","0"
"55","101101","0","0","155","17","135","6","0","24","5846","60","2455","0","3555","116","24","478","0"
"55","101101","0","0","174","18","135","6","0","24","6596","60","2455","0","3605","128","24","587","0"
"55","101101","0","0","198","19","135","6","0","24","7442","60","2455","0","3700","137","24","697","0"
"55","101101","0","0","231","20","135","6","0","24","8317","60","2455","0","3895","155","24","786","0"
"55","101101","0","0","259","21","135","6","0","24","9346","60","2455","0","4085","166","24","889","0"
"55","101101","0","0","289","22","135","6","0","24","10529","60","2455","0","4175","182","24","1004","0"
"55","101101","0","0","316","23","135","6","0","24","11863","60","2455","0","4265","200","24","1099","0"
"55","101101","0","0","346","24","135","6","0","24","13327","60","2455","0","4355","212","24","1196","0"
"55","101101","0","0","368","25","135","6","0","24","15030","60","2455","0","4355","220","24","1270","0"
"55","101101","0","0","386","26","135","6","0","24","16889","60","2455","0","4675","226","24","1320","0"
"55","101101","0","0","398","27","135","6","0","24","18903","60","2455","0","4995","231","24","1354","0"
"55","101101","0","0","406","28","135","6","0","24","21100","60","2455","0","4995","237","24","1382","0"
"55","101101","0","0","413","29","135","6","0","24","23425","60","2455","0","5315","244","24","1413","0"
"55","101101","0","0","421","30","135","6","0","24","25924","60","2455","0","5315","252","24","1445","0"
"55","101101","0","0","429","31","135","6","0","24","28497","60","2455","0","5635","260","24","1477","0"
"55","101101","0","0","438","32","135","6","0","24","31207","60","2455","0","5635","269","24","1509","0"
"55","101101","0","0","447","33","135","6","0","24","34022","60","2455","0","6005","278","24","1540","0"
"55","101101","0","0","456","34","135","6","0","24","37028","60","2455","0","6005","287","24","1570","0"
"55","101101","0","0","465","35","135","6","0","24","40140","60","2455","0","6375","296","24","1600","0"
"55","101101","0","0","475","36","135","6","0","24","43396","60","2455","0","6375","306","24","1630","0"
"55","101101","0","0","485","37","135","6","0","24","46716","60","2455","0","6795","316","24","1660","0"
"55","101101","0","0","495","38","135","6","0","24","50146","60","2455","0","7215","326","24","1690","0"
"55","101101","0","0","506","39","135","6","0","24","53723","60","2455","0","7215","337","24","1720","0"
"55","101101","0","0","517","40","135","6","0","24","57442","60","2455","0","7215","348","24","1750","0"
"0","101201","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","101201","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
