e113b216afd56c6b101b5e5bb8e541213e8c7c107cb23ea7c4b8bbc1d2d903e7,9b42eae86204154174b0b9f09afde20bff92221a9397270552ebf46df5d25ed4,c659efc3a22b40bbd28616962fbd68c113dced96781547c2e8588fcbd50fd6da,fd4acbfec313267946f77987209fe2c0fc5397e7156f87fe7af4b54748f903cd,8822f1c02c10fe8086f96b2548648b1edb0e583e9aecc1150b2e05e55e09316a,726e8e0bc7860e5afc9011a75dab8fdbc04420a41854bd6e83e3e669cec126b8,55dd8fe0ff1b5f8a31f1925109bcbc3e7de9f489b6db77991db58c6235f8ab3c,3441420e4110f95ece955a86f01beee9dad6401915954666efec086fa884d81c,b804c605c2d0e7c68849c5fa084c2112942b387c1cd4ad3bb142a63f782f7f6c,5b19178b0296b35ff6494698a39fcc859c22277d008172021bc8ad36a12e1f2b
"49501","690","25021","2","0","0","0","49511","0","630000"
"49502","690","25021","2","0","0","0","49521","0","630000"
"49503","690","25021","2","0","0","0","49531","0","630000"
"49504","690","25021","2","0","0","0","49541","0","630000"
"49505","690","25021","2","0","0","0","49551","0","630000"
"49601","690","25021","2","0","0","0","49611","0","630000"
"49602","690","25021","2","0","0","0","49621","0","630000"
"49603","690","25021","2","0","0","0","49631","0","630000"
"49604","690","25021","2","0","0","0","49641","0","630000"
"49605","690","25021","2","0","0","0","49651","0","630000"
"49701","3450","25021","2","0","0","0","49711","0","630000"
"49801","3450","25021","2","0","0","0","49811","0","630000"
"49901","690","25021","2","0","0","0","49911","0","630000"
"49902","690","25021","2","0","0","0","49921","0","630000"
"49903","690","25021","2","0","0","0","49931","0","630000"
"49904","690","25021","2","0","0","0","49941","0","630000"
"49905","690","25021","2","0","0","0","49951","0","630000"
"50001","690","25021","2","0","0","0","50011","0","630000"
"50002","690","25021","2","0","0","0","50021","0","630000"
"50003","690","25021","2","0","0","0","50031","0","630000"
"50004","690","25021","2","0","0","0","50041","0","630000"
"50005","690","25021","2","0","0","0","50051","0","630000"
"50101","690","25021","2","0","0","0","50111","0","630000"
"50102","690","25021","2","0","0","0","50121","0","630000"
"50103","690","25021","2","0","0","0","50131","0","630000"
"50104","690","25021","2","0","0","0","50141","0","630000"
"50105","690","25021","2","0","0","0","50151","0","630000"
"50201","3450","25021","2","0","0","0","50211","0","630000"
"50301","690","25021","2","0","0","0","50311","0","630000"
"50302","690","25021","2","0","0","0","50321","0","630000"
"50303","690","25021","2","0","0","0","50331","0","630000"
"50304","690","25021","2","0","0","0","50341","0","630000"
"50305","690","25021","2","0","0","0","50351","0","630000"
"50401","690","25021","2","0","0","0","50411","0","630000"
"50402","690","25021","2","0","0","0","50421","0","630000"
"50403","690","25021","2","0","0","0","50431","0","630000"
"50404","690","25021","2","0","0","0","50441","0","630000"
"50405","690","25021","2","0","0","0","50451","0","630000"
"50501","690","25021","2","0","0","0","50511","0","630000"
"50502","690","25021","2","0","0","0","50521","0","630000"
"50503","690","25021","2","0","0","0","50531","0","630000"
"50504","690","25021","2","0","0","0","50541","0","630000"
"50505","690","25021","2","0","0","0","50551","0","630000"
"50601","3450","25021","2","0","0","0","50611","0","630000"
"50701","690","25021","2","0","0","0","50711","0","630000"
"50702","690","25021","2","0","0","0","50721","0","630000"
"50703","690","25021","2","0","0","0","50731","0","630000"
"50704","690","25021","2","0","0","0","50741","0","630000"
"50705","690","25021","2","0","0","0","50751","0","630000"
"50801","690","25021","2","0","0","0","50811","0","630000"
"50802","690","25021","2","0","0","0","50821","0","630000"
"50803","690","25021","2","0","0","0","50831","0","630000"
"50804","690","25021","2","0","0","0","50841","0","630000"
"50805","690","25021","2","0","0","0","50851","0","630000"
"50901","3450","25021","2","0","0","0","50911","0","630000"
"51001","690","25021","2","0","0","0","51011","0","630000"
"51002","690","25021","2","0","0","0","51021","0","630000"
"51003","690","25021","2","0","0","0","51031","0","630000"
"51004","690","25021","2","0","0","0","51041","0","630000"
"51005","690","25021","2","0","0","0","51051","0","630000"
"51101","690","25021","2","0","0","0","51111","0","630000"
"51102","690","25021","2","0","0","0","51121","0","630000"
"51103","690","25021","2","0","0","0","51131","0","630000"
"51104","690","25021","2","0","0","0","51141","0","630000"
"51105","690","25021","2","0","0","0","51151","0","630000"
"51201","3450","25021","2","0","0","0","51211","0","630000"
"51301","690","25021","2","0","0","0","51311","0","630000"
"51302","690","25021","2","0","0","0","51321","0","630000"
"51303","690","25021","2","0","0","0","51331","0","630000"
"51304","690","25021","2","0","0","0","51341","0","630000"
"51305","690","25021","2","0","0","0","51351","0","630000"
"51401","690","25021","2","0","0","0","51411","0","630000"
"51402","690","25021","2","0","0","0","51421","0","630000"
"51403","690","25021","2","0","0","0","51431","0","630000"
"51404","690","25021","2","0","0","0","51441","0","630000"
"51405","690","25021","2","0","0","0","51451","0","630000"
"51501","690","25021","2","0","0","0","51511","0","630000"
"51502","690","25021","2","0","0","0","51521","0","630000"
"51503","690","25021","2","0","0","0","51531","0","630000"
"51504","690","25021","2","0","0","0","51541","0","630000"
"51505","690","25021","2","0","0","0","51551","0","630000"
"51601","690","25021","2","0","0","0","51611","0","630000"
"51602","690","25021","2","0","0","0","51621","0","630000"
"51603","690","25021","2","0","0","0","51631","0","630000"
"51604","690","25021","2","0","0","0","51641","0","630000"
"51605","690","25021","2","0","0","0","51651","0","630000"
"51701","690","25021","2","0","0","0","51711","0","630000"
"51702","690","25021","2","0","0","0","51721","0","630000"
"51703","690","25021","2","0","0","0","51731","0","630000"
"51704","690","25021","2","0","0","0","51741","0","630000"
"51705","690","25021","2","0","0","0","51751","0","630000"
"51801","3450","25021","2","0","0","0","51811","0","630000"
"51901","3450","25021","2","0","0","0","51911","0","630000"
"52001","3450","25021","2","0","0","0","52011","0","630000"
"52101","690","25021","2","0","0","0","52111","0","630000"
"52102","690","25021","2","0","0","0","52121","0","630000"
"52103","690","25021","2","0","0","0","52131","0","630000"
"52104","690","25021","2","0","0","0","52141","0","630000"
"52105","690","25021","2","0","0","0","52151","0","630000"
"52201","3450","25021","2","0","0","0","52211","0","630000"
"52301","690","25021","2","0","0","0","52311","0","630000"
"52302","690","25021","2","0","0","0","52321","0","630000"
"52303","690","25021","2","0","0","0","52331","0","630000"
"52304","690","25021","2","0","0","0","52341","0","630000"
"52305","690","25021","2","0","0","0","52351","0","630000"
"52401","3450","25021","2","0","0","0","52411","0","630000"
"52501","690","25021","2","0","0","0","52511","0","630000"
"52502","690","25021","2","0","0","0","52521","0","630000"
"52503","690","25021","2","0","0","0","52531","0","630000"
"52504","690","25021","2","0","0","0","52541","0","630000"
"52505","690","25021","2","0","0","0","52551","0","630000"
"52601","690","25021","2","0","0","0","52611","0","630000"
"52602","690","25021","2","0","0","0","52621","0","630000"
"52603","690","25021","2","0","0","0","52631","0","630000"
"52604","690","25021","2","0","0","0","52641","0","630000"
"52605","690","25021","2","0","0","0","52651","0","630000"
"52701","690","25021","2","0","0","0","52711","0","630000"
"52702","690","25021","2","0","0","0","52721","0","630000"
"52703","690","25021","2","0","0","0","52731","0","630000"
"52704","690","25021","2","0","0","0","52741","0","630000"
"52705","690","25021","2","0","0","0","52751","0","630000"
"52801","3450","25021","2","0","0","0","52811","0","630000"
"52901","690","25021","2","0","0","0","52911","0","630000"
"52902","690","25021","2","0","0","0","52921","0","630000"
"52903","690","25021","2","0","0","0","52931","0","630000"
"52904","690","25021","2","0","0","0","52941","0","630000"
"52905","690","25021","2","0","0","0","52951","0","630000"
"53001","690","25021","2","0","0","0","53011","0","630000"
"53002","690","25021","2","0","0","0","53021","0","630000"
"53003","690","25021","2","0","0","0","53031","0","630000"
"53004","690","25021","2","0","0","0","53041","0","630000"
"53005","690","25021","2","0","0","0","53051","0","630000"
"53101","690","25021","2","0","0","0","53111","0","630000"
"53102","690","25021","2","0","0","0","53121","0","630000"
"53103","690","25021","2","0","0","0","53131","0","630000"
"53104","690","25021","2","0","0","0","53141","0","630000"
"53105","690","25021","2","0","0","0","53151","0","630000"
"53201","3450","25021","2","0","0","0","53211","0","630000"
"53301","690","25021","2","0","0","0","53311","0","630000"
"53302","690","25021","2","0","0","0","53321","0","630000"
"53303","690","25021","2","0","0","0","53331","0","630000"
"53304","690","25021","2","0","0","0","53341","0","630000"
"53305","690","25021","2","0","0","0","53351","0","630000"
"53401","690","25021","2","0","0","0","53411","0","630000"
"53402","690","25021","2","0","0","0","53421","0","630000"
"53403","690","25021","2","0","0","0","53431","0","630000"
"53404","690","25021","2","0","0","0","53441","0","630000"
"53405","690","25021","2","0","0","0","53451","0","630000"
"53501","3500","25021","2","0","0","0","53511","0","640000"
"53601","3500","25021","2","0","0","0","53611","0","640000"
"53701","3500","25021","2","0","0","0","53711","0","640000"
"53801","3500","25021","2","0","0","0","53811","0","640000"
"53901","3500","25021","2","0","0","0","53911","0","640000"
"54001","3500","25021","2","0","0","0","54011","0","640000"
"54101","700","25021","2","0","0","0","54111","0","640000"
"54102","700","25021","2","0","0","0","54121","0","640000"
"54103","700","25021","2","0","0","0","54131","0","640000"
"54104","700","25021","2","0","0","0","54141","0","640000"
"54105","700","25021","2","0","0","0","54151","0","640000"
"54201","700","25021","2","0","0","0","54211","0","640000"
"54202","700","25021","2","0","0","0","54221","0","640000"
"54203","700","25021","2","0","0","0","54231","0","640000"
"54204","700","25021","2","0","0","0","54241","0","640000"
"54205","700","25021","2","0","0","0","54251","0","640000"
"54301","700","25021","2","0","0","0","54311","0","640000"
"54302","700","25021","2","0","0","0","54321","0","640000"
"54303","700","25021","2","0","0","0","54331","0","640000"
"54304","700","25021","2","0","0","0","54341","0","640000"
"54305","700","25021","2","0","0","0","54351","0","640000"
"54401","700","25021","2","0","0","0","54411","0","640000"
"54402","700","25021","2","0","0","0","54421","0","640000"
"54403","700","25021","2","0","0","0","54431","0","640000"
"54404","700","25021","2","0","0","0","54441","0","640000"
"54405","700","25021","2","0","0","0","54451","0","640000"
"54501","3500","25021","2","0","0","0","54511","0","640000"
"54601","3500","25021","2","0","0","0","54611","0","640000"
"54701","700","25021","2","0","0","0","54711","0","640000"
"54702","700","25021","2","0","0","0","54721","0","640000"
"54703","700","25021","2","0","0","0","54731","0","640000"
"54704","700","25021","2","0","0","0","54741","0","640000"
"54705","700","25021","2","0","0","0","54751","0","640000"
"54801","3500","25021","2","0","0","0","54811","0","640000"
"54901","700","25021","2","0","0","0","54911","0","640000"
"54902","700","25021","2","0","0","0","54921","0","640000"
"54903","700","25021","2","0","0","0","54931","0","640000"
"54904","700","25021","2","0","0","0","54941","0","640000"
"54905","700","25021","2","0","0","0","54951","0","640000"
"55001","700","25021","2","0","0","0","55011","0","640000"
"55002","700","25021","2","0","0","0","55021","0","640000"
"55003","700","25021","2","0","0","0","55031","0","640000"
"55004","700","25021","2","0","0","0","55041","0","640000"
"55005","700","25021","2","0","0","0","55051","0","640000"
"55101","700","25021","2","0","0","0","55111","0","640000"
"55102","700","25021","2","0","0","0","55121","0","640000"
"55103","700","25021","2","0","0","0","55131","0","640000"
"55104","700","25021","2","0","0","0","55141","0","640000"
"55105","700","25021","2","0","0","0","55151","0","640000"
"55201","700","25021","2","0","0","0","55211","0","640000"
"55202","700","25021","2","0","0","0","55221","0","640000"
"55203","700","25021","2","0","0","0","55231","0","640000"
"55204","700","25021","2","0","0","0","55241","0","640000"
"55205","700","25021","2","0","0","0","55251","0","640000"
"55301","700","25021","2","0","0","0","55311","0","640000"
"55302","700","25021","2","0","0","0","55321","0","640000"
"55303","700","25021","2","0","0","0","55331","0","640000"
"55304","700","25021","2","0","0","0","55341","0","640000"
"55305","700","25021","2","0","0","0","55351","0","640000"
"55401","700","25021","2","0","0","0","55411","0","640000"
"55402","700","25021","2","0","0","0","55421","0","640000"
"55403","700","25021","2","0","0","0","55431","0","640000"
"55404","700","25021","2","0","0","0","55441","0","640000"
"55405","700","25021","2","0","0","0","55451","0","640000"
"55501","700","25021","2","0","0","0","55511","0","640000"
"55502","700","25021","2","0","0","0","55521","0","640000"
"55503","700","25021","2","0","0","0","55531","0","640000"
"55504","700","25021","2","0","0","0","55541","0","640000"
"55505","700","25021","2","0","0","0","55551","0","640000"
"55601","700","25021","2","0","0","0","55611","0","640000"
"55602","700","25021","2","0","0","0","55621","0","640000"
"55603","700","25021","2","0","0","0","55631","0","640000"
"55604","700","25021","2","0","0","0","55641","0","640000"
"55605","700","25021","2","0","0","0","55651","0","640000"
"55701","700","25021","2","0","0","0","55711","0","640000"
"55702","700","25021","2","0","0","0","55721","0","640000"
"55703","700","25021","2","0","0","0","55731","0","640000"
"55704","700","25021","2","0","0","0","55741","0","640000"
"55705","700","25021","2","0","0","0","55751","0","640000"
"55801","3500","25021","2","0","0","0","55811","0","640000"
"55901","3500","25021","2","0","0","0","55911","0","640000"
"56001","700","25021","2","0","0","0","56011","0","640000"
"56002","700","25021","2","0","0","0","56021","0","640000"
"56003","700","25021","2","0","0","0","56031","0","640000"
"56004","700","25021","2","0","0","0","56041","0","640000"
"56005","700","25021","2","0","0","0","56051","0","640000"
"56101","3500","25021","2","0","0","0","56111","0","640000"
"56201","3500","25021","2","0","0","0","56211","0","640000"
"56301","700","25021","2","0","0","0","56311","0","640000"
"56302","700","25021","2","0","0","0","56321","0","640000"
"56303","700","25021","2","0","0","0","56331","0","640000"
"56304","700","25021","2","0","0","0","56341","0","640000"
"56305","700","25021","2","0","0","0","56351","0","640000"
"56401","700","25021","2","0","0","0","56411","0","640000"
"56402","700","25021","2","0","0","0","56421","0","640000"
"56403","700","25021","2","0","0","0","56431","0","640000"
"56404","700","25021","2","0","0","0","56441","0","640000"
"56405","700","25021","2","0","0","0","56451","0","640000"
"56501","700","25021","2","0","0","0","56511","0","640000"
"56502","700","25021","2","0","0","0","56521","0","640000"
"56503","700","25021","2","0","0","0","56531","0","640000"
"56504","700","25021","2","0","0","0","56541","0","640000"
"56505","700","25021","2","0","0","0","56551","0","640000"
"56601","700","25021","2","0","0","0","56611","0","640000"
"56602","700","25021","2","0","0","0","56621","0","640000"
"56603","700","25021","2","0","0","0","56631","0","640000"
"56604","700","25021","2","0","0","0","56641","0","640000"
"56605","700","25021","2","0","0","0","56651","0","640000"
"56701","700","25021","2","0","0","0","56711","0","640000"
"56702","700","25021","2","0","0","0","56721","0","640000"
"56703","700","25021","2","0","0","0","56731","0","640000"
"56704","700","25021","2","0","0","0","56741","0","640000"
"56705","700","25021","2","0","0","0","56751","0","640000"
"56801","3500","25021","2","0","0","0","56811","0","640000"
"56901","700","25021","2","0","0","0","56911","0","640000"
"56902","700","25021","2","0","0","0","56921","0","640000"
"56903","700","25021","2","0","0","0","56931","0","640000"
"56904","700","25021","2","0","0","0","56941","0","640000"
"56905","700","25021","2","0","0","0","56951","0","640000"
"57001","700","25021","2","0","0","0","57011","0","640000"
"57002","700","25021","2","0","0","0","57021","0","640000"
"57003","700","25021","2","0","0","0","57031","0","640000"
"57004","700","25021","2","0","0","0","57041","0","640000"
"57005","700","25021","2","0","0","0","57051","0","640000"
"57101","700","25021","2","0","0","0","57111","0","640000"
"57102","700","25021","2","0","0","0","57121","0","640000"
"57103","700","25021","2","0","0","0","57131","0","640000"
"57104","700","25021","2","0","0","0","57141","0","640000"
"57105","700","25021","2","0","0","0","57151","0","640000"
"57201","700","25021","2","0","0","0","57211","0","640000"
"57202","700","25021","2","0","0","0","57221","0","640000"
"57203","700","25021","2","0","0","0","57231","0","640000"
"57204","700","25021","2","0","0","0","57241","0","640000"
"57205","700","25021","2","0","0","0","57251","0","640000"
"57301","700","25021","2","0","0","0","57311","0","640000"
"57302","700","25021","2","0","0","0","57321","0","640000"
"57303","700","25021","2","0","0","0","57331","0","640000"
"57304","700","25021","2","0","0","0","57341","0","640000"
"57305","700","25021","2","0","0","0","57351","0","640000"
"57401","3500","25021","2","0","0","0","57411","0","640000"
"57501","700","25021","2","0","0","0","57511","0","640000"
"57502","700","25021","2","0","0","0","57521","0","640000"
"57503","700","25021","2","0","0","0","57531","0","640000"
"57504","700","25021","2","0","0","0","57541","0","640000"
"57505","700","25021","2","0","0","0","57551","0","640000"
"57601","3500","25021","2","0","0","0","57611","0","640000"
"57701","700","25021","2","0","0","0","57711","0","640000"
"57702","700","25021","2","0","0","0","57721","0","640000"
"57703","700","25021","2","0","0","0","57731","0","640000"
"57704","700","25021","2","0","0","0","57741","0","640000"
"57705","700","25021","2","0","0","0","57751","0","640000"
"57801","700","25021","2","0","0","0","57811","0","640000"
"57802","700","25021","2","0","0","0","57821","0","640000"
"57803","700","25021","2","0","0","0","57831","0","640000"
"57804","700","25021","2","0","0","0","57841","0","640000"
"57805","700","25021","2","0","0","0","57851","0","640000"
"57901","700","25021","2","0","0","0","57911","0","640000"
"57902","700","25021","2","0","0","0","57921","0","640000"
"57903","700","25021","2","0","0","0","57931","0","640000"
"57904","700","25021","2","0","0","0","57941","0","640000"
"57905","700","25021","2","0","0","0","57951","0","640000"
"58001","3500","25021","2","0","0","0","58011","0","640000"
"58101","3500","25021","2","0","0","0","58111","0","640000"
"58201","3500","25021","2","0","0","0","58211","0","640000"
"58301","3500","25021","2","0","0","0","58311","0","640000"
"58401","700","25021","2","0","0","0","58411","0","640000"
"58402","700","25021","2","0","0","0","58421","0","640000"
"58403","700","25021","2","0","0","0","58431","0","640000"
"58404","700","25021","2","0","0","0","58441","0","640000"
"58405","700","25021","2","0","0","0","58451","0","640000"
"58501","3500","25021","2","0","0","0","58511","0","640000"
"58601","700","25021","2","0","0","0","58611","0","640000"
"58602","700","25021","2","0","0","0","58621","0","640000"
"58603","700","25021","2","0","0","0","58631","0","640000"
"58604","700","25021","2","0","0","0","58641","0","640000"
"58605","700","25021","2","0","0","0","58651","0","640000"
"58701","3550","25021","2","0","0","0","58711","0","650000"
"58801","710","25021","2","0","0","0","58811","0","650000"
"58802","710","25021","2","0","0","0","58821","0","650000"
"58803","710","25021","2","0","0","0","58831","0","650000"
"58804","710","25021","2","0","0","0","58841","0","650000"
"58805","710","25021","2","0","0","0","58851","0","650000"
"58901","710","25021","2","0","0","0","58911","0","650000"
"58902","710","25021","2","0","0","0","58921","0","650000"
"58903","710","25021","2","0","0","0","58931","0","650000"
"58904","710","25021","2","0","0","0","58941","0","650000"
"58905","710","25021","2","0","0","0","58951","0","650000"
"59001","710","25021","2","0","0","0","59011","0","650000"
"59002","710","25021","2","0","0","0","59021","0","650000"
"59003","710","25021","2","0","0","0","59031","0","650000"
"59004","710","25021","2","0","0","0","59041","0","650000"
"59005","710","25021","2","0","0","0","59051","0","650000"
"59101","710","25021","2","0","0","0","59111","0","650000"
"59102","710","25021","2","0","0","0","59121","0","650000"
"59103","710","25021","2","0","0","0","59131","0","650000"
"59104","710","25021","2","0","0","0","59141","0","650000"
"59105","710","25021","2","0","0","0","59151","0","650000"
"59201","710","25021","2","0","0","0","59211","0","650000"
"59202","710","25021","2","0","0","0","59221","0","650000"
"59203","710","25021","2","0","0","0","59231","0","650000"
"59204","710","25021","2","0","0","0","59241","0","650000"
"59205","710","25021","2","0","0","0","59251","0","650000"
"59301","3550","25021","2","0","0","0","59311","0","650000"
"59401","710","25021","2","0","0","0","59411","0","650000"
"59402","710","25021","2","0","0","0","59421","0","650000"
"59403","710","25021","2","0","0","0","59431","0","650000"
"59404","710","25021","2","0","0","0","59441","0","650000"
"59405","710","25021","2","0","0","0","59451","0","650000"
"59501","710","25021","2","0","0","0","59511","0","650000"
"59502","710","25021","2","0","0","0","59521","0","650000"
"59503","710","25021","2","0","0","0","59531","0","650000"
"59504","710","25021","2","0","0","0","59541","0","650000"
"59505","710","25021","2","0","0","0","59551","0","650000"
"59601","710","25021","2","0","0","0","59611","0","650000"
"59602","710","25021","2","0","0","0","59621","0","650000"
"59603","710","25021","2","0","0","0","59631","0","650000"
"59604","710","25021","2","0","0","0","59641","0","650000"
"59605","710","25021","2","0","0","0","59651","0","650000"
"59701","710","25021","2","0","0","0","59711","0","650000"
"59702","710","25021","2","0","0","0","59721","0","650000"
"59703","710","25021","2","0","0","0","59731","0","650000"
"59704","710","25021","2","0","0","0","59741","0","650000"
"59705","710","25021","2","0","0","0","59751","0","650000"
"59801","710","25021","2","0","0","0","59811","0","650000"
"59802","710","25021","2","0","0","0","59821","0","650000"
"59803","710","25021","2","0","0","0","59831","0","650000"
"59804","710","25021","2","0","0","0","59841","0","650000"
"59805","710","25021","2","0","0","0","59851","0","650000"
"59901","710","25021","2","0","0","0","59911","0","650000"
"59902","710","25021","2","0","0","0","59921","0","650000"
"59903","710","25021","2","0","0","0","59931","0","650000"
"59904","710","25021","2","0","0","0","59941","0","650000"
"59905","710","25021","2","0","0","0","59951","0","650000"
"60001","710","25021","2","0","0","0","60011","0","650000"
"60002","710","25021","2","0","0","0","60021","0","650000"
"60003","710","25021","2","0","0","0","60031","0","650000"
"60004","710","25021","2","0","0","0","60041","0","650000"
"60005","710","25021","2","0","0","0","60051","0","650000"
"60101","710","25021","2","0","0","0","60111","0","650000"
"60102","710","25021","2","0","0","0","60121","0","650000"
"60103","710","25021","2","0","0","0","60131","0","650000"
"60104","710","25021","2","0","0","0","60141","0","650000"
"60105","710","25021","2","0","0","0","60151","0","650000"
"60201","710","25021","2","0","0","0","60211","0","650000"
"60202","710","25021","2","0","0","0","60221","0","650000"
"60203","710","25021","2","0","0","0","60231","0","650000"
"60204","710","25021","2","0","0","0","60241","0","650000"
"60205","710","25021","2","0","0","0","60251","0","650000"
"60301","710","25021","2","0","0","0","60311","0","650000"
"60302","710","25021","2","0","0","0","60321","0","650000"
"60303","710","25021","2","0","0","0","60331","0","650000"
"60304","710","25021","2","0","0","0","60341","0","650000"
"60305","710","25021","2","0","0","0","60351","0","650000"
"60401","710","25021","2","0","0","0","60411","0","650000"
"60402","710","25021","2","0","0","0","60421","0","650000"
"60403","710","25021","2","0","0","0","60431","0","650000"
"60404","710","25021","2","0","0","0","60441","0","650000"
"60405","710","25021","2","0","0","0","60451","0","650000"
"60501","3550","25021","2","0","0","0","60511","0","650000"
"60601","3550","25021","2","0","0","0","60611","0","650000"
"60701","3550","25021","2","0","0","0","60711","0","650000"
"60801","710","25021","2","0","0","0","60811","0","650000"
"60802","710","25021","2","0","0","0","60821","0","650000"
"60803","710","25021","2","0","0","0","60831","0","650000"
"60804","710","25021","2","0","0","0","60841","0","650000"
"60805","710","25021","2","0","0","0","60851","0","650000"
"60901","710","25021","2","0","0","0","60911","0","650000"
"60902","710","25021","2","0","0","0","60921","0","650000"
"60903","710","25021","2","0","0","0","60931","0","650000"
"60904","710","25021","2","0","0","0","60941","0","650000"
"60905","710","25021","2","0","0","0","60951","0","650000"
"61001","710","25021","2","0","0","0","61011","0","650000"
"61002","710","25021","2","0","0","0","61021","0","650000"
"61003","710","25021","2","0","0","0","61031","0","650000"
"61004","710","25021","2","0","0","0","61041","0","650000"
"61005","710","25021","2","0","0","0","61051","0","650000"
"61101","710","25021","2","0","0","0","61111","0","650000"
"61102","710","25021","2","0","0","0","61121","0","650000"
"61103","710","25021","2","0","0","0","61131","0","650000"
"61104","710","25021","2","0","0","0","61141","0","650000"
"61105","710","25021","2","0","0","0","61151","0","650000"
"61201","710","25021","2","0","0","0","61211","0","650000"
"61202","710","25021","2","0","0","0","61221","0","650000"
"61203","710","25021","2","0","0","0","61231","0","650000"
"61204","710","25021","2","0","0","0","61241","0","650000"
"61205","710","25021","2","0","0","0","61251","0","650000"
"61301","710","25021","2","0","0","0","61311","0","650000"
"61302","710","25021","2","0","0","0","61321","0","650000"
"61303","710","25021","2","0","0","0","61331","0","650000"
"61304","710","25021","2","0","0","0","61341","0","650000"
"61305","710","25021","2","0","0","0","61351","0","650000"
"61401","710","25021","2","0","0","0","61411","0","650000"
"61402","710","25021","2","0","0","0","61421","0","650000"
"61403","710","25021","2","0","0","0","61431","0","650000"
"61404","710","25021","2","0","0","0","61441","0","650000"
"61405","710","25021","2","0","0","0","61451","0","650000"
"61501","710","25021","2","0","0","0","61511","0","650000"
"61502","710","25021","2","0","0","0","61521","0","650000"
"61503","710","25021","2","0","0","0","61531","0","650000"
"61504","710","25021","2","0","0","0","61541","0","650000"
"61505","710","25021","2","0","0","0","61551","0","650000"
"61601","710","25021","2","0","0","0","61611","0","650000"
"61602","710","25021","2","0","0","0","61621","0","650000"
"61603","710","25021","2","0","0","0","61631","0","650000"
"61604","710","25021","2","0","0","0","61641","0","650000"
"61605","710","25021","2","0","0","0","61651","0","650000"
"61701","710","25021","2","0","0","0","61711","0","650000"
"61702","710","25021","2","0","0","0","61721","0","650000"
"61703","710","25021","2","0","0","0","61731","0","650000"
"61704","710","25021","2","0","0","0","61741","0","650000"
"61705","710","25021","2","0","0","0","61751","0","650000"
"61801","710","25021","2","0","0","0","61811","0","650000"
"61802","710","25021","2","0","0","0","61821","0","650000"
"61803","710","25021","2","0","0","0","61831","0","650000"
"61804","710","25021","2","0","0","0","61841","0","650000"
"61805","710","25021","2","0","0","0","61851","0","650000"
"61901","3550","25021","2","0","0","0","61911","0","650000"
"62001","710","25021","2","0","0","0","62011","0","650000"
"62002","710","25021","2","0","0","0","62021","0","650000"
"62003","710","25021","2","0","0","0","62031","0","650000"
"62004","710","25021","2","0","0","0","62041","0","650000"
"62005","710","25021","2","0","0","0","62051","0","650000"
"62101","3550","25021","2","0","0","0","62111","0","650000"
"62201","710","25021","2","0","0","0","62211","0","650000"
"62202","710","25021","2","0","0","0","62221","0","650000"
"62203","710","25021","2","0","0","0","62231","0","650000"
"62204","710","25021","2","0","0","0","62241","0","650000"
"62205","710","25021","2","0","0","0","62251","0","650000"
"62301","710","25021","2","0","0","0","62311","0","650000"
"62302","710","25021","2","0","0","0","62321","0","650000"
"62303","710","25021","2","0","0","0","62331","0","650000"
"62304","710","25021","2","0","0","0","62341","0","650000"
"62305","710","25021","2","0","0","0","62351","0","650000"
"62401","710","25021","2","0","0","0","62411","0","650000"
"62402","710","25021","2","0","0","0","62421","0","650000"
"62403","710","25021","2","0","0","0","62431","0","650000"
"62404","710","25021","2","0","0","0","62441","0","650000"
"62405","710","25021","2","0","0","0","62451","0","650000"
"62501","710","25021","2","0","0","0","62511","0","650000"
"62502","710","25021","2","0","0","0","62521","0","650000"
"62503","710","25021","2","0","0","0","62531","0","650000"
"62504","710","25021","2","0","0","0","62541","0","650000"
"62505","710","25021","2","0","0","0","62551","0","650000"
"62601","710","25021","2","0","0","0","62611","0","650000"
"62602","710","25021","2","0","0","0","62621","0","650000"
"62603","710","25021","2","0","0","0","62631","0","650000"
"62604","710","25021","2","0","0","0","62641","0","650000"
"62605","710","25021","2","0","0","0","62651","0","650000"
"62701","710","25021","2","0","0","0","62711","0","650000"
"62702","710","25021","2","0","0","0","62721","0","650000"
"62703","710","25021","2","0","0","0","62731","0","650000"
"62704","710","25021","2","0","0","0","62741","0","650000"
"62705","710","25021","2","0","0","0","62751","0","650000"
"62801","3550","25021","2","0","0","0","62811","0","650000"
"62901","3550","25021","2","0","0","0","62911","0","650000"
"63001","710","25021","2","0","0","0","63011","0","650000"
"63002","710","25021","2","0","0","0","63021","0","650000"
"63003","710","25021","2","0","0","0","63031","0","650000"
"63004","710","25021","2","0","0","0","63041","0","650000"
"63005","710","25021","2","0","0","0","63051","0","650000"
"63101","3550","25021","2","0","0","0","63111","0","650000"
"63201","710","25021","2","0","0","0","63211","0","650000"
"63202","710","25021","2","0","0","0","63221","0","650000"
"63203","710","25021","2","0","0","0","63231","0","650000"
"63204","710","25021","2","0","0","0","63241","0","650000"
"63205","710","25021","2","0","0","0","63251","0","650000"
"63301","710","25021","2","0","0","0","63311","0","650000"
"63302","710","25021","2","0","0","0","63321","0","650000"
"63303","710","25021","2","0","0","0","63331","0","650000"
"63304","710","25021","2","0","0","0","63341","0","650000"
"63305","710","25021","2","0","0","0","63351","0","650000"
"63401","710","25021","2","0","0","0","63411","0","650000"
