75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b
"51","30","49","0","0","41","49","200000001","49","49","0","670020049","49","1","49","200200","1","1","49","10","0","49","49","49","0","49","49","49","49","1441","0","0","49","0","49","0","10","0","49","18951"
"52","30","50","0","0","42","50","200000001","50","50","0","670020050","50","1","50","200200","1","1","50","10","0","50","50","50","0","50","50","50","50","1531","0","0","50","0","50","0","10","0","50","20657"
"53","30","51","0","0","42","51","200000001","51","51","0","670020051","51","1","51","200200","1","1","51","10","0","51","51","51","0","51","51","51","51","1670","0","0","51","0","51","0","10","0","51","22363"
"54","30","52","0","0","43","52","200000001","52","52","0","670020052","52","1","52","200200","1","1","52","10","0","52","52","52","0","52","52","52","52","1710","0","0","52","0","52","0","10","0","52","24069"
"55","30","53","0","0","43","53","200000001","53","53","0","670020053","53","1","53","200200","1","1","53","10","0","53","53","53","0","53","53","53","53","1800","0","0","53","0","53","0","10","0","53","25775"
"56","30","54","0","0","44","54","200000001","54","54","0","670020054","54","1","54","200200","1","1","54","10","0","54","54","54","0","54","54","54","54","1890","0","0","54","0","54","0","10","0","54","27481"
"57","30","55","0","0","44","55","200000001","55","55","0","670020055","55","1","55","200200","1","1","55","10","0","55","55","55","0","55","55","55","55","1979","0","0","55","0","55","0","10","0","55","29187"
"58","30","56","0","0","45","56","200000001","56","56","0","670020056","56","1","56","200200","1","1","56","10","0","56","56","56","0","56","56","56","56","2069","0","0","56","0","56","0","10","0","56","30893"
"59","30","57","0","0","45","57","200000001","57","57","0","670020057","57","1","57","200200","1","1","57","10","0","57","57","57","0","57","57","57","57","2159","0","0","57","0","57","0","10","0","57","32599"
"60","30","58","0","0","46","58","200000001","58","58","0","670020058","58","1","58","200200","1","1","58","10","0","58","58","58","0","58","58","58","58","2248","0","0","58","0","58","0","10","0","58","34305"
"61","30","59","0","0","46","59","200000001","59","59","0","670020059","59","1","59","200200","1","1","59","10","0","59","59","59","0","59","59","59","59","2338","0","0","59","0","59","0","10","0","59","36011"
"62","30","60","0","0","47","60","200000001","60","60","0","670020060","60","1","60","200200","1","1","60","10","0","60","60","60","0","60","60","60","60","2428","0","0","60","0","60","0","10","0","60","37717"
"63","30","61","0","0","47","61","200000001","61","61","0","670020061","61","1","61","200200","1","1","61","10","0","61","61","61","0","61","61","61","61","2518","0","0","61","0","61","0","10","0","61","39423"
"64","30","62","0","0","48","62","200000001","62","62","0","670020062","62","1","62","200200","1","1","62","10","0","62","62","62","0","62","62","62","62","2561","0","0","62","0","62","0","10","0","62","41129"
"66","30","63","0","0","49","63","200000001","63","63","0","670020063","63","1","63","200200","1","1","63","10","0","63","63","63","0","63","63","63","63","2604","0","0","63","0","63","0","10","0","63","42835"
"68","30","64","0","0","50","64","200000001","64","64","0","670020064","64","1","64","200200","1","1","64","10","0","64","64","64","0","64","64","64","64","2647","0","0","64","0","64","0","10","0","64","44541"
"70","30","65","0","0","51","65","200000001","65","65","0","670020065","65","1","65","200200","1","1","65","10","0","65","65","65","0","65","65","65","65","2690","0","0","65","0","65","0","10","0","65","46247"
"72","30","66","0","0","52","66","200000001","66","66","0","670020066","66","1","66","200200","1","1","66","10","0","66","66","66","0","66","66","66","66","2735","0","0","66","0","66","0","10","0","66","47953"
"74","30","67","0","0","53","67","200000001","67","67","0","670020067","67","1","67","200200","1","1","67","10","0","67","67","67","0","67","67","67","67","2780","0","0","67","0","67","0","10","0","67","49659"
"76","30","68","0","0","55","68","200000001","68","68","0","670020068","68","1","68","200200","1","1","68","10","0","68","68","68","0","68","68","68","68","2825","0","0","68","0","68","0","10","0","68","51365"
"78","30","69","0","0","57","69","200000001","69","69","0","670020069","69","1","69","200200","1","1","69","10","0","69","69","69","0","69","69","69","69","2870","0","0","69","0","69","0","10","0","69","53071"
"80","30","70","0","0","59","70","200000001","70","70","0","670020070","70","1","70","200200","1","1","70","10","0","70","70","70","0","70","70","70","70","2915","0","0","70","0","70","0","10","0","70","54777"
"82","30","71","0","0","61","71","200000001","71","71","0","670020071","71","1","71","200200","1","1","71","10","0","71","71","71","0","71","71","71","71","2960","0","0","71","0","71","0","10","0","71","56483"
"2","30","1","0","0","5","1","200000008","1","1","0","670030001","1","1","1","200300","1","1","1","10","0","1","1","1","0","1","1","1","1","0","0","15","1","0","1","0","10","0","1","382"
"4","30","2","0","0","8","2","200000008","2","2","0","670030002","2","1","2","200300","1","1","2","10","0","2","2","2","0","2","2","2","2","0","0","20","2","0","2","0","10","0","2","502"
"5","30","3","0","0","10","3","200000008","3","3","0","670030003","3","1","3","200300","1","1","3","10","0","3","3","3","0","3","3","3","3","0","0","26","3","0","3","0","10","0","3","623"
"7","30","4","0","0","16","4","200000008","4","4","0","670030004","4","1","4","200300","1","1","4","10","0","4","4","4","0","4","4","4","4","0","0","61","4","0","4","0","10","0","4","686"
"7","30","5","0","0","16","5","200000008","5","5","0","670030005","5","1","5","200300","1","1","5","10","0","5","5","5","0","5","5","5","5","0","0","61","5","0","5","0","10","0","5","686"
"8","30","6","0","0","16","6","200000008","6","6","0","670030006","6","1","6","200300","1","1","6","10","0","6","6","6","0","6","6","6","6","0","0","63","6","0","6","0","10","0","6","678"
"10","30","7","0","0","17","7","200000008","7","7","0","670030007","7","1","7","200300","1","1","7","10","0","7","7","7","0","7","7","7","7","0","0","89","7","0","7","0","10","0","7","835"
"11","30","8","0","0","20","8","200000008","8","8","0","670030008","8","1","8","200300","1","1","8","10","0","8","8","8","0","8","8","8","8","0","0","114","8","0","8","0","10","0","8","991"
"11","30","9","0","0","20","9","200000008","9","9","0","670030009","9","1","9","200300","1","1","9","10","0","9","9","9","0","9","9","9","9","0","0","117","9","0","9","0","10","0","9","1019"
"13","30","10","0","0","22","10","200000008","10","10","0","670030010","10","1","10","200300","1","1","10","10","0","10","10","10","0","10","10","10","10","0","0","120","10","0","10","0","10","0","10","1048"
"13","30","11","0","0","22","11","200000008","11","11","0","670030011","11","1","11","200300","1","1","11","10","0","11","11","11","0","11","11","11","11","0","0","123","11","0","11","0","10","0","11","1076"
"13","30","12","0","0","22","12","200000008","12","12","0","670030012","12","1","12","200300","1","1","12","10","0","12","12","12","0","12","12","12","12","0","0","126","12","0","12","0","10","0","12","1104"
"14","30","13","0","0","24","13","200000008","13","13","0","670030013","13","1","13","200300","1","1","13","10","0","13","13","13","0","13","13","13","13","0","0","133","13","0","13","0","10","0","13","1309"
"16","30","14","0","0","26","14","200000008","14","14","0","670030014","14","1","14","200300","1","1","14","10","0","14","14","14","0","14","14","14","14","0","0","138","14","0","14","0","10","0","14","1513"
"16","30","15","0","0","26","15","200000008","15","15","0","670030015","15","1","15","200300","1","1","15","10","0","15","15","15","0","15","15","15","15","0","0","145","15","0","15","0","10","0","15","1717"
"17","30","16","0","0","26","16","200000008","16","16","0","670030016","16","1","16","200300","1","1","16","10","0","16","16","16","0","16","16","16","16","0","0","151","16","0","16","0","10","0","16","1921"
"18","30","17","0","0","26","17","200000008","17","17","0","670030017","17","1","17","200300","1","1","17","10","0","17","17","17","0","17","17","17","17","0","0","175","17","0","17","0","10","0","17","2257"
"18","30","18","0","0","26","18","200000008","18","18","0","670030018","18","1","18","200300","1","1","18","10","0","18","18","18","0","18","18","18","18","0","0","198","18","0","18","0","10","0","18","2592"
"18","30","19","0","0","27","19","200000008","19","19","0","670030019","19","1","19","200300","1","1","19","10","0","19","19","19","0","19","19","19","19","0","0","200","19","0","19","0","10","0","19","2828"
"18","30","20","0","0","27","20","200000008","20","20","0","670030020","20","1","20","200300","1","1","20","10","0","20","20","20","0","20","20","20","20","0","0","203","20","0","20","0","10","0","20","2939"
"18","30","21","0","0","27","21","200000008","21","21","0","670030021","21","1","21","200300","1","1","21","10","0","21","21","21","0","21","21","21","21","0","0","206","21","0","21","0","10","0","21","3050"
"20","30","22","0","0","29","22","200000008","22","22","0","670030022","22","1","22","200300","1","1","22","10","0","22","22","22","0","22","22","22","22","0","0","226","22","0","22","0","10","0","22","3148"
"20","30","23","0","0","29","23","200000008","23","23","0","670030023","23","1","23","200300","1","1","23","10","0","23","23","23","0","23","23","23","23","0","0","226","23","0","23","0","10","0","23","3304"
"28","30","24","0","0","40","24","200000008","24","24","0","670030024","24","1","24","200300","1","1","24","10","0","24","24","24","0","24","24","24","24","0","0","321","24","0","24","0","10","0","24","3586"
"30","30","25","0","0","42","25","200000008","25","25","0","670030025","25","1","25","200300","1","1","25","10","0","25","25","25","0","25","25","25","25","0","0","333","25","0","25","0","10","0","25","3866"
"30","30","26","0","0","42","26","200000008","26","26","0","670030026","26","1","26","200300","1","1","26","10","0","26","26","26","0","26","26","26","26","0","0","371","26","0","26","0","10","0","26","3966"
"30","30","27","0","0","42","27","200000008","27","27","0","670030027","27","1","27","200300","1","1","27","10","0","27","27","27","0","27","27","27","27","0","0","374","27","0","27","0","10","0","27","4060"
"30","30","28","0","0","42","28","200000008","28","28","0","670030028","28","1","28","200300","1","1","28","10","0","28","28","28","0","28","28","28","28","0","0","376","28","0","28","0","10","0","28","4152"
"32","30","29","0","0","45","29","200000008","29","29","0","670030029","29","1","29","200300","1","1","29","10","0","29","29","29","0","29","29","29","29","0","0","438","29","0","29","0","10","0","29","5542"
"32","30","30","0","0","47","30","200000008","30","30","0","670030030","30","1","30","200300","1","1","30","10","0","30","30","30","0","30","30","30","30","0","0","480","30","0","30","0","10","0","30","5591"
"32","30","31","0","0","47","31","200000008","31","31","0","670030031","31","1","31","200300","1","1","31","10","0","31","31","31","0","31","31","31","31","0","0","481","31","0","31","0","10","0","31","5604"
"32","30","32","0","0","47","32","200000008","32","32","0","670030032","32","1","32","200300","1","1","32","10","0","32","32","32","0","32","32","32","32","0","0","481","32","0","32","0","10","0","32","5618"
"32","30","33","0","0","47","33","200000008","33","33","0","670030033","33","1","33","200300","1","1","33","10","0","33","33","33","0","33","33","33","33","0","0","482","33","0","33","0","10","0","33","5632"
"32","30","34","0","0","47","34","200000008","34","34","0","670030034","34","1","34","200300","1","1","34","10","0","34","34","34","0","34","34","34","34","0","0","539","34","0","34","0","10","0","34","6542"
"32","30","35","0","0","48","35","200000008","35","35","0","670030035","35","1","35","200300","1","1","35","10","0","35","35","35","0","35","35","35","35","0","0","543","35","0","35","0","10","0","35","6610"
"32","30","36","0","0","48","36","200000008","36","36","0","670030036","36","1","36","200300","1","1","36","10","0","36","36","36","0","36","36","36","36","0","0","561","36","0","36","0","10","0","36","7177"
"35","30","37","0","0","53","37","200000008","37","37","0","670030037","37","1","37","200300","1","1","37","10","0","37","37","37","0","37","37","37","37","0","0","606","37","0","37","0","10","0","37","7979"
"49","30","38","0","0","70","38","200000008","38","38","0","670030038","38","1","38","200300","1","1","38","10","0","38","38","38","0","38","38","38","38","0","0","651","38","0","38","0","10","0","38","8781"
"49","30","39","0","0","70","39","200000008","39","39","0","670030039","39","1","39","200300","1","1","39","10","0","39","39","39","0","39","39","39","39","0","0","736","39","0","39","0","10","0","39","9666"
"49","30","40","0","0","70","40","200000008","40","40","0","670030040","40","1","40","200300","1","1","40","10","0","40","40","40","0","40","40","40","40","0","0","821","40","0","40","0","10","0","40","10551"
"50","30","41","0","0","72","41","200000008","41","41","0","670030041","41","1","41","200300","1","1","41","10","0","41","41","41","0","41","41","41","41","0","0","935","41","0","41","0","10","0","41","13253"
"50","30","42","0","0","73","42","200000008","42","42","0","670030042","42","1","42","200300","1","1","42","10","0","42","42","42","0","42","42","42","42","0","0","1049","42","0","42","0","10","0","42","15956"
"52","30","43","0","0","75","43","200000008","43","43","0","670030043","43","1","43","200300","1","1","43","10","0","43","43","43","0","43","43","43","43","0","0","1066","43","0","43","0","10","0","43","16030"
"52","30","44","0","0","76","44","200000008","44","44","0","670030044","44","1","44","200300","1","1","44","10","0","44","44","44","0","44","44","44","44","0","0","1083","44","0","44","0","10","0","44","16104"
"53","30","45","0","0","78","45","200000008","45","45","0","670030045","45","1","45","200300","1","1","45","10","0","45","45","45","0","45","45","45","45","0","0","1100","45","0","45","0","10","0","45","16179"
"56","30","46","0","0","82","46","200000008","46","46","0","670030046","46","1","46","200300","1","1","46","10","0","46","46","46","0","46","46","46","46","0","0","1142","46","0","46","0","10","0","46","17054"
"59","30","47","0","0","85","47","200000008","47","47","0","670030047","47","1","47","200300","1","1","47","10","0","47","47","47","0","47","47","47","47","0","0","1182","47","0","47","0","10","0","47","17930"
"63","30","48","0","0","88","48","200000008","48","48","0","670030048","48","1","48","200300","1","1","48","10","0","48","48","48","0","48","48","48","48","0","0","1224","48","0","48","0","10","0","48","17930"
"63","30","49","0","0","88","49","200000008","49","49","0","670030049","49","1","49","200300","1","1","49","10","0","49","49","49","0","49","49","49","49","0","0","1224","49","0","49","0","10","0","49","17930"
"69","30","50","0","0","91","50","200000008","50","50","0","670030050","50","1","50","200300","1","1","50","10","0","50","50","50","0","50","50","50","50","0","0","1255","50","0","50","0","10","0","50","18080"
"75","30","51","0","0","94","51","200000008","51","51","0","670030051","51","1","51","200300","1","1","51","10","0","51","51","51","0","51","51","51","51","0","0","1285","51","0","51","0","10","0","51","18230"
"76","30","52","0","0","94","52","200000008","52","52","0","670030052","52","1","52","200300","1","1","52","10","0","52","52","52","0","52","52","52","52","0","0","1285","52","0","52","0","10","0","52","18230"
"77","30","53","0","0","95","53","200000008","53","53","0","670030053","53","1","53","200300","1","1","53","10","0","53","53","53","0","53","53","53","53","0","0","1345","53","0","53","0","10","0","53","18980"
"77","30","54","0","0","95","54","200000008","54","54","0","670030054","54","1","54","200300","1","1","54","10","0","54","54","54","0","54","54","54","54","0","0","1405","54","0","54","0","10","0","54","19730"
"77","30","55","0","0","95","55","200000008","55","55","0","670030055","55","1","55","200300","1","1","55","10","0","55","55","55","0","55","55","55","55","0","0","1445","55","0","55","0","10","0","55","20730"
"77","30","56","0","0","95","56","200000008","56","56","0","670030056","56","1","56","200300","1","1","56","10","0","56","56","56","0","56","56","56","56","0","0","1485","56","0","56","0","10","0","56","21730"
"79","30","57","0","0","96","57","200000008","57","57","0","670030057","57","1","57","200300","1","1","57","10","0","57","57","57","0","57","57","57","57","0","0","1625","57","0","57","0","10","0","57","22730"
"80","30","58","0","0","97","58","200000008","58","58","0","670030058","58","1","58","200300","1","1","58","10","0","58","58","58","0","58","58","58","58","0","0","1765","58","0","58","0","10","0","58","23730"
"82","30","59","0","0","98","59","200000008","59","59","0","670030059","59","1","59","200300","1","1","59","10","0","59","59","59","0","59","59","59","59","0","0","1945","59","0","59","0","10","0","59","24730"
"83","30","60","0","0","99","60","200000008","60","60","0","670030060","60","1","60","200300","1","1","60","10","0","60","60","60","0","60","60","60","60","0","0","2125","60","0","60","0","10","0","60","25730"
"85","30","61","0","0","100","61","200000008","61","61","0","670030061","61","1","61","200300","1","1","61","10","0","61","61","61","0","61","61","61","61","0","0","2305","61","0","61","0","10","0","61","26730"
"86","30","62","0","0","103","62","200000008","62","62","0","670030062","62","1","62","200300","1","1","62","10","0","62","62","62","0","62","62","62","62","0","0","2376","62","0","62","0","10","0","62","27299"
"86","30","63","0","0","106","63","200000008","63","63","0","670030063","63","1","63","200300","1","1","63","10","0","63","63","63","0","63","63","63","63","0","0","2447","63","0","63","0","10","0","63","27868"
"86","30","64","0","0","109","64","200000008","64","64","0","670030064","64","1","64","200300","1","1","64","10","0","64","64","64","0","64","64","64","64","0","0","2518","64","0","64","0","10","0","64","28437"
