0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"11","10020157","0","0","10020158","2","0","0","10001","0","0","22","10020156"
"7","10020158","0","0","10020480","2","0","0","10001","0","0","21","10020157"
"3","10020167","0","0","10020168","2","0","0","1","0","0","17","10020560"
"12","10020168","0","0","10020169","2","0","0","0","0","0","16","10020167"
"7","10020169","0","0","10020175","2","10020477","0","10002","0","0","15","10020168"
"2","10020175","0","0","10020176","2","0","0","2","0","0","14","10020169"
"6","10020176","0","0","10020178","2","0","0","0","0","0","13","10020175"
"14","10020177","0","0","10020179","2","0","10020479","2","0","0","11","10020178"
"14","10020178","0","0","10020177","2","0","0","4","0","0","12","10020176"
"4","10020179","0","0","10020180","2","0","0","0","0","0","10","10020177"
"7","10020180","0","0","10020182","2","0","0","10003","0","0","9","10020179"
"3","10020182","0","0","10020183","2","0","0","3","0","0","8","10020180"
"11","10020183","0","0","10020184","2","0","0","10001","0","0","7","10020182"
"2","10020184","0","0","10020185","2","0","0","1","0","0","6","10020183"
"12","10020185","0","0","10020186","2","0","0","0","0","0","5","10020184"
"6","10020186","0","0","10020187","2","0","0","0","0","0","4","10020185"
"14","10020187","0","0","10020188","2","0","0","3","0","0","3","10020186"
"7","10020188","0","0","10020189","2","0","0","10003","0","0","2","10020187"
"2","10020189","0","0","10020190","2","0","0","1","0","0","1","10020188"
"13","10020190","0","0","10020191","2","0","0","0","0","0","0","10020189"
"6","10020191","0","0","10020192","2","0","0","0","0","0","66","10020190"
"7","10020192","0","0","10020193","2","0","0","10001","0","0","65","10020191"
"3","10020193","0","0","10020194","2","0","0","1","0","0","64","10020192"
"4","10020194","0","0","10020202","2","0","0","0","0","0","63","10020193"
"2","10020202","0","0","10020203","2","0","0","1","0","0","62","10020194"
"7","10020203","0","0","10020450","2","0","0","10001","0","0","61","10020202"
"2","10020234","0","0","10020235","2","0","0","2","0","0","36","10020476"
"7","10020235","0","0","10020236","2","0","0","10002","0","0","35","10020234"
"2","10020236","0","0","10020237","2","0","0","1","0","0","34","10020235"
"4","10020237","0","0","10020239","2","10020549","0","0","0","0","33","10020236"
"7","10020239","0","0","10020253","2","0","0","10001","0","0","32","10020237"
"6","10020253","0","0","10020254","2","0","0","0","0","0","31","10020239"
"12","10020254","0","0","10020255","2","0","0","0","0","0","30","10020253"
"3","10020255","0","0","10020256","2","0","10020555","2","0","0","29","10020254"
"7","10020256","0","0","10020257","2","0","0","10001","0","0","28","10020255"
"5","10020257","0","0","10020258","2","0","0","0","0","0","27","10020256"
"6","10020258","0","0","10020410","2","0","0","0","0","0","26","10020257"
"12","10020260","0","0","10020261","2","0","0","0","0","0","24","10020410"
"2","10020261","0","0","10020262","2","0","0","1","0","0","23","10020260"
"4","10020262","0","0","10020263","2","0","0","0","0","0","22","10020261"
"7","10020263","0","0","10020264","2","0","0","10002","0","0","21","10020262"
"14","10020264","0","0","10020265","2","0","0","4","0","0","20","10020263"
"12","10020265","0","0","10020266","2","0","0","0","0","0","19","10020264"
"11","10020266","0","0","10020267","2","0","0","10001","0","0","18","10020265"
"3","10020267","0","0","10020268","2","0","0","2","0","0","17","10020266"
"2","10020268","0","0","10020269","2","0","0","3","0","0","16","10020267"
"4","10020269","0","0","10020270","2","10020273","0","0","0","0","15","10020268"
"2","10020270","0","0","10020271","2","0","0","1","0","0","14","10020269"
"2","10020271","0","0","10020275","2","0","0","3","0","0","13","10020270"
"6","10020272","0","0","10020274","2","0","0","0","0","0","13","10020273"
"7","10020273","0","0","10020272","2","0","0","10001","0","0","14","10020269"
"14","10020274","0","0","10020276","2","0","0","5","0","0","12","10020272"
"3","10020275","0","0","10020276","2","0","0","2","0","0","12","10020271"
"7","10020276","0","0","10020277","2","0","10020275","10003","0","0","11","10020274"
"2","10020277","0","0","10020278","2","0","0","1","0","0","10","10020276"
"14","10020278","0","0","10020279","2","0","0","3","0","0","9","10020277"
"7","10020279","0","0","10020280","2","0","0","10001","0","0","8","10020278"
"6","10020280","0","0","10020281","2","0","0","0","0","0","7","10020279"
"2","10020281","0","0","10020282","2","0","0","2","0","0","6","10020280"
"11","10020282","0","0","10020283","2","0","0","10001","0","0","5","10020281"
"4","10020283","0","0","10020284","2","0","0","0","0","0","4","10020282"
"5","10020284","0","0","10020285","2","0","0","0","0","0","3","10020283"
"2","10020285","0","0","10020286","2","0","0","1","0","0","2","10020284"
"7","10020286","0","0","10020287","2","0","0","10003","0","0","1","10020285"
"13","10020287","0","0","10020288","2","0","0","0","0","0","0","10020286"
"7","10020288","0","0","10020289","2","0","0","10001","0","0","66","10020287"
"5","10020289","0","0","10020290","2","0","0","0","0","0","65","10020288"
"2","10020290","0","0","10020291","2","0","0","1","0","0","64","10020289"
"6","10020291","0","0","10020292","2","0","0","0","0","0","63","10020290"
"12","10020292","0","0","10020293","2","0","0","0","0","0","62","10020291"
"2","10020293","0","0","10020294","2","0","0","1","0","0","61","10020292"
"4","10020294","0","0","10020295","2","10020545","0","0","0","0","60","10020293"
"3","10020295","0","0","10020296","2","0","0","1","0","0","59","10020294"
"7","10020296","0","0","10020419","2","0","0","10001","0","0","58","10020295"
"12","10020331","0","0","10020336","2","0","0","0","0","0","45","10020431"
"14","10020336","0","0","10020337","2","0","0","3","0","0","44","10020331"
"2","10020337","0","0","10020338","2","0","0","2","0","0","43","10020336"
"7","10020338","0","0","10020339","2","0","0","10002","0","0","42","10020337"
"11","10020339","0","0","10020412","2","0","0","10001","0","0","41","10020338"
"2","10020341","0","0","10020342","2","0","0","2","0","0","39","10020412"
"4","10020342","0","0","10020343","2","0","0","0","0","0","38","10020341"
"3","10020343","0","0","10020344","2","0","0","1","0","0","37","10020342"
"2","10020344","0","0","10020345","2","0","0","1","0","0","36","10020343"
"12","10020345","0","0","10020346","2","0","0","0","0","0","35","10020344"
"6","10020346","0","0","10020347","2","0","0","0","0","0","34","10020345"
"2","10020347","0","0","10020348","2","0","0","1","0","0","33","10020346"
"14","10020348","0","0","10020349","2","0","0","3","0","0","32","10020347"
"4","10020349","0","0","10020351","2","10020350","0","0","0","0","31","10020348"
"3","10020350","0","0","10020352","2","0","0","3","0","0","32","10020349"
"7","10020351","0","0","10020353","2","0","0","10002","0","0","30","10020349"
"2","10020352","0","0","10020355","2","0","0","3","0","0","31","10020350"
"3","10020353","0","0","10020354","2","0","0","2","0","0","29","10020351"
"2","10020354","0","0","10020358","2","0","0","2","0","0","28","10020353"
"14","10020355","0","0","10020356","2","0","0","5","0","0","30","10020352"
"7","10020356","0","0","10020357","2","0","0","10003","0","0","29","10020355"
"3","10020357","0","0","10020358","2","0","0","3","0","0","28","10020356"
"6","10020358","0","0","10020359","2","0","10020357","0","0","0","27","10020354"
"5","10020359","0","0","10020360","2","0","0","0","0","0","26","10020358"
"4","10020360","0","0","10020361","2","0","0","0","0","0","25","10020359"
"2","10020361","0","0","10020362","2","0","0","3","0","0","24","10020360"
"7","10020362","0","0","10020363","2","0","0","10001","0","0","23","10020361"
"2","10020363","0","0","10020364","2","0","0","1","0","0","22","10020362"
"14","10020364","0","0","10020365","2","0","0","4","0","0","21","10020363"
"4","10020365","0","0","10020366","2","0","0","0","0","0","20","10020364"
"5","10020366","0","0","10020367","2","0","0","0","0","0","19","10020365"
"3","10020367","0","0","10020368","2","0","0","1","0","0","18","10020366"
"11","10020368","0","0","10020369","2","0","0","10001","0","0","17","10020367"
"2","10020369","0","0","10020370","2","0","0","1","0","0","16","10020368"
"4","10020370","0","0","10020440","2","10020437","0","0","0","0","15","10020369"
"3","10020382","0","0","10020383","2","0","0","3","0","0","4","10020449"
"6","10020383","0","0","10020384","2","0","0","0","0","0","3","10020382"
"2","10020384","0","0","10020385","2","0","0","2","0","0","2","10020383"
"2","10020385","0","0","10020386","2","0","0","1","0","0","1","10020384"
"13","10020386","0","0","10020387","2","0","0","0","0","0","0","10020385"
"6","10020387","0","0","10020388","2","0","0","0","0","0","66","10020386"
"4","10020388","0","0","10020389","2","0","0","0","0","0","65","10020387"
"3","10020389","0","0","10020390","2","0","0","2","0","0","64","10020388"
"12","10020390","0","0","10020002","2","0","0","0","0","0","63","10020389"
"2","10020404","0","0","10020405","2","0","10020581","1","10020582","0","6","10020079"
"3","10020405","0","0","10020406","2","0","0","3","0","0","5","10020404"
"11","10020406","0","0","10020083","2","0","0","10001","0","0","4","10020405"
"7","10020407","0","0","10020094","2","0","0","10001","0","0","60","10020092"
"3","10020408","0","0","10020150","2","0","0","2","0","0","30","10020148"
"3","10020410","0","0","10020260","2","0","0","2","0","0","25","10020258"
"3","10020412","0","0","10020341","2","0","0","2","0","0","40","10020339"
"6","10020419","0","0","10020420","2","0","0","0","0","0","57","10020296"
"11","10020420","0","0","10020421","2","0","10020547","10001","0","0","56","10020419"
"4","10020421","0","0","10020422","2","0","0","0","0","0","55","10020420"
"14","10020422","0","0","10020423","2","0","0","3","0","0","54","10020421"
"7","10020423","0","0","10020424","2","10020426","0","10001","0","0","53","10020422"
"7","10020424","0","0","10020436","2","0","0","10002","0","0","52","10020423"
"7","10020425","0","0","10020427","2","0","0","10003","0","0","51","10020426"
"3","10020426","0","0","10020425","2","0","0","2","0","0","52","10020423"
"3","10020427","0","0","10020428","2","0","0","3","0","0","50","10020425"
"4","10020428","0","0","10020429","2","0","0","0","0","0","49","10020427"
"7","10020429","0","0","10020430","2","0","0","10001","0","0","48","10020428"
"11","10020430","0","0","10020431","2","0","0","10001","0","0","47","10020429"
"6","10020431","0","0","10020331","2","0","10020432","0","0","0","46","10020430"
"4","10020432","0","0","10020431","2","0","0","0","0","0","47","10020433"
"2","10020433","0","0","10020432","2","0","0","1","0","0","48","10020434"
"12","10020434","0","0","10020433","2","0","0","0","0","0","49","10020435"
"2","10020435","0","0","10020434","2","0","0","3","0","0","50","10020436"
"3","10020436","0","0","10020435","2","0","0","3","0","0","51","10020424"
"2","10020437","0","0","10020438","2","0","0","3","0","0","16","10020370"
"14","10020438","0","0","10020439","2","0","0","6","0","0","15","10020437"
"7","10020439","0","0","10020441","2","0","0","10003","0","0","14","10020438"
"7","10020440","0","0","10020441","2","0","0","10002","0","0","14","10020370"
"3","10020441","0","0","10020442","2","0","10020440","1","0","0","13","10020439"
"14","10020442","0","0","10020443","2","0","0","3","0","0","12","10020441"
"6","10020443","0","0","10020444","2","0","0","0","0","0","11","10020442"
"7","10020444","0","0","10020445","2","0","0","10001","0","0","10","10020443"
"11","10020445","0","0","10020446","2","0","0","10001","0","0","9","10020444"
"2","10020446","0","0","10020447","2","0","0","1","0","0","8","10020445"
"14","10020447","0","0","10020448","2","0","0","5","0","0","7","10020446"
"5","10020448","0","0","10020449","2","0","0","0","0","0","6","10020447"
"7","10020449","0","0","10020382","2","0","0","10003","0","0","5","10020448"
"2","10020450","0","0","10020451","2","0","0","2","0","0","60","10020203"
"11","10020451","0","0","10020452","2","0","0","10001","0","0","59","10020450"
"14","10020452","0","0","10020453","2","0","0","3","0","0","58","10020451"
"5","10020453","0","0","10020454","2","0","0","0","0","0","57","10020452"
"3","10020454","0","0","10020455","2","0","0","1","0","0","56","10020453"
"7","10020455","0","0","10020456","2","0","0","10002","0","0","55","10020454"
"11","10020456","0","0","10020457","2","10020458","0","10001","0","0","54","10020455"
"3","10020457","0","0","10020460","2","0","0","1","0","0","53","10020456"
"4","10020458","0","0","10020459","2","0","0","0","0","0","53","10020456"
"2","10020459","0","0","10020463","2","0","0","2","0","0","52","10020458"
"12","10020460","0","0","10020461","2","0","0","0","0","0","52","10020457"
"14","10020461","0","0","10020462","2","0","0","4","0","0","51","10020460"
"5","10020462","0","0","10020464","2","0","10020463","0","0","0","50","10020461"
"3","10020463","0","0","10020462","2","0","0","3","0","0","51","10020459"
"14","10020464","0","0","10020465","2","0","0","3","0","0","49","10020462"
"7","10020465","0","0","10020466","2","0","0","10001","0","0","48","10020464"
"4","10020466","0","0","10020467","2","0","0","0","0","0","47","10020465"
"2","10020467","0","0","10020468","2","0","0","1","0","0","46","10020466"
"6","10020468","0","0","10020469","2","0","0","0","0","0","45","10020467"
"2","10020469","0","0","10020470","2","0","0","1","0","0","44","10020468"
"3","10020470","0","0","10020471","2","0","0","3","0","0","43","10020469"
"14","10020471","0","0","10020472","2","0","0","3","0","0","42","10020470"
"2","10020472","0","0","10020473","2","0","0","1","0","0","41","10020471"
"11","10020473","0","0","10020474","2","0","0","10001","0","0","40","10020472"
"4","10020474","0","0","10020475","2","0","0","0","0","0","39","10020473"
"7","10020475","0","0","10020476","2","0","0","10001","0","0","38","10020474"
"6","10020476","0","0","10020234","2","0","0","0","0","0","37","10020475"
"7","10020477","0","0","10020478","2","0","0","10003","0","0","14","10020169"
"2","10020478","0","0","10020479","2","0","0","1","0","0","13","10020477"
"3","10020479","0","0","10020177","2","0","0","2","0","0","12","10020478"
"2","10020480","0","0","10020559","2","10020556","0","1","0","0","20","10020158"
"6","10020491","0","0","10020492","2","0","0","0","0","0","57","10020101"
"7","10020492","0","0","10020493","2","0","0","10001","0","0","56","10020491"
"11","10020493","0","0","10020494","2","0","0","10001","0","0","55","10020492"
"14","10020494","0","0","10020495","2","0","0","3","0","0","54","10020493"
"5","10020495","0","0","10020496","2","0","0","0","0","0","53","10020494"
"3","10020496","0","0","10020497","2","0","0","1","0","0","52","10020495"
"2","10020497","0","0","10020498","2","0","0","2","0","0","51","10020496"
"14","10020498","0","0","10020499","2","0","0","4","0","0","50","10020497"
"6","10020499","0","0","10020500","2","0","0","0","0","0","49","10020498"
"4","10020500","0","0","10020501","2","0","0","0","0","0","48","10020499"
"7","10020501","0","0","10020502","2","0","0","10002","0","0","47","10020500"
"12","10020502","0","0","10020503","2","0","0","0","0","0","46","10020501"
"2","10020503","0","0","10020504","2","10020505","0","1","0","0","45","10020502"
"2","10020504","0","0","10020507","2","0","0","1","0","0","44","10020503"
"2","10020505","0","0","10020506","2","0","0","2","0","0","44","10020503"
"11","10020506","0","0","10020508","2","0","0","10001","0","0","43","10020505"
"7","10020507","0","0","10020510","2","0","0","10001","0","0","43","10020504"
"3","10020508","0","0","10020509","2","0","0","2","0","0","42","10020506"
"4","10020509","0","0","10020511","2","0","10020510","0","0","0","41","10020508"
"2","10020510","0","0","10020509","2","0","0","1","0","0","42","10020507"
"14","10020511","0","0","10020512","2","0","0","3","0","0","40","10020509"
"5","10020512","0","0","10020127","2","0","0","0","0","0","39","10020511"
"2","10020515","0","0","10020516","2","10020576","0","1","0","10020583","9","10020064"
