f29d75dfdf0c94001954daecc5ecf830cd764ffc6890ccd5b54305e185c34c46,d9d4bd00328ee2ad5da97aa5cc0100ac9050c5acd90b4277bfd495fa3df486e9,88d2c1c218dcb445069ac86c4ced6b2894e1424312b6e2790e43f179d8eff48e,89324cf8187b433962c7b13445aa7d184a77c9c8d9252e672e27d17f6373ca47,f638898767c77d601dac359a4c4e8aad1d01c039a8b54545390500b71c791007,88b33eb976dacee09c09738ba92041648a636fa96313df4ae87f49d7fe1a8aa6,1009dc30d72f244f92fdf752d3ec3514f0948561860a7a36fd34d7df0929be9d,6fc12ae0839a8e79087b742c9d9dc8f6ade9d31577cde838f95c35a86c8b94b5,dfed8d2f0ae23cb1c12892e3777c9580912e4c1a5ef08ecb20c7a07ff266856d,b4da95c358d605b9031685e6905fd0a43508c1ead40521b77b955a46171ec5df,70fef67f17fcdfcc7d2b06b281f9678ae0f5771b5ee868bc603e8ce2b7add02d,1227af9470a0b8af1b2c1706f53237a4df38f15b8325aae612438075bb3fe2a7,760b563458c89ef8a08177ade46deca8e6231f18a196929d1922de31801d7a13,61a9b7c274d03f7a98f32015990420244483e646beba025d0987b01d3eb63d4b,999480dfa93b2ac62929586a5006ceec2c96fccc64b4b68a899697079c68197a,58d6557e523249375253dcc8e82f08f35f04f91ebf72b05346863b66d2590fe5,495cd313d3966ca3e8e21fb4781f37089c1af8fc936ed2ba1b924073607e06df,06bfbedbae99d8d0fe8e8599a12ca7388e951069935e68ad37dad26f56b232dd,88109d38ac7fed1888bb002bcc4dd08f3f7ce1a966281b077b522d86f90e689a
"0","0","0","4","0","14","0","0","0","0","10","0","0","100901","270","214","0","2","100"
"0","0","0","5","0","27","0","0","0","25","10","0","0","100901","360","405","0","2","100"
"0","0","0","6","0","40","0","0","0","75","10","0","0","100901","710","634","0","4","100"
"0","0","0","7","0","54","0","0","0","110","15","0","0","100901","1305","894","0","8","100"
"0","4","0","8","1","64","0","0","0","145","45","0","0","100901","1470","1255","0","10","100"
"0","9","0","9","2","73","16","0","0","180","45","0","0","100901","1880","1633","0","15","100"
"0","14","0","10","4","91","34","0","0","180","45","0","0","100901","2230","2032","0","21","520"
"0","14","0","11","5","101","71","0","0","196","45","5","0","100901","2570","2474","0","30","620"
"0","14","0","12","6","106","124","0","0","232","45","11","0","100901","2670","2998","0","33","720"
"0","16","0","13","6","113","186","0","0","252","45","17","0","100901","2810","3531","0","38","720"
"0","18","0","14","6","120","262","0","0","282","45","17","0","100901","2950","4111","0","42","840"
"0","22","0","15","6","129","332","0","0","292","45","17","0","100901","2980","4716","0","50","960"
"0","22","0","16","6","137","407","0","0","322","45","17","0","100901","3010","5389","0","55","960"
"0","22","0","17","6","146","479","0","0","352","45","17","0","100901","3010","6117","0","59","960"
"0","22","0","18","6","155","568","0","0","382","45","17","0","100901","3010","6901","0","65","960"
"0","22","0","19","6","162","701","0","0","382","45","17","0","100901","3010","7789","0","70","960"
"0","22","0","20","6","176","858","0","0","382","45","17","0","100901","3010","8710","0","80","960"
"0","22","0","21","6","184","1060","0","0","382","45","17","0","100901","3010","9729","0","86","1060"
"0","22","0","22","6","191","1278","0","0","382","45","17","0","100901","3010","10926","0","91","1160"
"0","22","0","23","6","207","1462","0","0","382","45","17","0","100901","3010","12249","0","97","1160"
"0","22","0","24","6","224","1605","0","0","382","45","17","0","100901","3010","13724","0","103","1160"
"0","22","0","25","6","232","1714","0","0","382","45","17","0","100901","3010","15434","0","109","1160"
"0","22","0","26","6","241","1786","0","0","382","45","17","0","100901","3470","17274","0","115","1160"
"0","22","0","27","6","249","1831","0","0","382","45","17","0","100901","3470","19309","0","121","1160"
"0","22","0","28","6","262","1857","0","0","382","45","17","0","100901","3470","21399","0","132","1160"
"0","22","0","29","6","266","1890","0","0","382","45","17","0","100901","3930","23721","0","136","1160"
"0","22","0","30","6","270","1924","0","0","382","45","17","0","100901","3930","26242","0","140","1160"
"0","22","0","31","6","274","1958","0","0","382","45","17","0","100901","4390","28821","0","144","1160"
"0","22","0","32","6","278","1992","0","0","382","45","17","0","100901","4390","31563","0","148","1160"
"0","22","0","33","6","282","2025","0","0","382","45","17","0","100901","4890","34396","0","152","1160"
"0","22","0","34","6","286","2057","0","0","382","45","17","0","100901","5390","37378","0","156","1160"
"0","22","0","35","6","290","2089","0","0","382","45","17","0","100901","5390","40565","0","160","1160"
"0","22","0","36","6","294","2121","0","0","382","45","17","0","100901","5390","43864","0","164","1160"
"0","0","0","2","0","2","0","0","0","0","0","0","0","101001","55","23","0","1","75"
"0","0","0","3","0","7","0","0","0","0","0","0","0","101001","150","78","0","2","150"
"0","0","0","4","0","16","0","0","0","5","10","0","0","101001","325","169","0","5","200"
"0","0","0","5","0","32","0","0","0","15","10","0","0","101001","625","322","0","7","200"
"0","0","0","6","0","51","0","0","0","15","25","0","0","101001","1155","495","0","15","200"
"0","0","0","7","0","69","0","0","0","50","30","0","26","101001","1515","724","0","22","200"
"0","4","0","8","0","90","0","0","0","50","60","0","52","101001","1845","988","0","33","200"
"0","9","0","9","0","117","0","0","0","50","95","5","52","101001","2380","1252","0","44","200"
"0","14","0","10","0","139","16","0","0","85","100","10","52","101001","2920","1551","0","56","300"
"0","14","0","11","0","171","24","0","0","85","124","10","52","101001","3540","1842","0","67","840"
"0","17","0","12","0","196","41","0","0","111","130","14","52","101001","3900","2179","0","84","1060"
"0","17","0","13","0","226","57","0","0","133","132","19","52","101001","4060","2519","0","110","1180"
"0","17","0","14","0","263","67","0","0","145","136","21","52","101001","4320","2859","0","138","1300"
"0","17","0","15","0","297","81","0","0","145","145","21","52","101001","4520","3255","0","165","1520"
"0","17","0","16","0","328","97","0","0","145","151","21","52","101001","4750","3701","0","195","1520"
"0","17","0","17","0","367","117","0","0","160","152","21","52","101001","4880","4152","3","223","1520"
"0","17","0","18","0","413","132","0","0","185","152","21","52","101001","5225","4600","3","259","1520"
"0","17","0","19","0","465","157","0","0","185","152","21","52","101001","5870","5071","3","300","1615"
"0","17","0","20","0","512","193","0","0","185","152","21","52","101001","6455","5660","3","342","1615"
"0","17","0","21","0","574","228","0","0","185","152","21","52","101001","7040","6236","3","391","1615"
"0","17","0","22","0","636","264","0","0","185","152","21","52","101001","8245","6900","3","443","1715"
"0","17","0","23","0","702","294","0","0","185","152","21","52","101001","9705","7660","3","502","1715"
"0","17","0","24","0","777","294","0","0","185","152","21","52","101001","11230","8501","3","563","1715"
"0","17","0","25","0","838","319","0","0","185","152","21","52","101001","12525","9607","3","617","1715"
"0","17","0","26","0","887","346","0","0","185","152","21","52","101001","13520","11004","3","660","1715"
"0","17","0","27","0","931","363","0","0","185","152","21","52","101001","14635","12544","3","701","1715"
"0","17","0","28","0","975","380","0","0","185","152","21","52","101001","15855","14190","3","744","1715"
"0","17","0","29","0","1023","397","0","0","185","152","21","52","101001","17230","15938","3","792","1715"
"0","17","0","30","0","1074","415","0","0","185","152","21","52","101001","18685","17793","3","843","1715"
"0","17","0","31","0","1126","433","0","0","185","152","21","52","101001","20220","19738","3","895","1715"
"0","17","0","32","0","1179","451","0","0","185","152","21","52","101001","21830","21773","3","948","1715"
"0","17","0","33","0","1233","469","0","0","185","152","21","52","101001","23610","23924","3","1002","1715"
"0","17","0","34","0","1289","486","0","0","185","152","21","52","101001","25630","26191","3","1058","1715"
"0","17","0","35","0","1345","503","0","0","185","152","21","52","101001","27820","28569","3","1114","1715"
"0","17","0","36","0","1402","520","0","0","185","152","21","52","101001","30180","31029","3","1171","1715"
"0","0","0","2","0","3","0","0","0","0","0","0","17","101101","50","0","0","2","50"
"0","0","0","3","0","5","0","0","0","10","0","0","80","101101","140","0","0","3","105"
"0","0","0","4","0","7","0","0","0","45","5","0","198","101101","260","0","0","5","245"
"0","0","0","5","0","13","0","0","0","70","10","0","353","101101","530","0","3","9","405"
"0","0","0","6","0","21","0","0","0","85","10","0","566","101101","1000","0","3","16","915"
"0","0","0","7","0","33","0","0","0","85","10","0","838","101101","1320","0","7","20","1520"
"0","4","0","8","0","50","0","0","0","85","10","0","1137","101101","1750","0","7","31","1965"
"0","13","25","9","0","65","0","0","0","85","10","0","1451","101101","2165","0","14","46","2085"
"5","18","70","10","0","82","0","0","0","85","35","0","1787","101101","2585","0","19","54","2145"
"10","20","111","11","0","98","0","0","0","85","45","0","2216","101101","2985","0","19","61","2455"
"30","22","144","12","2","110","0","0","0","85","55","0","2636","101101","3355","0","24","65","2455"
"43","24","193","13","4","123","0","0","0","110","55","0","3162","101101","3505","0","24","71","2455"
"46","24","262","14","6","132","0","0","0","135","55","0","3781","101101","3505","0","24","78","2455"
"49","24","341","15","6","139","0","0","0","135","55","0","4448","101101","3505","0","24","88","2455"
"57","24","398","16","6","146","0","0","0","135","55","0","5126","101101","3505","0","24","103","2455"
"60","24","478","17","6","155","0","0","0","135","55","0","5846","101101","3555","0","24","116","2455"
"60","24","587","18","6","174","0","0","0","135","55","0","6596","101101","3605","0","24","128","2455"
"60","24","697","19","6","198","0","0","0","135","55","0","7442","101101","3700","0","24","137","2455"
"60","24","786","20","6","231","0","0","0","135","55","0","8317","101101","3895","0","24","155","2455"
"60","24","889","21","6","259","0","0","0","135","55","0","9346","101101","4085","0","24","166","2455"
"60","24","1004","22","6","289","0","0","0","135","55","0","10529","101101","4175","0","24","182","2455"
"60","24","1099","23","6","316","0","0","0","135","55","0","11863","101101","4265","0","24","200","2455"
"60","24","1196","24","6","346","0","0","0","135","55","0","13327","101101","4355","0","24","212","2455"
"60","24","1270","25","6","368","0","0","0","135","55","0","15030","101101","4355","0","24","220","2455"
"60","24","1320","26","6","386","0","0","0","135","55","0","16889","101101","4675","0","24","226","2455"
"60","24","1354","27","6","398","0","0","0","135","55","0","18903","101101","4995","0","24","231","2455"
"60","24","1382","28","6","406","0","0","0","135","55","0","21100","101101","4995","0","24","237","2455"
"60","24","1413","29","6","413","0","0","0","135","55","0","23425","101101","5315","0","24","244","2455"
"60","24","1445","30","6","421","0","0","0","135","55","0","25924","101101","5315","0","24","252","2455"
"60","24","1477","31","6","429","0","0","0","135","55","0","28497","101101","5635","0","24","260","2455"
"60","24","1509","32","6","438","0","0","0","135","55","0","31207","101101","5635","0","24","269","2455"
"60","24","1540","33","6","447","0","0","0","135","55","0","34022","101101","6005","0","24","278","2455"
"60","24","1570","34","6","456","0","0","0","135","55","0","37028","101101","6005","0","24","287","2455"
"60","24","1600","35","6","465","0","0","0","135","55","0","40140","101101","6375","0","24","296","2455"
"60","24","1630","36","6","475","0","0","0","135","55","0","43396","101101","6375","0","24","306","2455"
"0","0","0","2","0","3","0","0","0","0","0","0","0","101201","55","26","0","0","50"
"0","0","0","3","0","7","0","0","0","0","0","0","0","101201","150","94","0","0","100"
"0","0","0","4","0","14","0","0","0","0","10","0","0","101201","270","214","0","2","100"
"0","0","0","5","0","29","0","0","0","0","10","0","0","101201","450","405","0","2","100"
"0","0","0","6","0","42","0","0","0","50","10","0","0","101201","800","634","0","4","100"
"0","0","0","7","0","56","0","0","0","85","15","0","0","101201","1395","894","0","8","100"
"0","4","0","8","1","66","0","0","0","120","45","0","0","101201","1560","1255","0","10","100"
"0","9","0","9","2","81","16","0","0","155","45","0","0","101201","2135","1569","0","19","100"
"0","14","0","10","3","103","39","0","0","175","45","0","0","101201","2575","1921","0","25","520"
"0","14","0","11","4","113","84","0","0","191","45","5","0","101201","2835","2374","0","28","740"
"0","14","0","12","4","123","139","0","0","227","45","13","0","101201","2975","2840","0","31","740"
"0","16","0","13","4","135","199","0","0","247","45","16","0","101201","3215","3321","0","39","740"
"0","18","0","14","4","152","263","0","0","269","45","16","0","101201","3355","3813","0","49","860"
"0","20","0","15","4","170","319","0","0","279","49","16","0","101201","3445","4324","0","63","980"
"0","22","0","16","4","187","378","0","0","299","49","16","0","101201","3475","4892","0","76","980"
"0","22","0","17","4","204","453","0","0","329","49","16","0","101201","3475","5520","0","85","980"
"0","22","0","18","4","222","557","0","0","339","49","16","0","101201","3475","6202","0","95","980"
"0","22","0","19","4","238","686","0","0","339","49","16","0","101201","3475","6978","0","106","980"
"0","22","0","20","4","259","824","0","0","339","49","16","0","101201","3475","7796","0","121","980"
"0","22","0","21","4","270","1005","0","0","339","49","16","0","101201","3475","8735","0","131","1080"
"0","22","0","22","4","285","1197","0","0","339","49","16","0","101201","3475","9818","0","142","1180"
"0","22","0","23","4","308","1346","0","0","339","49","16","0","101201","3475","11079","0","153","1180"
"0","22","0","24","4","333","1462","0","0","339","49","16","0","101201","3475","12471","0","165","1180"
"0","22","0","25","4","350","1554","0","0","339","49","16","0","101201","3475","14086","0","177","1180"
"0","22","0","26","4","367","1598","0","0","339","49","16","0","101201","3935","15843","0","189","1180"
"0","22","0","27","4","384","1624","0","0","339","49","16","0","101201","4395","17728","0","201","1180"
"0","22","0","28","4","397","1650","0","0","339","49","16","0","101201","4395","19818","0","212","1180"
"0","22","0","29","4","406","1677","0","0","339","49","16","0","101201","4855","22051","0","221","1180"
"0","22","0","30","4","414","1705","0","0","339","49","16","0","101201","5315","24438","0","229","1180"
"0","22","0","31","4","422","1733","0","0","339","49","16","0","101201","5775","26933","0","237","1180"
"0","22","0","32","4","430","1761","0","0","339","49","16","0","101201","6235","29538","0","245","1180"
"0","22","0","33","4","438","1788","0","0","339","49","16","0","101201","6735","32284","0","253","1180"
"0","22","0","34","4","446","1814","0","0","339","49","16","0","101201","7735","35138","0","261","1180"
"0","22","0","35","4","454","1840","0","0","339","49","16","0","101201","8235","38177","0","269","1180"
"0","22","0","36","4","462","1866","0","0","339","49","16","0","101201","8235","41382","0","277","1180"
"0","0","0","2","0","3","0","0","0","0","0","0","0","101301","55","26","0","0","50"
"0","0","0","3","0","7","0","0","0","0","0","0","0","101301","150","94","0","0","100"
"0","0","0","4","0","14","0","0","0","0","10","0","0","101301","270","214","0","2","100"
"0","0","0","5","0","29","0","0","0","0","10","0","0","101301","450","405","0","2","100"
"0","0","0","6","0","42","0","0","0","50","10","0","0","101301","800","634","0","4","100"
"0","0","0","7","0","56","0","0","0","85","15","0","0","101301","1395","894","0","8","100"
"0","4","0","8","1","66","0","0","0","120","45","0","0","101301","1560","1255","0","10","100"
"0","9","0","9","2","81","16","0","0","155","45","0","0","101301","2135","1569","0","19","100"
"0","14","0","10","3","103","39","0","0","175","45","0","0","101301","2575","1921","0","25","520"
"0","14","0","11","4","113","84","0","0","191","45","5","0","101301","2835","2374","0","28","740"
"0","14","0","12","4","123","139","0","0","227","45","13","0","101301","2975","2840","0","31","740"
"0","16","0","13","4","135","199","0","0","247","45","16","0","101301","3215","3321","0","39","740"
"0","18","0","14","4","152","263","0","0","269","45","16","0","101301","3355","3813","0","49","860"
"0","20","0","15","4","170","319","0","0","279","49","16","0","101301","3445","4324","0","63","980"
"0","22","0","16","4","187","378","0","0","299","49","16","0","101301","3475","4892","0","76","980"
