bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22
"81039004","2020/04/26 14:59:59","10039","0","81039004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/04/17 12:00:00","6011","2","10039106"
"81039005","2020/04/26 14:59:59","10039","0","81039005","9013","0","1","2000000","スペシャルバトルのボスのHPを1000000まで減らそう","601","2020/04/17 12:00:00","6011","0","10039111"
"81039006","2020/04/26 14:59:59","10039","0","81039006","9013","0","1","2500000","スペシャルバトルのボスのHPを500000まで減らそう","601","2020/04/17 12:00:00","6011","0","10039113"
"81039007","2020/04/26 14:59:59","10039","0","81039007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/04/17 12:00:00","6011","3","10039115"
"81039008","2020/04/26 14:59:59","10039","0","81039008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/04/17 12:00:00","6011","5","10039118"
"81040001","2020/05/18 14:59:59","10040","0","81040001","9001","0","0","4","リマ、マヒル、リン、シオリのシャドウを倒そう","601","2020/04/30 12:00:00","6011","0","10040103"
"81040002","2020/05/18 14:59:59","10040","0","81040002","9013","0","1","1650000","スペシャルバトルのボスのHPを8350000まで減らそう","601","2020/04/30 12:00:00","6011","0","10040104"
"81040003","2020/05/18 14:59:59","10040","0","81040003","9013","0","1","3300000","スペシャルバトルのボスのHPを6700000まで減らそう","601","2020/04/30 12:00:00","6011","0","10040105"
"81040004","2020/05/18 14:59:59","10040","0","81040004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/04/30 12:00:00","6011","2","10040106"
"81040005","2020/05/18 14:59:59","10040","0","81040005","9013","0","1","6650000","スペシャルバトルのボスのHPを3350000まで減らそう","601","2020/04/30 12:00:00","6011","0","10040111"
"81040006","2020/05/18 14:59:59","10040","0","81040006","9013","0","1","8300000","スペシャルバトルのボスのHPを1700000まで減らそう","601","2020/04/30 12:00:00","6011","0","10040113"
"81040007","2020/05/18 14:59:59","10040","0","81040007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/04/30 12:00:00","6011","3","10040115"
"81040008","2020/05/18 14:59:59","10040","0","81040008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/04/30 12:00:00","6011","5","10040118"
"81041001","2020/05/27 14:59:59","10041","0","81041001","9001","0","0","3","モニカ、アユミ、ユキのシャドウを倒そう","601","2020/05/18 12:00:00","6011","0","10041103"
"81041002","2020/05/27 14:59:59","10041","0","81041002","9013","0","1","340000","スペシャルバトルのボスのHPを1410000まで減らそう","601","2020/05/18 12:00:00","6011","0","10041104"
"81041003","2020/05/27 14:59:59","10041","0","81041003","9013","0","1","680000","スペシャルバトルのボスのHPを1070000まで減らそう","601","2020/05/18 12:00:00","6011","0","10041105"
"81041004","2020/05/27 14:59:59","10041","0","81041004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/05/18 12:00:00","6011","2","10041106"
"81041005","2020/05/27 14:59:59","10041","0","81041005","9013","0","1","1260000","スペシャルバトルのボスのHPを490000まで減らそう","601","2020/05/18 12:00:00","6011","0","10041111"
"81041006","2020/05/27 14:59:59","10041","0","81041006","9013","0","1","1505000","スペシャルバトルのボスのHPを245000まで減らそう","601","2020/05/18 12:00:00","6011","0","10041113"
"81041007","2020/05/27 14:59:59","10041","0","81041007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/05/18 12:00:00","6011","3","10041115"
"81041008","2020/05/27 14:59:59","10041","0","81041008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/05/18 12:00:00","6011","5","10041118"
"81042001","2020/06/18 14:59:59","10042","0","81042001","9013","0","1","1240000","スペシャルバトルのボスのHPを8060000まで減らそう","601","2020/05/31 12:00:00","6011","0","10042103"
"81042002","2020/06/18 14:59:59","10042","0","81042002","9013","0","1","2480000","スペシャルバトルのボスのHPを6820000まで減らそう","601","2020/05/31 12:00:00","6011","0","10042104"
"81042003","2020/06/18 14:59:59","10042","0","81042003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2020/05/31 12:00:00","6011","1","10042105"
"81042004","2020/06/18 14:59:59","10042","0","81042004","9001","0","0","3","リノ、アユミ、ヒヨリのシャドウを倒そう","601","2020/05/31 12:00:00","6011","0","10042106"
"81042005","2020/06/18 14:59:59","10042","0","81042005","9013","0","1","5580000","スペシャルバトルのボスのHPを3720000まで減らそう","601","2020/05/31 12:00:00","6011","0","10042111"
"81042006","2020/06/18 14:59:59","10042","0","81042006","9013","0","1","7440000","スペシャルバトルのボスのHPを1860000まで減らそう","601","2020/05/31 12:00:00","6011","0","10042113"
"81042007","2020/06/18 14:59:59","10042","0","81042007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/05/31 12:00:00","6011","3","10042115"
"81042008","2020/06/18 14:59:59","10042","0","81042008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/05/31 12:00:00","6011","5","10042118"
"81043001","2020/06/25 14:59:59","10043","0","81043001","9014","0","4","200","雨神様のバリアを破ろう","601","2020/06/16 12:00:00","6011","0","10043103"
"81043002","2020/06/25 14:59:59","10043","0","81043002","9013","0","1","291500","スペシャルバトルのボスのHPを2358500まで減らそう","601","2020/06/16 12:00:00","6011","0","10043104"
"81043003","2020/06/25 14:59:59","10043","0","81043003","9013","0","1","583000","スペシャルバトルのボスのHPを2067000まで減らそう","601","2020/06/16 12:00:00","6011","0","10043105"
"81043004","2020/06/25 14:59:59","10043","0","81043004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/06/16 12:00:00","6011","2","10043106"
"81043005","2020/06/25 14:59:59","10043","0","81043005","9013","0","1","1484000","スペシャルバトルのボスのHPを1166000まで減らそう","601","2020/06/16 12:00:00","6011","0","10043111"
"81043006","2020/06/25 14:59:59","10043","0","81043006","9013","0","1","2067000","スペシャルバトルのボスのHPを583000まで減らそう","601","2020/06/16 12:00:00","6011","0","10043113"
"81043007","2020/06/25 14:59:59","10043","0","81043007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/06/16 12:00:00","6011","3","10043115"
"81043008","2020/06/25 14:59:59","10043","0","81043008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","601","2020/06/16 12:00:00","6011","5","10043118"
"81044001","2020/07/18 14:59:59","10044","0","81044001","9013","0","1","1000000","スペシャルバトルのボスのHPを9000000まで減らそう","601","2020/06/30 12:00:00","6011","0","10044103"
"81044002","2020/07/18 14:59:59","10044","0","81044002","9013","0","1","2000000","スペシャルバトルのボスのHPを8000000まで減らそう","601","2020/06/30 12:00:00","6011","0","10044104"
"81044003","2020/07/18 14:59:59","10044","0","81044003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2020/06/30 12:00:00","6011","1","10044105"
"81044004","2020/07/18 14:59:59","10044","0","81044004","9013","0","1","4350000","スペシャルバトルのボスのHPを5650000まで減らそう","601","2020/06/30 12:00:00","6011","0","10044106"
"81044005","2020/07/18 14:59:59","10044","0","81044005","9013","0","1","5700000","スペシャルバトルのボスのHPを4300000まで減らそう","601","2020/06/30 12:00:00","6011","0","10044107"
"81044006","2020/07/18 14:59:59","10044","0","81044006","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/06/30 12:00:00","6011","2","10044108"
"81044007","2020/07/18 14:59:59","10044","0","81044007","9013","0","1","8000000","スペシャルバトルのボスのHPを2000000まで減らそう","601","2020/06/30 12:00:00","6011","0","10044109"
"81044008","2020/07/18 14:59:59","10044","0","81044008","9013","0","1","9000000","スペシャルバトルのボスのHPを1000000まで減らそう","601","2020/06/30 12:00:00","6011","0","10044110"
"81044009","2020/07/18 14:59:59","10044","0","81044009","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/06/30 12:00:00","6011","3","10044111"
"81044010","2020/07/18 14:59:59","10044","0","81044010","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/06/30 12:00:00","6011","5","10044112"
"81045001","2020/07/25 14:59:59","10045","0","81045001","9013","0","1","486000","スペシャルバトルのボスのHPを2214000まで減らそう","601","2020/07/16 12:00:00","6011","0","10045103"
"81045002","2020/07/25 14:59:59","10045","0","81045002","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2020/07/16 12:00:00","6011","1","10045104"
"81045003","2020/07/25 14:59:59","10045","0","81045003","9014","0","0","15","マジムンの分身体を15体倒そう","601","2020/07/16 12:00:00","6011","0","10045105"
"81045004","2020/07/25 14:59:59","10045","0","81045004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/07/16 12:00:00","6011","2","10045106"
"81045005","2020/07/25 14:59:59","10045","0","81045005","9013","0","1","1512000","スペシャルバトルのボスのHPを1188000まで減らそう","601","2020/07/16 12:00:00","6011","0","10045111"
"81045006","2020/07/25 14:59:59","10045","0","81045006","9013","0","1","2106000","スペシャルバトルのボスのHPを594000まで減らそう","601","2020/07/16 12:00:00","6011","0","10045113"
"81045007","2020/07/25 14:59:59","10045","0","81045007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/07/16 12:00:00","6011","3","10045115"
"81045008","2020/07/25 14:59:59","10045","0","81045008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","601","2020/07/16 12:00:00","6011","5","10045118"
"81046001","2020/08/18 14:59:59","10046","0","81046001","9013","0","1","2960000","スペシャルバトルのボスのHPを9740000まで減らそう","601","2020/07/31 12:00:00","6011","0","10046103"
"81046002","2020/08/18 14:59:59","10046","0","81046002","9013","0","1","5920000","スペシャルバトルのボスのHPを6780000まで減らそう","601","2020/07/31 12:00:00","6011","0","10046104"
"81046003","2020/08/18 14:59:59","10046","0","81046003","9013","0","1","8890000","スペシャルバトルのボスのHPを3810000まで減らそう","601","2020/07/31 12:00:00","6011","0","10046105"
"81046004","2020/08/18 14:59:59","10046","0","81046004","9016","0","0","1","MODE2のお供のモンスターを全て倒そう","601","2020/07/31 12:00:00","6011","2","10046106"
"81046005","2020/08/18 14:59:59","10046","0","81046005","9013","0","1","10160000","スペシャルバトルのボスのHPを2540000まで減らそう","601","2020/07/31 12:00:00","6011","0","10046111"
"81046006","2020/08/18 14:59:59","10046","0","81046006","9013","0","1","11430000","スペシャルバトルのボスのHPを1270000まで減らそう","601","2020/07/31 12:00:00","6011","0","10046113"
"81046007","2020/08/18 14:59:59","10046","0","81046007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/07/31 12:00:00","6011","3","10046115"
"81046008","2020/08/18 14:59:59","10046","0","81046008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/07/31 12:00:00","6011","5","10046118"
"81047001","2020/08/25 14:59:00","10047","0","81047001","9013","0","1","442000","スペシャルバトルのボスのHPを2958000まで減らそう","601","2020/08/16 12:00:00","6011","0","10047103"
"81047002","2020/08/25 14:59:00","10047","0","81047002","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2020/08/16 12:00:00","6011","1","10047104"
"81047003","2020/08/25 14:59:00","10047","0","81047003","9013","0","1","1428000","スペシャルバトルのボスのHPを1972000まで減らそう","601","2020/08/16 12:00:00","6011","0","10047105"
"81047005","2020/08/25 14:59:00","10047","0","81047004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/08/16 12:00:00","6011","2","10047111"
"81047004","2020/08/25 14:59:00","10047","0","81047005","9013","0","1","2414000","スペシャルバトルのボスのHPを986000まで減らそう","601","2020/08/16 12:00:00","6011","0","10047106"
"81047006","2020/08/25 14:59:00","10047","0","81047006","9013","0","1","2958000","スペシャルバトルのボスのHPを442000まで減らそう","601","2020/08/16 12:00:00","6011","0","10047113"
"81047007","2020/08/25 14:59:00","10047","0","81047007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/08/16 12:00:00","6011","3","10047115"
"81047008","2020/08/25 14:59:00","10047","0","81047008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/08/16 12:00:00","6011","5","10047118"
"81048001","2020/09/19 14:59:59","10048","0","81048001","9013","0","1","3200000","スペシャルバトルのボスのHPを11600000まで減らそう","601","2020/08/31 12:00:00","6011","0","10048103"
"81048002","2020/09/19 14:59:59","10048","0","81048002","9013","0","1","6400000","スペシャルバトルのボスのHPを8400000まで減らそう","601","2020/08/31 12:00:00","6011","0","10048104"
"81048003","2020/09/19 14:59:59","10048","0","81048003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2020/08/31 12:00:00","6011","1","10048105"
"81048004","2020/09/19 14:59:59","10048","0","81048004","9001","0","0","2","ヨリ、アカリのシャドウを倒そう","601","2020/08/31 12:00:00","6011","0","10048106"
"81048005","2020/09/19 14:59:59","10048","0","81048005","9013","0","1","11340000","スペシャルバトルのボスのHPを3460000まで減らそう","601","2020/08/31 12:00:00","6011","0","10048111"
"81048006","2020/09/19 14:59:59","10048","0","81048006","9013","0","1","13060000","スペシャルバトルのボスのHPを1740000まで減らそう","601","2020/08/31 12:00:00","6011","0","10048113"
"81048007","2020/09/19 14:59:59","10048","0","81048007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/08/31 12:00:00","6011","3","10048115"
"81048008","2020/09/19 14:59:59","10048","0","81048008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/08/31 12:00:00","6011","5","10048118"
