2e0b608d628f488b2012209437506e324eba1a35d369aabb4b25fac8c2fa3986,7ee93d7e2ce6afcf9d59178dea37a56f86b541fb1aae0192b4723d28c6825c70,db0ff54d106463fdb1150d477931afe7467b956c7c96cbc5b642dcb7e58d5ce1,9085580220c69b4701d8310e83fe9d2b13589bda36af6886763ac1ba1117cedc,eb18874a7fb7104a2eab00af8e6574baf58fdd133865c5e19a6447faa44da795,f6e9133d4bb3177b592913a51d20ead826d2c8edddbfd441fa41dc5713fbb3f7,9cae5657ecdfce6206b0c2cb5e99281236835d3d1c3c060e2bc03561e4c648b9,6dcab7328ba8f528a9df203b22688d1a48cff58a85252eed16e390cafa5f655e,9b9ef1e05b2ebd5cd6aa14e0ab9d3ba3274dde7872e0f2dad73eef29c323356d,53a994db0fad0660c1ce1322a59851633a5939513b5f5a9490fef1b76f5b30ef,0d76bb079dd4b5a56e7c1f48ff63ca28be931891c131b8471137989de8ce7352,e8d0045342c3e9acaa45f815ad130d1ed6d7071685aa6a4415ab5d233a50daac,0cedaf78a7ed542e190e493ebac2ad387223e9339204ea7f954dfc47a9cffb77,2a73dec04d9922afe3074e1a05416d378e569bfdcb509fcc9b182b97634fd1da,619b08d1e9fd776dfd3258f6dd3be2e1048031c0419a7cdfff1dab7a1bf3c55a,5c6c64bf16d74cbf7a33839f1aef09c509e613ed5271dca9f5bc6d8780c4ac2b,00d8102943718c2e0996a92a2faafee94fa4c24eecb7ee1a2278b56f7b6d106d,8dc1d99977c4854e4d29072be62d7343f6d2ddfe284aa01fe61fc449a136f283,2281dcb8f8ebbb3b8484d262f7aa239a89fc4f97ea07b8f6edf97d00724c10a8,7a6db66f97d3b52eca11a702f8700712871203f467632bdeed194926d4943ebd,8b9770dc46118d2ccde8befff1a21404f25eccdbd5da84c23cb2ea98cc4d9b7f,fe3061a946c464393c637dcdc2d237c5575d6dcc29b3e75b328f18a7c6e325db,f2c282fd15a950e1ffafa77c25d07bd32d0490296791946a0c5cb35394c579e7,28c6f33170e7ff08defb238c7178dabaa51379858fc11b5bf2eed498479cced2,ccf89dcf161d56969647c5e30c6e9aad54928476686c56ef0a9c8ca6fbab5d1f,024dcef0ce60489e1be1a028ec20d031ca9056f3b962963d1477096731b3cbe6,443cd11a7e09d545491ff22d02ebf30751e84346e770e596c2bbf8d506ec11b5,cde06edc921b98bc794f936f2f4660be2a646283444d6fdcdecb2f670977af88,161aebe8224dc108ab3b31302897ff22bb078a95e280dd5f578172cdc801624c,d9c87079688c236b5f18af8091dc477bc27535b2a2a02be30da0955a16b22e1b,3e48b2e0fc9234f427f463a329b0eee7f7d00162d64cb816058b80a8d25ff0f1,113c033bc1c53737280e87017e7f2b9a68caee88442a750a461ab62e29770a1e,9ebfea2f1edd5f7a2632041c7a17530fa2411849c1f94be21e2faa960dabc4de,cf3dd961cce2f7e3ecd6645e64dbec0902e963a321cbc69c90d93d177ce6ce61,d17c2181d82325fbb86a2f3d34dbe4547ae0f45783a29cab7b527ca8431c3a58,4a4940a586044183ea113e28a03a20e596c3478d74444656e8e22d39d9ff7596,15ac768e1bb7c9a827da0d136b0be0c090a746de0948229bc7b7a700076bc0ec,88a2b804ca4ea3c60f8c43937da403c5bc8b4b5fe28394943c36a2d302b3c4be,60304b30bff6288aa9746929a8c97b8676ed7107d5b45ee8a28b9f6cfc477030
"39.24","0","0","0","0","0","10000","353.2","15","0.29","0","102001","2.62","0","10","0","0","31020","0","0","0.27","0","0","0","0","0","1","2.39","0","46.82","0","0","0","0","5.2","0","0","0","0"
"58.86","0","0","0","0","0","20000","423.8","30","0.43","0","102001","3.14","0","10","0","0","31020","0","0","0.4","0","0","0","0","0","2","2.86","0","56.18","0","0","0","0","7.8","0","0","0","0"
"78.48","0","0","0","0","0","30000","494.5","100","0.58","0","102001","3.66","0","10","0","0","31020","0","0","0.54","0","0","0","0","0","3","3.34","0","65.54","0","0","0","0","10.4","0","0","0","0"
"98.1","0","0","0","0","0","40000","565.1","120","0.72","0","102001","4.19","0","10","0","0","31020","0","0","0.67","0","0","0","0","0","4","3.82","0","74.91","0","0","0","0","13","0","0","0","0"
"117.8","0","0","0","0","0","50000","635.7","150","0.87","0","102001","4.71","0","10","0","0","31020","0","0","0.81","0","0","0","0","0","5","4.3","0","84.27","0","0","0","0","15.6","0","0","0","0"
"157","0","0","0","0","10","0","741.6","0","1.16","0","102001","5.5","0","165","0","0","31020","0","0","1.08","0","0","10","0","0","6","5.02","0","1828.4","0","0","0","0","20.8","0","0","0","0"
"47.58","0","0","0","0","0","10000","428.3","15","0.3","0","102101","2.73","0","5","0","0","31021","0","0","0.32","0","0","0","0","0","1","2.85","0","43.63","0","0","0","0","4.85","0","0","0","0"
"71.37","0","0","0","0","0","20000","513.9","30","0.45","0","102101","3.27","0","5","0","0","31021","0","0","0.48","0","0","0","0","0","2","3.42","0","52.35","0","0","0","0","7.27","0","0","0","0"
"95.16","0","0","0","0","0","30000","599.6","100","0.6","0","102101","3.82","0","5","0","0","31021","0","0","0.64","0","0","0","0","0","3","3.99","0","61.08","0","0","0","0","9.7","0","0","0","0"
"119","0","0","0","0","0","40000","685.2","120","0.75","0","102101","4.36","0","5","0","0","31021","0","0","0.8","0","0","0","0","0","4","4.56","0","69.8","0","0","0","0","12.12","0","0","0","0"
"142.8","0","0","0","0","0","50000","770.9","150","0.9","0","102101","4.91","0","5","0","0","31021","0","0","0.96","0","0","0","0","0","5","5.13","0","78.53","0","0","0","0","14.55","0","0","0","0"
"190.4","0","0","0","0","15","0","899.3","0","1.2","0","102101","65.73","0","5","0","0","31021","0","0","1.28","0","0","10","0","0","6","50.99","0","341.7","0","0","0","0","19.4","0","0","0","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.25","0","102201","2.28","0","0","0","0","31022","0","0","0.24","5.41","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","48.65","0"
"62.14","0","0","0","0","0","20000","447.5","30","0.37","0","102201","2.73","0","0","0","0","31022","0","0","0.36","8.11","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","58.38","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.5","0","102201","3.19","0","0","0","0","31022","0","0","0.48","10.82","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","68.11","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.62","0","102201","3.64","0","0","0","0","31022","0","0","0.6","13.52","0","0","0","0","4","3.45","0","0","0","0","0","0","0","0","0","77.84","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.75","0","102201","4.1","0","0","0","0","31022","0","0","0.72","16.23","0","0","0","0","5","3.88","0","0","0","0","0","0","0","0","0","87.57","0"
"165.8","0","0","0","0","0","0","783","0","1","0","102201","4.79","0","0","0","0","31022","0","0","0.96","21.64","0","10","65","0","6","4.54","0","0","0","0","0","0","0","0","0","1692.2","0"
"43.52","0","0","0","0","0","10000","391.7","15","0.32","0","102301","2.85","0","10","0","0","31023","0","0","0.27","0","0","0","0","0","1","2.39","0","50.01","0","0","0","0","5.56","0","0","0","0"
"65.28","0","0","0","0","0","20000","470","30","0.48","0","102301","3.42","0","10","0","0","31023","0","0","0.41","0","0","0","0","0","2","2.87","0","60.01","0","0","0","0","8.34","0","0","0","0"
"87.04","0","0","0","0","0","30000","548.4","100","0.64","0","102301","3.99","0","10","0","0","31023","0","0","0.54","0","0","0","0","0","3","3.35","0","70.01","0","0","0","0","11.12","0","0","0","0"
"108.8","0","0","0","0","0","40000","626.7","120","0.8","0","102301","4.56","0","10","0","0","31023","0","0","0.68","0","0","0","0","0","4","3.82","0","80.02","0","0","0","0","13.9","0","0","0","0"
"130.6","0","0","0","0","0","50000","705.1","150","0.96","0","102301","5.13","0","10","0","0","31023","0","0","0.81","0","0","0","0","0","5","4.3","0","90.02","0","0","0","0","16.68","0","0","0","0"
"174.1","0","0","0","0","0","0","822.6","0","1.28","0","102301","85.99","0","10","0","0","31023","0","0","1.08","0","0","10","0","0","6","85.02","0","205.1","0","0","0","0","22.24","0","0","0","0"
"38.68","0","0","0","0","0","10000","348.2","15","0.25","0","102501","2.28","0","0","0","0","31025","0","0","0.24","4.35","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","39.19","0"
"58.02","0","0","0","0","0","20000","417.8","30","0.37","0","102501","2.73","0","0","0","0","31025","0","0","0.36","6.52","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","47.02","0"
"77.36","0","0","0","0","0","30000","487.5","100","0.5","0","102501","3.19","0","0","0","0","31025","0","0","0.48","8.7","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","54.86","0"
"96.7","0","0","0","0","0","40000","557.1","120","0.62","0","102501","3.64","0","0","0","0","31025","0","0","0.6","10.87","0","0","0","0","4","3.45","0","0","0","0","0","0","0","0","0","62.7","0"
"116.1","0","0","0","0","0","50000","626.7","150","0.75","0","102501","4.1","0","0","0","0","31025","0","0","0.72","13.05","0","0","0","0","5","3.88","0","0","0","0","0","0","0","0","0","70.54","0"
"154.8","0","0","0","0","0","0","731.1","0","1","0","102501","4.79","0","0","0","0","31025","0","0","0.96","17.4","0","5","90","0","6","4.54","2","0","0","0","0","0","0","0","0","1822.3","0"
"40.89","0","0","0","0","0","10000","368","15","0.25","0","102601","2.28","0","10","0","0","31026","0","0","0.29","0","0","0","0","0","1","2.62","0","46.94","0","0","0","0","5.22","0","0","0","0"
"61.34","0","0","0","0","0","20000","441.6","30","0.38","0","102601","2.74","0","10","0","0","31026","0","0","0.44","0","0","0","0","0","2","3.14","0","56.33","0","0","0","0","7.83","0","0","0","0"
"81.78","0","0","0","0","0","30000","515.2","100","0.5","0","102601","3.19","0","10","0","0","31026","0","0","0.58","0","0","0","0","0","3","3.67","0","65.72","0","0","0","0","10.44","0","0","0","0"
"102.3","0","0","0","0","0","40000","588.8","120","0.63","0","102601","3.65","0","10","0","0","31026","0","0","0.73","0","0","0","0","0","4","4.19","0","75.1","0","0","0","0","13.05","0","0","0","0"
"122.7","0","0","0","0","0","50000","662.4","150","0.75","0","102601","4.1","0","10","0","0","31026","0","0","0.87","0","0","0","0","0","5","4.72","0","84.49","0","0","0","0","15.66","0","0","0","0"
"163.6","0","0","0","0","0","0","772.8","0","1","0","102601","4.79","0","10","0","0","31026","0","0","1.16","0","30","10","0","0","6","35.5","0","1148.6","0","0","0","0","20.88","0","0","0","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.29","0","102701","2.62","0","10","0","0","31027","0","0","0.27","0","0","0","0","0","1","2.39","0","53.32","0","0","0","0","5.92","0","0","0","0"
"59.19","0","0","0","0","0","20000","426.2","30","0.43","0","102701","3.14","0","15","0","0","31027","0","0","0.4","0","0","0","0","0","2","2.86","0","63.98","0","0","0","0","8.88","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.2","100","0.58","0","102701","3.66","0","15","0","0","31027","0","0","0.54","0","0","0","0","0","3","3.34","0","74.64","0","0","0","0","11.84","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.72","0","102701","4.19","0","15","0","0","31027","0","0","0.67","0","0","0","0","0","4","3.82","0","85.31","0","0","0","0","14.8","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.87","0","102701","4.71","0","15","0","0","31027","0","0","0.81","0","0","0","0","0","5","4.3","0","95.97","0","0","0","0","17.76","0","0","0","0"
"157.9","0","0","0","0","0","0","745.7","0","1.16","0","102701","5.5","0","215","0","0","31027","0","0","1.08","0","0","5","0","0","6","5.02","2","1896.1","0","0","0","0","24.56","0","0","0","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.23","0","102801","2.05","0","10","0","0","31028","0","0","0.22","0","0","0","0","0","1","1.94","0","48.99","0","0","0","0","5.44","0","0","0","0"
"62.14","0","0","0","0","0","20000","447.5","30","0.34","0","102801","2.46","0","10","0","0","31028","0","0","0.33","0","0","0","0","0","2","2.32","0","58.78","0","0","0","0","8.16","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.46","0","102801","2.87","0","10","0","0","31028","0","0","0.44","0","0","0","0","0","3","2.71","0","68.58","0","0","0","0","10.88","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.57","0","102801","3.28","0","10","0","0","31028","0","0","0.55","0","0","0","0","0","4","3.1","0","78.38","0","0","0","0","13.6","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.69","0","102801","3.69","0","10","0","0","31028","0","0","0.66","0","0","0","0","0","5","3.49","0","88.18","0","0","0","0","16.32","0","0","0","0"
"165.8","0","0","0","0","0","0","3283","0","0.92","0","102801","19.31","0","10","0","0","31028","0","0","0.88","0","0","10","0","0","6","19.07","2","1602.9","0","0","0","0","21.76","0","0","0","0"
"49.32","0","0","0","0","0","10000","443.9","15","0.35","0","102901","3.19","0","10","0","0","31029","0","0","0.32","0","0","0","0","0","1","2.85","0","39.65","0","0","0","0","4.41","0","0","0","0"
"73.98","0","0","0","0","0","20000","532.7","30","0.52","0","102901","3.82","0","10","0","0","31029","0","0","0.48","0","0","0","0","0","2","3.42","0","47.58","0","0","0","0","6.61","0","0","0","0"
"98.64","0","0","0","0","0","30000","621.4","100","0.7","0","102901","4.46","0","10","0","0","31029","0","0","0.64","0","0","0","0","0","3","3.99","0","55.51","0","0","0","0","8.82","0","0","0","0"
"123.3","0","0","0","0","0","40000","710.2","120","0.87","0","102901","5.1","0","10","0","0","31029","0","0","0.8","0","0","0","0","0","4","4.56","0","63.44","0","0","0","0","11.02","0","0","0","0"
"148","0","0","0","0","0","50000","799","150","1.05","0","102901","5.74","0","10","0","0","31029","0","0","0.96","0","0","0","0","0","5","5.13","0","71.37","0","0","0","0","13.23","0","0","0","0"
"176.4","0","0","0","0","20","0","3333.5","0","1.28","0","102901","82.99","0","20","0","0","31029","0","0","1","0","0","5","0","0","6","81.79","0","100","0","0","0","0","21.16","0","0","0","0"
"38.15","0","0","0","0","0","10000","343.4","15","0.29","0","103001","2.62","0","10","0","0","31030","0","0","0.27","0","0","0","0","0","1","2.39","0","47.96","0","0","0","0","5.33","0","0","0","0"
"57.22","0","0","0","0","0","20000","412.1","30","0.43","0","103001","3.14","0","10","0","0","31030","0","0","0.4","0","0","0","0","0","2","2.86","0","57.55","0","0","0","0","7.99","0","0","0","0"
"76.3","0","0","0","0","0","30000","480.8","100","0.58","0","103001","3.66","0","10","0","0","31030","0","0","0.54","0","0","0","0","0","3","3.34","0","67.14","0","0","0","0","10.66","0","0","0","0"
"95.37","0","0","0","0","0","40000","549.4","120","0.72","0","103001","4.19","0","10","0","0","31030","0","0","0.67","0","0","0","0","0","4","3.82","0","76.73","0","0","0","0","13.32","0","0","0","0"
"114.5","0","0","0","0","0","50000","618.1","150","0.87","0","103001","4.71","0","10","0","0","31030","0","0","0.81","0","0","0","0","0","5","4.3","0","86.32","0","0","0","0","15.99","0","0","0","0"
"152.6","0","0","0","0","15","0","721.1","0","1.16","0","103001","5.5","0","155","0","0","31030","0","0","1.08","0","0","10","0","0","6","5.02","0","1830.8","0","0","0","0","21.32","0","0","0","0"
"40.34","0","0","0","0","0","10000","363.1","15","0.28","0","103101","2.51","0","10","0","0","31031","0","0","0.25","0","0","0","0","0","1","2.28","0","46.82","0","0","0","0","5.2","0","0","0","0"
"60.51","0","0","0","0","0","20000","435.7","30","0.42","0","103101","3.01","0","10","0","0","31031","0","0","0.37","0","0","0","0","0","2","2.73","0","56.18","0","0","0","0","7.8","0","0","0","0"
"80.68","0","0","0","0","0","30000","508.4","100","0.56","0","103101","3.51","0","10","0","0","31031","0","0","0.5","0","0","0","0","0","3","3.19","0","65.54","0","0","0","0","10.4","0","0","0","0"
"100.9","0","0","0","0","0","40000","581","120","0.7","0","103101","4.01","0","10","0","0","31031","0","0","0.62","0","0","0","0","0","4","3.64","0","74.91","0","0","0","0","13","0","0","0","0"
"121.1","0","0","0","0","0","50000","653.6","150","0.84","0","103101","4.51","0","10","0","0","31031","0","0","0.75","0","0","0","0","0","5","4.1","0","84.27","0","0","0","0","15.6","0","0","0","0"
"161.4","0","0","0","0","0","0","3262.5","0","1.12","0","103101","20.27","0","10","0","0","31031","0","0","1","0","0","10","0","0","6","19.79","2","1598.4","0","0","0","0","20.8","0","0","0","0"
"41.77","0","0","0","0","0","10000","376","15","0.3","0","103201","2.73","0","15","0","0","31032","0","0","0.28","0","0","0","0","0","1","2.51","0","49.9","0","0","0","0","5.54","0","0","0","0"
"62.65","0","0","0","0","0","20000","451.2","30","0.45","0","103201","3.27","0","15","0","0","31032","0","0","0.42","0","0","0","0","0","2","3.01","0","59.88","0","0","0","0","8.31","0","0","0","0"
"83.54","0","0","0","0","0","30000","526.4","100","0.6","0","103201","3.82","0","15","0","0","31032","0","0","0.56","0","0","0","0","0","3","3.51","0","69.86","0","0","0","0","11.08","0","0","0","0"
"104.5","0","0","0","0","0","40000","601.6","120","0.75","0","103201","4.36","0","15","0","0","31032","0","0","0.7","0","0","0","0","0","4","4.01","0","79.84","0","0","0","0","13.85","0","0","0","0"
"125.4","0","0","0","0","0","50000","676.8","150","0.9","0","103201","4.91","0","15","0","0","31032","0","0","0.84","0","0","0","0","0","5","4.51","0","89.82","0","0","0","0","16.62","0","0","0","0"
"167.1","0","0","0","0","0","0","789.5","0","1.2","0","103201","30.73","0","15","0","0","31032","0","0","1.12","0","0","5","0","0","6","30.27","2","1994.8","0","0","0","0","22.16","0","0","0","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.29","0","103301","2.62","0","10","0","0","31033","0","0","0.27","0","0","0","0","0","1","2.39","0","44.77","0","0","0","0","4.97","0","0","0","0"
"62.14","0","0","0","0","0","20000","447.5","30","0.43","0","103301","3.14","0","10","0","0","31033","0","0","0.4","0","0","0","0","0","2","2.86","0","53.72","0","0","0","0","7.45","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.58","0","103301","3.66","0","10","0","0","31033","0","0","0.54","0","0","0","0","0","3","3.34","0","62.67","0","0","0","0","9.94","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.72","0","103301","4.19","0","10","0","0","31033","0","0","0.67","0","0","0","0","0","4","3.82","0","71.63","0","0","0","0","12.42","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.87","0","103301","4.71","0","10","0","0","31033","0","0","0.81","0","0","0","0","0","5","4.3","0","80.58","0","0","0","0","14.91","0","0","0","0"
"165.8","0","0","0","0","25","0","783","0","1.16","0","103301","88.5","0","10","0","0","31033","0","0","1.08","0","0","5","0","0","6","88.02","0","294.1","0","0","0","0","19.88","0","0","0","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.25","0","103401","2.28","0","10","0","0","31034","0","0","0.32","0","0","0","0","0","1","2.85","0","43.63","0","0","0","0","4.85","0","0","0","0"
"62.14","0","0","0","0","0","20000","447.5","30","0.37","0","103401","2.73","0","10","0","0","31034","0","0","0.48","0","0","0","0","0","2","3.42","0","52.35","0","0","0","0","7.27","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.5","0","103401","3.19","0","10","0","0","31034","0","0","0.64","0","0","0","0","0","3","3.99","0","61.08","0","0","0","0","9.7","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.62","0","103401","3.64","0","10","0","0","31034","0","0","0.8","0","0","0","0","0","4","4.56","0","69.8","0","0","0","0","12.12","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.75","0","103401","4.1","0","10","0","0","31034","0","0","0.96","0","0","0","0","0","5","5.13","0","78.53","0","0","0","0","14.55","0","0","0","0"
"165.8","0","0","0","0","0","0","783","0","1","0","103401","4.79","0","10","0","0","31034","0","0","1.28","0","30","0","0","0","6","35.99","0","551.7","0","0","0","0","19.4","0","0","0","0"
"36.75","0","0","0","0","0","10000","330.8","15","0.25","0","103601","2.28","0","0","0","0","31036","0","0","0.22","4.68","0","0","0","0","1","1.94","0","0","0","0","0","0","0","0","0","42.15","0"
"55.12","0","0","0","0","0","20000","396.9","30","0.37","0","103601","2.73","0","0","0","0","31036","0","0","0.33","7.02","0","0","0","0","2","2.32","0","0","0","0","0","0","0","0","0","50.58","0"
"73.5","0","0","0","0","0","30000","463","100","0.5","0","103601","3.19","0","0","0","0","31036","0","0","0.44","9.36","0","0","0","0","3","2.71","0","0","0","0","0","0","0","0","0","59.01","0"
"91.87","0","0","0","0","0","40000","529.2","120","0.62","0","103601","3.64","0","0","0","0","31036","0","0","0.55","11.7","0","0","0","0","4","3.1","0","0","0","0","0","0","0","0","0","67.44","0"
"110.3","0","0","0","0","0","50000","595.3","150","0.75","0","103601","4.1","0","0","0","0","31036","0","0","0.66","14.04","0","0","0","0","5","3.49","0","0","0","0","0","0","0","0","0","75.87","0"
"147","0","0","0","0","0","0","694.5","0","1","0","103601","4.79","0","0","0","0","31036","0","0","0.88","18.72","0","5","90","0","6","4.07","2","0","0","0","0","0","0","0","0","1828.6","0"
"38.29","0","0","0","0","0","10000","344.6","15","0.29","0","103701","2.62","0","15","0","0","31037","0","0","0.27","0","0","0","0","0","1","2.39","0","56.39","0","0","0","0","6.27","0","0","0","0"
"57.44","0","0","0","0","0","20000","413.5","30","0.44","0","103701","3.14","0","15","0","0","31037","0","0","0.41","0","0","0","0","0","2","2.87","0","67.67","0","0","0","0","9.41","0","0","0","0"
"76.58","0","0","0","0","0","30000","482.4","100","0.58","0","103701","3.67","0","15","0","0","31037","0","0","0.54","0","0","0","0","0","3","3.35","0","78.95","0","0","0","0","12.54","0","0","0","0"
"95.73","0","0","0","0","0","40000","551.4","120","0.73","0","103701","4.19","0","15","0","0","31037","0","0","0.68","0","0","0","0","0","4","3.82","0","90.22","0","0","0","0","15.68","0","0","0","0"
"114.9","0","0","0","0","0","50000","620.3","150","0.87","0","103701","4.72","0","15","0","0","31037","0","0","0.81","0","0","0","0","0","5","4.3","0","101.5","0","0","0","0","18.81","0","0","0","0"
"153.2","0","0","0","0","0","0","723.7","0","1.16","0","103701","5.5","0","115","0","0","31037","0","0","1.08","0","0","5","0","0","6","5.02","2","2428.5","0","0","0","0","25.08","0","0","0","0"
"31.91","0","0","0","0","0","10000","287.2","15","0.23","0","103801","2.05","0","5","0","0","31038","0","0","0.24","0","0","0","0","0","1","2.16","0","46.14","0","0","0","0","5.13","0","0","0","0"
"47.86","0","0","0","0","0","20000","344.7","30","0.34","0","103801","2.46","0","5","0","0","31038","0","0","0.36","0","0","0","0","0","2","2.59","0","55.36","0","0","0","0","7.69","0","0","0","0"
"63.82","0","0","0","0","0","30000","402.1","100","0.46","0","103801","2.87","0","5","0","0","31038","0","0","0.48","0","0","0","0","0","3","3.02","0","64.59","0","0","0","0","10.26","0","0","0","0"
"79.77","0","0","0","0","0","40000","459.6","120","0.57","0","103801","3.28","0","5","0","0","31038","0","0","0.6","0","0","0","0","0","4","3.45","0","73.82","0","0","0","0","12.82","0","0","0","0"
"95.73","0","0","0","0","0","50000","517","150","0.69","0","103801","3.69","0","5","0","0","31038","0","0","0.72","0","0","0","0","0","5","3.88","0","83.05","0","0","0","0","15.39","0","0","0","0"
"125.4","0","0","0","0","0","0","592.2","0","0.92","0","103801","87.31","0","5","0","0","31038","0","0","0.92","0","0","5","0","0","6","87.31","0","1976.9","0","0","0","0","20.52","0","0","0","0"
"36.75","0","0","0","0","0","10000","330.8","15","0.3","0","104001","2.73","0","5","0","0","31040","0","0","0.19","0","0","0","0","0","1","1.71","0","40.33","0","0","0","0","4.48","0","0","0","0"
"55.12","0","0","0","0","0","20000","396.9","30","0.45","0","104001","3.27","0","5","0","0","31040","0","0","0.28","0","0","0","0","0","2","2.05","0","48.39","0","0","0","0","6.72","0","0","0","0"
"73.5","0","0","0","0","0","30000","463","100","0.6","0","104001","3.82","0","5","0","0","31040","0","0","0.38","0","0","0","0","0","3","2.39","0","56.46","0","0","0","0","8.96","0","0","0","0"
"91.87","0","0","0","0","0","40000","529.2","120","0.75","0","104001","4.36","0","5","0","0","31040","0","0","0.47","0","0","0","0","0","4","2.73","0","64.52","0","0","0","0","11.2","0","0","0","0"
"110.3","0","0","0","0","0","50000","595.3","150","0.9","0","104001","4.91","0","5","0","0","31040","0","0","0.57","0","0","0","0","0","5","3.07","0","72.59","0","0","0","0","13.44","0","0","0","0"
"147","0","0","0","0","25","0","694.5","0","1.2","0","104001","70.73","0","5","0","0","31040","0","0","0.76","0","0","0","0","0","6","98.59","0","684.7","0","0","0","0","17.92","0","0","0","0"
