b8180fdd4f73965597cc5f0679d3650a6b8dd6b7c040ceb59565faec3377c585,6af349897696e5d70cd28e8656a0dcf2e36621a435aa84a166b272df6b5b4da1,7121a980e84730f8c43956f88ec10904bbfe692d0c0a7cad88d31ee97f3d6afd,1bb29b4c751b76ad22df18516fc7eb9d191fb71f0da6f454ab70f416733d5126,4b8ac6ed538c05dae0dcda97e08bb046a52bfa964f0f2c27dfcb6d7a006c2161,076efdefd00b11fe9eecda7fef2617e66b27bf8d06d86e5fc0f7c6f5baa2a9fd,16b5a9b0afb58ddf81d1f2a2c9e317af4922ec7ca987c97c1d87f317b5dca457,82cdc7d9c120949a408bfab0c7773f19875b20a5897968865a34284c4401577a,9abd8d1c0b26c29583e9eb011d9e188cc3cee71ee8dd483afb435e7f8f13d1a0,1d141ab1a906bb9b055ded3a0f59544c37acf288cce8ee9144a6baa61ce84d5d,f726cd89b82161e2b602f24ae41b4118e2fc28b30fe128a404545f579c158030,79608d20db44b28d5e0324bc03aeee84b72c4765fcd97d83fa6cd91c564cb73a,a20b0b191373f28a86cb1bd039cfc57991003440c768e841ea60126904effc55,78ab24c29540ee4e445e81818f2c735a5c55411d1d27a8f05477850e8f44132f,2e0cec4323a1d1810c1d3623ef63bd1a230d6007a1ee528af24246043cc6a3ec,6c7431b3cafa644427a8ea4bceb731317d5950c085f393de5068489ff02d169d
"1009007","100931","1","2","1","0","1","네놈도 기술의 소유자라면\n화려히 해방하는 거다!\n예로 들면 말이지… ","0","0","0","0","0","0","0","0"
"1009008","100931","1","3","1","0","1","계속해서 마력을 담아온\n나의 눈동자가 빛날 때\n적의 명운이 다할 것이다… !","0","0","0","0","0","0","0","0"
"1009009","100931","1","4","1","0","1","방어를 버리고 공격에 특화한\n『격멸 형태』를 똑똑히 봐라!\n… 어, 어딜 보는 것이냐?!","0","0","0","0","0","0","0","0"
"1009010","100931","1","5","1","0","1","시구르드여… 네놈 덕분에\n언제나 나 자신을 관철할 수 있었다\n그러니까… 고마워","0","0","0","0","0","0","0","0"
"1009011","100901","2","6","1","6.8","2","오늘은 네가 전생한 날이군\n기념으로 나에게서 이걸 받거라!\n보아라! 암흑기사의 문장을!\n…어때, 멋지지?","0","0","0","0","0","0","0","0"
"1009012","100931","2","6","1","0","1","시구르드여, 생일 축하한다!\n내가 일기장을 선물하겠다!\n우리의 활동을 기록하도록 해라!\n…글자는 쓸 수 있지?","0","0","0","0","0","0","0","0"
"1009013","100961","1","1","1","0","1","벌벌 떨어라!\n어느 누구도\n내 마안의 마력에는\n저항할 수 없다!","0","0","0","0","0","0","0","0"
"1009014","100961","1","2","1","0","1","자, 시작할까!\n파괴와 재생…\n새로운 신화를\n눈에 새겨라!","0","0","0","0","0","0","0","0"
"1009015","100961","1","3","1","0","1","세계가 종말을 맞이할지라도…\n우리의 인연은 꺼지지 않는다!\n그렇지? 시구르드여!","0","0","0","0","0","0","0","0"
"1009016","100961","1","4","1","0","1","시구르드, 잃어버린 내 반쪽이여…\n읏, 들은 건가?\n아니, 그…\n아, 아무것도 아니라고!","0","0","0","0","0","0","0","0"
"1009017","100961","1","5","1","0","1","내 봉인은 완전히 풀렸다!\n영혼의 맹우와 함께 있는 한,\n질풍의 명희는 멈출 수 없다!","0","0","0","0","0","0","0","0"
"1010001","101001","1","1","1","5.5","2","왕자님, 왕자님\n뜨신 물 좀 드시겠사옵니까?\n뜨신 물은 차를 말하는 것이옵니다!","0","0","0","0","0","0","0","0"
"1010002","101001","1","2","1","6","2","소녀는 꿈의 나라에서 살길\n꿈 꾸고 있사옵니다\n운명의 왕자님과 꿈의 나라~♪","0","0","0","0","0","0","0","0"
"1010003","101001","1","3","5","5.5","2","동서고금의 동화책에서는\n공주님을 지키는 것은\n왕자님의 역할이옵니다","0","0","0","0","0","0","0","0"
"1010004","101001","1","4","1","4.5","2","상처를 입으셨을 때는\n소녀를 찾아주시와요\n특별한 주문이 있사옵니다\n아픔아, 아픔아 날아가라~","0","0","0","0","0","0","0","0"
"1010005","101001","1","5","1","5.5","2","아침에 눈을 뜨면\n맨 먼저 새들과\n아침인사를 나눈답니다~","0","0","0","0","0","0","0","0"
"1010006","101031","1","1","1","0","1","『빙글 뿅☆』 어머머\n이곳은 동굴이었지요\n허나 제 마법으로 밝아져서\n무척이나 아름답지 않사옵니까?","0","0","0","0","0","0","0","0"
"1010007","101031","1","2","1","0","1","어머, 손을 잡아주시는 것이옵니까?\n고맙사옵니다 기쁘옵니다…\n그럼 소녀는 왕자님의 발밑을 밝게 비출 테니\n함께 걸어 주시어요♪","0","0","0","0","0","0","0","0"
"1010008","101031","1","3","1","0","1","왕자님의 길은 소녀가\n밝히겠사옵니다~\n그러니 왕자님은 안심하시고\n함께 있어 주시어요~","0","0","0","0","0","0","0","0"
"1010009","101031","1","4","1","0","1","왕자님과 함께라면면 어디에 있든\n동화의 세계가 되는군요~\n자, 왕자님, 마호 공주를 데리고\n탐험을 시작해주시어요~♪","0","0","0","0","0","0","0","0"
"1010010","101031","1","5","1","0","1","계속 함께 걸어주시어요\n가끔은 발을 헛디뎌도\n둘이 함께라면 걱정 없사옵니다\n그렇지요? 마호 공주의 왕자님♪","0","0","0","0","0","0","0","0"
"1010011","101001","2","6","2","4","5","생일 축하하옵니다♪\n왕자님의 생일을\n함께 축하할 수 있어서 행복하옵니다♪\n앞으로도 친하게 지내주시어요~","0","0","0","0","0","0","0","0"
"1010012","101031","2","6","1","0","1","오늘이 생일이시옵니까?\n그거 참 축하할 일이옵니다~\n오늘을 마호마호 왕국의\n기념일로 하고 싶을 정도예요♪","0","0","0","0","0","0","0","0"
"1010013","101061","1","1","1","0","1","자~ 여러분을\n마호마호 왕국에 초대하겠사옵니다~\n미라클 마법 빙그르르 뿅♪\n다시 한번 빙그르르 뿅~♪","0","0","0","0","0","0","0","0"
"1010014","101061","1","2","1","0","1","마호마호 왕국의 퍼레이드가 시작하옵니다~\n왕자님도 마호마호 왕국의 왕자로서\n모두와 다 함께 즐기셔요♪","0","0","0","0","0","0","0","0"
"1010015","101061","1","3","1","0","1","이게 소녀와 왕자님의 힘…\n이런 게 가능하다니\n역시 왕자님과 소녀는\n운명의 상대이옵니다~♪","0","0","0","0","0","0","0","0"
"1010016","101061","1","4","1","0","1","왕자님이 곁에 있어 주신다면\n소녀, 뭐든 할 수 있을 것 같사옵니다…\n왕자님\n앞으로도 계속 옆에 있어 주셔요♪","0","0","0","0","0","0","0","0"
"1010017","101061","1","5","1","0","1","왕자와 공주가 만났을 때\n마호마호 왕국으로 통하는 문이 열린다…\n자, 왕자님\n둘이서 이기고 마호마호 왕국으로 돌아가요~♪","0","0","0","0","0","0","0","0"
"1011001","101101","1","1","5","4","6","오빠랑 난 혈연관계는 아니지만\n남매야!\n뭐? 잘 모르겠다고?","0","0","0","0","0","0","0","0"
"1011002","101101","1","2","1","3","6","내 활은 백발팔중!\n응? 그럼 거의\n맞추질 못하는 게… ?","0","0","0","0","0","0","0","0"
"1011003","101101","1","3","2","4","1","다음에 오빠랑\n디저트 먹으러 다니고 싶다\n함께 가주시겠어요?","0","0","0","0","0","0","0","0"
"1011004","101101","1","4","1","4","2","오빠랑 함께라면\n뭐든 할 수 있을 거 같아요!\n좋-아! 계속해서 가자구요!","0","0","0","0","0","0","0","0"
"1011005","101101","1","5","5","6","2","우리의 인연, 점점 깊어지네\n오빠도…\n그렇게 생각해주면 좋겠다","0","0","0","0","0","0","0","0"
"1011006","101131","1","1","1","0","1","왠지 요즘\n「케이크가 좋다」라나봐요!\n얼른 먹으러 가자구요!","0","0","0","0","0","0","0","0"
"1011007","101131","1","2","1","0","1","활쏘기 실력도 키워야 해…\n오빠 앞에서\n꼴사나운 모습\n보이고 싶지 않은걸!","0","0","0","0","0","0","0","0"
"1011008","101131","1","3","1","0","1","「사자는 새끼를 절벽에서 던진다」\n이건 오빠가 나를\n던지겠단 소린가?","0","0","0","0","0","0","0","0"
"1011009","101131","1","4","1","0","1","에헤헤, 이 상태라면…\n오빠의 마음을 사로잡을 날도\n멀지 않은 걸까?","0","0","0","0","0","0","0","0"
"1011010","101131","1","5","1","0","1","오빠를 다치게 하는 녀석은\n내가 이 활로 전~부\n해치워버릴 테니까!","0","0","0","0","0","0","0","0"
"1011011","101101","2","6","1","7.2","2","생일 축하해요!\n오빠, 생일은 역시\n가족과 보내야만 해요\n나랑 파티해요!","0","0","0","0","0","0","0","0"
"1011012","101131","2","6","1","0","1","생일 축하해요!\n오빠가 어른이 되어도\n내가 나이를 먹어도\n우리 둘은 여전히 남매예요♪","0","0","0","0","0","0","0","0"
"1011013","101161","1","1","1","0","1","동생만 있으면 오빠는 날개를 단 거나 마찬가지예요!\n제 활약을 확실히 지켜봐 주세요\n오빠♪","0","0","0","0","0","0","0","0"
"1011014","101161","1","2","1","0","1","오빠랑 함께니까\n지금 전 무적이에요!\n활이든 대포든 맘껏 오라고 해요!","0","0","0","0","0","0","0","0"
"1011015","101161","1","3","1","0","1","혹시 오빠에게 무슨 일이 생겨도\n저는 오빠의 동생이니까요\n반드시 찾아내서 다시 만날 거고…\n그러고 나서 평생 함께 있을 거예요!","0","0","0","0","0","0","0","0"
"1011016","101161","1","4","1","0","1","맡겨 주세요, 오빠\n제가 있는 한 오빠에게\n손가락 하나 건드리지 못하게 할 테니까요!","0","0","0","0","0","0","0","0"
"1011017","101161","1","5","1","0","1","오빠 덕분에\n무척이나 컨디션이 좋아요\n이대로 사랑도 시험도\n확실히 성공할 거예요!","0","0","0","0","0","0","0","0"
"1012001","101201","1","1","2","4","1","무슨 일 있으면\n나한테 다 맡기라고!\n내가 온 힘을 다해 도와줄게!","0","0","0","0","0","0","0","0"
"1012002","101201","1","2","2","3","1","푹 잔 덕에 활기가 가득!\n자자, 멍하니 있으면~\n두고 가버린다~!","0","0","0","0","0","0","0","0"
"1012003","101201","1","3","4","5","5","으응~ 좀 졸리지만…\n찮아, 찮아, 괜찮아!\n번~쩍☆","0","0","0","0","0","0","0","0"
"1012004","101201","1","4","2","9","6","새근새근…\n시오리… 부드러~워…\n으응? 어라? 너였어?","0","0","0","0","0","0","0","0"
"1012005","101201","1","5","5","6","2","예이~ 피스 피스!\n마물 따위\n초능력 한방이면 끝이야!\n난 강하다고~!","0","0","0","0","0","0","0","0"
"1012006","101231","1","1","1","0","1","저기, 저기 너도 같이 잘래?\n햇빛을 잔-뜩 머금은 초원의 풀 이불!\n무척 기분 좋다구☆","0","0","0","0","0","0","0","0"
"1012007","101231","1","2","1","0","1","있잖아, 초능력을 잔뜩 써도\n이렇게 대지의 파워로 충전 완료!\n완벽해☆","0","0","0","0","0","0","0","0"
"1012008","101231","1","3","1","0","1","에헤헤~ 네가 옆에 있으면\n따끈따끈 해져서\n어쩐지… 졸려…\n후아암… ","0","0","0","0","0","0","0","0"
"1012009","101231","1","4","1","0","1","쿨쿨…\n네가 있으면 기분 좋은…\n멋진 꿈을 꿀 수 있을 거 같아… ","0","0","0","0","0","0","0","0"
"1012010","101231","1","5","1","0","1","어쩐지 좋은 꿈을 꾼 기분이 들어\n너와 함께…\n에헤헤, 예지몽이었으면 좋겠다","0","0","0","0","0","0","0","0"
"1012011","101201","2","6","1","7.2","2","생일 축하 기념으로\n하츠네 무릎베개를 선물!\n편히 잘 수 있다고~☆\n음~ 어쩐지 나도 졸려… 쿨~","0","0","0","0","0","0","0","0"
"1012012","101231","2","6","1","0","1","생일이지? 축하해~!\n축하는 초능력으로…\n앗, 그, 그렇지만 졸릴 텐데~\n그럼…………………… 덥석♪","0","0","0","0","0","0","0","0"
"1012013","101261","1","1","1","0","1","간다~☆ 반짝☆\n반짝거리는 별님,\n모~두에게 선물이야☆","0","0","0","0","0","0","0","0"
"1012014","101261","1","2","1","0","1","오늘의 하츠네는\n절호조라고!\n너랑 함께라면\n뭐든 할 수 있을 거 같아☆","0","0","0","0","0","0","0","0"
"1012015","101261","1","3","1","0","1","자아~! 하츠네의\n스타라이트☆쇼야~!\n너한테는 제일 특등석에서\n보여줄게☆","0","0","0","0","0","0","0","0"
"1012016","101261","1","4","1","0","1","자! 반짝☆\n아름답다고\n별만 바라보면 안 된다☆","0","0","0","0","0","0","0","0"
"1012017","101261","1","5","1","0","1","봐, 봐☆\n하츠네의 비장의 무기,\n너한테만 보여줄게☆","0","0","0","0","0","0","0","0"
"1013001","101301","1","1","1","7.3","2","일과인 정기 순회!\n레어 마도서가 있는 날에는\ndkdk가 멈추지 않는다고~!\n자, 그럼 너도 이쪽 세계로!","0","0","0","0","0","0","0","0"
"1013002","101301","1","2","2","1.5","5","햣하하~!\n최애 캐릭터 안는 베개에 얼굴을 묻고\n마력을 충전해야 해~!","0","0","0","0","0","0","0","0"
"1013003","101301","1","3","1","7.4","2","나는 많은 사람을 지키는 마법 소녀\n…남녀노소, 모든 생명을 평등하게\n…물론 커다란 친구들도!","0","0","0","0","0","0","0","0"
"1013004","101301","1","4","1","5.2","2","너에게는 신세를 지고 있으니\n가끔은 나나카가\n뭔가 사 주도록 할게~!\n좋았어, 계산은 맡기라고~!","0","0","0","0","0","0","0","0"
"1013005","101301","1","5","1","4.5","2","나는 마법 소녀로서 모두를\n웃게 하고 싶어!\n물론 너도 말이지!","0","0","0","0","0","0","0","0"
"1013006","101331","1","1","1","0","1","절대적인 힘 앞에 절망하는 나나카\n그러던 중 새로운 마법서의 힘이\n나나카에게 기적을 가져온다!\n다음 화, 나나카의 죽음! 기대해 주세요","0","0","0","0","0","0","0","0"
"1013007","101331","1","2","1","0","1","새로운 마법을 사용할 때는\n무척 두근두근한다니까~!\n생각했던 대로 성공하면\n텐션 맥스!","0","0","0","0","0","0","0","0"
"1013008","101331","1","3","1","0","1","이 마법은 나 자신의 생명과 맞바꿔\n쏘는 최후의 필살기… 에헤헤\n너와 보낸 날들, 즐거웠어\n…이런 전개 좋지 않아!?","0","0","0","0","0","0","0","0"
"1013009","101331","1","4","1","0","1","너와 나의 바디 태그로 도전하면\n어떤 적도 무섭지 않아!\n우리는 동지면서 파트너!\n둘이서 하나인 마법 소녀다~!","0","0","0","0","0","0","0","0"
"1013010","101331","1","5","1","0","1","내 마법 소녀 이야기는\n너라는 파트너가 있기에 가능해!\n우리 둘이서 모두를 지키는\n마법 소녀가 되자!","0","0","0","0","0","0","0","0"
"1013011","101301","2","6","2","2.8","1","생일 축하해!!\n너에게 주는 선물은 이거야!\n나의 추천 작품 전 185권!\n…가지고 갈 수 있겠어?","0","0","0","0","0","0","0","0"
"1013012","101331","2","6","1","0","1","생일 축하해!\n안경이 선물이야~!\n써봐! …응!\n퍼펙트! 잘 어울려!","0","0","0","0","0","0","0","0"
"1013013","101361","1","1","1","0","1","흐오오~! 힘이 넘친다!\n이게 너와 나의 최강 오의…\n둘이서 한 사람의 마법 소녀\n최강의 합체 공격이다~~!","0","0","0","0","0","0","0","0"
"1013014","101361","1","2","1","0","1","이건… 네 힘이 내 안에\n흘러들어온다는 뜻!?\n에헤헤, 지금의 나는 진정한 최강!\n뭐든 할 수 있을 것 같아!","0","0","0","0","0","0","0","0"
"1013015","101361","1","3","1","0","1","내가! 우리가!\n최고로 귀엽고 최고로 강한\n마법 소녀인 거야!\n가자, 파트너!","0","0","0","0","0","0","0","0"
"1013016","101361","1","4","1","0","1","지금 여기에! 나나카의\n진짜 힘이 해방됐다!\n막 이래♪","0","0","0","0","0","0","0","0"
"1013017","101361","1","5","1","0","1","후후후, 너와 나의 인연의 힘이\n최강의 마법인 것이다!\n앗, 진지한 얼굴로 끄덕이면\n좀 부끄러운데…","0","0","0","0","0","0","0","0"
"1014001","101401","1","1","1","0","1","내가 좋아하는 추리소설\n신작이 나오네\n괜찮으면 너도 어떠한가?\n전부 빌려주지!","0","0","0","0","0","0","0","0"
"1014002","101401","1","2","1","5.4","2","가끔은 탐정과 조수의\n입장이 아닌, 오프 상태로\n외출하지 않겠나?\n머리도 휴식이 필요한 걸세♪","0","0","0","0","0","0","0","0"
"1014003","101401","1","3","4","6.2","1","밤낮이 바뀌기 쉬운 일이고\n무턱대고 걸어 다니기 일쑤고, 끈기도 필요하지\n…그렇긴 하지만 너는 잘해주고\n있는 걸세, 많은 도움이 돼","0","0","0","0","0","0","0","0"
"1014004","101401","1","4","5","4.8","2","조수와 있으면\n어떤 어려운 사건도\n틀림없이 단번에 해결할 수 있다네","0","0","0","0","0","0","0","0"
"1014005","101401","1","5","1","6.5","5","지금까지 혼자서\n탐정 일을 해왔지만\n그때로 돌아가고 싶다는 생각은 하지 않네…\n너와 만나고 말았으니까","0","0","0","0","0","0","0","0"
"1014006","101431","1","1","1","0","1","영차~!\n후훗 【자경단(카온)】의 자랑인\n명탐정의 힘을\n얕보면 곤란하다네♪","0","0","0","0","0","0","0","0"
"1014007","101431","1","2","1","0","1","질풍의 속도로 사건을 밝히고\n범인 확보는 뇌격과도 같다!\n명탐정ㆍ카스미에게\n맡기시게!","0","0","0","0","0","0","0","0"
"1014008","101431","1","3","1","0","1","거친 일은 좋아하지 않지만…\n사건 해결을 위한 거라면\n얌전히 있을 생각은\n없다고!","0","0","0","0","0","0","0","0"
"1014009","101431","1","4","1","0","1","탐정과 조수라는 관계인\n우리들이지만, 지금은 그 점을\n제외해도 너를 소중한\n파트너라고 생각하고 있네♪","0","0","0","0","0","0","0","0"
"1014010","101431","1","5","1","0","1","정확히 보조해 주는\n네가 있어서, 나는 마음껏\n힘을 발휘할 수 있다네\n그야말로 명탐정의 명조수일세!","0","0","0","0","0","0","0","0"
"1014011","101401","2","6","1","6.7","5","오늘은 조수의 생일\n이라고? 축하해!\n그렇다면 수사는 일찌감치 끝내고\n축하 파티를 하도록 하지!","0","0","0","0","0","0","0","0"
"1014012","101431","2","6","1","0","1","생일의 여흥으로 오늘은\n조수가 탐정 역할을 해보게\n…저기 선생님, 오늘은 어떤 수수께끼에\n도전하시는지요? 후훗♪","0","0","0","0","0","0","0","0"
"1014013","101461","1","1","1","0","1","이 손에 있는 것은 진실의 반짝임\n계속 내가 바라던 거야\n이번에는 꼭 웃음을 보내 줄게\n키리… 소중한, 또 하나의 나","0","0","0","0","0","0","0","0"
"1014014","101461","1","2","1","0","1","헤매는 사람들에게 구원의 빛을 주는\n지적이고 멋진 명탐정이라\n…그렇게 계속 존재하고 싶네\n『나 자신』에게 한 맹세로서","0","0","0","0","0","0","0","0"
